case_id,scene,sar_frame,optical_state,support_failure_type,azimuth_alignment_status,range_alignment_status,gt_area_coverage_ratio,gt_energy_coverage_ratio,morphology_coverage_proxy,main_energy_strip_relative_to_support,neighbor_or_background_interference,human_review_note,recommended_next_action,not_allowed_conclusion
PAIR_GM_RM017_o184_s384_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,384,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.9998,0.9999,1,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o186_s387_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,387,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.9833,0.9858,0.9974,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o186_s388_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,388,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.9047,0.9175,0.9919,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",preserve as posthoc morphology support; keep association layer separate,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o187_s389_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,389,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.9554,0.9635,0.999,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o187_s390_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,390,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.9508,0.9586,0.9862,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual review or phase recap; no final annotation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o188_s391_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,391,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.9576,0.9621,0.9844,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o188_s392_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,392,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.8892,0.9016,0.9681,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o189_s393_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,393,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.8825,0.8975,0.9758,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o189_s394_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,394,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.9284,0.9404,0.9945,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o169_s352_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,352,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_narrow;support_too_broad;support_contains_neighbor_structure,aligned_posthoc,aligned_posthoc,0.625,0.6487,0.813,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o169_s353_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,353,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_narrow;support_too_broad,aligned_posthoc,aligned_posthoc,0.6707,0.6928,0.8597,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual review or phase recap; no final annotation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o171_s356_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,356,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.8284,0.8401,0.9285,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o171_s357_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,357,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.8062,0.8201,0.9269,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",preserve as posthoc morphology support; keep association layer separate,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o172_s358_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,358,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.8753,0.8843,0.9551,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o172_s359_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,359,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.8864,0.8947,0.9651,main_energy_strip_inside_support_proxy;gt_dominant=lower_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual review or phase recap; no final annotation,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
PAIR_GM_RM017_o173_s360_oty1t_obj_GM_RM017_bytetrack_bt_0012,GM_RM017,360,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated;state_condition=complete;visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation;edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,support_too_broad;support_contains_neighbor_structure;support_ok_but_not_exclusive,aligned_posthoc,aligned_posthoc,0.9107,0.9182,0.9673,main_energy_strip_inside_support_proxy;gt_dominant=upper_side_strip_image_axis_proxy,yes,"support coverage, SAR morphology strength, and optical-SAR association remain separate review layers",manual association review with support-wide atlas and temporal context,not final annotation; not selector success; not identity truth; not GT-guided prediction logic
