case_id,scene,object_hypothesis_id,sar_frame,window_size,frame_offsets_used,temporal_data_available,dominant_structure_persistence,hotspot_drift_available,hotspot_drift_direction,component_centroid_drift,ridge_or_strip_persistence,shell_structure_persistence,structure_changes_gradually,possible_vehicle_like_temporal_tube,possible_background_stable_structure,compatible_with_optical_tracklet_motion,main_temporal_failure_reason,notes
PAIR_GM_RM017_o176_s367_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,367,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=48.151;median_step=3.7096;max_step=8.671,0.9091,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o177_s368_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,368,3,-1;0;1,yes,1,yes,right,total=7.202;median_step=3.6078;max_step=3.721,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o177_s368_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,368,5,-2;-1;0;1;2,yes,1,yes,right,total=14.583;median_step=3.6078;max_step=4.755,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o177_s368_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,368,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=44.655;median_step=4.238;max_step=9.488,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o177_s369_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,369,3,-1;0;1,yes,1,yes,right,total=8.25;median_step=4.1249;max_step=4.755,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o177_s369_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,369,5,-2;-1;0;1;2,yes,1,yes,right,total=16.753;median_step=4.238;max_step=4.817,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o177_s369_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,369,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=38.123;median_step=3.6078;max_step=6.624,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o178_s370_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,370,3,-1;0;1,yes,1,yes,right,total=9.568;median_step=4.7848;max_step=4.787,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o178_s370_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,370,5,-2;-1;0;1;2,yes,1,yes,right,total=16.795;median_step=4.2692;max_step=4.787,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o178_s370_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,370,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=38.75;median_step=3.7384;max_step=6.723,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o178_s371_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,371,3,-1;0;1,yes,1,yes,right,total=8.52;median_step=4.2714;max_step=4.787,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o178_s371_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,371,5,-2;-1;0;1;2,yes,1,yes,right,total=15.698;median_step=4.2692;max_step=4.787,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o178_s371_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,371,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=36.135;median_step=3.7384;max_step=4.787,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o179_s372_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,372,3,-1;0;1,yes,1,yes,right,total=6.333;median_step=3.1664;max_step=3.841,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o179_s372_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,372,5,-2;-1;0;1;2,yes,1,yes,right,total=15.379;median_step=4.1058;max_step=4.724,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o179_s372_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,372,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=43.006;median_step=4.387;max_step=5.861,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o179_s373_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,373,3,-1;0;1,yes,1,yes,right,total=6.837;median_step=3.4316;max_step=4.371,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o179_s373_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,373,5,-2;-1;0;1;2,yes,1,yes,right,total=16.515;median_step=4.1058;max_step=5.861,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o179_s373_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,373,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=41.742;median_step=4.387;max_step=5.861,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o180_s374_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,374,3,-1;0;1,yes,1,yes,right,total=12.237;median_step=6.125;max_step=6.728,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o180_s374_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,374,5,-2;-1;0;1;2,yes,1,yes,right,total=18.026;median_step=4.4718;max_step=6.728,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o180_s374_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,374,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=46.634;median_step=4.2418;max_step=9.438,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o180_s375_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,375,3,-1;0;1,yes,1,yes,right,total=8.93;median_step=4.4718;max_step=5.522,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o180_s375_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,375,5,-2;-1;0;1;2,yes,1,yes,right,total=24.849;median_step=6.125;max_step=9.438,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o180_s375_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,375,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=47.424;median_step=4.431;max_step=9.438,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o180_s376_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,376,3,-1;0;1,yes,1,yes,right,total=12.719;median_step=6.4296;max_step=9.438,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o180_s376_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,376,5,-2;-1;0;1;2,yes,1,yes,right,total=21.743;median_step=4.5735;max_step=9.438,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o180_s376_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,376,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=47.441;median_step=4.4338;max_step=9.438,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o181_s377_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,377,3,-1;0;1,yes,1,yes,right,total=15.439;median_step=7.7407;max_step=13.022,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o181_s377_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,377,5,-2;-1;0;1;2,yes,1,yes,right,total=21.597;median_step=3.2442;max_step=13.022,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o181_s377_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,377,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=54.065;median_step=4.7723;max_step=13.022,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o181_s378_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,378,3,-1;0;1,yes,1,yes,right,total=6.488;median_step=3.2442;max_step=4.029,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o181_s378_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,378,5,-2;-1;0;1;2,yes,1,yes,right,total=26.799;median_step=5.7154;max_step=13.022,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o181_s378_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,378,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=53.673;median_step=4.7723;max_step=13.022,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o182_s379_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,379,3,-1;0;1,yes,1,yes,right,total=8.176;median_step=4.0947;max_step=7.798,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o182_s379_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,379,5,-2;-1;0;1;2,yes,1,yes,right,total=21.034;median_step=6.4296;max_step=7.798,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o182_s379_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,379,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=60.879;median_step=6.1833;max_step=14.059,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o182_s380_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,380,3,-1;0;1,yes,1,yes,right,total=15.555;median_step=7.7781;max_step=7.798,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o182_s380_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,380,5,-2;-1;0;1;2,yes,1,yes,right,total=21.917;median_step=6.8762;max_step=7.798,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o182_s380_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,380,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=57.506;median_step=5.5471;max_step=14.059,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s383_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,383,3,-1;0;1,yes,1,yes,right,total=16.112;median_step=8.0561;max_step=11.089,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s383_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,383,5,-2;-1;0;1;2,yes,1,yes,right,total=23.301;median_step=6.0078;max_step=11.089,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s383_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,383,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=62.2;median_step=6.1119;max_step=13.489,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s384_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,384,3,-1;0;1,yes,1,yes,right,total=18.068;median_step=9.0409;max_step=11.089,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s384_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,384,5,-2;-1;0;1;2,yes,1,yes,right,total=27.848;median_step=6.0078;max_step=11.089,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o184_s384_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,384,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=59.672;median_step=5.5839;max_step=13.489,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o186_s387_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,387,3,-1;0;1,yes,1,yes,right,total=14.382;median_step=7.1925;max_step=7.232,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o186_s387_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,387,5,-2;-1;0;1;2,yes,1,yes,right,total=20.34;median_step=6.3427;max_step=7.232,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o186_s387_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,387,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,right,total=66.664;median_step=6.6877;max_step=11.405,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o186_s388_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,388,3,-1;0;1,yes,1,yes,right,total=12.765;median_step=6.3823;max_step=7.232,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o186_s388_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,388,5,-2;-1;0;1;2,yes,1,yes,right,total=26.967;median_step=7.1234;max_step=7.232,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o186_s388_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,388,10,-5;-4;-3;-2;-1;0;1;2;3;4;5,yes,1,yes,left_up,total=78.867;median_step=7.1234;max_step=127.09,1,1,no,uncertain,uncertain,uncertain,temporal evidence mixed under fixed window rule,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o187_s389_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,389,3,-1;0;1,yes,1,yes,right,total=13.026;median_step=6.5237;max_step=7.986,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
PAIR_GM_RM017_o187_s389_oty1t_obj_GM_RM017_bytetrack_bt_0010,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,389,5,-2;-1;0;1;2,yes,1,yes,right,total=25.44;median_step=6.2195;max_step=7.986,1,1,yes,yes,no,yes,support-wide structure persists and drifts gradually,Temporal support reuse is posthoc morphology drift diagnosis only; not an identity tube or final track.
