probe_id,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,tau0_sar_frame,sar_frame_probe,paired_gt_sar_frame_posthoc,gt_frame_delta_sar_frames,c_time_status,support_region_source,support_region_mode,support_azimuth_center_deg,support_azimuth_start_deg,support_azimuth_end_deg,support_azimuth_width_deg,state_margin_deg,range_prior_mode,support_radius_min_px,support_radius_max_px,c_shell_status,support_area_px,support_center_x,support_center_y,local_peak_x,local_peak_y,local_peak_intensity,support_mean_intensity,background_mean_intensity,peak_to_background_ratio,support_to_background_ratio,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,range_profile_peak_radius_px,azimuth_profile_peak_deg,topk_local_peaks,sar_image_path,sar_observation_status,gt_inside_support_posthoc,gt_azimuth_inside_posthoc,gt_radius_inside_posthoc,gt_center_to_peak_distance_posthoc_px,notes,provenance_labels
F0027,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,178,370.8333,371,371,0.1667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-2.8058,-18.0296,12.4179,30.4474,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,471775,1121.3811,665.0489,1079,1,1,0.2522,0.5103,1.9598,0.4942,1114.0142,687.6978,23.817,1252,0.5,"1145,1299,1;1079,1,1;796,47,1;1353,13,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000371.png,support_region_observation_extracted,true,true,true,945.636,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0028,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,179,372.9167,372,372,-0.9167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-0.9367,-16.2516,14.3782,30.6297,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,474602,1143.1066,664.339,1241,1,1,0.278,0.5269,1.8978,0.5276,1132.8694,691.0958,28.6483,1244,0.5,"796,47,1;1145,1299,1;1287,5,1;1241,1,1;1354,13,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000372.png,support_region_observation_extracted,true,true,true,943.343,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0029,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,179,372.9167,373,373,0.0833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,-0.9367,-16.2516,14.3782,30.6297,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,474602,1143.1066,664.339,1081,0,1,0.2322,0.498,2.008,0.4663,1136.6112,691.9214,28.3369,1244,0.5,"1146,1299,1;1242,1,1;1373,17,1;796,47,1;1081,0,1",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000373.png,support_region_observation_extracted,true,true,true,947.75,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0030,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,180,375,374,374,-1,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,0.981,-14.4883,16.4502,30.9385,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,479387,1165.4082,664.3477,1291,5,1,0.2192,0.4903,2.0395,0.447,1155.6438,685.8758,23.6391,1244,0.5,"1291,5,1;1146,1299,1;1258,2,0.9961;1154,1330,0.9922;1378,17,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000374.png,support_region_observation_extracted,true,true,true,945.575,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0031,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,180,375,375,375,0,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,0.981,-14.4883,16.4502,30.9385,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,479387,1165.4082,664.3477,1291,5,1,0.2046,0.4812,2.078,0.4252,1155.1512,686.6272,24.5272,1244,0.5,"1291,5,1;1146,1299,1;1474,37,0.9961;935,17,0.9961;1258,2,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000375.png,support_region_observation_extracted,true,true,true,948.126,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0032,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,180,375,376,376,1,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,0.981,-14.4883,16.4502,30.9385,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,479387,1165.4082,664.3477,1291,5,1,0.1873,0.4704,2.1259,0.3981,1155.7935,678.0282,16.7213,1260,0.5,"1291,5,1;1146,1299,1;1017,5,0.9961;1258,2,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000376.png,support_region_observation_extracted,true,true,true,946.985,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0033,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,181,377.0833,377,377,-0.0833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,2.9161,-12.6254,18.4576,31.083,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,481621,1187.8993,665.1128,1291,5,1,0.174,0.4622,2.1636,0.3766,1173.0184,682.2123,22.6679,1332,0.5,"1291,5,1;1161,1299,0.9961;1017,5,0.9961;1258,2,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000377.png,support_region_observation_extracted,true,true,true,943.268,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0034,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,181,377.0833,378,378,0.9167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,2.9161,-12.6254,18.4576,31.083,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,481621,1187.8993,665.1128,1291,5,1,0.1962,0.4765,2.0985,0.4117,1175.0018,678.0912,18.2971,1252,0.5,"1291,5,1;1530,53,0.9961;1161,1300,0.9961;1258,2,0.9961;1017,5,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000378.png,support_region_observation_extracted,true,true,true,945.278,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0035,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,182,379.1667,379,379,-0.1667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,4.8888,-10.7481,20.5258,31.2739,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,484586,1210.7882,666.6742,1291,5,1,0.1868,0.4709,2.1238,0.3967,1195.1973,680.2802,20.693,1252,0.5,"1291,5,1;1595,73,0.9961;1161,1299,0.9961;1017,5,0.9961;1258,2,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000379.png,support_region_observation_extracted,true,true,true,941.042,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0036,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,182,379.1667,380,380,0.8333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,4.8888,-10.7481,20.5258,31.2739,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,484586,1210.7882,666.6742,1291,5,1,0.2008,0.4797,2.0848,0.4187,1198.8374,675.8596,15.0729,1236,0.5,"1519,49,1;1291,5,1;1595,73,0.9961;1258,2,0.9961;1161,1298,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000380.png,support_region_observation_extracted,true,true,true,941.551,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0037,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,184,383.3333,383,383,-0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,8.7757,-7.1036,24.6549,31.7586,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,492096,1255.6623,672.0508,1291,5,1,0.2088,0.4858,2.0586,0.4299,1238.1499,664.1713,19.2034,1252,0.5,"1291,5,1;1258,2,0.9961;1161,1300,0.9961;1606,77,0.9961;1490,41,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000383.png,support_region_observation_extracted,true,true,true,938.296,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0038,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,184,383.3333,384,384,0.6667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,8.7757,-7.1036,24.6549,31.7586,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,492096,1255.6623,672.0508,1291,5,1,0.2009,0.481,2.0791,0.4177,1239.7375,662.4192,18.611,1252,0.5,"1291,5,1;1161,1301,0.9961;1595,73,0.9961;1490,41,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000384.png,support_region_observation_extracted,true,true,true,938.657,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0039,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,387.5,387,387,-0.5,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,12.6616,-3.5116,28.8348,32.3463,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,501206,1300.0588,680.4545,1291,5,1,0.188,0.4748,2.1062,0.3959,1274.8915,675.0895,25.7328,1260,0.5,"1595,73,1;1291,5,1;1161,1299,0.9961;1617,81,0.9961;1154,1330,0.9922",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000387.png,support_region_observation_extracted,true,true,true,937.091,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0040,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,186,387.5,388,388,0.5,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,12.6616,-3.5116,28.8348,32.3463,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,501206,1300.0588,680.4545,1244,1,1,0.2883,0.5378,1.8593,0.536,1278.6661,669.074,24.2314,1260,0.5,"1606,77,1;1244,1,1;1416,24,0.9961;1161,1300,0.9961;1080,1,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000388.png,support_region_observation_extracted,true,true,true,937.057,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0041,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,389.5833,389,389,-0.5833,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,14.7092,-1.6398,31.0581,32.6978,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,506671,1323.1947,686.0882,1570,65,1,0.2254,0.4992,2.0034,0.4515,1300.9147,673.3831,25.6479,1252,0.5,"1570,65,1;1606,77,1;1258,2,0.9961;1161,1301,0.9961;1838,187,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000389.png,support_region_observation_extracted,true,true,true,926.261,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0042,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,187,389.5833,390,390,0.4167,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,14.7092,-1.6398,31.0581,32.6978,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,506671,1323.1947,686.0882,1606,77,1,0.1797,0.4702,2.1268,0.3823,1302.3309,680.7299,21.5409,1252,0.5,"1606,77,1;1838,187,1;1713,121,1;1161,1299,0.9961;1768,148,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000390.png,support_region_observation_extracted,true,true,true,923.711,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0043,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,391.6667,391,391,-0.6667,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,16.785,0.236,33.334,33.0981,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,512902,1346.4294,692.6398,1571,65,1,0.2943,0.5441,1.838,0.5408,1337.5726,658.3443,35.4207,1252,2.5,"1779,154,1;1571,65,1;1161,1298,0.9961;1486,40,0.9961;1291,5,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000391.png,support_region_observation_extracted,true,true,true,924.434,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0044,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,188,391.6667,392,392,0.3333,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,16.785,0.236,33.334,33.0981,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,512902,1346.4294,692.6398,1838,187,1,0.2531,0.518,1.9304,0.4886,1333.4958,668.1094,27.7312,1252,2.5,"1838,187,1;1281,4,0.9961;1167,1303,0.9961;1702,116,0.9961;1490,41,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000392.png,support_region_observation_extracted,true,true,true,929.259,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0045,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,189,393.75,393,393,-0.75,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,18.2966,2.0054,34.5878,32.5823,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,504989,1363.1912,697.9379,1807,169,1,0.2072,0.4885,2.0469,0.4242,1357.7294,667.8735,30.5565,1236,3.5,"1807,169,1;1838,187,1;1167,1302,0.9961;1281,4,0.9961;1462,34,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000393.png,support_region_observation_extracted,true,true,true,922.487,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
F0046,optical_single_frame_to_sar_single_frame,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,189,393.75,394,394,0.25,inside_software_sync_short_window,optical_single_frame_primary_bbox,coarse_optical_azimuth_sector_broad_range,18.2966,2.0054,34.5878,32.5823,5,broad_unknown_range_prior,0,1332.7,vehicle_shell_unlocalized_range_blocked; shell records plausible vehicle footprint but cannot center range yet,504989,1363.1912,697.9379,1838,187,1,0.2415,0.5105,1.9589,0.4731,1357.5797,659.8993,38.4503,1252,3.5,"1838,187,1;1244,1,0.9961;1161,1300,0.9961;1568,64,0.9961;1281,4,0.9961",D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000394.png,support_region_observation_extracted,true,true,true,928.76,Support region uses optical bbox and configured azimuth geometry; SAR GT validates only.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence
