observation_id,scene,object_hypothesis_id,optical_frame,sar_frame,sample_pool,support_type_or_source,support_area_px,area_ratio_vs_broad,radius_band_width_px,support_azimuth_width_deg,support_radius_min_px,support_radius_max_px,gt_inside_support_posthoc,topk_contains_near_gt_posthoc,top1_near_gt_posthoc,observed_sar_structures_inside_support,dominant_structure_type,number_of_plausible_structures,compact_structure_present,multi_peak_structure_present,diffuse_structure_present,spread_structure_present,serious_peak_competition,no_unique_structure_can_be_isolated,support_too_broad_for_association,support_exists,sar_structure_exists,vehicle_like_sar_structure_exists,unique_sar_structure_exists,association_candidate_exists,association_state_posthoc,provenance_labels,notes
SRO00204,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,168,351,paired_optical_object_sar_gt,state_conditioned_range_band,141030,0.1846,420,49.3085,180.109,600.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00205,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,169,352,paired_optical_object_sar_gt,state_conditioned_range_band,142641,0.1852,420,49.7038,181.519,601.519,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00206,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,169,353,paired_optical_object_sar_gt,state_conditioned_range_band,142641,0.1852,420,49.7038,181.519,601.519,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00207,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,171,356,paired_optical_object_sar_gt,state_conditioned_range_band,145548,0.1852,420,50.7202,181.519,601.519,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00208,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,171,357,paired_optical_object_sar_gt,state_conditioned_range_band,145548,0.1852,420,50.7202,181.519,601.519,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00209,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,172,358,paired_optical_object_sar_gt,state_conditioned_range_band,146493,0.1852,420,51.0287,181.519,601.519,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00210,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,172,359,paired_optical_object_sar_gt,state_conditioned_range_band,146493,0.1852,420,51.0287,181.519,601.519,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00211,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,173,360,paired_optical_object_sar_gt,state_conditioned_range_band,148014,0.1851,420,51.5858,181.519,601.519,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00212,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,173,361,paired_optical_object_sar_gt,state_conditioned_range_band,148014,0.1851,420,51.5858,181.519,601.519,true,false,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,review_required,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00213,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,0,0,paired_optical_object_sar_gt,state_conditioned_range_band,209574,0.1831,420,73.8325,177.123,597.123,false,false,false,diffuse_clutter;diffuse_or_unstable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,review_required,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00214,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,2,4,paired_optical_object_sar_gt,state_conditioned_range_band,204453,0.1831,420,72.0483,177.123,597.123,false,true,false,diffuse_clutter;diffuse_or_unstable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,sar_structure_present_but_optical_ambiguous,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00215,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,4,8,paired_optical_object_sar_gt,state_conditioned_range_band,195795,0.1831,420,68.9963,177.123,597.123,false,false,false,diffuse_clutter;diffuse_or_unstable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,no,no,no,review_required,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
