gt_id,case_id,scene,sar_frame,pool_type,gt_quality_label,gt_crop_available,dominant_energy_pattern,dominant_side_or_axis_proxy,energy_distribution_description,near_or_dominant_side_ridge_proxy,corner_or_endpoint_hotspot_proxy,far_or_opposite_side_weak_return_proxy,discontinuous_edge_proxy,enclosed_shell_proxy,block_like_body_proxy,range_spread_with_core_proxy,vehicle_morphology_supported,morphology_strength,confounders,posthoc_only,notes
290,GTREF_GM_RM017_s390_290,GM_RM017,390,sar_only,review_low_energy,yes,side_ridge,left_side,dominant_side=left_side;side_contrast=1.1725;corner_ratio=3.0199;edge_continuity=1;component_count=57;part_count=1,yes,yes,uncertain,no,no,no,no,yes,medium,uncertain,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
291,GTREF_PAIRED_GM_RM017_s391_291,GM_RM017,391,paired_215,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.1496;corner_ratio=2.2421;edge_continuity=1;component_count=26;part_count=2,yes,yes,uncertain,yes,no,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
292,GTREF_PAIRED_GM_RM017_s391_292,GM_RM017,391,paired_215,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.3523;corner_ratio=2.1782;edge_continuity=1;component_count=12;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
293,GTREF_GM_RM017_s391_293,GM_RM017,391,sar_only,review_multi_structure,yes,side_ridge,left_side,dominant_side=left_side;side_contrast=1.1211;corner_ratio=2.4192;edge_continuity=1;component_count=40;part_count=1,yes,yes,uncertain,no,no,no,no,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
294,GTREF_PAIRED_GM_RM017_s392_294,GM_RM017,392,paired_215,good,yes,side_ridge,upper_side,dominant_side=upper_side;side_contrast=1.4799;corner_ratio=2.4572;edge_continuity=1;component_count=17;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
295,GTREF_PAIRED_GM_RM017_s392_295,GM_RM017,392,paired_215,review_multi_structure,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.1365;corner_ratio=2.5247;edge_continuity=1;component_count=24;part_count=1,yes,yes,uncertain,no,no,no,no,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
296,GTREF_GM_RM017_s392_296,GM_RM017,392,sar_only,review_multi_structure,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.118;corner_ratio=2.6731;edge_continuity=1;component_count=56;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
297,GTREF_PAIRED_GM_RM017_s393_297,GM_RM017,393,paired_215,review_extreme_aspect,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.1405;corner_ratio=3.0614;edge_continuity=1;component_count=21;part_count=1,yes,yes,uncertain,no,no,no,no,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
298,GTREF_PAIRED_GM_RM017_s393_298,GM_RM017,393,paired_215,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.4146;corner_ratio=2.6234;edge_continuity=1;component_count=11;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
299,GTREF_GM_RM017_s393_299,GM_RM017,393,sar_only,review_multi_structure,yes,side_ridge,left_side,dominant_side=left_side;side_contrast=1.1419;corner_ratio=2.7057;edge_continuity=1;component_count=21;part_count=1,yes,yes,uncertain,no,no,no,no,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
300,GTREF_PAIRED_GM_RM017_s394_300,GM_RM017,394,paired_215,good,yes,side_ridge,upper_side,dominant_side=upper_side;side_contrast=1.1215;corner_ratio=2.7991;edge_continuity=1;component_count=18;part_count=1,yes,yes,uncertain,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
301,GTREF_PAIRED_GM_RM017_s394_301,GM_RM017,394,paired_215,good,yes,side_ridge,upper_side,dominant_side=upper_side;side_contrast=1.4199;corner_ratio=2.5488;edge_continuity=1;component_count=18;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
302,GTREF_GM_RM017_s394_302,GM_RM017,394,sar_only,review_multi_structure,yes,side_ridge,left_side,dominant_side=left_side;side_contrast=1.1487;corner_ratio=2.4684;edge_continuity=1;component_count=31;part_count=1,yes,yes,uncertain,no,no,no,no,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
303,GTREF_PAIRED_GM_RM017_s429_303,GM_RM017,429,paired_215,review_too_large,yes,corner_hotspot,upper_side,dominant_side=upper_side;side_contrast=1.0779;corner_ratio=2.052;edge_continuity=1;component_count=28;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
304,GTREF_GM_RM017_s429_304,GM_RM017,429,sar_only,review_multi_structure,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0655;corner_ratio=2.0378;edge_continuity=1;component_count=48;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
305,GTREF_PAIRED_GM_RM017_s438_305,GM_RM017,438,paired_215,good,yes,discontinuous_edges,upper_side,dominant_side=upper_side;side_contrast=1.0327;corner_ratio=1.9745;edge_continuity=1;component_count=41;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
306,GTREF_GM_RM017_s438_306,GM_RM017,438,sar_only,review_too_large,yes,weak_boundary,left_side,dominant_side=left_side;side_contrast=1.1006;corner_ratio=1.9422;edge_continuity=1;component_count=119;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
307,GTREF_PAIRED_GM_RM017_s442_307,GM_RM017,442,paired_215,review_multi_structure,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0087;corner_ratio=2.7011;edge_continuity=1;component_count=54;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
308,GTREF_GM_RM017_s446_308,GM_RM017,446,dropout_special,review_multi_structure,yes,corner_hotspot,upper_side,dominant_side=upper_side;side_contrast=1.0426;corner_ratio=2.7123;edge_continuity=1;component_count=56;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
309,GTREF_PAIRED_GM_RM019_s0_309,GM_RM019,0,paired_215,review_low_energy,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.4965;corner_ratio=2.933;edge_continuity=0.9167;component_count=23;part_count=2,yes,yes,yes,yes,no,no,yes,yes,medium,uncertain,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
310,GTREF_GM_RM019_s0_310,GM_RM019,0,sar_only,good,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.3837;corner_ratio=2.7695;edge_continuity=1;component_count=3;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
311,GTREF_PAIRED_GM_RM019_s4_311,GM_RM019,4,paired_215,review_low_energy,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.2363;corner_ratio=2.9006;edge_continuity=1;component_count=22;part_count=1,yes,yes,yes,no,no,no,no,yes,medium,uncertain,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
312,GTREF_GM_RM019_s4_312,GM_RM019,4,sar_only,good,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.2504;corner_ratio=4.0436;edge_continuity=1;component_count=19;part_count=3,yes,yes,yes,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
313,GTREF_GM_RM019_s8_313,GM_RM019,8,dropout_special,good,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.0517;corner_ratio=2.8255;edge_continuity=1;component_count=18;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
314,GTREF_PAIRED_GM_RM019_s8_314,GM_RM019,8,paired_215,review_multi_structure,yes,side_ridge,lower_side,dominant_side=lower_side;side_contrast=1.1415;corner_ratio=2.8225;edge_continuity=1;component_count=17;part_count=1,yes,yes,uncertain,no,no,no,no,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
315,GTREF_PAIRED_GM_RM019_s27_315,GM_RM019,27,paired_215,review_low_energy,yes,enclosed_shell,right_side,dominant_side=right_side;side_contrast=1.0137;corner_ratio=5.453;edge_continuity=1;component_count=32;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,medium,uncertain,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
316,GTREF_PAIRED_GM_RM019_s27_316,GM_RM019,27,paired_215,review_extreme_aspect,yes,side_ridge,right_side,dominant_side=right_side;side_contrast=1.1549;corner_ratio=4.0345;edge_continuity=0.9167;component_count=10;part_count=2,yes,yes,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
317,GTREF_PAIRED_GM_RM019_s31_317,GM_RM019,31,paired_215,good,yes,side_ridge,right_side,dominant_side=right_side;side_contrast=1.2076;corner_ratio=3.8531;edge_continuity=1;component_count=19;part_count=2,yes,yes,yes,yes,no,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
318,GTREF_GM_RM019_s31_318,GM_RM019,31,sar_only,review_low_energy,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.0193;corner_ratio=5.3891;edge_continuity=1;component_count=26;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,medium,uncertain,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
319,GTREF_PAIRED_GM_RM019_s77_319,GM_RM019,77,paired_215,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0235;corner_ratio=4.4353;edge_continuity=1;component_count=24;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
320,GTREF_PAIRED_GM_RM019_s81_320,GM_RM019,81,paired_215,good,yes,side_ridge,right_side,dominant_side=right_side;side_contrast=1.1881;corner_ratio=3.2251;edge_continuity=1;component_count=11;part_count=1,yes,yes,yes,no,no,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
321,GTREF_GM_RM019_s88_321,GM_RM019,88,dropout_special,good,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0363;corner_ratio=2.6967;edge_continuity=1;component_count=7;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
322,GTREF_GM_RM019_s202_322,GM_RM019,202,dropout_special,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0334;corner_ratio=2.3102;edge_continuity=1;component_count=8;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
323,GTREF_PAIRED_GM_RM019_s212_323,GM_RM019,212,paired_215,good,yes,corner_hotspot,right_side,dominant_side=right_side;side_contrast=1.0126;corner_ratio=2.2889;edge_continuity=1;component_count=20;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
324,GTREF_PAIRED_GM_RM019_s238_324,GM_RM019,238,paired_215,good,yes,corner_hotspot,upper_side,dominant_side=upper_side;side_contrast=1.038;corner_ratio=2.344;edge_continuity=0.9167;component_count=32;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
325,GTREF_PAIRED_GM_RM019_s269_325,GM_RM019,269,paired_215,review_multi_structure,yes,enclosed_shell,right_side,dominant_side=right_side;side_contrast=1.0542;corner_ratio=3.4029;edge_continuity=1;component_count=21;part_count=3,no,yes,uncertain,yes,yes,no,no,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
326,GTREF_PAIRED_GM_RM019_s273_326,GM_RM019,273,paired_215,review_low_energy,yes,enclosed_shell,right_side,dominant_side=right_side;side_contrast=1.0182;corner_ratio=5.1511;edge_continuity=1;component_count=18;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,medium,uncertain,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
327,GTREF_PAIRED_GM_RM019_s288_327,GM_RM019,288,paired_215,review_low_energy,yes,corner_hotspot,upper_side,dominant_side=upper_side;side_contrast=1.0569;corner_ratio=5.9762;edge_continuity=1;component_count=21;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,uncertain,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
328,GTREF_PAIRED_GM_RM019_s290_328,GM_RM019,290,paired_215,review_low_energy,yes,enclosed_shell,upper_side,dominant_side=upper_side;side_contrast=1.025;corner_ratio=7.1411;edge_continuity=1;component_count=15;part_count=4,no,yes,uncertain,yes,yes,no,yes,yes,medium,uncertain,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
329,GTREF_GM_RM019_s306_329,GM_RM019,306,dropout_special,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0174;corner_ratio=3.1031;edge_continuity=0.875;component_count=1;part_count=1,no,yes,uncertain,no,no,yes,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
330,GTREF_PAIRED_GM_RM019_s315_330,GM_RM019,315,paired_215,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0269;corner_ratio=3.2979;edge_continuity=0.9583;component_count=3;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
331,GTREF_PAIRED_GM_RM019_s317_331,GM_RM019,317,paired_215,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0285;corner_ratio=3.0389;edge_continuity=0.9583;component_count=14;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
332,GTREF_GM_RM019_s350_332,GM_RM019,350,dropout_special,review_multi_structure,yes,corner_hotspot,upper_side,dominant_side=upper_side;side_contrast=1.0291;corner_ratio=2.3438;edge_continuity=0.7917;component_count=17;part_count=2,no,yes,uncertain,yes,no,no,no,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
333,GTREF_GM_RM019_s354_333,GM_RM019,354,dropout_special,review_multi_structure,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0361;corner_ratio=3.7257;edge_continuity=0.9583;component_count=18;part_count=2,no,yes,uncertain,yes,no,no,no,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000120_000250_01,GTREF_GM_RM011_s250_frameadd_gm_rm011_000120_000250_01,GM_RM011,250,gm011_waiting_object_stream,review_too_large,yes,discontinuous_edges,upper_side,dominant_side=upper_side;side_contrast=1.0694;corner_ratio=1.9007;edge_continuity=0.9583;component_count=27;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000120_000250_02,GTREF_GM_RM011_s250_frameadd_gm_rm011_000120_000250_02,GM_RM011,250,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0876;corner_ratio=2.2524;edge_continuity=1;component_count=39;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000120_000250_03,GTREF_GM_RM011_s250_frameadd_gm_rm011_000120_000250_03,GM_RM011,250,gm011_waiting_object_stream,review_too_large,yes,enclosed_shell,left_side,dominant_side=left_side;side_contrast=1.0754;corner_ratio=2.2515;edge_continuity=1;component_count=40;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000120_000251_01,GTREF_GM_RM011_s251_frameadd_gm_rm011_000120_000251_01,GM_RM011,251,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0926;corner_ratio=2.2218;edge_continuity=1;component_count=38;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000120_000251_02,GTREF_GM_RM011_s251_frameadd_gm_rm011_000120_000251_02,GM_RM011,251,gm011_waiting_object_stream,review_too_large,yes,discontinuous_edges,lower_side,dominant_side=lower_side;side_contrast=1.0146;corner_ratio=1.9399;edge_continuity=1;component_count=40;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000120_000251_03,GTREF_GM_RM011_s251_frameadd_gm_rm011_000120_000251_03,GM_RM011,251,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0241;corner_ratio=2.2143;edge_continuity=1;component_count=34;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000121_000252_01,GTREF_GM_RM011_s252_frameadd_gm_rm011_000121_000252_01,GM_RM011,252,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0376;corner_ratio=2.3177;edge_continuity=1;component_count=37;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000121_000252_02,GTREF_GM_RM011_s252_frameadd_gm_rm011_000121_000252_02,GM_RM011,252,gm011_waiting_object_stream,review_too_large,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.0915;corner_ratio=1.9673;edge_continuity=0.9167;component_count=28;part_count=3,no,no,uncertain,yes,yes,no,yes,yes,medium,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000121_000252_03,GTREF_GM_RM011_s252_frameadd_gm_rm011_000121_000252_03,GM_RM011,252,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,upper_side,dominant_side=upper_side;side_contrast=1.0041;corner_ratio=2.3046;edge_continuity=0.9583;component_count=29;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000121_000253_01,GTREF_GM_RM011_s253_frameadd_gm_rm011_000121_000253_01,GM_RM011,253,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0676;corner_ratio=2.3414;edge_continuity=1;component_count=30;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000121_000253_02,GTREF_GM_RM011_s253_frameadd_gm_rm011_000121_000253_02,GM_RM011,253,gm011_waiting_object_stream,good,yes,weak_boundary,lower_side,dominant_side=lower_side;side_contrast=1.0563;corner_ratio=1.9069;edge_continuity=0.9167;component_count=25;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000121_000253_03,GTREF_GM_RM011_s253_frameadd_gm_rm011_000121_000253_03,GM_RM011,253,gm011_waiting_object_stream,good,yes,corner_hotspot,body_core,dominant_side=body_core;side_contrast=1.0056;corner_ratio=2.4163;edge_continuity=1;component_count=32;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000122_000254_01,GTREF_GM_RM011_s254_frameadd_gm_rm011_000122_000254_01,GM_RM011,254,gm011_waiting_object_stream,review_too_large,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0512;corner_ratio=2.4144;edge_continuity=1;component_count=35;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,neighbor_vehicle;background_clutter,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000122_000254_02,GTREF_GM_RM011_s254_frameadd_gm_rm011_000122_000254_02,GM_RM011,254,gm011_waiting_object_stream,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0191;corner_ratio=2.0343;edge_continuity=0.9583;component_count=26;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000122_000254_03,GTREF_GM_RM011_s254_frameadd_gm_rm011_000122_000254_03,GM_RM011,254,gm011_waiting_object_stream,good,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0792;corner_ratio=2.5086;edge_continuity=1;component_count=48;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000122_000255_01,GTREF_GM_RM011_s255_frameadd_gm_rm011_000122_000255_01,GM_RM011,255,gm011_waiting_object_stream,good,yes,corner_hotspot,lower_side,dominant_side=lower_side;side_contrast=1.0634;corner_ratio=2.3325;edge_continuity=1;component_count=40;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000122_000255_02,GTREF_GM_RM011_s255_frameadd_gm_rm011_000122_000255_02,GM_RM011,255,gm011_waiting_object_stream,good,yes,discontinuous_edges,body_core,dominant_side=body_core;side_contrast=1.0185;corner_ratio=1.814;edge_continuity=1;component_count=19;part_count=2,no,no,uncertain,yes,no,no,no,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000122_000255_03,GTREF_GM_RM011_s255_frameadd_gm_rm011_000122_000255_03,GM_RM011,255,gm011_waiting_object_stream,good,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.0407;corner_ratio=2.3291;edge_continuity=1;component_count=38;part_count=1,no,yes,uncertain,no,no,no,no,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000123_000257_01,GTREF_GM_RM011_s257_frameadd_gm_rm011_000123_000257_01,GM_RM011,257,gm011_waiting_object_stream,good,yes,discontinuous_edges,right_side,dominant_side=right_side;side_contrast=1.0286;corner_ratio=1.985;edge_continuity=1;component_count=33;part_count=2,no,no,uncertain,yes,no,no,yes,yes,medium,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000123_000257_02,GTREF_GM_RM011_s257_frameadd_gm_rm011_000123_000257_02,GM_RM011,257,gm011_waiting_object_stream,good,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.0254;corner_ratio=1.5775;edge_continuity=0.8333;component_count=22;part_count=3,no,no,uncertain,yes,yes,no,no,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000123_000257_03,GTREF_GM_RM011_s257_frameadd_gm_rm011_000123_000257_03,GM_RM011,257,gm011_waiting_object_stream,good,yes,corner_hotspot,left_side,dominant_side=left_side;side_contrast=1.045;corner_ratio=2.0419;edge_continuity=1;component_count=32;part_count=2,no,yes,uncertain,yes,no,no,yes,uncertain,uncertain,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000124_000258_01,GTREF_GM_RM011_s258_frameadd_gm_rm011_000124_000258_01,GM_RM011,258,gm011_waiting_object_stream,good,yes,enclosed_shell,right_side,dominant_side=right_side;side_contrast=1.0136;corner_ratio=2.2526;edge_continuity=1;component_count=33;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000124_000258_02,GTREF_GM_RM011_s258_frameadd_gm_rm011_000124_000258_02,GM_RM011,258,gm011_waiting_object_stream,good,yes,weak_boundary,lower_side,dominant_side=lower_side;side_contrast=1.0268;corner_ratio=1.7933;edge_continuity=0.9167;component_count=21;part_count=1,no,no,uncertain,no,no,no,no,uncertain,weak,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
frameadd_gm_rm011_000124_000258_03,GTREF_GM_RM011_s258_frameadd_gm_rm011_000124_000258_03,GM_RM011,258,gm011_waiting_object_stream,good,yes,enclosed_shell,lower_side,dominant_side=lower_side;side_contrast=1.0281;corner_ratio=2.25;edge_continuity=1;component_count=25;part_count=3,no,yes,uncertain,yes,yes,no,yes,yes,strong,none,yes,GT-anchored morphology is SAR image observation and posthoc hypothesis; not final box or identity truth.
