case_id,part_relation_type,part_a_type,part_b_type,spatial_relation,distance_px,relative_to_gt_scale,supports_shell_grammar,failure_reason,physical_interpretation,notes
GTREF_GM_RM011_s17_30,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,enclosed,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s17_30,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,yes,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s17_31,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,uncertain,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s17_31,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,uncertain,uncertain,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s17_31,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,uncertain,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s17_32,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s17_32,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s17_32,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,yes,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s18_33,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,uncertain,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s18_33,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,uncertain,uncertain,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s18_33,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,uncertain,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s18_34,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s18_34,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s18_34,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,yes,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s19_35,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s19_35,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s19_35,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,yes,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s19_36,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,uncertain,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s19_36,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,uncertain,uncertain,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s19_36,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,uncertain,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s19_37,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s19_37,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s19_37,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,yes,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s20_38,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,uncertain,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s20_38,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,uncertain,uncertain,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s20_38,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,uncertain,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s20_39,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s20_39,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,disconnected,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s20_39,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,yes,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s21_40,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s21_40,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,enclosed,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s21_40,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,yes,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s21_41,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,uncertain,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s21_41,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,enclosed,,uncertain,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s21_41,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,uncertain,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s21_42,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s21_42,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,enclosed,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s21_42,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,yes,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s22_43,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,uncertain,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s22_43,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,enclosed,,uncertain,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s22_43,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,uncertain,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s22_44,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,yes,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s22_44,discontinuous_edge_to_shell_completion,discontinuous_edge,shell_completion,enclosed,,yes,yes,,Broken edges can still complete a vehicle-scale shell hypothesis.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s22_44,near_field_spread_to_strong_side_response,near_field_spread,strong_side_response,aligned,,yes,uncertain,near-field truncation or spread unresolved,Near-field cases may show strong side responses without clean shell closure.,"Relation is physical grammar evidence, not a weighted feature."
GTREF_GM_RM011_s23_45,upper_lower_edge_relation,edge_fragment,edge_fragment,parallel,,uncertain,yes,,Discontinuous edge fragments may form a body outline when read at GT scale.,"Relation is physical grammar evidence, not a weighted feature."
