case_id,scene,sar_frame,component_id,source_region,component_area,component_long_axis,component_short_axis,component_aspect_ratio,component_energy,relative_to_gt_scale,hierarchy_label,why_not_vehicle_if_atom,composition_group_id,composition_description,posthoc_gt_relation,notes
GTREF_GM_RM011_s5_10,GM_RM011,5,C008,gt_inside,5,4.565,2.182,2.0924,717,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s5_11,GM_RM011,5,C001,gt_inside,434,36.052,24.435,1.4755,52420,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0012,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s5_11,GM_RM011,5,C002,gt_inside,276,27.605,21.164,1.3043,30982,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0012,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s5_11,GM_RM011,5,C003,gt_inside,193,40.263,11.309,3.5604,20546,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0012,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s5_11,GM_RM011,5,C004,gt_inside,139,18.44,15.324,1.2034,14475,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s5_11,GM_RM011,5,C005,gt_inside,94,20.712,9.598,2.158,10392,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s5_11,GM_RM011,5,C006,gt_inside,76,20.819,7.532,2.7642,8166,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s5_11,GM_RM011,5,C007,gt_inside,60,18.53,5.545,3.3417,7308,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s5_11,GM_RM011,5,C008,gt_inside,55,14.986,7.234,2.0716,5754,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s5_11,GM_RM011,5,SHELL_0012,gt_inside,1327,40.263,24.435,,150043,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0012,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s6_12,GM_RM011,6,C001,gt_inside,672,61.892,22.436,2.7586,113286,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0013,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_12,GM_RM011,6,C002,gt_inside,256,37.241,14.38,2.5899,39833,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0013,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_12,GM_RM011,6,C003,gt_inside,176,44.055,8.015,5.4967,27860,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0013,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_12,GM_RM011,6,C004,gt_inside,60,11.905,8.682,1.3713,9255,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_12,GM_RM011,6,C005,gt_inside,36,10.76,6.641,1.6203,5443,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_12,GM_RM011,6,C006,gt_inside,12,6.194,5.111,1.2118,1736,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_12,GM_RM011,6,C007,gt_inside,9,4.899,2.667,1.8371,1401,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_12,GM_RM011,6,C008,gt_inside,6,6.585,1.403,4.6945,870,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_13,GM_RM011,6,C001,gt_inside,451,37.291,26.208,1.4229,56082,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0014,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_13,GM_RM011,6,C002,gt_inside,230,29.428,18.176,1.6191,24496,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0014,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_13,GM_RM011,6,C003,gt_inside,199,34.411,11.766,2.9247,22629,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0014,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_13,GM_RM011,6,C004,gt_inside,155,33.272,8.867,3.7523,17563,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_13,GM_RM011,6,C005,gt_inside,93,23.315,10.8,2.1588,9872,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_13,GM_RM011,6,C006,gt_inside,82,16.128,9.097,1.7729,8897,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_13,GM_RM011,6,C007,gt_inside,45,16.573,4.642,3.5701,4926,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s6_13,GM_RM011,6,C008,gt_inside,40,16.211,5.81,2.7903,4116,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_14,GM_RM011,7,C001,gt_inside,847,77.603,23.585,3.2904,140410,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0015,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_14,GM_RM011,7,C002,gt_inside,408,72.192,12.304,5.8672,65080,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0015,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_14,GM_RM011,7,C003,gt_inside,11,5.97,3.432,1.7393,1606,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_14,GM_RM011,7,C004,gt_inside,7,3.835,2.985,1.2851,1060,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_14,GM_RM011,7,C005,gt_inside,7,6.1,1.983,3.0767,1053,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_14,GM_RM011,7,C006,gt_inside,6,5.514,2.53,2.1794,862,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_14,GM_RM011,7,C007,gt_inside,5,3.464,2,1.7321,764,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_14,GM_RM011,7,C008,gt_inside,5,3.464,2,1.7321,755,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_14,GM_RM011,7,SHELL_0015,gt_inside,1296,77.603,23.585,,211590,vehicle_scale,vehicle_scale_shell_hypothesis,,SHELL_0015,multiple atom/part components form a GT-scale shell/body hypothesis,GT-scale composition hypothesis; not final annotation,Vehicle-scale shell hypothesis requires multiple parts at GT scale and remains posthoc.
GTREF_GM_RM011_s7_15,GM_RM011,7,C001,gt_inside,401,37.904,22.946,1.6519,51723,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0016,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_15,GM_RM011,7,C002,gt_inside,281,30.04,25.065,1.1985,32806,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0016,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_15,GM_RM011,7,C003,gt_inside,291,38.413,23.365,1.644,32031,plausible_part,vehicle_part,"Component is a plausible body part, not a complete vehicle by itself.",SHELL_0016,component participates in GT-scale part composition,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_15,GM_RM011,7,C004,gt_inside,159,37.429,9.532,3.9268,17951,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_15,GM_RM011,7,C005,gt_inside,31,12.891,5.165,2.4961,3453,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_15,GM_RM011,7,C006,gt_inside,33,15.529,5.154,3.013,3424,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
GTREF_GM_RM011_s7_15,GM_RM011,7,C007,gt_inside,30,15.399,3.273,4.7044,3291,too_small_atom,scattering_atom,Component is far below GT vehicle scale; it can only be a scattering atom.,,,inside SAR GT morphology anchor; posthoc only,Small components are atoms or parts unless GT-scale composition supports a shell hypothesis.
