subject_frame_id,subject_name,pair_id,sar_frame,split,source_region_id,posthoc_evaluation_label,subject_motion_model,persistent_subject_status,relative_aspect_angle_deg,aspect_angle_ci_width_deg,aspect_observability_status,absolute_range_m_grid,center_x,center_y,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio,counterfactual_role
fixed_known_non_vehicle_N005_sar000386,fixed_known_non_vehicle_N005,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1196.566369,1166.397906,489816,44.581413,1.003517,0.128607,0.128607,0,0.764756,1.756495,3.485752,1.609167,1.198671,0,0,2.675756,1.418338,-7.04686,-0.133343,-2.076264,6.735365,179.710946,1.332072,75.177977,0.363479,2.046979,257,25.990312,0,489816,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000386,fixed_strong_scatterer,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1132.158395,1164.457828,499358,45.166245,1.016681,0.14508,0.14508,0,0.766173,1.732508,3.051632,1.825024,1.197539,0,0,2.255335,1.432503,-7.444014,-1.893404,-3.877524,6.630469,-174.997365,6.623761,77.508018,0.373501,1.641456,262,26.3306,0,499358,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000386,fixed_linear_structure,WGV35A_PAIR_0180,386,posthoc_diagnosis,E0_R1_REG_000386_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.62573,0.781584,OBSERVABLE_MEDIUM,47.040883,1461.700834,848.735721,475120,42.672894,0.960557,0.073738,0.073738,0,0.855498,2.056324,3.773758,4.103828,1.799281,0,0,5.213574,2.137066,4.24332,5.288516,6.255484,-2.615929,177.221205,1.157669,54.660398,0.135903,2.438402,287,28.641,0,475120,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000387,fixed_known_non_vehicle_N005,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,1196.566369,1166.397906,450801,40.807549,1.02219,0.133883,0.133883,0,0.771632,1.714501,3.558665,1.624536,1.305827,0,0,2.816277,1.54688,-7.058263,-0.160292,-2.097608,6.741277,-178.385174,2.777329,77.081857,0.37589,1.931121,250,25.145087,0,450801,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000387,fixed_strong_scatterer,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,1132.158395,1164.457828,453438,41.169239,1.03125,0.146087,0.146087,0,0.773694,1.647131,3.006727,1.616623,1.205669,0,0,1.960271,1.451662,-7.46255,-1.906989,-3.888105,6.648977,-170.885875,10.276628,73.396528,0.390639,1.437247,264,26.63277,0,453438,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000387,fixed_linear_structure,WGV35A_PAIR_0181,387,posthoc_diagnosis,E0_R1_REG_000387_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,74.216398,0.629758,OBSERVABLE_MEDIUM,47.113588,1461.700834,848.735721,430722,39.106773,0.979587,0.081442,0.081442,0,0.854512,2.238011,3.840219,4.148278,1.779544,0,0,5.382423,2.185783,4.27445,5.163817,6.141183,-2.687343,174.418153,4.419344,51.857346,0.15008,2.491858,277,27.944233,0,430722,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000388,fixed_known_non_vehicle_N005,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1196.566369,1166.397906,562964,50.318554,1.020136,0.090454,0.090454,0,0.843766,3.782414,1.835946,4.051178,1.875931,0,0,4.607044,2.402894,-7.286572,-0.214604,-7.286572,-0.214604,111.780828,67.131731,7.247859,0.149571,1.966247,335,33.269773,0,562964,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000388,fixed_strong_scatterer,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1132.158395,1164.457828,601653,53.776634,1.090244,0.169914,0.169914,0,0.78134,3.755898,1.589572,2.431389,1.303592,0,0,2.628246,1.501498,-7.768518,-2.038042,-7.768518,-2.038042,96.821933,82.090626,14.31128,0.26436,1.947259,312,30.98558,0,601653,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000388,fixed_linear_structure,WGV35A_PAIR_0183,388,posthoc_diagnosis,E0_R1_REG_000388_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.743741,0.764837,OBSERVABLE_MEDIUM,47.392113,1461.700834,848.735721,555234,49.627636,1.006129,0.051752,0.051752,0,0.859915,4.141918,1.960226,4.210938,1.935272,0,0,5.133661,2.463027,4.221333,4.680433,4.221333,4.680433,116.691166,62.221393,5.869641,0.163891,2.138474,232,23.040559,0,555234,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000389,fixed_known_non_vehicle_N005,WGV35A_PAIR_0185,389,posthoc_diagnosis,E0_R1_REG_000389_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.924933,1.721997,OBSERVABLE_MEDIUM,47.533665,1196.566369,1166.397906,488024,43.542469,1.018019,0.096806,0.096806,0,0.852857,3.730142,1.76648,3.833823,1.812212,0,0,4.326337,2.313816,-7.159385,-0.257732,-7.159385,-0.257732,112.279651,66.811933,7.746682,0.174748,1.935466,336,33.309541,0,488024,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000389,fixed_strong_scatterer,WGV35A_PAIR_0185,389,posthoc_diagnosis,E0_R1_REG_000389_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.924933,1.721997,OBSERVABLE_MEDIUM,47.533665,1132.158395,1164.457828,510278,45.797703,1.070746,0.153832,0.153832,0,0.789114,3.698092,1.579359,2.67505,1.166469,0,0,2.882499,1.389701,-7.666601,-2.078851,-7.666601,-2.078851,98.064676,81.026908,15.554023,0.229589,2.226344,343,34.20491,0,510278,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000389,fixed_linear_structure,WGV35A_PAIR_0185,389,posthoc_diagnosis,E0_R1_REG_000389_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,70.924933,1.721997,OBSERVABLE_MEDIUM,47.533665,1461.700834,848.735721,477972,42.929047,1.003678,0.059368,0.059368,0,0.871491,3.947887,1.855868,4.080033,1.868818,0,0,5.090255,2.38148,4.381413,4.544629,4.381413,4.544629,117.010024,62.08156,5.550783,0.160292,2.229128,292,29.139972,0,477972,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000390,fixed_known_non_vehicle_N005,WGV35A_PAIR_0188,390,posthoc_diagnosis,E0_R1_REG_000390_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.40158,1.003509,OBSERVABLE_MEDIUM,47.669834,1196.566369,1166.397906,431203,38.910213,1.03556,0.111532,0.111532,0,0.799186,3.231492,1.636493,1.786313,1.47055,0,0,2.80157,1.928056,-7.290506,-0.347717,-7.290506,-0.347717,109.747785,69.744411,5.214816,0.277175,1.545696,282,28.274078,0,431203,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000390,fixed_strong_scatterer,WGV35A_PAIR_0188,390,posthoc_diagnosis,E0_R1_REG_000390_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.40158,1.003509,OBSERVABLE_MEDIUM,47.669834,1132.158395,1164.457828,445426,39.884132,1.06148,0.131537,0.131537,0,0.782211,3.772397,1.632787,2.852824,1.014185,0,0,3.147351,1.333469,-7.783003,-2.13949,-7.783003,-2.13949,103.818001,75.674195,21.307348,0.26005,2.502864,341,33.926297,0,445426,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000390,fixed_linear_structure,WGV35A_PAIR_0188,390,posthoc_diagnosis,E0_R1_REG_000390_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.40158,1.003509,OBSERVABLE_MEDIUM,47.669834,1461.700834,848.735721,422208,37.805157,1.00615,0.059903,0.059903,0,0.864445,3.899253,1.951971,4.122812,1.909717,0,0,5.221948,2.469806,4.352715,4.305157,4.352715,4.305157,122.214554,57.277642,0.346253,0.166091,2.270441,272,27.061445,0,422208,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000391,fixed_known_non_vehicle_N005,WGV35A_PAIR_0189,391,posthoc_diagnosis,E0_R1_REG_000391_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.044695,1.332495,OBSERVABLE_MEDIUM,47.649661,1196.566369,1166.397906,589596,52.892796,1.042281,0.115098,0.115098,0,0.784047,2.648215,1.699199,1.860556,1.37167,0,0,2.341403,1.744198,-7.254749,-0.348948,-7.254749,-0.348948,103.968405,75.6544,0.564564,0.264491,1.462384,267,26.614037,0,589596,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000391,fixed_strong_scatterer,WGV35A_PAIR_0189,391,posthoc_diagnosis,E0_R1_REG_000391_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.044695,1.332495,OBSERVABLE_MEDIUM,47.649661,1132.158395,1164.457828,588392,52.685532,1.038197,0.108345,0.108345,0,0.801007,3.931268,1.672913,3.734061,1.392489,0,0,4.159106,1.742819,-7.732171,-2.130796,-7.732171,-2.130796,106.828299,72.794506,24.317646,0.151453,2.456254,343,34.125279,0,588392,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000391,fixed_linear_structure,WGV35A_PAIR_0189,391,posthoc_diagnosis,E0_R1_REG_000391_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.044695,1.332495,OBSERVABLE_MEDIUM,47.649661,1461.700834,848.735721,566325,51.103142,1.007015,0.065421,0.065421,0,0.86147,3.992168,1.930369,4.091,1.923733,0,0,5.260451,2.464397,4.366019,4.341627,4.366019,4.341627,120.157251,59.465554,2.403556,0.143749,2.271362,294,29.47723,0,566325,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000392,fixed_known_non_vehicle_N005,WGV35A_PAIR_0192,392,posthoc_diagnosis,E0_R1_REG_000392_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.074126,1.57694,OBSERVABLE_MEDIUM,47.922857,1196.566369,1166.397906,537672,48.152607,1.017638,0.118843,0.118843,0,0.77522,1.760935,2.299674,1.319856,1.259917,0,0,1.572678,1.551675,-7.427596,-0.509926,-2.958477,6.832029,176.213254,3.747418,71.680285,0.415116,1.087105,225,22.389396,0,537672,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000392,fixed_strong_scatterer,WGV35A_PAIR_0192,392,posthoc_diagnosis,E0_R1_REG_000392_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.074126,1.57694,OBSERVABLE_MEDIUM,47.922857,1132.158395,1164.457828,550261,48.438469,1.02368,0.124032,0.124032,0,0.7777,1.805569,3.529348,1.529876,1.53002,0,0,2.381294,1.794157,-7.982739,-2.224524,-4.76005,6.783402,-167.014669,13.024659,69.525322,0.301058,1.700252,267,26.115023,0,550261,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000392,fixed_linear_structure,WGV35A_PAIR_0192,392,posthoc_diagnosis,E0_R1_REG_000392_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.074126,1.57694,OBSERVABLE_MEDIUM,47.922857,1461.700834,848.735721,531113,47.420803,1.002173,0.104911,0.104911,0,0.845683,2.348426,3.719055,3.959381,1.831256,0,0,4.723438,2.207297,4.234252,3.831881,5.024884,-2.713438,177.10415,2.856522,54.543343,0.145849,2.159844,281,27.876984,0,531113,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000393,fixed_known_non_vehicle_N005,WGV35A_PAIR_0193,393,posthoc_diagnosis,E0_R1_REG_000393_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.758453,3.612792,OBSERVABLE_MEDIUM,48.187447,1196.566369,1166.397906,494945,44.445492,1.066524,0.156609,0.156609,0,0.778492,3.023618,1.671389,2.111465,1.421866,0,0,2.227333,1.595124,-7.525485,-0.598909,-7.525485,-0.598909,100.305544,80.116797,4.227425,0.262905,1.799126,284,28.336526,0,494945,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000393,fixed_strong_scatterer,WGV35A_PAIR_0193,393,posthoc_diagnosis,E0_R1_REG_000393_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.758453,3.612792,OBSERVABLE_MEDIUM,48.187447,1132.158395,1164.457828,467688,41.765316,1.00221,0.076799,0.076799,0,0.860195,4.274236,1.757541,4.28485,1.784562,0,0,5.367383,2.288908,-8.096995,-2.385666,-8.096995,-2.385666,109.994658,70.427683,27.484005,0.135119,2.354107,343,34.033855,0,467688,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000393,fixed_linear_structure,WGV35A_PAIR_0193,393,posthoc_diagnosis,E0_R1_REG_000393_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,71.758453,3.612792,OBSERVABLE_MEDIUM,48.187447,1461.700834,848.735721,466228,41.866737,1.004644,0.080819,0.080819,0,0.858283,3.855441,1.877402,3.902796,1.87835,0,0,4.889676,2.457128,4.293184,3.474369,4.293184,3.474369,119.534367,60.887974,3.02644,0.141185,2.079143,310,30.930715,0,466228,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000394,fixed_known_non_vehicle_N005,WGV35A_PAIR_0195,394,posthoc_diagnosis,E0_R1_REG_000394_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,72.739639,3.239803,OBSERVABLE_MEDIUM,48.110032,1196.566369,1166.397906,528531,47.843849,1.043248,0.140581,0.140581,0,0.771148,1.727883,2.588231,1.235907,1.248668,0,0,1.491939,1.536086,-7.41113,-0.565977,-2.996265,6.802028,179.53774,1.351954,75.004771,0.462469,1.052538,260,26.150891,0,528531,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000394,fixed_strong_scatterer,WGV35A_PAIR_0195,394,posthoc_diagnosis,E0_R1_REG_000394_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,72.739639,3.239803,OBSERVABLE_MEDIUM,48.110032,1132.158395,1164.457828,525768,47.593735,1.037794,0.135602,0.135602,0,0.769916,1.602258,2.913899,1.487524,1.291708,0,0,1.902135,1.628747,-7.963671,-2.231539,-4.750789,6.769772,-169.448023,9.662283,71.958676,0.399074,1.291378,240,24.139284,0,525768,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000394,fixed_linear_structure,WGV35A_PAIR_0195,394,posthoc_diagnosis,E0_R1_REG_000394_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,72.739639,3.239803,OBSERVABLE_MEDIUM,48.110032,1461.700834,848.735721,510016,45.844135,0.999644,0.091506,0.091506,0,0.849293,2.25243,3.631233,3.865807,1.848596,0,0,4.472092,2.277959,4.338291,3.583266,4.821142,-2.901233,179.788486,1.101208,57.227679,0.166365,1.990547,268,26.766542,0,510016,0,world_fixed_background_aspect_control
