core_subgraph_id,sar_frame,atom_id,candidate_role,membership_decision,membership_evidence_type,best_relation_to_core,all_valid_relations_to_core,boundary_distance_to_core_px,centroid_distance_to_core_px,bbox_blank_ratio_if_included,decision_reason_cn
R21C00081,78,R21A00062,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,70.904888,0.945261,仅空间接近，不能自动纳入确定框。
R21C00081,78,R21A00063,side_ridge_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,84.852814,119.090538,0.992781,纳入后会造成大面积无响应空白。
R21C00081,78,R21A00064,unresolved_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,158.404545,188.795711,0.996824,纳入后会造成大面积无响应空白。
R21C00081,78,R21A00065,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,146.109548,176.572088,0.997859,纳入后会造成大面积无响应空白。
R21C00081,78,R21A00067,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,88.588938,112.324782,0.996083,仅空间接近，不能自动纳入确定框。
R21C00082,78,R21A00061,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,6,68.340956,0.898853,背景弧线必须排除。
R21C00082,78,R21A00062,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,41.546418,0.933957,仅空间接近，不能自动纳入确定框。
R21C00082,78,R21A00063,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,23.541503,0.92963,仅空间接近，不能自动纳入确定框。
R21C00082,78,R21A00064,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,55.317267,79.16181,0.98569,仅空间接近，不能自动纳入确定框。
R21C00082,78,R21A00065,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,48,67.105139,0.986508,仅空间接近，不能自动纳入确定框。
R21C00082,78,R21A00066,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,88.588938,112.324782,0.996083,仅空间接近，不能自动纳入确定框。
R21C00083,78,R21A00061,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,0,46.977373,0.92113,背景弧线必须排除。
R21C00083,78,R21A00064,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00062:unresolved_local_response:ambiguous_relation,R21A00062:unresolved_local_response:ambiguous_relation;R21A00063:unresolved_local_response:ambiguous_relation,38.418745,70.184594,0.970332,仅空间接近，不能自动纳入确定框。
R21C00083,78,R21A00065,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,74.924999,0.964543,仅空间接近，不能自动纳入确定框。
R21C00083,78,R21A00066,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,70.904888,0.951572,仅空间接近，不能自动纳入确定框。
R21C00083,78,R21A00067,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,23.541503,0.939005,仅空间接近，不能自动纳入确定框。
R21C00084,79,R21A00068,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,0,68.822698,0.913645,背景弧线必须排除。
R21C00084,79,R21A00070,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00069:unresolved_local_response:ambiguous_relation,R21A00069:unresolved_local_response:ambiguous_relation,55.317267,113.951554,0.965806,仅空间接近，不能自动纳入确定框。
R21C00084,79,R21A00071,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00069:body_to_side:accepted_local_relation,R21A00069:body_to_side:accepted_local_relation,0,46.73272,0.904959,仅空间接近，不能自动纳入确定框。
R21C00084,79,R21A00072,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00069:unresolved_local_response:accepted_local_relation,R21A00069:unresolved_local_response:accepted_local_relation,6,51.327805,0.942177,仅空间接近，不能自动纳入确定框。
R21C00084,79,R21A00073,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,36.829644,0.891695,仅空间接近，不能自动纳入确定框。
R21C00084,79,R21A00074,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,30.594117,78.681974,0.957341,仅空间接近，不能自动纳入确定框。
R21C00085,79,R21A00068,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,0,97.406986,0.883402,背景弧线必须排除。
R21C00085,79,R21A00069,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00070:unresolved_local_response:ambiguous_relation,R21A00070:unresolved_local_response:ambiguous_relation,55.317267,113.951554,0.965806,仅空间接近，不能自动纳入确定框。
R21C00085,79,R21A00071,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00070:unresolved_local_response:ambiguous_relation,R21A00070:unresolved_local_response:ambiguous_relation,42.426407,68.423129,0.978395,仅空间接近，不能自动纳入确定框。
R21C00085,79,R21A00072,unresolved_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,132.136293,164.68001,0.995537,纳入后会造成大面积无响应空白。
R21C00085,79,R21A00073,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,61.773781,80.088004,0.986742,仅空间接近，不能自动纳入确定框。
R21C00085,79,R21A00074,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,162.111073,192.084522,0.997137,纳入后会造成大面积无响应空白。
R21C00086,79,R21A00068,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,0,51.385444,0.869727,背景弧线必须排除。
R21C00086,79,R21A00069,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00071:body_to_side:accepted_local_relation,R21A00071:body_to_side:accepted_local_relation,0,46.73272,0.904959,仅空间接近，不能自动纳入确定框。
R21C00086,79,R21A00070,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00071:unresolved_local_response:ambiguous_relation,R21A00071:unresolved_local_response:ambiguous_relation,42.426407,68.423129,0.978395,仅空间接近，不能自动纳入确定框。
R21C00086,79,R21A00072,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00071:unresolved_local_response:ambiguous_relation,R21A00071:unresolved_local_response:ambiguous_relation,64.621978,98.059583,0.990972,仅空间接近，不能自动纳入确定框。
R21C00086,79,R21A00073,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,23.163742,0.937778,仅空间接近，不能自动纳入确定框。
R21C00086,79,R21A00074,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,89.196412,123.832194,0.994792,纳入后会造成大面积无响应空白。
R21C00087,79,R21A00068,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00072:background_conflict_relation:ambiguous_relation,R21A00072:background_conflict_relation:ambiguous_relation,60,110.082155,0.949326,背景弧线必须排除。
R21C00087,79,R21A00069,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00072:unresolved_local_response:accepted_local_relation,R21A00072:unresolved_local_response:accepted_local_relation,6,51.327805,0.942177,仅空间接近，不能自动纳入确定框。
R21C00087,79,R21A00070,unresolved_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,132.136293,164.68001,0.995537,纳入后会造成大面积无响应空白。
R21C00087,79,R21A00071,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00072:unresolved_local_response:ambiguous_relation,R21A00072:unresolved_local_response:ambiguous_relation,64.621978,98.059583,0.990972,仅空间接近，不能自动纳入确定框。
R21C00087,79,R21A00073,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,55.317267,85.286623,0.992284,仅空间接近，不能自动纳入确定框。
R21C00087,79,R21A00074,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,34.708113,0.964583,仅空间接近，不能自动纳入确定框。
R21C00088,79,R21A00068,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,12,70.695795,0.904996,背景弧线必须排除。
R21C00088,79,R21A00069,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,36.829644,0.891695,仅空间接近，不能自动纳入确定框。
R21C00088,79,R21A00070,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,61.773781,80.088004,0.986742,仅空间接近，不能自动纳入确定框。
R21C00088,79,R21A00071,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,23.163742,0.937778,仅空间接近，不能自动纳入确定框。
R21C00088,79,R21A00072,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,55.317267,85.286623,0.992284,仅空间接近，不能自动纳入确定框。
R21C00088,79,R21A00074,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,88.588938,115.099906,0.996467,纳入后会造成大面积无响应空白。
R21C00089,79,R21A00068,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00074:background_conflict_relation:ambiguous_relation,R21A00074:background_conflict_relation:ambiguous_relation,60,123.02376,0.950382,背景弧线必须排除。
R21C00089,79,R21A00069,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,30.594117,78.681974,0.957341,仅空间接近，不能自动纳入确定框。
R21C00089,79,R21A00070,unresolved_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,162.111073,192.084522,0.997137,纳入后会造成大面积无响应空白。
R21C00089,79,R21A00071,side_ridge_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,89.196412,123.832194,0.994792,纳入后会造成大面积无响应空白。
R21C00089,79,R21A00072,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,34.708113,0.964583,仅空间接近，不能自动纳入确定框。
R21C00089,79,R21A00073,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,88.588938,115.099906,0.996467,纳入后会造成大面积无响应空白。
R21C00090,79,R21A00068,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,none,,0,51.385444,0.910944,背景弧线必须排除。
R21C00090,79,R21A00070,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00069:unresolved_local_response:ambiguous_relation,R21A00069:unresolved_local_response:ambiguous_relation;R21A00071:unresolved_local_response:ambiguous_relation,42.426407,68.423129,0.962394,仅空间接近，不能自动纳入确定框。
R21C00090,79,R21A00072,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00069:unresolved_local_response:accepted_local_relation,R21A00069:unresolved_local_response:accepted_local_relation;R21A00071:unresolved_local_response:ambiguous_relation,6,51.327805,0.947917,仅空间接近，不能自动纳入确定框。
R21C00090,79,R21A00073,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,23.163742,0.901745,仅空间接近，不能自动纳入确定框。
R21C00090,79,R21A00074,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,30.594117,78.681974,0.9608,仅空间接近，不能自动纳入确定框。
R21C00091,79,R21A00068,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00072:background_conflict_relation:ambiguous_relation,R21A00072:background_conflict_relation:ambiguous_relation,0,68.822698,0.930606,背景弧线必须排除。
R21C00091,79,R21A00070,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00069:unresolved_local_response:ambiguous_relation,R21A00069:unresolved_local_response:ambiguous_relation,55.317267,113.951554,0.976003,仅空间接近，不能自动纳入确定框。
R21C00091,79,R21A00071,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00069:body_to_side:accepted_local_relation,R21A00069:body_to_side:accepted_local_relation;R21A00072:unresolved_local_response:ambiguous_relation,0,46.73272,0.947917,仅空间接近，不能自动纳入确定框。
R21C00091,79,R21A00073,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,36.829644,0.94418,仅空间接近，不能自动纳入确定框。
R21C00091,79,R21A00074,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,34.708113,0.953373,仅空间接近，不能自动纳入确定框。
R21C00092,80,R21A00076,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00075:body_to_side:accepted_local_relation,R21A00075:body_to_side:accepted_local_relation,18,74.284593,0.903858,仅空间接近，不能自动纳入确定框。
R21C00092,80,R21A00077,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,78,113.79477,0.946196,仅空间接近，不能自动纳入确定框。
R21C00092,80,R21A00078,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00075:unresolved_local_response:accepted_local_relation,R21A00075:unresolved_local_response:accepted_local_relation,6,88.094371,0.886703,仅空间接近，不能自动纳入确定框。
R21C00092,80,R21A00079,background_arc_candidate,exclude_from_bbox,exclude_background_conflict,R21A00075:background_conflict_relation:ambiguous_relation,R21A00075:background_conflict_relation:ambiguous_relation,30,107.18708,0.826389,背景弧线必须排除。
R21C00092,80,R21A00080,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00075:side_to_side:accepted_local_relation,R21A00075:side_to_side:accepted_local_relation,12,61.436089,0.865432,仅空间接近，不能自动纳入确定框。
R21C00092,80,R21A00081,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,43.680659,123.966886,0.929125,仅空间接近，不能自动纳入确定框。
R21C00093,80,R21A00075,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00076:body_to_side:accepted_local_relation,R21A00076:body_to_side:accepted_local_relation,18,74.284593,0.903858,仅空间接近，不能自动纳入确定框。
R21C00093,80,R21A00077,side_ridge_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00076:body_to_side:accepted_local_relation,R21A00076:body_to_side:accepted_local_relation,0,61.715098,0.953119,仅空间接近，不能自动纳入确定框。
R21C00093,80,R21A00078,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00076:unresolved_local_response:accepted_local_relation,R21A00076:unresolved_local_response:accepted_local_relation,12,69.423289,0.932906,仅空间接近，不能自动纳入确定框。
