response_thread_id,scene,extraction_profile,start_sar_frame,end_sar_frame,duration_frames,component_count,branch_count,gap_count,azimuth_center_start,azimuth_center_end,radial_center_start,radial_center_end,azimuth_drift,radial_drift_px,mean_local_contrast,max_local_contrast,integrated_excess,shape_stability,temporal_continuity,static_clutter_likelihood,matched_control_available_ratio,mean_spatial_control_ratio,mean_temporal_control_ratio,dynamic_response_status,component_ids
WGV33D_THREAD_000072,GM_RM011,main,14,20,7,4,4,3,-14.4637,-4.3025,170,170.9733,10.1612,0.9733,3.244649,4.771484,13851.000389,0.685813,0.5,0.084217,1,1.325153,1.729158,dynamic_local_response_supported,WGV33D_MAIN_F0014_C000342;WGV33D_MAIN_F0016_C000418;WGV33D_MAIN_F0018_C000504;WGV33D_MAIN_F0020_C000580
WGV33D_THREAD_000073,GM_RM011,main,14,34,21,30,30,0,-9.97,3.0311,238,226,13.0011,-12,3.539677,4.912598,147397.999325,0.677076,1,0.026477,1,1.542029,1.673175,dynamic_local_response_mixed,WGV33D_MAIN_F0014_C000345;WGV33D_MAIN_F0016_C000420;WGV33D_MAIN_F0018_C000507;WGV33D_MAIN_F0020_C000581;WGV33D_MAIN_F0022_C000648;WGV33D_MAIN_F0024_C000721;WGV33D_MAIN_F0026_C000793;WGV33D_MAIN_F0028_C000874;WGV33D_MAIN_F0024_C000724;WGV33D_MAIN_F0029_C000911;WGV33D_MAIN_F0030_C000935;WGV33D_MAIN_F0030_C000937;WGV33D_MAIN_F0030_C000939;WGV33D_MAIN_F0026_C000796;WGV33D_MAIN_F0023_C000680;WGV33D_MAIN_F0031_C000963;WGV33D_MAIN_F0027_C000831;WGV33D_MAIN_F0027_C000835;WGV33D_MAIN_F0032_C000990;WGV33D_MAIN_F0028_C000875;WGV33D_MAIN_F0025_C000757;WGV33D_MAIN_F0021_C000615;WGV33D_MAIN_F0029_C000908;WGV33D_MAIN_F0033_C001014;WGV33D_MAIN_F0029_C000909;WGV33D_MAIN_F0025_C000760;WGV33D_MAIN_F0034_C001050;WGV33D_MAIN_F0019_C000548;WGV33D_MAIN_F0017_C000466;WGV33D_MAIN_F0015_C000377
WGV33D_THREAD_000074,GM_RM011,main,14,18,5,3,3,2,-6.0139,-1.8373,194,193.4517,4.1766,-0.5483,2.769341,3.073242,10428.499882,0.681335,0.5,0.043988,1,1.206249,1.763091,dynamic_local_response_supported,WGV33D_MAIN_F0014_C000347;WGV33D_MAIN_F0016_C000421;WGV33D_MAIN_F0018_C000508
WGV33D_THREAD_000075,GM_RM011,main,14,18,5,3,3,2,-1.7661,3.4778,221.0242,222,5.2439,0.9758,2.994087,3.08724,9917.500031,0.830479,0.5,0.028082,1,1.289162,2.175242,dynamic_local_response_supported,WGV33D_MAIN_F0014_C000348;WGV33D_MAIN_F0016_C000423;WGV33D_MAIN_F0018_C000511
WGV33D_THREAD_000076,GM_RM011,main,14,16,3,2,2,1,9.2435,12.7837,111.9,113.2526,3.5402,1.3526,3.232883,3.500391,7761.999973,0.954545,0.5,0.047947,1,1.502324,1.551566,transient_unlinked,WGV33D_MAIN_F0014_C000349;WGV33D_MAIN_F0016_C000424
WGV33D_THREAD_000077,GM_RM011,main,15,19,5,3,3,2,-58.5103,-56.0113,134,126,2.499,-8,4.54834,5.724609,5085.500115,0.786061,0.5,0.016355,1,1.895754,2.504505,dynamic_local_response_supported,WGV33D_MAIN_F0015_C000362;WGV33D_MAIN_F0017_C000449;WGV33D_MAIN_F0019_C000539
WGV33D_THREAD_000078,GM_RM011,main,15,15,1,1,0,0,-34.9794,-34.9794,74,74,0,0,3.371094,3.371094,417,1,0,0.061358,1,1.092832,1.493976,transient_unlinked,WGV33D_MAIN_F0015_C000365
WGV33D_THREAD_000079,GM_RM011,main,15,17,3,2,2,1,-14.8413,-11.988,104.6841,103.8893,2.8533,-0.7948,2.547852,2.603516,3744.000092,0.833333,0.5,0.051784,1,1.378338,1.574711,transient_unlinked,WGV33D_MAIN_F0015_C000372;WGV33D_MAIN_F0017_C000462
WGV33D_THREAD_000080,GM_RM011,main,15,17,3,2,2,1,-13.587,-10.939,170,170,2.648,0,3.880046,4.628255,5364.999825,0.875,0.5,0.078166,1,1.421921,1.725979,transient_unlinked,WGV33D_MAIN_F0015_C000373;WGV33D_MAIN_F0017_C000463
WGV33D_THREAD_000081,GM_RM011,main,15,17,3,2,2,1,-1.9242,2.4688,221.5015,222,4.393,0.4985,2.845419,2.992839,7288.500015,0.6875,0.5,0.022411,1,1.14844,1.840191,transient_unlinked,WGV33D_MAIN_F0015_C000379;WGV33D_MAIN_F0017_C000469
WGV33D_THREAD_000082,GM_RM011,main,15,23,9,5,4,4,28.497,39.4649,78,82,10.9679,4,3.620313,4.212891,6808.500047,0.671187,0.5,0.048379,1,1.193975,1.419193,dynamic_local_response_mixed,WGV33D_MAIN_F0015_C000385;WGV33D_MAIN_F0017_C000472;WGV33D_MAIN_F0019_C000555;WGV33D_MAIN_F0021_C000621;WGV33D_MAIN_F0023_C000687
WGV33D_THREAD_000083,GM_RM011,main,15,29,15,16,16,0,50.4433,51.9381,206,234,1.4948,28,7.583509,10.111608,117937.500007,0.784109,1,0.003172,1,1.303135,2.642423,dynamic_local_response_mixed,WGV33D_MAIN_F0015_C000386;WGV33D_MAIN_F0016_C000429;WGV33D_MAIN_F0017_C000473;WGV33D_MAIN_F0018_C000517;WGV33D_MAIN_F0019_C000556;WGV33D_MAIN_F0020_C000589;WGV33D_MAIN_F0016_C000428;WGV33D_MAIN_F0021_C000622;WGV33D_MAIN_F0022_C000654;WGV33D_MAIN_F0023_C000688;WGV33D_MAIN_F0024_C000728;WGV33D_MAIN_F0025_C000764;WGV33D_MAIN_F0026_C000801;WGV33D_MAIN_F0027_C000840;WGV33D_MAIN_F0028_C000881;WGV33D_MAIN_F0029_C000915
WGV33D_THREAD_000084,GM_RM011,main,16,16,1,1,0,0,-59.0363,-59.0363,134,134,0,0,6.816406,6.816406,1020.000038,1,0,0.018277,1,1.940899,2.60105,transient_unlinked,WGV33D_MAIN_F0016_C000407
WGV33D_THREAD_000085,GM_RM011,main,16,16,1,1,0,0,-59.0256,-59.0256,294,294,0,0,7.8125,7.8125,1994.500053,1,0,0.003916,1,2.349125,2.185144,transient_unlinked,WGV33D_MAIN_F0016_C000408
WGV33D_THREAD_000086,GM_RM011,main,16,16,1,1,1,0,-54.9711,-54.9711,142,142,0,0,3.032227,3.032227,999.500008,1,0,0.013708,1,1.248873,2.316726,transient_unlinked,WGV33D_MAIN_F0016_C000409
WGV33D_THREAD_000087,GM_RM011,main,16,16,1,1,1,0,-39.9461,-39.9461,158,158,0,0,3.323242,3.323242,1012.999989,1,0,0.011749,1,1.354248,2.523752,transient_unlinked,WGV33D_MAIN_F0016_C000410
WGV33D_THREAD_000088,GM_RM011,main,16,18,3,2,2,1,-32.9968,-33.927,170,166,-0.9302,-4,2.842529,2.977051,5808.50003,1,0.5,0.0328,1,1.661996,1.73345,transient_unlinked,WGV33D_MAIN_F0016_C000412;WGV33D_MAIN_F0018_C000496
WGV33D_THREAD_000089,GM_RM011,main,16,18,3,2,2,1,-0.3922,3.5874,62.3931,62,3.9796,-0.3931,4.395877,5.278516,2864.5,0.777778,0.5,0.052698,1,1.136454,1.343605,transient_unlinked,WGV33D_MAIN_F0016_C000422;WGV33D_MAIN_F0018_C000509
WGV33D_THREAD_000090,GM_RM011,main,16,16,1,1,1,0,13.784,13.784,76.0098,76.0098,0,0,2.842773,2.842773,950.499935,1,0,0.038512,1,1.199373,1.461716,transient_unlinked,WGV33D_MAIN_F0016_C000425
WGV33D_THREAD_000091,GM_RM011,main,16,20,5,3,3,2,29.1398,36.0209,73.4905,78,6.8811,4.5095,3.187469,3.806315,4095.5,0.930724,0.5,0.051173,1,1.138443,1.342948,dynamic_local_response_mixed,WGV33D_MAIN_F0016_C000427;WGV33D_MAIN_F0018_C000516;WGV33D_MAIN_F0020_C000588
WGV33D_THREAD_000092,GM_RM011,main,17,17,1,1,1,0,-36.0228,-36.0228,146,146,0,0,2.776367,2.776367,958.000046,1,0,0.005222,1,1.321609,2.397837,transient_unlinked,WGV33D_MAIN_F0017_C000450
WGV33D_THREAD_000093,GM_RM011,main,17,17,1,1,1,0,-32.5456,-32.5456,138,138,0,0,3.038411,3.038411,1487.500023,1,0,0.020453,1,1.729491,2.214019,transient_unlinked,WGV33D_MAIN_F0017_C000452
WGV33D_THREAD_000094,GM_RM011,main,17,17,1,1,1,0,-23.5368,-23.5368,138,138,0,0,2.651693,2.651693,1651.000053,1,0,0.013055,1,1.222674,2.528583,transient_unlinked,WGV33D_MAIN_F0017_C000454
WGV33D_THREAD_000095,GM_RM011,main,17,19,3,2,2,1,-19.0076,-16.4703,178,178,2.5373,0,3.423991,3.924805,3822.49971,0.833333,0.5,0.070387,1,1.541649,1.724231,transient_unlinked,WGV33D_MAIN_F0017_C000458;WGV33D_MAIN_F0019_C000544
WGV33D_THREAD_000096,GM_RM011,main,17,19,3,2,2,1,16.4464,21.0224,113.6391,114,4.576,0.3609,3.758301,4.013672,4071.500054,0.6,0.5,0.043342,1,1.309468,1.594324,transient_unlinked,WGV33D_MAIN_F0017_C000471;WGV33D_MAIN_F0019_C000554
WGV33D_THREAD_000097,GM_RM011,main,18,36,19,10,10,9,-50.5339,-32.2611,110,80.1477,18.2728,-29.8523,5.185194,8.154855,35275.000218,0.575775,0.5,0.033083,1,1.666269,2.397823,dynamic_local_response_supported,WGV33D_MAIN_F0018_C000493;WGV33D_MAIN_F0020_C000570;WGV33D_MAIN_F0022_C000639;WGV33D_MAIN_F0024_C000709;WGV33D_MAIN_F0026_C000782;WGV33D_MAIN_F0028_C000863;WGV33D_MAIN_F0030_C000927;WGV33D_MAIN_F0032_C000979;WGV33D_MAIN_F0034_C001040;WGV33D_MAIN_F0036_C001088
WGV33D_THREAD_000098,GM_RM011,main,18,18,1,1,1,0,-48.5143,-48.5143,134,134,0,0,4.144531,4.144531,1626,1,0,0.017842,1,1.325284,2.31055,transient_unlinked,WGV33D_MAIN_F0018_C000494
WGV33D_THREAD_000099,GM_RM011,main,18,20,3,2,2,1,-34.5003,-33.9802,212.3447,207.3203,0.5201,-5.0244,3.733919,3.990625,8290.000015,0.916667,0.5,0.089796,1,1.545823,1.244027,transient_unlinked,WGV33D_MAIN_F0018_C000495;WGV33D_MAIN_F0020_C000571
WGV33D_THREAD_000100,GM_RM011,main,18,18,1,1,0,0,-25.0127,-25.0127,190,190,0,0,3.106445,3.106445,1160.000061,1,0,0.060705,1,1.485792,1.081782,transient_unlinked,WGV33D_MAIN_F0018_C000497
WGV33D_THREAD_000101,GM_RM011,main,18,22,5,3,3,2,-17.5223,-13.6863,178,176.1162,3.836,-1.8838,3.540582,4.342448,11489.499938,0.830479,0.5,0.078336,1,1.540383,1.661893,dynamic_local_response_supported,WGV33D_MAIN_F0018_C000500;WGV33D_MAIN_F0020_C000575;WGV33D_MAIN_F0022_C000644
WGV33D_THREAD_000102,GM_RM011,main,18,18,1,1,1,0,-8.5002,-8.5002,210,210,0,0,3.272135,3.272135,1835.999977,1,0,0.025674,1,1.588405,1.403436,transient_unlinked,WGV33D_MAIN_F0018_C000506
WGV33D_THREAD_000103,GM_RM011,main,18,28,11,8,8,5,4.8383,14.8246,104.8257,110.6944,9.9863,5.8687,3.647248,4.315234,36343.999868,0.71589,0.5,0.052011,1,1.332682,1.138076,dynamic_local_response_mixed,WGV33D_MAIN_F0018_C000510;WGV33D_MAIN_F0020_C000582;WGV33D_MAIN_F0020_C000585;WGV33D_MAIN_F0022_C000649;WGV33D_MAIN_F0022_C000650;WGV33D_MAIN_F0024_C000725;WGV33D_MAIN_F0026_C000799;WGV33D_MAIN_F0028_C000878
WGV33D_THREAD_000104,GM_RM011,main,18,18,1,1,1,0,18.9514,18.9514,114,114,0,0,3.995117,3.995117,2163.500004,1,0,0.04047,1,1.847095,1.790689,transient_unlinked,WGV33D_MAIN_F0018_C000514
WGV33D_THREAD_000105,GM_RM011,main,19,23,5,3,3,2,-22.0241,-15.8952,94.8556,90,6.1289,-4.8556,3.234872,3.604004,20068.000088,0.755034,0.5,0.037279,1,1.815097,2.05859,dynamic_local_response_supported,WGV33D_MAIN_F0019_C000541;WGV33D_MAIN_F0021_C000608;WGV33D_MAIN_F0023_C000671
WGV33D_THREAD_000106,GM_RM011,main,19,23,5,3,3,2,-23.8492,-19.5171,188.6668,186,4.3321,-2.6668,2.803006,3.071777,8744.50029,0.876101,0.5,0.090332,1,1.370486,1.418221,dynamic_local_response_supported,WGV33D_MAIN_F0019_C000542;WGV33D_MAIN_F0021_C000609;WGV33D_MAIN_F0023_C000672
WGV33D_THREAD_000107,GM_RM011,main,19,19,1,1,1,0,-14.0053,-14.0053,194,194,0,0,3.493164,3.493164,1249.000046,1,0,0.090731,1,1.444274,1.300645,transient_unlinked,WGV33D_MAIN_F0019_C000545
WGV33D_THREAD_000108,GM_RM011,main,19,19,1,1,1,0,-5.0487,-5.0487,173.8755,173.8755,0,0,2.650391,2.650391,5028.499886,1,0,0.111619,1,1.179542,1.455857,transient_unlinked,WGV33D_MAIN_F0019_C000546
WGV33D_THREAD_000109,GM_RM011,main,19,19,1,1,1,0,-0.8185,-0.8185,193.458,193.458,0,0,2.741211,2.741211,6290.499985,1,0,0.044876,1,1.177646,1.904695,transient_unlinked,WGV33D_MAIN_F0019_C000550
WGV33D_THREAD_000110,GM_RM011,main,19,21,3,2,2,1,6.8531,8.021,196.7308,198,1.1679,1.2692,4.300455,4.380208,4014.499843,0.833333,0.5,0.026218,1,1.152781,2.351151,transient_unlinked,WGV33D_MAIN_F0019_C000552;WGV33D_MAIN_F0021_C000618
WGV33D_THREAD_000111,GM_RM011,main,20,20,1,1,1,0,-53.8268,-53.8268,123.375,123.375,0,0,2.360677,2.360677,1714.500038,1,0,0.022628,1,1.364194,2.337393,transient_unlinked,WGV33D_MAIN_F0020_C000569
WGV33D_THREAD_000112,GM_RM011,main,20,22,3,2,2,1,-28.5,-25.0473,67.8641,66,3.4527,-1.8641,2.925537,3.178223,1871.999996,0.75,0.5,0.074249,1,1.575589,1.929616,transient_unlinked,WGV33D_MAIN_F0020_C000572;WGV33D_MAIN_F0022_C000641
WGV33D_THREAD_000113,GM_RM011,main,20,24,5,3,3,2,-20.8542,-18.0342,94,90,2.82,-4,3.345622,4.078857,13610.000114,0.693571,0.5,0.035043,1,2.105437,2.096664,dynamic_local_response_supported,WGV33D_MAIN_F0020_C000573;WGV33D_MAIN_F0022_C000643;WGV33D_MAIN_F0024_C000715
WGV33D_THREAD_000114,GM_RM011,main,20,20,1,1,1,0,-11.8219,-11.8219,91.4379,91.4379,0,0,2.391927,2.391927,1431.000099,1,0,0.051784,1,1.265113,1.650356,transient_unlinked,WGV33D_MAIN_F0020_C000576
WGV33D_THREAD_000115,GM_RM011,main,20,20,1,1,1,0,-9.1921,-9.1921,153.5924,153.5924,0,0,2.653906,2.653906,4393.999832,1,0,0.056919,1,1.064989,2.08516,transient_unlinked,WGV33D_MAIN_F0020_C000578
WGV33D_THREAD_000116,GM_RM011,main,20,35,16,16,16,1,7.525,6.0223,198,198,-1.5027,0,3.196445,5.195312,79675.500156,0.679373,0.933333,0.032655,1,1.22343,1.579522,dynamic_local_response_supported,WGV33D_MAIN_F0020_C000583;WGV33D_MAIN_F0022_C000651;WGV33D_MAIN_F0024_C000723;WGV33D_MAIN_F0026_C000795;WGV33D_MAIN_F0028_C000873;WGV33D_MAIN_F0030_C000938;WGV33D_MAIN_F0031_C000964;WGV33D_MAIN_F0032_C000989;WGV33D_MAIN_F0033_C001013;WGV33D_MAIN_F0029_C000910;WGV33D_MAIN_F0034_C001049;WGV33D_MAIN_F0035_C001073;WGV33D_MAIN_F0027_C000833;WGV33D_MAIN_F0025_C000759;WGV33D_MAIN_F0027_C000837;WGV33D_MAIN_F0023_C000682
WGV33D_THREAD_000117,GM_RM011,main,21,35,15,8,8,7,-45.4652,-35.5681,105.3315,82.2842,9.8971,-23.0473,5.150177,6.273633,25696.000052,0.75,0.5,0.034305,1,1.757909,2.477543,dynamic_local_response_supported,WGV33D_MAIN_F0021_C000604;WGV33D_MAIN_F0023_C000668;WGV33D_MAIN_F0025_C000745;WGV33D_MAIN_F0027_C000821;WGV33D_MAIN_F0029_C000900;WGV33D_MAIN_F0031_C000954;WGV33D_MAIN_F0033_C001005;WGV33D_MAIN_F0035_C001065
WGV33D_THREAD_000118,GM_RM011,main,21,21,1,1,1,0,-29.0199,-29.0199,163.9203,163.9203,0,0,2.55957,2.55957,1970.500031,1,0,0.039164,1,1.518,1.816242,transient_unlinked,WGV33D_MAIN_F0021_C000606
WGV33D_THREAD_000119,GM_RM011,main,21,21,1,1,1,0,-27.4462,-27.4462,66,66,0,0,4.703125,4.703125,1030.500023,1,0,0.083116,1,1.792163,2.49505,transient_unlinked,WGV33D_MAIN_F0021_C000607
WGV33D_THREAD_000120,GM_RM011,main,21,21,1,1,1,0,-4.9756,-4.9756,210,210,0,0,4.267578,4.267578,1992.999931,1,0,0.024804,1,1.548411,1.928128,transient_unlinked,WGV33D_MAIN_F0021_C000612
WGV33D_THREAD_000121,GM_RM011,main,21,25,5,4,4,2,-4.0417,-3.0481,158,166,0.9936,8,3.003174,3.130859,11038.500022,0.7,0.5,0.08639,1,1.084628,1.714598,dynamic_local_response_mixed,WGV33D_MAIN_F0021_C000614;WGV33D_MAIN_F0023_C000677;WGV33D_MAIN_F0025_C000755;WGV33D_MAIN_F0025_C000756
WGV33D_THREAD_000122,GM_RM011,main,22,24,3,2,2,1,-29.0045,-27.9497,146,142,1.0548,-4,3.105469,3.579102,3599.500061,1,0.5,0.018277,1,1.626637,3.025207,transient_unlinked,WGV33D_MAIN_F0022_C000640;WGV33D_MAIN_F0024_C000712
WGV33D_THREAD_000123,GM_RM011,main,22,22,1,1,1,0,-21.0237,-21.0237,186,186,0,0,3.400879,3.400879,4139.000229,1,0,0.093995,1,1.680233,1.589928,transient_unlinked,WGV33D_MAIN_F0022_C000642
WGV33D_THREAD_000124,GM_RM011,main,22,24,3,2,2,1,-4.6964,-2.9909,194.9063,194,1.7055,-0.9063,3.001709,3.224609,5717.499962,0.75,0.5,0.039654,1,1.428163,1.745752,transient_unlinked,WGV33D_MAIN_F0022_C000647;WGV33D_MAIN_F0024_C000720
WGV33D_THREAD_000125,GM_RM011,main,23,35,13,7,7,6,-53.4961,-54.9937,278,254,-1.4976,-24,5.024059,5.844727,37057.499775,0.674849,0.5,0.025071,1,1.610401,2.243094,dynamic_local_response_supported,WGV33D_MAIN_F0023_C000666;WGV33D_MAIN_F0025_C000743;WGV33D_MAIN_F0027_C000819;WGV33D_MAIN_F0029_C000897;WGV33D_MAIN_F0031_C000951;WGV33D_MAIN_F0033_C001001;WGV33D_MAIN_F0035_C001063
WGV33D_THREAD_000126,GM_RM011,main,23,35,13,9,9,6,-51.0302,-42.4053,118,106.4998,8.6249,-11.5002,2.9305,3.424805,19161.500049,0.738796,0.5,0.023608,1,1.372791,2.574501,dynamic_local_response_supported,WGV33D_MAIN_F0023_C000667;WGV33D_MAIN_F0025_C000744;WGV33D_MAIN_F0027_C000820;WGV33D_MAIN_F0029_C000899;WGV33D_MAIN_F0029_C000898;WGV33D_MAIN_F0031_C000953;WGV33D_MAIN_F0033_C001002;WGV33D_MAIN_F0033_C001003;WGV33D_MAIN_F0035_C001064
WGV33D_THREAD_000127,GM_RM011,main,23,23,1,1,1,0,-28.1869,-28.1869,142.1136,142.1136,0,0,2.789714,2.789714,2795.499992,1,0,0.016536,1,1.517038,2.747387,transient_unlinked,WGV33D_MAIN_F0023_C000670
WGV33D_THREAD_000128,GM_RM011,main,23,27,5,3,3,2,-17.8849,-14.4738,134,132.965,3.4111,-1.035,3.311296,3.740234,11429.000045,0.901888,0.5,0.022302,1,1.583859,2.940579,dynamic_local_response_supported,WGV33D_MAIN_F0023_C000673;WGV33D_MAIN_F0025_C000750;WGV33D_MAIN_F0027_C000826
WGV33D_THREAD_000129,GM_RM011,main,23,23,1,1,1,0,-17.9704,-17.9704,58,58,0,0,3.259766,3.259766,633,1,0,0.123368,1,1.546311,1.633864,transient_unlinked,WGV33D_MAIN_F0023_C000674
WGV33D_THREAD_000130,GM_RM011,main,23,27,5,3,3,2,-13.4629,-11.9272,174,174,1.5357,0,3.025391,3.104004,9557.499673,0.886081,0.5,0.080178,1,1.563152,1.400608,dynamic_local_response_supported,WGV33D_MAIN_F0023_C000675;WGV33D_MAIN_F0025_C000751;WGV33D_MAIN_F0027_C000827
WGV33D_THREAD_000131,GM_RM011,main,23,23,1,1,1,0,-3.9312,-3.9312,194,194,0,0,3.371094,3.371094,1991.999905,1,0,0.043081,1,1.463433,1.953437,transient_unlinked,WGV33D_MAIN_F0023_C000678
WGV33D_THREAD_000132,GM_RM011,main,24,34,11,7,7,5,-54.974,-55.5578,266,258,-0.5838,-8,4.414738,5.238672,35736.500102,0.690837,0.5,0.02396,1,1.640358,2.150192,dynamic_local_response_supported,WGV33D_MAIN_F0024_C000706;WGV33D_MAIN_F0026_C000780;WGV33D_MAIN_F0024_C000707;WGV33D_MAIN_F0028_C000861;WGV33D_MAIN_F0030_C000926;WGV33D_MAIN_F0032_C000978;WGV33D_MAIN_F0034_C001036
WGV33D_THREAD_000133,GM_RM011,main,24,28,5,3,3,2,-45.0316,-46.41,126,118,-1.3784,-8,3.622179,3.824219,4355.499981,0.849779,0.5,0.021105,1,1.362344,2.708627,dynamic_local_response_supported,WGV33D_MAIN_F0024_C000708;WGV33D_MAIN_F0026_C000781;WGV33D_MAIN_F0028_C000862
WGV33D_THREAD_000134,GM_RM011,main,24,24,1,1,1,0,-39.0255,-39.0255,178,178,0,0,2.950195,2.950195,1349.999992,1,0,0.020888,1,1.503815,1.84879,transient_unlinked,WGV33D_MAIN_F0024_C000710
WGV33D_THREAD_000135,GM_RM011,main,24,36,13,7,7,6,-31.0017,-27.037,203.2857,186,3.9647,-17.2857,2.916742,3.248698,40307.499725,0.749028,0.5,0.087878,1,1.402204,1.324796,dynamic_local_response_supported,WGV33D_MAIN_F0024_C000711;WGV33D_MAIN_F0026_C000783;WGV33D_MAIN_F0028_C000866;WGV33D_MAIN_F0030_C000930;WGV33D_MAIN_F0032_C000982;WGV33D_MAIN_F0034_C001045;WGV33D_MAIN_F0036_C001089
WGV33D_THREAD_000136,GM_RM011,main,24,29,6,6,6,1,-28.0059,-23.0155,158,145.3004,4.9904,-12.6996,2.729532,3.057617,25749.000177,0.664418,0.8,0.035531,1,1.477218,1.798977,dynamic_local_response_supported,WGV33D_MAIN_F0024_C000713;WGV33D_MAIN_F0026_C000785;WGV33D_MAIN_F0028_C000867;WGV33D_MAIN_F0024_C000714;WGV33D_MAIN_F0027_C000825;WGV33D_MAIN_F0029_C000903
WGV33D_THREAD_000137,GM_RM011,main,24,28,5,3,3,2,-15.3224,-10.0087,135.4461,138,5.3137,2.5539,2.988802,3.266602,16370.000472,0.662295,0.5,0.032659,1,1.434498,3.090703,dynamic_local_response_supported,WGV33D_MAIN_F0024_C000716;WGV33D_MAIN_F0026_C000788;WGV33D_MAIN_F0028_C000870
WGV33D_THREAD_000138,GM_RM011,main,24,24,1,1,1,0,-5.0086,-5.0086,146,146,0,0,3.046875,3.046875,1174.999969,1,0,0.045692,1,1.112623,2.286403,transient_unlinked,WGV33D_MAIN_F0024_C000718
WGV33D_THREAD_000139,GM_RM011,main,24,26,3,2,2,1,-3.2815,-2.9775,155.0767,166,0.304,10.9233,2.8667,3.167969,5068.499916,0.75,0.5,0.079145,1,1.286255,1.870864,transient_unlinked,WGV33D_MAIN_F0024_C000719;WGV33D_MAIN_F0026_C000792
WGV33D_THREAD_000140,GM_RM011,main,25,25,1,1,1,0,-38.483,-38.483,178,178,0,0,3.011719,3.011719,1800.499947,1,0,0.018712,1,1.688735,1.521705,transient_unlinked,WGV33D_MAIN_F0025_C000746
WGV33D_THREAD_000141,GM_RM011,main,25,35,11,11,11,1,-31.0205,-35.9926,174,174,-4.9721,0,3.04463,3.963867,47540.999469,0.665358,0.9,0.025633,1,1.710758,1.847831,dynamic_local_response_supported,WGV33D_MAIN_F0025_C000747;WGV33D_MAIN_F0027_C000823;WGV33D_MAIN_F0029_C000901;WGV33D_MAIN_F0031_C000956;WGV33D_MAIN_F0033_C001006;WGV33D_MAIN_F0035_C001066;WGV33D_MAIN_F0034_C001044;WGV33D_MAIN_F0032_C000980;WGV33D_MAIN_F0034_C001042;WGV33D_MAIN_F0030_C000928;WGV33D_MAIN_F0028_C000865
WGV33D_THREAD_000142,GM_RM011,main,25,25,1,1,1,0,-21.9855,-21.9855,94,94,0,0,3.538574,3.538574,1118.500057,1,0,0.032637,1,1.724227,1.592857,transient_unlinked,WGV33D_MAIN_F0025_C000749
WGV33D_THREAD_000143,GM_RM011,main,25,25,1,1,1,0,-9.9791,-9.9791,190,190,0,0,2.942383,2.942383,1286.499969,1,0,0.092037,1,1.398058,1.111356,transient_unlinked,WGV33D_MAIN_F0025_C000752
WGV33D_THREAD_000144,GM_RM011,main,25,35,11,6,6,5,-3.5602,1.972,98,98,5.5322,0,3.833748,4.742188,10520,0.633604,0.5,0.073663,1,1.321277,1.894555,dynamic_local_response_supported,WGV33D_MAIN_F0025_C000754;WGV33D_MAIN_F0027_C000830;WGV33D_MAIN_F0029_C000906;WGV33D_MAIN_F0031_C000962;WGV33D_MAIN_F0033_C001011;WGV33D_MAIN_F0035_C001072
WGV33D_THREAD_000145,GM_RM011,main,25,53,29,39,38,9,8.0418,40.5,48.1674,95.9076,32.4582,47.7402,3.39911,6.263672,53533.499884,0.618701,0.678571,0.090351,1,1.233848,1.176381,dynamic_local_response_mixed,WGV33D_MAIN_F0025_C000761;WGV33D_MAIN_F0027_C000834;WGV33D_MAIN_F0027_C000836;WGV33D_MAIN_F0029_C000912;WGV33D_MAIN_F0029_C000913;WGV33D_MAIN_F0029_C000914;WGV33D_MAIN_F0031_C000966;WGV33D_MAIN_F0031_C000965;WGV33D_MAIN_F0033_C001015;WGV33D_MAIN_F0034_C001051;WGV33D_MAIN_F0035_C001075;WGV33D_MAIN_F0035_C001074;WGV33D_MAIN_F0037_C001113;WGV33D_MAIN_F0035_C001076;WGV33D_MAIN_F0039_C001153;WGV33D_MAIN_F0041_C001223;WGV33D_MAIN_F0043_C001282;WGV33D_MAIN_F0043_C001281;WGV33D_MAIN_F0043_C001283;WGV33D_MAIN_F0045_C001341;WGV33D_MAIN_F0042_C001254;WGV33D_MAIN_F0044_C001312;WGV33D_MAIN_F0045_C001339;WGV33D_MAIN_F0045_C001337;WGV33D_MAIN_F0041_C001220;WGV33D_MAIN_F0044_C001313;WGV33D_MAIN_F0047_C001412;WGV33D_MAIN_F0047_C001413;WGV33D_MAIN_F0044_C001314;WGV33D_MAIN_F0046_C001377;WGV33D_MAIN_F0042_C001253;WGV33D_MAIN_F0042_C001252;WGV33D_MAIN_F0049_C001482;WGV33D_MAIN_F0046_C001378;WGV33D_MAIN_F0040_C001182;WGV33D_MAIN_F0047_C001414;WGV33D_MAIN_F0049_C001483;WGV33D_MAIN_F0051_C001546;WGV33D_MAIN_F0053_C001590
WGV33D_THREAD_000146,GM_RM011,main,26,26,1,1,1,0,-26.0092,-26.0092,170,170,0,0,2.639648,2.639648,1409.49995,1,0,0.041775,1,1.268949,1.188345,transient_unlinked,WGV33D_MAIN_F0026_C000784
WGV33D_THREAD_000147,GM_RM011,main,26,26,1,1,1,0,-19.9739,-19.9739,182,182,0,0,2.65918,2.65918,1177.000031,1,0,0.078329,1,1.508583,1.001453,transient_unlinked,WGV33D_MAIN_F0026_C000786
