event_id,event_type,from_frame,to_frame,from_component_frame_id,to_component_frame_id,motion_compensated_distance_m,body_relative_displacement_m,energy_fraction_change,association_basis,association_scope
321_323_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,321,323,SAR000321_C03,SAR000323_C09,0.245783,0.245783,-0.031372,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,321,323,SAR000321_C03,SAR000323_C06,0.640502,0.640502,-0.020832,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_CONTINUED_58_4,COMPONENT_CONTINUED,321,323,SAR000321_C04,SAR000323_C05,0.15813,0.15813,-0.002026,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,321,323,SAR000321_C05,SAR000323_C07,0.04017,0.04017,-0.005157,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,321,323,SAR000321_C05,SAR000323_C06,0.276006,0.276006,-0.001873,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,321,323,SAR000321_C05,SAR000323_C08,0.523968,0.523968,-0.011007,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,321,323,SAR000321_C06,SAR000323_C03,0.158556,0.158556,0.013308,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,321,323,SAR000321_C06,SAR000323_C02,0.587416,0.587416,0.011994,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,321,323,SAR000321_C07,SAR000323_C03,0.171114,0.171114,0.022347,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,321,323,SAR000321_C07,SAR000323_C02,0.474053,0.474053,0.021033,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_8,COMPONENT_SPLIT,321,323,SAR000321_C08,SAR000323_C06,0.14603,0.14603,0.005516,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_8,COMPONENT_SPLIT,321,323,SAR000321_C08,SAR000323_C04,0.411543,0.411543,0.017951,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_8,COMPONENT_SPLIT,321,323,SAR000321_C08,SAR000323_C07,0.429163,0.429163,0.002232,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_DISAPPEARED_33_9,COMPONENT_DISAPPEARED,321,323,SAR000321_C09,,0,0,0.006131,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_10,COMPONENT_SPLIT,321,323,SAR000321_C10,SAR000323_C03,0.108054,0.108054,0.024706,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_SPLIT_41_10,COMPONENT_SPLIT,321,323,SAR000321_C10,SAR000323_C02,0.733092,0.733092,0.023392,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_2,COMPONENT_MERGE,321,323,SAR000321_C02,SAR000323_C02,0.176267,0.176267,-0.015738,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_7,COMPONENT_MERGE,321,323,SAR000321_C07,SAR000323_C02,0.474053,0.474053,0.021033,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_6,COMPONENT_MERGE,321,323,SAR000321_C06,SAR000323_C02,0.587416,0.587416,0.011994,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_10,COMPONENT_MERGE,321,323,SAR000321_C10,SAR000323_C03,0.108054,0.108054,0.024706,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_6,COMPONENT_MERGE,321,323,SAR000321_C06,SAR000323_C03,0.158556,0.158556,0.013308,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_7,COMPONENT_MERGE,321,323,SAR000321_C07,SAR000323_C03,0.171114,0.171114,0.022347,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_3,COMPONENT_MERGE,321,323,SAR000321_C03,SAR000323_C04,0.10902,0.10902,-0.008397,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_8,COMPONENT_MERGE,321,323,SAR000321_C08,SAR000323_C04,0.411543,0.411543,0.017951,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_8,COMPONENT_MERGE,321,323,SAR000321_C08,SAR000323_C06,0.14603,0.14603,0.005516,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_5,COMPONENT_MERGE,321,323,SAR000321_C05,SAR000323_C06,0.276006,0.276006,-0.001873,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_3,COMPONENT_MERGE,321,323,SAR000321_C03,SAR000323_C06,0.640502,0.640502,-0.020832,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_5,COMPONENT_MERGE,321,323,SAR000321_C05,SAR000323_C07,0.04017,0.04017,-0.005157,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_8,COMPONENT_MERGE,321,323,SAR000321_C08,SAR000323_C07,0.429163,0.429163,0.002232,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_2,COMPONENT_MERGE,321,323,SAR000321_C02,SAR000323_C07,0.669867,0.669867,-0.03248,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_2,COMPONENT_MERGE,321,323,SAR000321_C02,SAR000323_C08,0.172011,0.172011,-0.03833,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_5,COMPONENT_MERGE,321,323,SAR000321_C05,SAR000323_C08,0.523968,0.523968,-0.011007,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_3,COMPONENT_MERGE,321,323,SAR000321_C03,SAR000323_C09,0.245783,0.245783,-0.031372,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
321_323_COMPONENT_MERGE_41_8,COMPONENT_MERGE,321,323,SAR000321_C08,SAR000323_C09,0.716178,0.716178,-0.005024,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_DISAPPEARED_33_1,COMPONENT_DISAPPEARED,323,325,SAR000323_C01,,0,0,0.255362,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_DISAPPEARED_33_2,COMPONENT_DISAPPEARED,323,325,SAR000323_C02,,0,0,0.028611,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,323,325,SAR000323_C03,,0,0,0.029925,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_DISAPPEARED_33_4,COMPONENT_DISAPPEARED,323,325,SAR000323_C04,,0,0,0.027588,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_DISAPPEARED_33_5,COMPONENT_DISAPPEARED,323,325,SAR000323_C05,,0,0,0.021477,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_DISAPPEARED_33_6,COMPONENT_DISAPPEARED,323,325,SAR000323_C06,,0,0,0.015153,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_DISAPPEARED_33_7,COMPONENT_DISAPPEARED,323,325,SAR000323_C07,,0,0,0.011869,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_DISAPPEARED_33_8,COMPONENT_DISAPPEARED,323,325,SAR000323_C08,,0,0,0.006019,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_DISAPPEARED_33_9,COMPONENT_DISAPPEARED,323,325,SAR000323_C09,,0,0,0.004613,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_APPEARED_34_1,COMPONENT_APPEARED,323,325,,SAR000325_C01,0,0,0.366071,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_APPEARED_34_2,COMPONENT_APPEARED,323,325,,SAR000325_C02,0,0,0.049649,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
323_325_COMPONENT_APPEARED_34_3,COMPONENT_APPEARED,323,325,,SAR000325_C03,0,0,0.004772,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_DISAPPEARED_33_1,COMPONENT_DISAPPEARED,325,327,SAR000325_C01,,0,0,0.366071,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_DISAPPEARED_33_2,COMPONENT_DISAPPEARED,325,327,SAR000325_C02,,0,0,0.049649,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_DISAPPEARED_33_3,COMPONENT_DISAPPEARED,325,327,SAR000325_C03,,0,0,0.004772,no_current_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_1,COMPONENT_APPEARED,325,327,,SAR000327_C01,0,0,0.349003,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_2,COMPONENT_APPEARED,325,327,,SAR000327_C02,0,0,0.031776,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_3,COMPONENT_APPEARED,325,327,,SAR000327_C03,0,0,0.024066,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_4,COMPONENT_APPEARED,325,327,,SAR000327_C04,0,0,0.022131,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_5,COMPONENT_APPEARED,325,327,,SAR000327_C05,0,0,0.014905,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_6,COMPONENT_APPEARED,325,327,,SAR000327_C06,0,0,0.010254,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_7,COMPONENT_APPEARED,325,327,,SAR000327_C07,0,0,0.006024,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_8,COMPONENT_APPEARED,325,327,,SAR000327_C08,0,0,0.005197,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_9,COMPONENT_APPEARED,325,327,,SAR000327_C09,0,0,0.00398,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
325_327_COMPONENT_APPEARED_34_10,COMPONENT_APPEARED,325,327,,SAR000327_C10,0,0,0.003652,no_previous_component_within_0p75m,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,327,331,SAR000327_C01,SAR000331_C01,0.230722,0.230722,-0.023376,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,327,331,SAR000327_C01,SAR000331_C09,0.42153,0.42153,-0.342996,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_1,COMPONENT_SPLIT,327,331,SAR000327_C01,SAR000331_C06,0.646036,0.646036,-0.339518,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_CONTINUED_58_2,COMPONENT_CONTINUED,327,331,SAR000327_C02,SAR000331_C02,0.114966,0.114966,0.007742,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,327,331,SAR000327_C03,SAR000331_C08,0.070675,0.070675,-0.018881,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_3,COMPONENT_SPLIT,327,331,SAR000327_C03,SAR000331_C06,0.205711,0.205711,-0.014581,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,327,331,SAR000327_C04,SAR000331_C03,0.127069,0.127069,0.0173,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,327,331,SAR000327_C04,SAR000331_C04,0.378473,0.378473,-0.010204,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_4,COMPONENT_SPLIT,327,331,SAR000327_C04,SAR000331_C07,0.636814,0.636814,-0.01701,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,327,331,SAR000327_C05,SAR000331_C07,0.180027,0.180027,-0.009784,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,327,331,SAR000327_C05,SAR000331_C05,0.23147,0.23147,-0.007775,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_5,COMPONENT_SPLIT,327,331,SAR000327_C05,SAR000331_C04,0.26829,0.26829,-0.002978,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,327,331,SAR000327_C06,SAR000331_C04,0.168271,0.168271,0.001673,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,327,331,SAR000327_C06,SAR000331_C07,0.311462,0.311462,-0.005133,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_6,COMPONENT_SPLIT,327,331,SAR000327_C06,SAR000331_C05,0.425768,0.425768,-0.003124,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,327,331,SAR000327_C07,SAR000331_C05,0.13399,0.13399,0.001106,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,327,331,SAR000327_C07,SAR000331_C07,0.33683,0.33683,-0.000903,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_7,COMPONENT_SPLIT,327,331,SAR000327_C07,SAR000331_C02,0.576626,0.576626,0.033494,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_CONTINUED_58_8,COMPONENT_CONTINUED,327,331,SAR000327_C08,SAR000331_C03,0.675198,0.675198,0.034234,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_9,COMPONENT_SPLIT,327,331,SAR000327_C09,SAR000331_C02,0.290766,0.290766,0.035538,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_9,COMPONENT_SPLIT,327,331,SAR000327_C09,SAR000331_C05,0.416011,0.416011,0.00315,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_SPLIT_41_9,COMPONENT_SPLIT,327,331,SAR000327_C09,SAR000331_C07,0.59929,0.59929,0.001141,multiple_current_components_near_previous,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_CONTINUED_58_10,COMPONENT_CONTINUED,327,331,SAR000327_C10,SAR000331_C02,0.279151,0.279151,0.035866,nearest_body_relative_component_with_energy_fraction_check,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_MERGE_41_2,COMPONENT_MERGE,327,331,SAR000327_C02,SAR000331_C02,0.114966,0.114966,0.007742,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_MERGE_41_10,COMPONENT_MERGE,327,331,SAR000327_C10,SAR000331_C02,0.279151,0.279151,0.035866,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_MERGE_41_9,COMPONENT_MERGE,327,331,SAR000327_C09,SAR000331_C02,0.290766,0.290766,0.035538,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_MERGE_41_4,COMPONENT_MERGE,327,331,SAR000327_C04,SAR000331_C03,0.127069,0.127069,0.0173,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_MERGE_41_6,COMPONENT_MERGE,327,331,SAR000327_C06,SAR000331_C03,0.440492,0.440492,0.029177,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_MERGE_41_5,COMPONENT_MERGE,327,331,SAR000327_C05,SAR000331_C03,0.633288,0.633288,0.024526,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_MERGE_41_6,COMPONENT_MERGE,327,331,SAR000327_C06,SAR000331_C04,0.168271,0.168271,0.001673,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_MERGE_41_5,COMPONENT_MERGE,327,331,SAR000327_C05,SAR000331_C04,0.26829,0.26829,-0.002978,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
327_331_COMPONENT_MERGE_41_4,COMPONENT_MERGE,327,331,SAR000327_C04,SAR000331_C04,0.378473,0.378473,-0.010204,multiple_previous_components_near_current,anonymous_structure_continuity_not_fixed_scatterer_identity
