path_id,extraction_profile,start_sar_frame,end_sar_frame,duration_frames,component_count,component_ids,azimuth_start,azimuth_end,radial_start,radial_end,radial_band,azimuth_velocity_median,radial_velocity_median,azimuth_acceleration_median,radial_acceleration_median,direction_reversal_count,mean_overlap,mean_shape_consistency,mean_local_contrast,static_background_overlap,branch_competition_count,path_physical_consistency,path_status
WGV34A_PATH_0000077,strict_physical_path,58,59,2,2,WGV33D_MAIN_F0058_C001724;WGV33D_MAIN_F0059_C001759,46.5344,46.0852,106,106,R0,-0.4492,0,0,0,0,1,0.59061611,4.38916,0.44081448,0,0.85357258,insufficient_length
WGV34A_PATH_0000078,strict_physical_path,59,60,2,2,WGV33D_MAIN_F0059_C001742;WGV33D_MAIN_F0060_C001776,-48.818,-48.9843,160.6986,158,R1,-0.1663,-2.6986,0,0,0,0.75,0.71150849,3.6280925,0.43058366,2,0.80981876,insufficient_length
WGV34A_PATH_0000079,strict_physical_path,59,62,4,4,WGV33D_MAIN_F0059_C001753;WGV33D_MAIN_F0060_C001785;WGV33D_MAIN_F0061_C001816;WGV33D_MAIN_F0062_C001853,-12.0012,-12.0034,118,118,R0,-0.0492,0,0.4708,0,1,1,0.71150849,3.789551,0.46792591,6,0.88108453,recurrent_background_path
WGV34A_PATH_0000080,strict_physical_path,60,63,4,4,WGV33D_MAIN_F0060_C001777;WGV33D_MAIN_F0061_C001806;WGV33D_MAIN_F0062_C001841;WGV33D_MAIN_F0063_C001880,-45.5369,-48.9799,158,154,R1,-1.1495,-0.7979,0.82885,-0.39895,0,0.75,0.81756553,2.913281,0.51705559,6,0.82768582,recurrent_background_path
WGV34A_PATH_0000081,strict_physical_path,60,63,4,4,WGV33D_MAIN_F0060_C001781;WGV33D_MAIN_F0061_C001811;WGV33D_MAIN_F0062_C001847;WGV33D_MAIN_F0063_C001882,-29.3562,-30.8007,122,119.1722,R0,-0.8429,-0.9243,0.05395,0.04265,2,0.857143,0.88219887,2.977865,0.54871865,6,0.87282075,recurrent_background_path
WGV34A_PATH_0000082,strict_physical_path,61,62,2,2,WGV33D_MAIN_F0061_C001809;WGV33D_MAIN_F0062_C001844,-38.008,-38.4738,114,114,R0,-0.4658,0,0,0,0,1,0.71150824,4.4335935,0.44329852,2,0.88354721,insufficient_length
WGV34A_PATH_0000083,strict_physical_path,61,62,2,2,WGV33D_MAIN_F0061_C001815;WGV33D_MAIN_F0062_C001851,-16.5082,-16.1042,145.0254,144.2939,R1,0.404,-0.7315,0,0,0,0.75,0.81756553,4.1855955,0.69206285,2,0.8101851,insufficient_length
WGV34A_PATH_0000084,strict_physical_path,61,62,2,2,WGV33D_MAIN_F0061_C001823;WGV33D_MAIN_F0062_C001862,44.0052,44.9845,110,110,R0,0.9793,0,0,0,0,1,0.59061611,6.168457,0.42872742,0,0.85478129,insufficient_length
WGV34A_PATH_0000085,strict_physical_path,62,64,3,3,WGV33D_MAIN_F0062_C001854;WGV33D_MAIN_F0063_C001888;WGV33D_MAIN_F0064_C001922,4.6224,5.7033,128.587,129.1129,R1,0.54045,0.26295,0.1011,-0.5765,1,0.875,0.90878276,3.26123,0.44075045,4,0.89562065,recurrent_background_path
WGV34A_PATH_0000086,strict_physical_path,64,65,2,2,WGV33D_MAIN_F0064_C001908;WGV33D_MAIN_F0065_C001947,-39.4828,-40.5396,110,110,R0,-1.0568,0,0,0,0,0.75,1,4.060872,0.42338084,2,0.88266192,insufficient_length
WGV34A_PATH_0000087,strict_physical_path,64,67,4,4,WGV33D_MAIN_F0064_C001911;WGV33D_MAIN_F0065_C001950;WGV33D_MAIN_F0066_C001990;WGV33D_MAIN_F0067_C002036,-31.5966,-34.4947,118,114,R0,-0.9997,-1.6824,0.2151,1.1588,0,0.75,0.74823874,3.3300225,0.52651545,6,0.80940814,recurrent_background_path
WGV34A_PATH_0000088,strict_physical_path,64,70,7,7,WGV33D_MAIN_F0064_C001917;WGV33D_MAIN_F0065_C001957;WGV33D_MAIN_F0066_C001996;WGV33D_MAIN_F0067_C002043;WGV33D_MAIN_F0068_C002088;WGV33D_MAIN_F0069_C002134;WGV33D_MAIN_F0070_C002178,-12.8519,-10.4601,115.2764,114,R0,0.429,-0.0616,0.3283,0,2,1,0.77658928,4.456706,0.63413838,12,0.88073348,static_structure_path
WGV34A_PATH_0000089,strict_physical_path,64,68,5,5,WGV33D_MAIN_F0064_C001920;WGV33D_MAIN_F0065_C001958;WGV33D_MAIN_F0066_C001998;WGV33D_MAIN_F0067_C002044;WGV33D_MAIN_F0068_C002090,-2.007,-1.0321,202,202,R1,0.50775,0,0.9065,0,2,0.75,1,3.234375,0.44252339,8,0.88074766,recurrent_background_path
WGV34A_PATH_0000090,strict_physical_path,65,67,3,3,WGV33D_MAIN_F0065_C001946;WGV33D_MAIN_F0066_C001985;WGV33D_MAIN_F0067_C002032,-46.5724,-45.593,204.3332,200.9143,R1,0.4897,-1.70945,4.4572,-0.4161,1,0.70833338,0.85192102,2.737891,0.41935038,3,0.83354523,physically_possible_ambiguous_path
WGV34A_PATH_0000091,strict_physical_path,66,68,3,3,WGV33D_MAIN_F0066_C001984;WGV33D_MAIN_F0067_C002027;WGV33D_MAIN_F0068_C002072,-58.0365,-59.0283,218,214,R1,-0.4959,-2,0.9652,-4,0,0.75,1,8.226562,0.41509805,2,0.8834902,physically_consistent_short_path
WGV34A_PATH_0000092,strict_physical_path,66,68,3,3,WGV33D_MAIN_F0066_C001986;WGV33D_MAIN_F0067_C002029;WGV33D_MAIN_F0068_C002075,-48.036,-51.0385,126,122,R0,-1.50125,-2,-2.6929,-6.5248,1,0.6875,0.71150836,3.05013,0.44234321,4,0.78989277,recurrent_background_path
WGV34A_PATH_0000093,strict_physical_path,66,67,2,2,WGV33D_MAIN_F0066_C001987;WGV33D_MAIN_F0067_C002031,-46.9904,-47.4853,190,190,R1,-0.4949,0,0,0,0,1,0.71150824,2.6850585,0.42088773,2,0.88578829,insufficient_length
WGV34A_PATH_0000094,strict_physical_path,67,70,4,4,WGV33D_MAIN_F0067_C002028;WGV33D_MAIN_F0068_C002073;WGV33D_MAIN_F0069_C002120;WGV33D_MAIN_F0070_C002169,-54.4782,-57.0334,146,142,R1,-0.5198,0,0.73895,0,1,0.75,1,3.2788085,0.42983573,6,0.88201643,recurrent_background_path
WGV34A_PATH_0000095,strict_physical_path,67,71,5,5,WGV33D_MAIN_F0067_C002033;WGV33D_MAIN_F0068_C002077;WGV33D_MAIN_F0069_C002122;WGV33D_MAIN_F0070_C002171;WGV33D_MAIN_F0071_C002206,-40.7115,-39.3657,104.7106,100.8076,R0,0.1756,-0.432,1.5777,-1.3311,3,0.7083335,0.88829468,4.623373,0.44474038,8,0.84009968,recurrent_background_path
WGV34A_PATH_0000096,strict_physical_path,67,74,8,8,WGV33D_MAIN_F0067_C002046;WGV33D_MAIN_F0068_C002092;WGV33D_MAIN_F0069_C002138;WGV33D_MAIN_F0070_C002181;WGV33D_MAIN_F0071_C002216;WGV33D_MAIN_F0072_C002246;WGV33D_MAIN_F0073_C002278;WGV33D_MAIN_F0074_C002316,5.4613,13.8244,200.7355,203.3042,R1,1.5043,0,0.1689,0,0,0.75,0.77658936,3.248047,0.43381564,14,0.82576578,recurrent_background_path
WGV34A_PATH_0000097,strict_physical_path,67,74,8,8,WGV33D_MAIN_F0067_C002049;WGV33D_MAIN_F0068_C002094;WGV33D_MAIN_F0069_C002141;WGV33D_MAIN_F0070_C002184;WGV33D_MAIN_F0071_C002219;WGV33D_MAIN_F0072_C002249;WGV33D_MAIN_F0073_C002281;WGV33D_MAIN_F0074_C002317,16.5527,29.3384,76.1942,82,R0,2.032,0.7885,0.19265,-0.0431,0,0.75,0.88219877,3.8243165,0.55415365,14,0.84013433,recurrent_background_path
WGV34A_PATH_0000098,strict_physical_path,68,69,2,2,WGV33D_MAIN_F0068_C002074;WGV33D_MAIN_F0069_C002121,-51.9883,-51.4624,199.9531,199.2291,R1,0.5259,-0.724,0,0,0,1,0.71150824,3.0525715,0.41714807,2,0.88616225,insufficient_length
WGV34A_PATH_0000099,strict_physical_path,68,69,2,2,WGV33D_MAIN_F0068_C002082;WGV33D_MAIN_F0069_C002127,-31.9719,-30.5,86,83.9642,R0,1.4719,-2.0358,0,0,0,0.75,1,2.977051,0.45972584,2,0.87902742,insufficient_length
WGV34A_PATH_0000100,strict_physical_path,68,70,3,3,WGV33D_MAIN_F0068_C002091;WGV33D_MAIN_F0069_C002137;WGV33D_MAIN_F0070_C002180,2.532,4.4812,126,126,R0,0.9746,0,-0.0198,0,0,0.75,1,3.571615,0.43767543,4,0.88123246,recurrent_background_path
WGV34A_PATH_0000101,strict_physical_path,68,71,4,4,WGV33D_MAIN_F0068_C002095;WGV33D_MAIN_F0069_C002143;WGV33D_MAIN_F0070_C002186;WGV33D_MAIN_F0071_C002220,21.5758,24.2361,144.7271,146.9488,R1,1.0171,0.9488,0.9628,-0.5249,3,0.8,0.81756553,3.824805,0.66390638,6,0.82800074,static_structure_path
WGV34A_PATH_0000102,strict_physical_path,68,70,3,3,WGV33D_MAIN_F0068_C002099;WGV33D_MAIN_F0069_C002145;WGV33D_MAIN_F0070_C002187,30.5467,32.4994,156.7282,159.949,R1,0.97635,1.6104,0.9799,0.6772,0,0.875,0.6510623,2.722656,0.44814649,3,0.83045093,recurrent_background_path
WGV34A_PATH_0000103,strict_physical_path,69,71,3,3,WGV33D_MAIN_F0069_C002129;WGV33D_MAIN_F0070_C002175;WGV33D_MAIN_F0071_C002211,-25.6277,-21.1155,111.1116,110.5489,R0,2.2561,-0.28135,-0.227,0.6513,1,0.69642863,1,3.025949,0.57353949,4,0.85157464,recurrent_background_path
WGV34A_PATH_0000104,strict_physical_path,69,72,4,4,WGV33D_MAIN_F0069_C002133;WGV33D_MAIN_F0070_C002177;WGV33D_MAIN_F0071_C002213;WGV33D_MAIN_F0072_C002243,-15.0036,-9.9715,226,226,R1,1.0645,0,0.045,0,0,0.75,1,6.8925785,0.43468369,6,0.88153163,recurrent_background_path
WGV34A_PATH_0000105,strict_physical_path,70,71,2,2,WGV33D_MAIN_F0070_C002174;WGV33D_MAIN_F0071_C002210,-27.053,-24.4152,82,81.6121,R0,2.6378,-0.3879,0,0,0,0.875,0.75846423,3.3612505,0.44179993,2,0.85793607,insufficient_length
WGV34A_PATH_0000106,strict_physical_path,70,72,3,3,WGV33D_MAIN_F0070_C002176;WGV33D_MAIN_F0071_C002212;WGV33D_MAIN_F0072_C002242,-16.4765,-10.9335,138,137.4693,R1,2.7715,-0.26535,-0.4296,-0.5307,0,0.62142863,0.87411926,3.969866,0.51161698,4,0.8037967,recurrent_background_path
WGV34A_PATH_0000107,strict_physical_path,70,72,3,3,WGV33D_MAIN_F0070_C002188;WGV33D_MAIN_F0071_C002221;WGV33D_MAIN_F0072_C002250,39.1578,43.9634,91.2538,94,R0,2.4028,1.3731,0.1002,-2.7462,0,0.62500013,0.85575424,3.708984,0.46069986,3,0.80536861,recurrent_background_path
WGV34A_PATH_0000108,strict_physical_path,71,74,4,4,WGV33D_MAIN_F0071_C002204;WGV33D_MAIN_F0072_C002235;WGV33D_MAIN_F0073_C002265;WGV33D_MAIN_F0074_C002301,-56.379,-50.8051,105.7549,99.8425,R0,1.9199,-2.1842,-0.3991,0.9797,0,0.75,1,5.2002425,0.53372242,6,0.87162776,recurrent_background_path
WGV34A_PATH_0000109,strict_physical_path,72,73,2,2,WGV33D_MAIN_F0072_C002237;WGV33D_MAIN_F0073_C002268,-34.3953,-31.883,99.056,97.2473,R0,2.5123,-1.8087,0,0,0,0.75,0.66188975,3.883637,0.43345527,2,0.79712691,insufficient_length
WGV34A_PATH_0000110,strict_physical_path,72,78,7,7,WGV33D_MAIN_F0072_C002239;WGV33D_MAIN_F0073_C002270;WGV33D_MAIN_F0074_C002310;WGV33D_MAIN_F0075_C002342;WGV33D_MAIN_F0076_C002372;WGV33D_MAIN_F0077_C002409;WGV33D_MAIN_F0078_C002461,-19.5723,-9.9491,80.0148,77.1937,R0,1.64745,-0.4424,-0.5055,-0.2328,2,0.826389,0.79216438,4.0979,0.52896442,12,0.84306135,recurrent_background_path
WGV34A_PATH_0000111,strict_physical_path,74,82,9,9,WGV33D_MAIN_F0074_C002302;WGV33D_MAIN_F0075_C002338;WGV33D_MAIN_F0076_C002367;WGV33D_MAIN_F0077_C002402;WGV33D_MAIN_F0078_C002453;WGV33D_MAIN_F0079_C002496;WGV33D_MAIN_F0080_C002531;WGV33D_MAIN_F0081_C002577;WGV33D_MAIN_F0082_C002613,-50.5313,-42.3209,194,180.3501,R1,1.2362,-1.7466,-0.2182,-0.1091,2,0.75,0.77658928,4.257031,0.43164691,16,0.82598263,recurrent_background_path
WGV34A_PATH_0000112,strict_physical_path,75,76,2,2,WGV33D_MAIN_F0075_C002337;WGV33D_MAIN_F0076_C002366,-49.0642,-47.0346,170,170,R1,2.0296,0,0,0,0,0.75,1,5.311035,0.417896,2,0.8832104,insufficient_length
WGV34A_PATH_0000113,strict_physical_path,75,76,2,2,WGV33D_MAIN_F0075_C002339;WGV33D_MAIN_F0076_C002368,-40.9751,-38.976,186,186,R1,1.9991,0,0,0,0,0.75,1,3.07959,0.45108383,2,0.87989162,insufficient_length
WGV34A_PATH_0000114,strict_physical_path,75,81,7,7,WGV33D_MAIN_F0075_C002340;WGV33D_MAIN_F0076_C002371;WGV33D_MAIN_F0077_C002407;WGV33D_MAIN_F0078_C002460;WGV33D_MAIN_F0079_C002501;WGV33D_MAIN_F0080_C002539;WGV33D_MAIN_F0081_C002582,-25.5891,-15.6555,94.2325,88.8915,R0,1.6999,-0.82855,-0.3183,0.2726,2,0.75,0.84713481,3.532452,0.56108254,12,0.83067545,recurrent_background_path
WGV34A_PATH_0000115,strict_physical_path,75,84,10,10,WGV33D_MAIN_F0075_C002350;WGV33D_MAIN_F0076_C002381;WGV33D_MAIN_F0077_C002423;WGV33D_MAIN_F0078_C002474;WGV33D_MAIN_F0079_C002515;WGV33D_MAIN_F0080_C002557;WGV33D_MAIN_F0081_C002597;WGV33D_MAIN_F0082_C002633;WGV33D_MAIN_F0083_C002681;WGV33D_MAIN_F0084_C002724,33.407,42.1599,82.8541,97.1991,R0,0.9973,1.6879,-0.01005,-0.11445,0,0.75,0.86643812,4.064887,0.59422432,18,0.8321871,recurrent_background_path
WGV34A_PATH_0000116,strict_physical_path,84,90,7,7,WGV33D_MAIN_F0084_C002724;WGV33D_MAIN_F0085_C002766;WGV33D_MAIN_F0086_C002814;WGV33D_MAIN_F0087_C002858;WGV33D_MAIN_F0088_C002911;WGV33D_MAIN_F0089_C002959;WGV33D_MAIN_F0090_C003009,42.1599,46.0363,97.1991,106,R0,0.47415,1.2277,-0.2139,-0.691,0,0.875,0.68669912,6.324219,0.44666422,11,0.83950836,recurrent_background_path
WGV34A_PATH_0000117,strict_physical_path,76,77,2,2,WGV33D_MAIN_F0076_C002365;WGV33D_MAIN_F0077_C002401,-45.2819,-45.3364,95.6749,94.7861,R0,-0.0545,-0.8888,0,0,0,0.75,0.76326867,3.38621,0.62936861,2,0.80288031,insufficient_length
WGV34A_PATH_0000118,strict_physical_path,76,77,2,2,WGV33D_MAIN_F0076_C002369;WGV33D_MAIN_F0077_C002404,-32.9927,-31.4882,110,110,R0,1.5045,0,0,0,0,0.75,0.71150824,2.7014975,0.46457381,2,0.80641968,insufficient_length
WGV34A_PATH_0000119,strict_physical_path,76,77,2,2,WGV33D_MAIN_F0076_C002383;WGV33D_MAIN_F0077_C002426,36.5349,37.5209,110,112.023,R0,0.986,2.023,0,0,0,0.75,0.77658936,3.5901695,0.45871047,2,0.82327629,insufficient_length
WGV34A_PATH_0000120,strict_physical_path,77,79,3,3,WGV33D_MAIN_F0077_C002420;WGV33D_MAIN_F0078_C002471;WGV33D_MAIN_F0079_C002512,23.5371,25.9826,120.1693,120.0222,R0,1.22275,-0.07355,-0.1503,1.4151,1,0.75,0.77658928,3.145833,0.4520873,4,0.82393859,recurrent_background_path
WGV34A_PATH_0000121,strict_physical_path,78,80,3,3,WGV33D_MAIN_F0078_C002451;WGV33D_MAIN_F0079_C002495;WGV33D_MAIN_F0080_C002532,-42.3279,-40.9052,92.7836,87.791,R0,0.71135,-2.4963,1.1121,-0.0486,0,0.767857,0.72981051,4.12685,0.57129445,4,0.80568028,recurrent_background_path
WGV34A_PATH_0000122,strict_physical_path,78,79,2,2,WGV33D_MAIN_F0078_C002455;WGV33D_MAIN_F0079_C002497,-35.5,-34.0369,100.1607,98,R0,1.4631,-2.1607,0,0,0,0.75,1,2.7041015,0.43171916,2,0.88182808,insufficient_length
WGV34A_PATH_0000123,strict_physical_path,79,81,3,3,WGV33D_MAIN_F0079_C002508;WGV33D_MAIN_F0080_C002546;WGV33D_MAIN_F0081_C002588,8.0521,9.5198,114,114,R0,0.73385,0,-0.3531,0,0,1,0.65106217,4.171875,0.57948669,4,0.85481687,recurrent_background_path
WGV34A_PATH_0000124,strict_physical_path,79,80,2,2,WGV33D_MAIN_F0079_C002516;WGV33D_MAIN_F0080_C002556,38.5,37.5432,183.9016,186,R1,-0.9568,2.0984,0,0,0,0.75,0.71150824,3.1416015,0.43632688,2,0.80924437,insufficient_length
WGV34A_PATH_0000125,strict_physical_path,80,81,2,2,WGV33D_MAIN_F0080_C002538;WGV33D_MAIN_F0081_C002581,-23.0019,-22.9937,222,222,R1,0.0082,0,0,0,0,1,1,5.7802735,0.42423982,2,0.95757602,insufficient_length
WGV34A_PATH_0000126,strict_physical_path,80,82,3,3,WGV33D_MAIN_F0080_C002554;WGV33D_MAIN_F0081_C002596;WGV33D_MAIN_F0082_C002632,33.4574,33.8648,158,163.2748,R1,0.2037,2.6374,-0.6728,5.2748,1,0.875,0.71150836,2.961589,0.43463949,4,0.84691314,recurrent_background_path
WGV34A_PATH_0000127,strict_physical_path,81,83,3,3,WGV33D_MAIN_F0081_C002576;WGV33D_MAIN_F0082_C002614;WGV33D_MAIN_F0083_C002659,-39.6985,-37.7862,89.0234,83.7696,R0,0.95615,-2.6269,-3.3221,-1.0376,1,0.75,0.7822489,3.409477,0.54278158,4,0.81628407,recurrent_background_path
WGV34A_PATH_0000128,strict_physical_path,81,86,6,6,WGV33D_MAIN_F0081_C002591;WGV33D_MAIN_F0082_C002628;WGV33D_MAIN_F0083_C002677;WGV33D_MAIN_F0084_C002720;WGV33D_MAIN_F0085_C002760;WGV33D_MAIN_F0086_C002808,14.8185,18.7324,215.3971,217.0414,R1,0.8292,0.6674,0.00405,0.49005,2,0.75,0.81756553,2.982552,0.43617956,10,0.83577343,recurrent_background_path
WGV34A_PATH_0000129,strict_physical_path,81,82,2,2,WGV33D_MAIN_F0081_C002594;WGV33D_MAIN_F0082_C002630,26.9804,27.5,122,123.8223,R0,0.5196,1.8223,0,0,0,0.75,1,3.6362305,0.43507126,2,0.88149287,insufficient_length
WGV34A_PATH_0000130,strict_physical_path,82,83,2,2,WGV33D_MAIN_F0082_C002612;WGV33D_MAIN_F0083_C002656,-45.1468,-43.8871,93.9141,90.8627,R0,1.2597,-3.0514,0,0,0,0.75,0.81756553,2.762109,0.56817205,2,0.82257418,insufficient_length
WGV34A_PATH_0000131,strict_physical_path,82,83,2,2,WGV33D_MAIN_F0082_C002615;WGV33D_MAIN_F0083_C002661,-33.0367,-31.8937,176.9074,175.508,R1,1.143,-1.3994,0,0,0,0.75,0.74823874,2.6192245,0.62965078,2,0.79909461,insufficient_length
WGV34A_PATH_0000132,strict_physical_path,82,87,6,6,WGV33D_MAIN_F0082_C002623;WGV33D_MAIN_F0083_C002672;WGV33D_MAIN_F0084_C002716;WGV33D_MAIN_F0085_C002756;WGV33D_MAIN_F0086_C002806;WGV33D_MAIN_F0087_C002849,3.0061,4.954,212.0246,211.9777,R1,0.3395,0.0504,-0.164,0.3602,3,1,0.71150849,5.0124515,0.45223292,9,0.88265383,recurrent_background_path
WGV34A_PATH_0000133,strict_physical_path,83,87,5,5,WGV33D_MAIN_F0083_C002655;WGV33D_MAIN_F0084_C002700;WGV33D_MAIN_F0085_C002743;WGV33D_MAIN_F0086_C002793;WGV33D_MAIN_F0087_C002832,-55.5142,-55.8139,122,114.6406,R0,0.0404,-1.6797,-0.4431,2.2682,2,0.75,0.77658928,4.352865,0.44740082,6,0.82440724,recurrent_background_path
WGV34A_PATH_0000134,strict_physical_path,83,88,6,6,WGV33D_MAIN_F0083_C002658;WGV33D_MAIN_F0084_C002703;WGV33D_MAIN_F0085_C002746;WGV33D_MAIN_F0086_C002795;WGV33D_MAIN_F0087_C002834;WGV33D_MAIN_F0088_C002883,-38.9616,-42.0102,181.5029,170,R1,-0.346,-2.7155,0.76465,0.1558,3,0.75,0.77658921,3.513574,0.42759193,9,0.82638811,recurrent_background_path
WGV34A_PATH_0000135,strict_physical_path,83,85,3,3,WGV33D_MAIN_F0083_C002674;WGV33D_MAIN_F0084_C002718;WGV33D_MAIN_F0085_C002758,8.5208,10.033,118,118,R0,0.7561,0,-0.4838,0,0,0.875,0.85575424,4.865885,0.43233791,4,0.88320477,recurrent_background_path
WGV34A_PATH_0000136,strict_physical_path,84,86,3,3,WGV33D_MAIN_F0084_C002702;WGV33D_MAIN_F0085_C002744;WGV33D_MAIN_F0086_C002794,-37.6173,-37.1391,83.5069,81.237,R0,0.2391,-1.13495,1.8514,-1.1737,1,0.73660725,0.90762003,3.452497,0.64422556,4,0.83346463,static_structure_path
WGV34A_PATH_0000137,strict_physical_path,84,85,2,2,WGV33D_MAIN_F0084_C002704;WGV33D_MAIN_F0085_C002747,-38.0169,-37.96,182,182,R1,0.0569,0,0,0,0,1,1,2.9526365,0.45257969,2,0.95474203,insufficient_length
WGV34A_PATH_0000138,strict_physical_path,84,85,2,2,WGV33D_MAIN_F0084_C002711;WGV33D_MAIN_F0085_C002752,-5.0273,-3.5,114,111.8643,R0,1.5273,-2.1357,0,0,0,0.75,1,2.7333985,0.45637375,2,0.87936263,insufficient_length
WGV34A_PATH_0000139,strict_physical_path,85,88,4,4,WGV33D_MAIN_F0085_C002765;WGV33D_MAIN_F0086_C002813;WGV33D_MAIN_F0087_C002856;WGV33D_MAIN_F0088_C002910,39.9767,41.0207,194,198,R1,0.4731,1.8361,0.23525,0.91805,0,0.75,1,3.876953,0.438063,6,0.8811937,recurrent_background_path
WGV34A_PATH_0000140,strict_physical_path,86,87,2,2,WGV33D_MAIN_F0086_C002802;WGV33D_MAIN_F0087_C002845,-3.0617,-2.3587,113.5024,112.5461,R0,0.703,-0.9563,0,0,0,0.875,0.8946281,2.810411,0.50325487,2,0.88583154,insufficient_length
WGV34A_PATH_0000141,strict_physical_path,86,87,2,2,WGV33D_MAIN_F0086_C002812;WGV33D_MAIN_F0087_C002854,35.8086,34.7374,143.3804,145.0719,R1,-1.0712,1.6915,0,0,0,0.75,0.77658936,2.9820965,0.42497416,2,0.82664992,insufficient_length
WGV34A_PATH_0000142,strict_physical_path,87,89,3,3,WGV33D_MAIN_F0087_C002833;WGV33D_MAIN_F0088_C002882;WGV33D_MAIN_F0089_C002932,-47.9145,-46.4314,90,86,R0,0.74155,-2,-0.3317,-4,0,0.875,0.65106217,2.899414,0.45344208,3,0.82992134,recurrent_background_path
WGV34A_PATH_0000143,strict_physical_path,87,93,7,7,WGV33D_MAIN_F0087_C002838;WGV33D_MAIN_F0088_C002885;WGV33D_MAIN_F0089_C002937;WGV33D_MAIN_F0090_C002988;WGV33D_MAIN_F0091_C003041;WGV33D_MAIN_F0092_C003091;WGV33D_MAIN_F0093_C003137,-33.4391,-26.9335,126,118,R0,1.3512,-1.1162,0.0268,0.3604,5,0.75,0.69588933,2.835205,0.46225794,12,0.80274654,recurrent_background_path
WGV34A_PATH_0000144,strict_physical_path,87,88,2,2,WGV33D_MAIN_F0087_C002839;WGV33D_MAIN_F0088_C002886,-32.0192,-31.4661,170.3546,168.3671,R1,0.5531,-1.9875,0,0,0,0.75,0.79915983,3.0446275,0.66740263,2,0.8080497,insufficient_length
WGV34A_PATH_0000145,strict_physical_path,87,96,10,10,WGV33D_MAIN_F0087_C002844;WGV33D_MAIN_F0088_C002894;WGV33D_MAIN_F0089_C002943;WGV33D_MAIN_F0090_C002994;WGV33D_MAIN_F0091_C003047;WGV33D_MAIN_F0092_C003098;WGV33D_MAIN_F0093_C003145;WGV33D_MAIN_F0094_C003192;WGV33D_MAIN_F0095_C003235;WGV33D_MAIN_F0096_C003287,-12.7133,-3.2639,128.3495,124.2663,R0,1.1817,-0.188,0.13335,-0.00705,4,0.75,0.74823851,2.915904,0.43369551,18,0.81869008,recurrent_background_path
WGV34A_PATH_0000146,strict_physical_path,96,104,9,9,WGV33D_MAIN_F0096_C003287;WGV33D_MAIN_F0097_C003328;WGV33D_MAIN_F0098_C003361;WGV33D_MAIN_F0099_C003403;WGV33D_MAIN_F0100_C003447;WGV33D_MAIN_F0101_C003489;WGV33D_MAIN_F0102_C003522;WGV33D_MAIN_F0103_C003559;WGV33D_MAIN_F0104_C003604,-3.2639,5.9548,124.2663,123.4974,R0,1.0521,-0.1762,0.3585,-0.121,5,0.75,0.76241405,3.123047,0.43215159,16,0.82238835,recurrent_background_path
WGV34A_PATH_0000147,strict_physical_path,87,90,4,4,WGV33D_MAIN_F0087_C002847;WGV33D_MAIN_F0088_C002898;WGV33D_MAIN_F0089_C002946;WGV33D_MAIN_F0090_C002998,3.0465,5.5,66,75.8484,R0,1.5644,1.8799,1.55545,-4.01575,2,0.75,1,3.8930665,0.45302165,6,0.87969784,recurrent_background_path
WGV34A_PATH_0000148,strict_physical_path,88,89,2,2,WGV33D_MAIN_F0088_C002896;WGV33D_MAIN_F0089_C002945,-2.1575,-1.1796,112.7645,115.2867,R0,0.9779,2.5222,0,0,0,0.75,1,2.7490235,0.45300805,2,0.8796992,insufficient_length
WGV34A_PATH_0000149,strict_physical_path,89,98,10,10,WGV33D_MAIN_F0089_C002931;WGV33D_MAIN_F0090_C002979;WGV33D_MAIN_F0091_C003035;WGV33D_MAIN_F0092_C003084;WGV33D_MAIN_F0093_C003130;WGV33D_MAIN_F0094_C003180;WGV33D_MAIN_F0095_C003222;WGV33D_MAIN_F0096_C003272;WGV33D_MAIN_F0097_C003315;WGV33D_MAIN_F0098_C003349,-54.8242,-51.9462,110.6072,90.6962,R0,0.3802,-2.7605,-0.3101,-0.28435,6,0.75,0.86643778,4.1802735,0.45055045,17,0.8465544,recurrent_background_path
WGV34A_PATH_0000150,strict_physical_path,98,104,7,7,WGV33D_MAIN_F0098_C003349;WGV33D_MAIN_F0099_C003390;WGV33D_MAIN_F0100_C003432;WGV33D_MAIN_F0101_C003474;WGV33D_MAIN_F0102_C003511;WGV33D_MAIN_F0103_C003544;WGV33D_MAIN_F0104_C003589,-51.9462,-51.0946,90.6962,80.8167,R0,0.63405,-2.1176,-0.022,-0.8661,4,0.75,0.89636263,3.307812,0.49001988,12,0.85008867,recurrent_background_path
WGV34A_PATH_0000151,strict_physical_path,89,92,4,4,WGV33D_MAIN_F0089_C002933;WGV33D_MAIN_F0090_C002980;WGV33D_MAIN_F0091_C003036;WGV33D_MAIN_F0092_C003085,-43.5291,-42.2199,95.1965,83.6173,R0,0.2458,-3.9329,-0.5391,3.6858,3,0.75,0.81756553,2.831641,0.57962948,6,0.82142843,recurrent_background_path
WGV34A_PATH_0000152,strict_physical_path,89,90,2,2,WGV33D_MAIN_F0089_C002939;WGV33D_MAIN_F0090_C002989,-29.5,-27.0142,169.7927,158,R1,2.4858,-11.7927,0,0,0,0.375,0.71150849,2.9003905,0.46866478,2,0.69351064,insufficient_length
