subject_frame_id,subject_name,subject_short,pair_id,sar_frame,split,source_region_id,source_variant,posthoc_evaluation_label,gate_label_used_for_status,subject_motion_model,persistent_subject_status,center_x,center_y,width_px,height_px,width_m_grid,height_m_grid,angle_deg,subject_principal_axis_deg,local_range_axis_deg,local_azimuth_axis_deg,body_axis_proxy_deg,motion_heading_directed_deg,heading_confidence,principal_minus_body_axial_deg,principal_minus_range_axial_deg,body_minus_range_axial_deg,principal_minus_motion_axial_deg,center_selection_status,mean_energy,high_energy_pixel_fraction,local_background_normalized_energy,body_long_energy90_width_m,body_short_energy90_width_m,response_compactness,response_linearity,energy_centroid_range_m,energy_centroid_azimuth_m,observation_status,visible_fraction,surface_generation_status
fixed_linear_structure_sar000325,fixed_linear_structure,fls,WGV35A_PAIR_0014,325,calibration,E0_R1_REG_000325_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-127.564781,53.728787,122.560807,32.560807,0.338618,0.338618,MEDIUM,53.390169,68.83202,57.777811,53.390169,UNIQUE_GT_CENTER,55.701458,0.12434,1.041576,3.416805,1.808931,0.166727,1.962809,-8.883765,16.141537,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000327,vehicle_body_axis_reference,veh,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,860.0895,944.6445,158.83115,69.254939,4.764934,2.077648,-0.455336,178.525663,52.710222,142.710222,179.544664,-0.455336,HIGH,1.019001,54.184559,53.165558,1.019001,UNIQUE_GT_CENTER,52.93697,0.137113,1.042276,3.697513,0.994935,0.296266,3.636852,-0.060507,0.032623,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000327,matched_ordinary_background,mob,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1507,986,158.83115,69.254939,4.764934,2.077648,-0.455336,2.607486,135.689881,45.689881,179.544664,-0.455336,HIGH,3.062822,46.917605,43.854783,3.062822,UNIQUE_GT_CENTER,50.142635,0.055153,0.987258,4.535817,1.794937,0.142934,2.567511,-12.701555,14.688559,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000327,matched_strong_scatterer_background,mss,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1303,952,158.83115,69.254939,4.764934,2.077648,-0.455336,7.855001,111.482376,21.482376,179.544664,-0.455336,HIGH,8.310337,76.372625,68.062288,8.310337,UNIQUE_GT_CENTER,60.464771,0.356004,1.190491,2.973006,1.677324,0.207733,1.874687,-8.202933,10.392145,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000327,matched_linear_structure_background,mls,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,-0.455336,178.013619,122.199262,32.199262,179.544664,-0.455336,HIGH,1.531045,55.814357,57.345402,1.531045,UNIQUE_GT_CENTER,54.748867,0.189006,1.07795,4.474865,1.104243,0.205268,3.894797,-10.176341,11.418106,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000327,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-0.455336,2.59058,104.532969,14.532969,179.544664,-0.455336,HIGH,3.045916,78.057611,75.011695,3.045916,UNIQUE_GT_CENTER,49.642307,0.0326,0.977407,4.23988,1.87349,0.151711,2.174046,-11.381792,3.989669,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000327,fixed_strong_scatterer,fss,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-0.455336,176.320396,82.510653,172.510653,179.544664,-0.455336,HIGH,3.224268,86.190257,82.965989,3.224268,UNIQUE_GT_CENTER,49.589661,0.03234,0.976371,4.24131,1.823744,0.15603,2.406307,-10.174434,2.501526,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000327,fixed_linear_structure,fls,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-0.455336,173.301054,122.560807,32.560807,179.544664,-0.455336,HIGH,6.24361,50.740247,56.983857,6.24361,UNIQUE_GT_CENTER,51.436954,0.084575,1.012742,3.719406,1.872775,0.1482,1.803743,-8.616596,16.11971,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000331,vehicle_body_axis_reference,veh,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,890.023,941.182,158.83115,69.254939,4.764934,2.077648,-4.653463,176.061803,55.867609,145.867609,179.351546,-0.648454,MEDIUM,3.289743,59.805806,56.516063,3.289743,UNIQUE_GT_CENTER,36.572128,0.14181,1.049163,3.798485,0.803852,0.337196,4.094225,-0.063637,0.009969,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000331,matched_ordinary_background,mob,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1507,1020,158.83115,69.254939,4.764934,2.077648,-4.653463,171.465373,138.655882,48.655882,179.351546,-0.648454,MEDIUM,7.886173,32.809491,40.695664,7.886173,UNIQUE_GT_CENTER,33.740265,0.027078,0.967924,4.366956,1.858037,0.134213,2.406709,-12.313004,13.972027,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000331,matched_strong_scatterer_background,mss,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1337,952,158.83115,69.254939,4.764934,2.077648,-4.653463,2.943605,115.797253,25.797253,179.351546,-0.648454,MEDIUM,3.592059,67.146352,63.554293,3.592059,UNIQUE_GT_CENTER,41.64481,0.33916,1.194685,2.852425,1.680724,0.230531,1.783327,-7.747604,10.838908,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000331,matched_linear_structure_background,mls,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,-4.653463,177.099559,122.199262,32.199262,179.351546,-0.648454,MEDIUM,2.251987,54.900297,57.152284,2.251987,UNIQUE_GT_CENTER,38.750679,0.226861,1.11166,3.80961,0.937365,0.278746,3.874498,-9.109181,11.153065,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000331,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-4.653463,172.377887,104.532969,14.532969,179.351546,-0.648454,MEDIUM,6.973659,67.844918,74.818577,6.973659,UNIQUE_GT_CENTER,34.283466,0.033535,0.983507,4.189634,1.857342,0.168629,2.234828,-10.727155,3.808667,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000331,fixed_strong_scatterer,fss,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-4.653463,172.050972,82.510653,172.510653,179.351546,-0.648454,MEDIUM,7.300574,89.540319,83.159107,7.300574,UNIQUE_GT_CENTER,34.443962,0.045082,0.988111,4.248391,1.740871,0.190322,2.597015,-9.60446,2.240748,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000331,fixed_linear_structure,fls,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-4.653463,162.001399,122.560807,32.560807,179.351546,-0.648454,MEDIUM,17.350147,39.440592,56.790739,17.350147,UNIQUE_GT_CENTER,35.272835,0.078983,1.011889,4.072463,1.8942,0.143971,2.118264,-7.306612,15.78576,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000332,vehicle_body_axis_reference,veh,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,898.926,944.3575,158.83115,69.254939,4.764934,2.077648,-123.440716,39.334552,56.559284,146.559284,0.891219,0.891219,MEDIUM,38.443333,17.224732,55.668065,38.443333,UNIQUE_GT_CENTER,33.971878,0.090117,1.005163,2.784445,1.736269,0.186719,1.718553,-0.023934,0.00672,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000332,matched_ordinary_background,mob,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1201,884,158.83115,69.254939,4.764934,2.077648,-123.440716,56.525622,96.00767,6.00767,0.891219,0.891219,MEDIUM,55.634403,39.482048,84.883549,55.634403,UNIQUE_GT_CENTER,33.540386,0.057362,0.992396,4.495709,1.940831,0.146675,2.323578,-3.456323,8.557446,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000332,matched_strong_scatterer_background,mss,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1337,952,158.83115,69.254939,4.764934,2.077648,-123.440716,47.881051,115.797253,25.797253,0.891219,0.891219,MEDIUM,46.989832,67.916202,65.093966,46.989832,UNIQUE_GT_CENTER,38.763672,0.289761,1.146944,3.385254,1.750447,0.189395,2.122229,-7.363932,10.802554,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000332,matched_linear_structure_background,mls,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,-123.440716,38.19355,122.199262,32.199262,0.891219,0.891219,MEDIUM,37.302331,84.005712,58.691957,37.302331,UNIQUE_GT_CENTER,36.334167,0.183792,1.075059,2.621976,1.91818,0.20221,1.769881,-8.72012,11.108856,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000332,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-123.440716,57.474366,104.532969,14.532969,0.891219,0.891219,MEDIUM,56.583147,47.058603,76.35825,56.583147,UNIQUE_GT_CENTER,32.547043,0.022916,0.963005,4.26711,1.93089,0.141347,2.190908,-10.451807,3.772005,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000332,fixed_strong_scatterer,fss,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-123.440716,67.761945,82.510653,172.510653,0.891219,0.891219,MEDIUM,66.870726,14.748708,81.619434,66.870726,UNIQUE_GT_CENTER,32.988983,0.040542,0.976081,4.231692,1.879937,0.186555,2.32257,-9.379462,2.189437,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000332,fixed_linear_structure,fls,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-123.440716,65.33551,122.560807,32.560807,0.891219,0.891219,MEDIUM,64.444291,57.225297,58.330412,64.444291,UNIQUE_GT_CENTER,34.054348,0.073274,1.007604,4.326122,1.921475,0.130033,2.331035,-6.892407,15.663972,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000333,vehicle_body_axis_reference,veh,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,903.311,939.939,158.83115,69.254939,4.764934,2.077648,-122.68848,47.185925,57.31152,147.31152,0.622526,0.622526,MEDIUM,46.563399,10.125595,56.688994,46.563399,UNIQUE_GT_CENTER,35.734135,0.107136,1.017857,3.018339,1.757801,0.2022,1.82886,-0.033359,0.010636,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000333,matched_ordinary_background,mob,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1507,1020,158.83115,69.254939,4.764934,2.077648,-122.68848,58.247085,138.655882,48.655882,0.622526,0.622526,MEDIUM,57.624559,80.408797,41.966644,57.624559,UNIQUE_GT_CENTER,34.18961,0.040853,0.973863,4.319921,1.877441,0.170892,2.382365,-11.740579,13.941746,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000333,matched_strong_scatterer_background,mss,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,952,158.83115,69.254939,4.764934,2.077648,-122.68848,47.340534,119.819795,29.819795,0.622526,0.622526,MEDIUM,46.718008,72.479261,60.802731,46.718008,UNIQUE_GT_CENTER,38.117142,0.207993,1.085735,3.518046,1.802103,0.171912,2.007899,-7.829306,11.593737,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000333,matched_linear_structure_background,mls,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,-122.68848,39.960464,122.199262,32.199262,0.622526,0.622526,MEDIUM,39.337938,82.238798,58.423264,39.337938,UNIQUE_GT_CENTER,38.34174,0.216963,1.092133,2.691591,1.839772,0.226821,1.870061,-8.60349,11.03262,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000333,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-122.68848,61.363946,104.532969,14.532969,0.622526,0.622526,MEDIUM,60.74142,43.169023,76.089557,60.74142,UNIQUE_GT_CENTER,34.283302,0.034201,0.976532,4.286033,1.883521,0.176258,2.19413,-10.430905,3.732626,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000333,fixed_strong_scatterer,fss,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-122.68848,66.262004,82.510653,172.510653,0.622526,0.622526,MEDIUM,65.639478,16.248649,81.888127,65.639478,UNIQUE_GT_CENTER,34.671703,0.053003,0.987595,4.308722,1.872699,0.15292,2.31614,-9.399222,2.136919,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000333,fixed_linear_structure,fls,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-122.68848,60.393596,122.560807,32.560807,0.622526,0.622526,MEDIUM,59.77107,62.167211,58.061719,59.77107,UNIQUE_GT_CENTER,35.542728,0.083303,1.012405,4.428886,1.881776,0.143626,2.496621,-6.719654,15.565017,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
vehicle_body_axis_reference_sar000334,vehicle_body_axis_reference,veh,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0002,body_axis_reference,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,907.7895,942.629,158.83115,69.254939,4.764934,2.077648,-122.399644,37.825167,57.600356,147.600356,179.666452,-0.333548,MEDIUM,38.158715,19.775189,57.933904,38.158715,UNIQUE_GT_CENTER,38.233936,0.102202,0.990105,2.830609,1.816936,0.199843,1.775901,-0.034279,-0.002771,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_ordinary_background_sar000334,matched_ordinary_background,mob,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0040,matched_ordinary_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1133,884,158.83115,69.254939,4.764934,2.077648,-122.399644,58.383441,87.307824,177.307824,179.666452,-0.333548,MEDIUM,58.716989,28.924383,87.641372,58.716989,UNIQUE_GT_CENTER,39.326748,0.148719,1.018405,4.29488,1.908512,0.145373,2.090586,-2.035187,6.64937,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_strong_scatterer_background_sar000334,matched_strong_scatterer_background,mss,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0041,matched_strong_scatterer_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,952,158.83115,69.254939,4.764934,2.077648,-122.399644,45.839326,119.819795,29.819795,179.666452,-0.333548,MEDIUM,46.172874,73.980469,59.846657,46.172874,UNIQUE_GT_CENTER,41.489357,0.227543,1.074408,3.537412,1.842748,0.166233,2.131085,-7.621881,11.560283,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
matched_linear_structure_background_sar000334,matched_linear_structure_background,mls,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0042,matched_linear_structure_background_same_area,negative,false,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,1371,986,158.83115,69.254939,4.764934,2.077648,-122.399644,41.096796,122.199262,32.199262,179.666452,-0.333548,MEDIUM,41.430344,81.102466,57.46719,41.430344,UNIQUE_GT_CENTER,41.478355,0.230069,1.074123,2.52665,1.696624,0.234512,1.829444,-8.388603,11.006994,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_known_non_vehicle_N005_sar000334,fixed_known_non_vehicle_N005,n005,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0043,fixed_known_non_vehicle_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-122.399644,66.251443,104.532969,14.532969,179.666452,-0.333548,MEDIUM,66.584991,38.281526,75.133483,66.584991,UNIQUE_GT_CENTER,36.932095,0.035414,0.956393,4.285625,1.951858,0.164401,2.197343,-10.274163,3.713555,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_strong_scatterer_sar000334,fixed_strong_scatterer,fss,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0045,fixed_strong_scatterer_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-122.399644,63.032103,82.510653,172.510653,179.666452,-0.333548,MEDIUM,63.365651,19.47855,82.844201,63.365651,UNIQUE_GT_CENTER,37.334557,0.056715,0.966815,4.39181,1.90803,0.139301,2.332061,-9.239229,2.101474,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
fixed_linear_structure_sar000334,fixed_linear_structure,fls,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0044,fixed_linear_structure_background_same_area,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-122.399644,57.932744,122.560807,32.560807,179.666452,-0.333548,MEDIUM,58.266292,64.628063,57.105645,58.266292,UNIQUE_GT_CENTER,37.905315,0.079023,0.981595,4.399118,1.863695,0.133047,2.465408,-6.50623,15.532916,fully_observed,1,zero_offset_source_from_frozen_e0_r1_plus_new_symmetric_offsets
