independent_geometry_id,sar_frame,threshold_setting,threshold_quantile,threshold_value,component_count,largest_component_pixels,largest_component_area_px,component_mask_sha256,component_centroid_x,component_centroid_y,component_bbox,component_response_center_distance_m,component_axis_image_deg,component_axis_to_range_signed_deg,component_axis_to_range_acute_deg,component_principal_axis_ratio
GM019IG0139,78,positive_weight_q70,0.7,13,39,8,8,e1b40c42483a178677ecf7dd40919c3dbe2f47462fa0536bfc609acdecb86937,1151.807739,1251.053833,"1150.5,1249.5,1153.5,1253.5",0.256902,76.618669,-14.1815,14.1815,1.849826
GM019IG0139,78,positive_weight_q85,0.85,15,33,5,5,dce0b95c188a1b792e257167bcd3836fed875d11c9926fe2e8a39cd0fd5c8cb9,1162.582397,1264.935303,"1161.5,1264.5,1164.5,1266.5",0.288875,4.721961,-86.078207,86.078207,1.828288
GM019IG0140,276,positive_weight_q50,0.5,12,384,2006,2006,7742f10ee0f3d56725cfcb29ce589b18a117758cc14cfdd2f47eca1dea1ee64d,1215.418457,1188.47168,"1169.5,1148.5,1249.5,1240.5",0.886871,46.393725,-71.657629,71.657629,2.357421
GM019IG0140,276,positive_weight_q70,0.7,18,319,1027,1027,c1994fc3c75abcc0bb28a3d7a19f75ba7cf607e60445278c1fd2634841cdd1da,1217.473633,1184.515625,"1169.5,1158.5,1248.5,1228.5",1.009922,37.860152,-80.191202,80.191202,3.056277
GM019IG0140,276,positive_weight_q85,0.85,27,196,245,245,8861351149daab019e80c27933d49eaa6cc2f0decc3483ac2ff29e00d1ffbbd6,1235.800171,1199.587158,"1223.5,1180.5,1244.5,1223.5",0.856068,75.688822,-42.362532,42.362532,3.732335
GM019IG0141,276,positive_weight_q50,0.5,8,111,551,551,4f2a9525eca463039396e8b4f4efeadd8b198d35aa902a48c50f9611a8e87532,1179.876587,1232.653564,"1157.5,1213.5,1208.5,1246.5",0.209926,16.039846,89.890136,89.890136,2.791997
GM019IG0141,276,positive_weight_q70,0.7,15,53,174,174,0a5882792a2c1516682c1308546e3e3396d15c5eef0bffd4a9b4f4a8455ac27c,1168.444214,1230.418457,"1161.5,1214.5,1177.5,1243.5",0.477809,64.54996,-41.59975,41.59975,2.681785
GM019IG0141,276,positive_weight_q85,0.85,25,32,65,65,78fe9a048a1882b007cbe534e63e1476dfe0d2873cf655139e55362575d69f20,1198.917236,1238.048828,"1194.5,1233.5,1205.5,1242.5",0.556903,9.391054,83.241344,83.241344,1.315914
GM019IG0142,60,positive_weight_q50,0.5,7,61,117,117,c44054e292b2d2d0b1a59bfac05245ff96709bf88f8c8f9d43f6224ada36cae5,1186.306152,1259.89209,"1177.5,1250.5,1193.5,1269.5",0.284897,65.495715,-42.082716,42.082716,1.456442
GM019IG0142,60,positive_weight_q70,0.7,9,75,30,30,2f4551ce44070b5ef5b5f6d7c614db48874f56eb633980498fedc0d6605be5c4,1183.004272,1259.147827,"1179.5,1253.5,1187.5,1266.5",0.18339,92.666928,-14.911503,14.911503,1.77734
GM019IG0142,60,positive_weight_q85,0.85,13,52,7,7,8c1619d6545007a2384421a226bc607a2561a422d933996d7323b03b6301ef28,1182.759277,1259.703735,"1181.5,1257.5,1184.5,1262.5",0.18018,113.503794,5.925363,5.925363,3.046335
GM019IG0143,278,positive_weight_q50,0.5,13,222,1341,1341,120e5472e6c5d73e2bfafbf196d65179d566b4d8936c13acdfa5f71177e65f3f,1185.115112,1240.590942,"1158.5,1212.5,1217.5,1270.5",0.154123,53.772501,-57.682976,57.682976,1.270623
GM019IG0143,278,positive_weight_q70,0.7,19,224,647,647,9dc673e2945d0d8c6d9410613430fd053d1b27b51935aa3cf085bf12760ac559,1180.405273,1239.343628,"1162.5,1216.5,1201.5,1268.5",0.288026,69.650088,-41.805389,41.805389,2.278608
GM019IG0143,278,positive_weight_q85,0.85,26,157,200,200,87906a488276bda9f36bb444470a41190539ce5352d190028771de8c5e7ea1e5,1175.821777,1232.256104,"1164.5,1216.5,1184.5,1245.5",0.471012,66.214359,-45.241118,45.241118,2.456592
GM019IG0144,280,positive_weight_q50,0.5,11,226,1508,1508,de0b3580d85a7d5a961fb7e7b2ea409440629b4f9a0cd4b863bda8153eb8b451,1188.164673,1239.993164,"1155.5,1208.5,1224.5,1268.5",0.148088,106.02513,-7.037438,7.037438,1.038896
GM019IG0144,280,positive_weight_q70,0.7,15,245,607,607,a0911c9f5d027e7c21dba3d32923e8fdde80a625ea2e2f555e99d0d13ac09136,1184.3302,1235.449463,"1163.5,1212.5,1205.5,1268.5",0.28106,89.670313,-23.392255,23.392255,1.457616
GM019IG0144,280,positive_weight_q85,0.85,21,156,325,325,f56489152bd034aded57688a478454b7514e977671c317ab8583559326d7fe9e,1182.961548,1233.693726,"1169.5,1212.5,1197.5,1251.5",0.340638,80.881932,-32.180636,32.180636,1.642352
GM019IG0145,281,positive_weight_q50,0.5,11,473,3123,3123,6d2edab715336e1f09a9107a9c6d28adbd10f8e1c7f2f8c9474b07f4b7b014fd,1237.104492,1189.251709,"1187.5,1146.5,1292.5,1238.5",1.354068,40.642034,-85.774344,85.774344,2.600992
GM019IG0145,281,positive_weight_q70,0.7,17,342,1849,1849,17859799cccb2a8cfd8c83bfa54a4ed98374588cbb8d253293c7d0fdfde54e17,1231.872925,1183.486328,"1191.5,1146.5,1271.5,1228.5",1.495823,42.030737,-84.385642,84.385642,2.447488
GM019IG0145,281,positive_weight_q85,0.85,24,270,449,449,707b52df6c8fe48ca14c695391f3e821cbc460d3828e08fb67ec6bb2aa11ecfd,1218.748291,1169.539795,"1191.5,1160.5,1250.5,1179.5",1.916196,6.209288,59.792909,59.792909,3.720965
GM019IG0146,281,positive_weight_q50,0.5,10,178,1743,1743,d2f8bacdc9f3c368a8ab81669bce3c96f07622d8c4c36f88aeb3cfaf59523b07,1190.126709,1239.912231,"1152.5,1204.5,1226.5,1268.5",0.178311,145.842155,31.209976,31.209976,1.103619
GM019IG0146,281,positive_weight_q70,0.7,15,180,623,623,0e5fede85acc298aa0606374aed1766b71a1e1c6fa5d1cd215cc60dd23b350b3,1185.073608,1236.768311,"1164.5,1212.5,1200.5,1267.5",0.334559,91.345482,-23.286698,23.286698,2.07071
GM019IG0146,281,positive_weight_q85,0.85,20.2,133,279,279,28db3cdcf362abd84add51f36e871aea10e63431ddc37d9230a4c5abdb0a5eaa,1185.576294,1233.601807,"1172.5,1213.5,1196.5,1249.5",0.352157,80.60493,-34.027249,34.027249,1.52786
GM019IG0147,78,positive_weight_q50,0.5,8,662,1387,1387,b76bdd026bfe8daad989f735d634e5221be6b762e9adff31d4e68a5beaab00d9,1214.502563,1217.062744,"1187.5,1175.5,1252.5,1243.5",0.178742,33.91697,-85.63256,85.63256,1.960939
GM019IG0147,78,positive_weight_q70,0.7,13,518,687,687,d330d9982fef5e28b06955f3356b1a91aa2b71662c5e45bb28e555dfce3b9448,1206.597168,1214.912964,"1191.5,1183.5,1230.5,1234.5",0.349867,59.189155,-60.360374,60.360374,1.857354
GM019IG0147,78,positive_weight_q85,0.85,19,304,353,353,792ee3de3d939209dc1fce2325700664751001ef48cec17a435c1952e698ec79,1204.744751,1217.871826,"1192.5,1198.5,1220.5,1234.5",0.343979,60.520259,-59.029271,59.029271,1.913655
GM019IG0148,78,positive_weight_q50,0.5,8,563,1550,1550,db49344d24506c90c78da35e9f2c8b1d4ade4aee71cd87ec0273b76a044f6e25,1214.630615,1216.927612,"1187.5,1175.5,1252.5,1243.5",0.399627,34.046259,-84.382134,84.382134,1.864424
GM019IG0148,78,positive_weight_q70,0.7,13,464,794,794,0d09a5968365ec52a81a95c1f856e16706a8047abb8fce22325132a9057f9747,1206.849976,1214.528564,"1190.5,1183.5,1230.5,1234.5",0.438908,60.048418,-58.379975,58.379975,1.79969
GM019IG0148,78,positive_weight_q85,0.85,18,310,375,375,d55d9fcd33b1bbe0c025cfe12de5ac10b3f3509b508048f5ce57c8801f1c6a2f,1204.684204,1217.8396,"1192.5,1197.5,1220.5,1234.5",0.358974,60.413669,-58.014724,58.014724,1.90568
GM019IG0149,79,positive_weight_q50,0.5,7,555,3260,3260,23f08830d1f25a100934610d62af78ee18ca2dc36535fa51f43dac66064f4b5f,1202.296631,1230.404419,"1134.5,1176.5,1259.5,1269.5",0.294134,147.177608,27.457025,27.457025,1.726783
GM019IG0149,79,positive_weight_q70,0.7,12,400,1174,1174,7ecb482e9eeb05124d595968cae11a7e500f4175066ccae9aa61f53ba79f3f02,1218.519409,1216.517456,"1192.5,1183.5,1253.5,1241.5",0.422475,34.773039,-84.947544,84.947544,2.12211
GM019IG0149,79,positive_weight_q85,0.85,17,280,487,487,676171b03b24377ddec4419c45aa096d8cc1c023d6da1d142a5850292b274fea,1208.140015,1214.132568,"1194.5,1187.5,1223.5,1233.5",0.46081,67.835378,-51.885204,51.885204,2.655815
GM019IG0150,288,positive_weight_q50,0.5,9,63,442,442,62f6811addaac52570a72962200f779fabe00d961a0f232e043cf54f8aecf9b9,1185.177246,1258.514893,"1162.5,1243.5,1209.5,1268.5",0.08608,2.685873,67.591262,67.591262,1.847692
GM019IG0150,288,positive_weight_q70,0.7,12,70,215,215,69b3983a676cd157968d5c067028b55b3f2d3126a378d18465f46c894e0009b6,1184.076294,1260.136719,"1162.5,1251.5,1203.5,1267.5",0.134033,1.830157,66.735546,66.735546,2.492897
GM019IG0150,288,positive_weight_q85,0.85,15,73,30,30,a409aacfe0ca41fa64c9eeddd466582df1e1ef954f5a5670dbd6b54b7ba184eb,1193.140869,1263.484863,"1186.5,1260.5,1200.5,1266.5",0.225524,164.537046,49.442434,49.442434,3.514372
GM019IG0151,79,positive_weight_q50,0.5,10,51,575,575,0f533220738f7d79846fc464910db265d0d3dbeaba701dce04ef3c184ce256f6,1187.022705,1256.362793,"1166.5,1240.5,1210.5,1269.5",0.084374,9.385988,73.984799,73.984799,1.581521
GM019IG0151,79,positive_weight_q70,0.7,15,92,98,98,be0780cf11a8bce53fc95d5edb796273ba6da88fbf5062b078c8ab1f6e579781,1196.398071,1262.686401,"1188.5,1255.5,1207.5,1268.5",0.275146,166.394314,50.993125,50.993125,1.746859
GM019IG0151,79,positive_weight_q85,0.85,19,79,40,40,8b43c127057d22e38f199b0a8aefa280738295573a87db5841670a1d2be6a738,1197.540527,1264.239868,"1189.5,1261.5,1206.5,1268.5",0.326543,165.96563,50.564441,50.564441,3.501648
GM019IG0152,284,positive_weight_q50,0.5,8,315,1988,1988,715b7f32c327c602e14ededf361bfcea657bb06b2dfdbc4b33e27ff8731e6627,1194.664551,1239.219482,"1150.5,1194.5,1238.5,1269.5",0.324758,141.049129,22.719487,22.719487,1.402228
GM019IG0152,284,positive_weight_q70,0.7,13,242,847,847,29dad9b00d023c6254ba191df8a7264a6e18164c2bf291dc9cb7ccf3f62c2270,1194.684326,1239.022949,"1173.5,1208.5,1217.5,1267.5",0.322484,100.051023,-18.278619,18.278619,2.013758
GM019IG0152,284,positive_weight_q85,0.85,17,194,290,290,52148a77685f263e65757473705dc70356184107f448c01d877dc7c6088e4f6f,1197.158447,1231.213623,"1187.5,1215.5,1214.5,1244.5",0.275607,65.557629,-52.772013,52.772013,1.495524
GM019IG0153,276,positive_weight_q50,0.5,12,56,205,205,a1a64f4aa160839ca38c527337a887613070092aea9401c78205dc1c75c8b45a,1185.90979,1259.091553,"1175.5,1247.5,1198.5,1268.5",0.214445,33.798481,-85.118128,85.118128,1.183419
GM019IG0153,276,positive_weight_q70,0.7,17,79,56,56,7a0dc623407ee30b33705cd995b73d3fbe26fcb871206ace4ef371976af0df60,1187.717773,1262.344971,"1181.5,1257.5,1193.5,1267.5",0.17338,143.071001,24.154392,24.154392,1.044237
GM019IG0153,276,positive_weight_q85,0.85,20,63,18,18,6f0b1f77b5699a566d3a6dd979a57a4de3e76b3300cc3d8ac1e2822286ab1b6e,1188.463989,1264.184326,"1186.5,1261.5,1192.5,1267.5",0.185137,88.823769,-30.09284,30.09284,1.119892
GM019IG0154,81,positive_weight_q50,0.5,8,535,1491,1491,58ea8f670b18ffcf4a991517f5a64d686e75cf765bf921aae090755d99d18ba4,1225.452393,1216.622437,"1200.5,1180.5,1263.5,1243.5",0.359345,38.361642,-83.098933,83.098933,1.845711
GM019IG0154,81,positive_weight_q70,0.7,13,381,1041,1041,f037bc051afbb6236f2464804f994010a1ceea72e0d74d0b0744339b7fe46be2,1224.797729,1217.498779,"1201.5,1183.5,1261.5,1242.5",0.326545,35.455996,-86.004579,86.004579,2.04723
GM019IG0154,81,positive_weight_q85,0.85,19,278,448,448,04aca3c18c577a8be091f6e26cc9a9a862c43b52d1f038d9f707f39093145547,1216.083496,1216.259888,"1202.5,1188.5,1232.5,1234.5",0.297806,65.192361,-56.268214,56.268214,2.876136
GM019IG0155,81,positive_weight_q50,0.5,11,88,526,526,5995d0e38dde683e71ae96b60b3e78e7c781fcc5f1d16497abac4e3c823fea56,1187.776611,1259.477783,"1166.5,1243.5,1218.5,1270.5",0.213876,10.205777,72.005878,72.005878,2.243101
GM019IG0155,81,positive_weight_q70,0.7,15,112,93,93,b788ebd67d9a833166dd02ba6576e7f8102d75b5e302135b5cadcfc2ec1e815c,1186.474609,1259.386719,"1179.5,1250.5,1192.5,1268.5",0.247571,70.408247,-47.791652,47.791652,2.180267
GM019IG0155,81,positive_weight_q85,0.85,20,100,40,40,fed1d995ff3a77bd1afe3809168b76feb6d1c6d2ac1944beb8af64ecce4a6b65,1187.802124,1262.947632,"1184.5,1256.5,1192.5,1267.5",0.279312,81.706294,-36.493605,36.493605,1.587277
GM019IG0156,243,positive_weight_q50,0.5,18.5,12,109,109,ecfa83193f950b9befd62723a7b793f99ef6fe3e0526bdecf2e569d3cf8f96ea,1186.874756,1169.562134,"1176.5,1164.5,1197.5,1176.5",0.050491,7.445943,86.108398,86.108398,2.293237
GM019IG0156,243,positive_weight_q70,0.7,25.3,15,50,50,c3202b22f97f0b7c28464137caac1fb85596186e78a0e4d8c30c9488398b31e9,1189.44104,1169.785522,"1183.5,1166.5,1197.5,1174.5",0.109472,163.879934,62.542389,62.542389,2.008778
GM019IG0156,243,positive_weight_q85,0.85,32.15,12,11,11,c18b1c688e65e661708d592f6f94b2aed3b5c290e13db9b7364249f2be23c966,1192.130737,1168.83728,"1190.5,1167.5,1195.5,1171.5",0.195031,23.678982,-77.658563,77.658563,1.667066
GM019IG0157,52,positive_weight_q50,0.5,11,9,64,64,3b20f893f28b941109516aebf956ccc7f49fcc3960974b3fb2e94a4dde6e53c8,1190.054321,1138.281616,"1183.5,1134.5,1195.5,1144.5",0.134241,41.445491,-58.281249,58.281249,1.399028
GM019IG0157,52,positive_weight_q70,0.7,25,1,46,46,b1afa410c754fcd942d3a38d5881b6ea4f12e1b0b55aa339a0022472c8e28b41,1190.166504,1138.231689,"1186.5,1134.5,1195.5,1143.5",0.137826,43.674361,-56.052379,56.052379,1.331838
GM019IG0157,52,positive_weight_q85,0.85,36.4,4,17,17,8543c63ee965cca54b461362119e7b9599c51d51b9d58d0507d685ae7cc0169e,1189.429565,1137.76709,"1187.5,1135.5,1193.5,1142.5",0.130884,85.452947,-14.273793,14.273793,1.13078
GM019IG0158,250,positive_weight_q50,0.5,11,32,105,105,7ebb485e267de0c8b67dde6052e3581020f6099cb49c412753351aeddf83c63c,1191.369629,1178.663574,"1184.5,1170.5,1199.5,1188.5",0.05337,106.890818,2.995091,2.995091,1.448235
GM019IG0158,250,positive_weight_q70,0.7,17,29,32,32,f6042c37bac146bf41d2bb7a1d1b6a5635934e66af4ba2de583e63829bb39d49,1189.185425,1183.519531,"1185.5,1179.5,1193.5,1187.5",0.213034,143.525952,39.630225,39.630225,1.38304
GM019IG0158,250,positive_weight_q85,0.85,24,23,14,14,ea23ff465aef6070c1f469f98bb3727db08dc9eac17e5fa1c513792c7c3e3128,1188.651001,1183.734131,"1186.5,1181.5,1191.5,1187.5",0.225628,17.297303,-86.598424,86.598424,1.123912
GM019IG0159,259,positive_weight_q50,0.5,6,125,82,82,c344178729760fd8cc2d9e6d4fb89fdb153961b8bc6f3498175467ee25c6c5cc,1197.903809,1166.743042,"1193.5,1159.5,1203.5,1174.5",0.175841,94.253054,-12.389037,12.389037,1.689553
GM019IG0159,259,positive_weight_q70,0.7,11,97,35,35,153e09436c433eff7a9c0bcb5f5ebf36905a2d4f56696312bfcbcb033301e931,1216.31604,1146.234131,"1212.5,1141.5,1221.5,1152.5",0.681739,45.552595,-61.089496,61.089496,1.793231
GM019IG0159,259,positive_weight_q85,0.85,14,73,24,24,50c32c97a0d8e3a96fdc8d5150def3c86733164a99ba37f4706d4482e0ade15b,1194.626343,1183.628052,"1190.5,1181.5,1199.5,1186.5",0.619008,26.369376,-80.272715,80.272715,1.994785
GM019IG0160,259,positive_weight_q50,0.5,8,224,395,395,9e400a700a50f8cee0293648724365eb72c45168b17fb22ac914a12adee393e8,1210.326294,1168.681885,"1187.5,1147.5,1233.5,1189.5",0.643025,32.191985,-77.07643,77.07643,2.951554
GM019IG0160,259,positive_weight_q70,0.7,12,190,206,206,fc6b27960da8be77dbe5c1c498b0807567aa1b1a60981b2cc369b2b79efd4caf,1199.143555,1219.795898,"1192.5,1201.5,1206.5,1235.5",0.933075,87.515638,-21.752777,21.752777,4.01513
GM019IG0160,259,positive_weight_q85,0.85,18,119,93,93,7f4d098ff67868f071be911cc66ccf9a40c3c6bebf6cf583c1e1c8a459e9cbc2,1177.224243,1214.286377,"1173.5,1200.5,1181.5,1229.5",1.093999,83.4857,-25.782715,25.782715,7.106141
GM019IG0161,259,positive_weight_q50,0.5,8,67,493,493,18968d5d90fd7c1860a6e5ef8b16e3c9c10696fd0bf91c121d83d195a897baa7,1201.718506,1218.541992,"1188.5,1196.5,1224.5,1236.5",0.093123,79.977479,-33.383831,33.383831,1.48511
GM019IG0161,259,positive_weight_q70,0.7,13,58,231,231,b409db350fb698e97f00c6f677847a1411cace25d549009ac1c918001e78c917,1199.175049,1219.873169,"1191.5,1201.5,1206.5,1235.5",0.174172,87.892789,-25.468521,25.468521,3.795927
GM019IG0161,259,positive_weight_q85,0.85,20,30,145,145,001387162c206e94d763f49983d82e9543f845049e52408995ff43804ab74b75,1199.013428,1219.68811,"1193.5,1201.5,1205.5,1234.5",0.174236,87.360474,-26.000837,26.000837,4.54509
GM019IG0162,79,positive_weight_q50,0.5,7,317,1265,1265,a2808a87dda0689eabfbef9fa4ce54b942d5be3b847c9814cb74ab0b0d885b28,1218.612549,1216.505981,"1191.5,1183.5,1253.5,1241.5",0.358373,34.520558,-86.250377,86.250377,2.094771
GM019IG0162,79,positive_weight_q70,0.7,12.1,141,525,525,410a848682f1d0b7eaec83b85703d2ceff782b62057ddc3ce3c3117a954de5b8,1208.163818,1214.133667,"1194.5,1187.5,1224.5,1233.5",0.594291,68.434967,-52.335968,52.335968,2.577725
GM019IG0162,79,positive_weight_q85,0.85,20,81,217,217,fc6001a7dd984f812fc2feab743bb31a1fdcf225c26d5d8e0bcf8921ffaea6e2,1209.825317,1219.985352,"1199.5,1204.5,1222.5,1232.5",0.628297,57.630623,-63.140312,63.140312,1.708133
GM019IG0163,79,positive_weight_q50,0.5,8,271,1375,1375,cf802b81402ca82d6b77542b490d77af8fc8b9640c901bb49cae088a6ed7fd14,1218.69873,1216.128784,"1191.5,1176.5,1257.5,1241.5",0.171382,35.408122,-85.570085,85.570085,2.068116
GM019IG0163,79,positive_weight_q70,0.7,13,156,683,683,65f7ab78bc120ded809fe47a7d06c39db604ef5e734f2a60b061220927c41188,1209.770874,1214.139282,"1193.5,1183.5,1235.5,1234.5",0.426894,62.609916,-58.368291,58.368291,2.146383
GM019IG0163,79,positive_weight_q85,0.85,21,72,230,230,035b0d331dec3a79b9541ad9513458a8495cc79eda6d45bb3de6c61781777db7,1209.737793,1220.055786,"1199.5,1204.5,1222.5,1233.5",0.464838,58.51128,-62.466927,62.466927,1.647822
GM019IG0164,250,positive_weight_q50,0.5,12,20,154,154,abf0749bfb120c7ccf1e92cac741942e771d697a071bdd5784d07df55c577215,1206.029541,1143.055176,"1194.5,1133.5,1220.5,1151.5",0.031664,31.700122,-74.013851,74.013851,1.891901
GM019IG0164,250,positive_weight_q70,0.7,22,15,86,86,e8f382f7e0952ceeb86fefd41f4df597b7b4a714a93142cc8af3348056164518,1204.649536,1142.909058,"1196.5,1135.5,1213.5,1150.5",0.064443,44.990405,-60.723568,60.723568,1.561616
GM019IG0164,250,positive_weight_q85,0.85,28,19,14,14,5f99c94f3de35abbdded2b8999cdd7ef130493ae3840bd5830948ff4e88f43e6,1205.564453,1145.919922,"1204.5,1143.5,1207.5,1149.5",0.064072,88.28282,-17.431152,17.431152,2.063549
GM019IG0165,260,positive_weight_q50,0.5,9,49,481,481,b577a5bb1c5eb7e5f12941ac11889f646584c3a2b08d36c50c1d5438e183c5d3,1205.429077,1217.646118,"1194.5,1192.5,1226.5,1235.5",0.051787,83.880141,-31.313565,31.313565,1.504989
GM019IG0165,260,positive_weight_q70,0.7,15,38,222,222,fafff1e4c583040cfd1a91c32fef300dd1ba0aa69558cff1e10fa5125812bbfb,1202.220947,1218.886841,"1194.5,1195.5,1209.5,1235.5",0.128416,85.662965,-29.530741,29.530741,4.050587
GM019IG0165,260,positive_weight_q85,0.85,23,25,112,112,4509a9e3a84a701e842a6141bcba9384d03220f768851dfb47a5807c39dabac2,1202.869751,1220.797974,"1198.5,1207.5,1208.5,1235.5",0.121533,84.343933,-30.849773,30.849773,4.910993
GM019IG0166,80,positive_weight_q50,0.5,8,397,1589,1589,ae0cad035806a34ba69bb5e996fa44f4ca4706dda02cc51d34514f6b415cf697,1222.050537,1216.614014,"1195.5,1176.5,1259.5,1242.5",0.291959,37.714664,-84.719315,84.719315,1.752066
GM019IG0166,80,positive_weight_q70,0.7,14,195,764,764,49586ab4b9926441796277cce463e9ee79fd5e7fdda85e1d0c87d0fc08c5b898,1213.613403,1214.837891,"1197.5,1184.5,1235.5,1237.5",0.504901,68.467632,-53.966347,53.966347,2.08898
GM019IG0166,80,positive_weight_q85,0.85,22,107,372,372,93606487269c00dd2bfa0344242f430e892c970f44d177707fc485a781ae28ec,1212.648926,1216.528931,"1199.5,1188.5,1228.5,1234.5",0.54632,66.054146,-56.379833,56.379833,3.030729
GM019IG0167,288,positive_weight_q50,0.5,7,102,513,513,39cd598e9de01525204f26075b13f4d6d633eebf837f9330da19395c5e618226,1210.393921,1228.130615,"1198.5,1203.5,1225.5,1245.5",0.367094,70.095149,-46.749197,46.749197,1.782366
GM019IG0167,288,positive_weight_q70,0.7,12,65,284,284,6278a7ae6b38134afec15f5d7ad0e720edb7829ded24661e6153d303cab26243,1210.311279,1230.280273,"1200.5,1217.5,1220.5,1242.5",0.431393,72.991813,-43.852533,43.852533,1.520193
GM019IG0167,288,positive_weight_q85,0.85,18,36,167,167,1e0905f91b342b9e8b0750e1acb3652abf9bde73972de4494da6020b0f975781,1210.023193,1230.449097,"1202.5,1219.5,1218.5,1239.5",0.437511,68.053814,-48.790532,48.790532,1.835963
GM019IG0168,289,positive_weight_q50,0.5,7,47,440,440,020d26108c5cfa98347f6d6ced9d4080b5fa89e91749fdc15b7beed1833bf658,1213.858276,1228.101196,"1200.5,1206.5,1229.5,1241.5",0.10846,69.809828,-48.96763,48.96763,1.648158
GM019IG0168,289,positive_weight_q70,0.7,12.6,38,207,207,fbed28cd749cd4fae816fc8e989fe9d0a897cb03aa7818ee4fded7374bc3011a,1214.166504,1230.812378,"1205.5,1219.5,1223.5,1240.5",0.186091,63.847812,-54.929646,54.929646,1.565228
GM019IG0168,289,positive_weight_q85,0.85,19.8,11,130,130,ffb13dfcf597bd474a3211dd0076c5d4ddef01ca7b210f797812a60b31d27a25,1214.392212,1231.42688,"1207.5,1222.5,1222.5,1239.5",0.20573,64.927279,-53.850179,53.850179,1.631028
GM019IG0169,290,positive_weight_q50,0.5,6,123,454,454,a274605608ac73b31f8f655d55a0f68ae0ed3924e1fc982aceb1985a4549b01b,1219.802979,1228.079102,"1205.5,1213.5,1238.5,1240.5",0.364148,28.339165,88.026806,88.026806,1.346417
GM019IG0169,290,positive_weight_q70,0.7,9,94,271,271,aa2aff26d47d2b5714268ed01790959370c7d08e13a4b563d54a6d961a887526,1217.713257,1228.80481,"1207.5,1213.5,1228.5,1240.5",0.396597,58.87781,-61.434549,61.434549,1.708339
GM019IG0169,290,positive_weight_q85,0.85,13,46,162,162,34c6fe54c08fd0c64e5024475c5ab70e9513f8fe7f1b53da7bc12faaaebe1998,1218.376953,1229.973633,"1211.5,1221.5,1227.5,1238.5",0.426531,66.875403,-53.436957,53.436957,1.491729
GM019IG0170,77,positive_weight_q50,0.5,6,50,212,212,b5bbf0fd0c9e0e72219f9a7da4cb2ed2e3c5f09c073fb51112df99222c4e3a06,1237.376953,1179.942017,"1222.5,1174.5,1254.5,1187.5",0.075929,4.861314,65.742991,65.742991,3.813907
GM019IG0170,77,positive_weight_q70,0.7,11,28,132,132,c9828367cb501e1d47ed8e0e7fc28658efc0ea5959b17afef78eb0eff9e4c89e,1237.416748,1180.100464,"1224.5,1175.5,1252.5,1185.5",0.07891,4.368473,65.25015,65.25015,4.598525
GM019IG0170,77,positive_weight_q85,0.85,18,10,83,83,831db6e28b51b43f9b2ba3fb3758792d553e06dad617418578b3af0bc346fe3f,1236.97583,1180.241333,"1225.5,1176.5,1251.5,1184.5",0.090602,6.059597,66.941274,66.941274,6.626265
GM019IG0171,78,positive_weight_q50,0.5,7,52,188,188,f46fd2f9f65c820bca4fb520de3f3d0489570c029634126a27416ba61280bda9,1241.073364,1179.90564,"1225.5,1174.5,1258.5,1185.5",0.043019,4.476262,64.010717,64.010717,4.287742
GM019IG0171,78,positive_weight_q70,0.7,12,24,102,102,8ee0a3c0a1eecf7fed8984b088e9bbc08a0a53b92e60a6775ea13efe0cd5e259,1238.796021,1180.041748,"1228.5,1176.5,1250.5,1184.5",0.100326,5.34016,64.874615,64.874615,4.03871
GM019IG0171,78,positive_weight_q85,0.85,18,8,66,66,ebe752be5a56c2abab94bd6faabf8f5fd6aa3e7b059a6f0f036f147b65275324,1238.431763,1179.985107,"1229.5,1177.5,1249.5,1183.5",0.111293,5.356253,64.890708,64.890708,5.259639
GM019IG0172,272,positive_weight_q50,0.5,7,37,162,162,dc6672318cd05f574799e5114be367b5cc7b96048037777e83efcf1b2c713d73,1241.880859,1150.691284,"1228.5,1142.5,1253.5,1161.5",0.088879,177.127364,61.923185,61.923185,1.539988
GM019IG0172,272,positive_weight_q70,0.7,11,27,61,61,8ae3a78e11a8d5763e94f1e808dabe90c245f22b6cf6835977a6a00a9f5e0b13,1241.563232,1152.859009,"1233.5,1148.5,1248.5,1158.5",0.115194,11.299997,76.095817,76.095817,1.595915
GM019IG0172,272,positive_weight_q85,0.85,15,23,16,16,54b87c3c2ba94ad9f1402789892aeff1975875b717e20042ba5f750f9565fed0,1242.31311,1154.105103,"1239.5,1152.5,1246.5,1156.5",0.158258,23.057006,87.852827,87.852827,2.869719
GM019IG0173,269,positive_weight_q50,0.5,10,85,326,326,79b2b7a23bc9b015ce207699dca242f80f2024afc6893114586328d6587ef337,1234.344727,1219.740601,"1224.5,1194.5,1242.5,1237.5",0.122714,83.193696,-42.391248,42.391248,3.411309
GM019IG0173,269,positive_weight_q70,0.7,14,71,226,226,6609887d3ded7a0eebc3d72e2402b932a0cc18a96861f520862865eb5cf8b023,1234.509888,1220.133423,"1227.5,1194.5,1241.5,1234.5",0.131814,84.915052,-40.669892,40.669892,4.009067
GM019IG0173,269,positive_weight_q85,0.85,25,34,52,52,95dfe0f17bef89e1ce4caa339332a5a575ebb9a78bbddfe62ca1a73c30c8f94a,1213.387207,1218.498169,"1209.5,1211.5,1217.5,1228.5",0.682511,87.356459,-38.228484,38.228484,3.418148
