path_id,extraction_profile,spatial_control_count,temporal_control_count,static_matched_control_count,target_response_score,target_spatial_empirical_percentile,target_temporal_empirical_percentile,spatial_effect_size,temporal_effect_size,control_median,control_mad,control_variance,control_distribution_status
WGV34A_PATH_0000216,strict_physical_path,0,0,0,3.5432945,,,,,,,,insufficient_length
WGV34A_PATH_0000217,strict_physical_path,20,20,20,3.8284915,65,70,0.83789612,1.1866764,3.233398,0.4954425,0.61975315,control_distribution_ok
WGV34A_PATH_0000218,strict_physical_path,0,0,0,3.8110215,,,,,,,,insufficient_length
WGV34A_PATH_0000219,strict_physical_path,0,0,0,3.12915,,,,,,,,insufficient_length
WGV34A_PATH_0000220,strict_physical_path,20,20,20,3.1935545,55,60,0.14824284,0.48578053,3.264258,0.506901,0.64042872,control_distribution_ok
WGV34A_PATH_0000221,strict_physical_path,20,20,20,4.218913,95,80,2.01911227,0.76143705,3.477295,0.5439455,3.51213233,control_distribution_ok
WGV34A_PATH_0000222,strict_physical_path,0,0,0,3.233398,,,,,,,,insufficient_length
WGV34A_PATH_0000223,strict_physical_path,20,20,20,3.483398,60,70,0.27690792,0.26758023,3.4075815,0.5288085,0.75753608,control_distribution_ok
WGV34A_PATH_0000224,strict_physical_path,20,20,20,3.059733,30,40,-0.39982957,-0.1832808,3.227051,0.442741,0.56083705,control_distribution_ok
WGV34A_PATH_0000225,strict_physical_path,20,20,20,2.910908,5,5,-0.83581436,-0.85217384,3.56311,0.5062295,1.34256339,control_distribution_ok
WGV34A_PATH_0000226,strict_physical_path,20,20,20,3.719808,80,95,1.26225468,3.89417092,3.0336915,0.311084,0.4713317,control_distribution_ok
WGV34A_PATH_0000227,strict_physical_path,0,0,0,3.3885095,,,,,,,,insufficient_length
WGV34A_PATH_0000228,strict_physical_path,20,20,20,3.999349,95,70,2.54199675,0.97054684,3.3100585,0.5075685,0.79932469,control_distribution_ok
WGV34A_PATH_0000229,strict_physical_path,20,20,20,3.03125,35,50,-0.41397463,-0.01874024,3.1391115,0.3565675,0.63518428,control_distribution_ok
WGV34A_PATH_0000230,strict_physical_path,0,0,0,3.217083,,,,,,,,insufficient_length
WGV34A_PATH_0000231,strict_physical_path,20,20,20,3.753689,85,50,1.78081186,-0.06695667,3.3682455,0.5763345,0.96447335,control_distribution_ok
WGV34A_PATH_0000232,strict_physical_path,20,20,20,4.509277,100,100,4.30533215,3.62491484,3.2706705,0.379004,0.46568309,control_distribution_ok
WGV34A_PATH_0000233,strict_physical_path,20,20,20,3.2547365,50,75,0.02301539,0.65696776,3.2150065,0.457411,1.48424863,control_distribution_ok
WGV34A_PATH_0000234,strict_physical_path,0,0,0,2.7529945,,,,,,,,insufficient_length
WGV34A_PATH_0000235,strict_physical_path,0,0,0,3.5846355,,,,,,,,insufficient_length
WGV34A_PATH_0000236,strict_physical_path,20,20,20,2.836604,20,10,-0.64475379,-0.76864683,3.306966,0.4941405,0.676166,control_distribution_ok
WGV34A_PATH_0000237,strict_physical_path,0,0,0,2.754883,,,,,,,,insufficient_length
WGV34A_PATH_0000238,strict_physical_path,20,20,20,3.0117185,40,40,-0.45021425,-0.2699639,3.267985,0.5036625,1.36580091,control_distribution_ok
WGV34A_PATH_0000239,strict_physical_path,20,20,20,3.424609,55,50,0.03021433,-0.01462063,3.405371,0.628353,1.57110046,control_distribution_ok
WGV34A_PATH_0000240,strict_physical_path,0,0,0,3.6560995,,,,,,,,insufficient_length
WGV34A_PATH_0000241,strict_physical_path,0,0,0,2.8037105,,,,,,,,insufficient_length
WGV34A_PATH_0000242,strict_physical_path,0,0,0,3.9951175,,,,,,,,insufficient_length
WGV34A_PATH_0000243,strict_physical_path,20,20,20,3.454297,70,60,0.57858956,0.21566644,3.317383,0.487863,0.60648537,control_distribution_ok
WGV34A_PATH_0000244,strict_physical_path,0,0,0,3.8314645,,,,,,,,insufficient_length
WGV34A_PATH_0000245,strict_physical_path,20,20,20,3.699219,65,65,0.58983468,0.57494751,3.238851,0.461898,0.47627426,control_distribution_ok
WGV34A_PATH_0000246,strict_physical_path,17,20,20,4.384725,94.11764706,50,1.45799356,-0.05359035,3.699219,0.621093,1.7819893,control_distribution_ok
WGV34A_PATH_0000247,strict_physical_path,0,0,0,4.1047365,,,,,,,,insufficient_length
WGV34A_PATH_0000248,strict_physical_path,20,20,20,3.29834,75,75,0.41098446,0.75275773,3.10376,0.32251,0.686406,control_distribution_ok
WGV34A_PATH_0000249,strict_physical_path,20,20,20,3.30957,60,40,0.40270071,-0.35861128,3.3687065,0.509356,1.28890247,control_distribution_ok
WGV34A_PATH_0000250,strict_physical_path,20,20,20,2.734375,15,0,-0.9825498,-1.84845214,3.5024415,0.4993895,0.6777705,control_distribution_ok
WGV34A_PATH_0000251,strict_physical_path,20,20,20,3.68099,75,70,0.73612411,0.20228932,3.154297,0.447876,0.68204922,control_distribution_ok
WGV34A_PATH_0000252,strict_physical_path,13,20,20,2.960938,15.38461538,30,-0.80154859,-0.40031661,3.458008,0.575196,1.93367541,control_distribution_ok
WGV34A_PATH_0000253,strict_physical_path,20,20,20,3.047852,30,20,-0.51973591,-0.69635513,3.3387045,0.502604,1.02698473,control_distribution_ok
WGV34A_PATH_0000254,strict_physical_path,20,20,20,3.524414,85,45,1.56337271,-0.14718524,3.4072265,0.437663,0.51163491,control_distribution_ok
WGV34A_PATH_0000255,strict_physical_path,20,20,20,3.365234,80,30,1.96208306,-0.37238035,3.3630425,0.623698,4.00301101,control_distribution_ok
WGV34A_PATH_0000256,strict_physical_path,0,0,0,4.5966795,,,,,,,,insufficient_length
WGV34A_PATH_0000257,strict_physical_path,0,0,0,4.4934895,,,,,,,,insufficient_length
WGV34A_PATH_0000258,strict_physical_path,10,20,20,3.72526,60,90,0.45074352,1.98125875,3.2014975,0.2578045,2.15233581,control_distribution_ok
WGV34A_PATH_0000259,strict_physical_path,20,20,20,3.083008,45,30,-0.08776737,-0.64857464,3.6447755,0.74292,1.60530939,control_distribution_ok
WGV34A_PATH_0000260,strict_physical_path,20,20,20,3.055664,10,20,-0.92958034,-0.96000209,3.5348305,0.449463,1.44366276,control_distribution_ok
WGV34A_PATH_0000261,strict_physical_path,20,20,20,3.561849,70,75,1.76810866,1.18833633,3.1653645,0.2788085,0.30645024,control_distribution_ok
WGV34A_PATH_0000262,strict_physical_path,0,0,0,4.265625,,,,,,,,insufficient_length
WGV34A_PATH_0000263,strict_physical_path,20,20,20,2.945801,15,35,-0.38973875,-0.26148834,3.208496,0.382506,0.99765466,control_distribution_ok
WGV34A_PATH_0000264,strict_physical_path,0,0,0,2.999837,,,,,,,,insufficient_length
WGV34A_PATH_0000265,strict_physical_path,2,20,20,3.729004,0,85,-1.02729349,1.23495807,3.4619955,0.552751,2.17249393,control_distribution_sparse
WGV34A_PATH_0000266,strict_physical_path,20,20,20,3.160938,45,65,-0.53366756,0.71022555,3.273828,0.366862,0.70994604,control_distribution_ok
WGV34A_PATH_0000267,strict_physical_path,20,20,20,4.636719,100,100,3.30499761,3.64295947,3.133952,0.3348715,0.80333585,control_distribution_ok
WGV34A_PATH_0000268,strict_physical_path,0,0,0,3.0444335,,,,,,,,insufficient_length
WGV34A_PATH_0000269,strict_physical_path,3,20,20,3.893179,100,60,1.3531636,0.43325006,3.420573,0.511882,1.06623075,control_distribution_sparse
WGV34A_PATH_0000270,strict_physical_path,0,0,0,3.486328,,,,,,,,insufficient_length
WGV34A_PATH_0000271,strict_physical_path,20,20,20,3.34668,60,60,0.47370085,0.36157919,3.181901,0.33023,0.4796155,control_distribution_ok
WGV34A_PATH_0000272,strict_physical_path,0,0,0,3.777344,,,,,,,,insufficient_length
WGV34A_PATH_0000273,strict_physical_path,5,20,20,3.029297,0,45,-0.95427195,-0.49670461,3.613281,0.664551,1.66560199,control_distribution_sparse
WGV34A_PATH_0000274,strict_physical_path,20,20,20,3.735026,70,80,0.61641872,1.37529232,3.253255,0.4676105,0.91873028,control_distribution_ok
WGV34A_PATH_0000275,strict_physical_path,20,20,20,3.6731445,65,70,0.30660282,0.47161652,3.395752,0.4083115,1.84265735,control_distribution_ok
WGV34A_PATH_0000276,strict_physical_path,20,20,20,3.578125,55,55,0.06075512,0.08696343,3.6384275,0.449544,0.57880305,control_distribution_ok
WGV34A_PATH_0000277,strict_physical_path,0,0,0,3.654948,,,,,,,,insufficient_length
WGV34A_PATH_0000278,strict_physical_path,20,20,20,3.627441,70,65,0.42435165,0.34235655,3.3164875,0.5034995,0.99860657,control_distribution_ok
WGV34A_PATH_0000279,strict_physical_path,20,20,20,3.207031,45,20,-0.16450988,-0.84974399,3.9854495,1.0827805,4.12164636,control_distribution_ok
WGV34A_PATH_0000280,strict_physical_path,9,20,20,4.4174805,88.88888889,100,1.5811888,1.79429526,3.451823,0.381511,1.47295136,control_distribution_sparse
WGV34A_PATH_0000281,strict_physical_path,0,0,0,3.674072,,,,,,,,insufficient_length
WGV34A_PATH_0000282,strict_physical_path,0,0,0,3.2916665,,,,,,,,insufficient_length
WGV34A_PATH_0000283,strict_physical_path,0,0,0,3.417318,,,,,,,,insufficient_length
WGV34A_PATH_0000284,strict_physical_path,0,0,0,4.1254885,,,,,,,,insufficient_length
WGV34A_PATH_0000285,strict_physical_path,20,20,20,5.6243165,100,60,2.77698844,0.08832716,3.7528075,0.69694,2.71526488,control_distribution_ok
WGV34A_PATH_0000286,strict_physical_path,0,0,0,2.9042965,,,,,,,,insufficient_length
WGV34A_PATH_0000287,strict_physical_path,0,0,0,4.7339565,,,,,,,,insufficient_length
WGV34A_PATH_0000288,strict_physical_path,0,0,0,3.3603515,,,,,,,,insufficient_length
WGV34A_PATH_0000289,strict_physical_path,0,0,0,2.9697265,,,,,,,,insufficient_length
WGV34A_PATH_0000290,strict_physical_path,20,20,20,4.239258,95,85,1.91344702,1.77368346,3.224447,0.433838,1.12365364,control_distribution_ok
WGV34A_PATH_0000291,strict_physical_path,20,20,20,3.147526,35,45,-0.22310152,-0.1350471,3.2644045,0.4618325,0.73928968,control_distribution_ok
WGV34A_PATH_0000292,strict_physical_path,5,20,20,3.924219,0,75,-2.34440919,0.85596625,3.695827,0.700818,0.89602211,control_distribution_sparse
WGV34A_PATH_0000293,strict_physical_path,5,20,20,4.770264,80,80,3.76582356,0.94028797,3.712054,0.547015,0.73365898,control_distribution_sparse
WGV34A_PATH_0000294,strict_physical_path,10,20,20,3.311198,80,60,4.41187386,0.42414912,3.1644695,0.4645185,1.00458098,control_distribution_ok
WGV34A_PATH_0000295,strict_physical_path,0,0,0,2.631836,,,,,,,,insufficient_length
WGV34A_PATH_0000296,strict_physical_path,0,0,0,3.00236,,,,,,,,insufficient_length
WGV34A_PATH_0000297,strict_physical_path,20,20,20,3.3108725,75,65,1.21655465,0.42190799,3.0399575,0.4169105,0.70301157,control_distribution_ok
WGV34A_PATH_0000298,strict_physical_path,20,20,20,3.761812,70,40,1.31690015,-0.59914891,3.6074015,0.5969035,1.11652482,control_distribution_ok
WGV34A_PATH_0000299,strict_physical_path,9,20,20,3.296875,44.44444444,10,-0.1089117,-0.77509763,3.654669,0.343161,1.51563337,control_distribution_sparse
WGV34A_PATH_0000300,strict_physical_path,0,0,0,3.4262695,,,,,,,,insufficient_length
WGV34A_PATH_0000301,strict_physical_path,10,20,20,3.341146,50,60,0.01798635,0.26771052,3.324219,0.4106445,2.05112004,control_distribution_ok
WGV34A_PATH_0000302,strict_physical_path,0,0,0,3.3125,,,,,,,,insufficient_length
WGV34A_PATH_0000303,strict_physical_path,20,20,20,3.228516,65,65,0.41353408,0.48252307,3.1246745,0.3522625,0.44850973,control_distribution_ok
WGV34A_PATH_0000304,strict_physical_path,12,20,20,4.654297,83.33333333,95,2.71176642,3.60075781,3.2533365,0.373454,1.6631974,control_distribution_ok
WGV34A_PATH_0000305,strict_physical_path,20,20,20,3.069987,50,45,-0.03581962,-0.22587292,3.2888185,0.410889,1.14604479,control_distribution_ok
WGV34A_PATH_0000306,strict_physical_path,12,20,20,3.251302,16.66666667,60,-0.58162091,0.16349357,3.415039,0.6728515,2.24159021,control_distribution_ok
WGV34A_PATH_0000307,strict_physical_path,20,20,20,3.158203,55,25,0.16058763,-0.62143411,3.3967285,0.517383,0.66731043,control_distribution_ok
WGV34A_PATH_0000308,strict_physical_path,20,20,20,3.178128,40,15,-0.18695647,-0.74324848,3.336426,0.424764,0.68666277,control_distribution_ok
WGV34A_PATH_0000309,strict_physical_path,11,20,20,4.18807,100,90,2.33117121,1.41286612,3.54668,0.45115,0.38664471,control_distribution_ok
WGV34A_PATH_0000310,strict_physical_path,14,20,20,4.60039,92.85714286,80,3.71874392,1.04003738,3.372056,0.394694,0.75756882,control_distribution_ok
WGV34A_PATH_0000311,strict_physical_path,8,20,20,3.279297,37.5,55,-0.40266426,0.16531536,3.3620605,0.494141,1.32473846,control_distribution_sparse
WGV34A_PATH_0000312,strict_physical_path,0,0,0,4.520996,,,,,,,,insufficient_length
WGV34A_PATH_0000313,strict_physical_path,20,20,20,3.461426,55,70,0.35723879,0.24833014,3.2999575,0.459186,0.57827282,control_distribution_ok
WGV34A_PATH_0000314,strict_physical_path,0,0,0,13.5703125,,,,,,,,insufficient_length
WGV34A_PATH_0000315,strict_physical_path,20,20,20,4.366699,100,90,4.17845542,3.601704,3.170898,0.3225265,0.63062979,control_distribution_ok
WGV34A_PATH_0000316,strict_physical_path,6,20,20,3.7463525,83.33333333,55,2.08911364,0.18592943,3.5957845,0.552165,0.62708716,control_distribution_sparse
WGV34A_PATH_0000317,strict_physical_path,12,20,20,2.921875,33.33333333,20,-0.71609285,-0.50362864,3.6598305,0.552967,1.77266509,control_distribution_ok
WGV34A_PATH_0000318,strict_physical_path,0,0,0,3.63444,,,,,,,,insufficient_length
WGV34A_PATH_0000319,strict_physical_path,0,0,0,3.431152,,,,,,,,insufficient_length
WGV34A_PATH_0000320,strict_physical_path,12,20,20,2.77832,16.66666667,10,-0.6211628,-0.92892369,3.3168945,0.479004,0.61377826,control_distribution_ok
WGV34A_PATH_0000321,strict_physical_path,0,0,0,2.885742,,,,,,,,insufficient_length
WGV34A_PATH_0000322,strict_physical_path,14,20,20,3.322266,35.71428571,45,-0.34241261,-0.09013793,3.615188,0.519694,1.94572197,control_distribution_ok
WGV34A_PATH_0000323,strict_physical_path,0,0,0,3.2006835,,,,,,,,insufficient_length
WGV34A_PATH_0000324,strict_physical_path,20,20,20,2.763672,20,15,-0.45626196,-0.9932009,3.0767575,0.3704315,0.79014744,control_distribution_ok
WGV34A_PATH_0000325,strict_physical_path,15,20,20,3.871094,73.33333333,70,0.32561542,0.39886972,3.52474,0.440756,1.09318899,control_distribution_ok
WGV34A_PATH_0000326,strict_physical_path,20,20,20,3.254476,60,55,0.45349022,0.30262875,3.3258465,0.47554,0.91726601,control_distribution_ok
WGV34A_PATH_0000327,strict_physical_path,20,20,20,5.108724,100,95,5.41410636,4.46900178,3.219645,0.382243,0.86995899,control_distribution_ok
WGV34A_PATH_0000328,strict_physical_path,20,20,20,3.981771,85,75,1.23261224,1.69173231,3.2033695,0.458252,1.15764624,control_distribution_ok
WGV34A_PATH_0000329,strict_physical_path,0,0,0,6.010742,,,,,,,,insufficient_length
WGV34A_PATH_0000330,strict_physical_path,0,0,0,3.331543,,,,,,,,insufficient_length
WGV34A_PATH_0000331,strict_physical_path,0,0,0,3.7336425,,,,,,,,insufficient_length
WGV34A_PATH_0000332,strict_physical_path,0,0,0,3.1572265,,,,,,,,insufficient_length
WGV34A_PATH_0000333,strict_physical_path,16,20,20,3.422119,62.5,65,0.61415917,0.1766318,3.2796455,0.394356,0.61859097,control_distribution_ok
WGV34A_PATH_0000334,strict_physical_path,0,0,0,3.8769535,,,,,,,,insufficient_length
WGV34A_PATH_0000335,strict_physical_path,0,0,0,3.364095,,,,,,,,insufficient_length
WGV34A_PATH_0000336,strict_physical_path,15,20,20,2.980957,33.33333333,20,-0.52638115,-0.99375792,3.585186,0.63141,4.08406077,control_distribution_ok
WGV34A_PATH_0000337,strict_physical_path,0,0,0,3.0281575,,,,,,,,insufficient_length
WGV34A_PATH_0000338,strict_physical_path,20,20,20,3.042643,45,30,-0.34730484,-0.47482737,3.2976885,0.53597,0.73192428,control_distribution_ok
WGV34A_PATH_0000339,strict_physical_path,17,20,20,3.756836,70.58823529,70,0.75358777,0.55035833,3.296875,0.400391,0.6498975,control_distribution_ok
WGV34A_PATH_0000340,strict_physical_path,0,0,0,2.7371745,,,,,,,,insufficient_length
WGV34A_PATH_0000341,strict_physical_path,17,20,20,2.978516,23.52941176,25,-0.64599896,-0.51629881,3.613281,0.592913,1.61315667,control_distribution_ok
WGV34A_PATH_0000342,strict_physical_path,20,20,20,5.1422525,100,75,3.71731017,0.85811609,3.482031,0.4954235,0.98525176,control_distribution_ok
WGV34A_PATH_0000343,strict_physical_path,20,20,20,4.186105,70,60,0.84768874,0.22082128,3.532335,0.799832,3.37021254,control_distribution_ok
WGV34A_PATH_0000344,strict_physical_path,20,20,20,3.257812,60,45,0.35282925,-0.0987396,3.1402995,0.4254555,0.56296453,control_distribution_ok
WGV34A_PATH_0000345,strict_physical_path,0,0,0,4.715332,,,,,,,,insufficient_length
WGV34A_PATH_0000346,strict_physical_path,0,0,0,2.9003905,,,,,,,,insufficient_length
WGV34A_PATH_0000347,strict_physical_path,0,0,0,4.810547,,,,,,,,insufficient_length
WGV34A_PATH_0000348,strict_physical_path,13,20,20,3.5332075,61.53846154,60,0.59943456,0.0855834,3.32666,0.367117,0.97706508,control_distribution_ok
WGV34A_PATH_0000349,strict_physical_path,20,20,20,4.1113285,95,75,1.69892944,0.66342497,3.5761715,0.6671875,1.47842258,control_distribution_ok
WGV34A_PATH_0000350,strict_physical_path,20,20,20,4.44222,95,85,2.32095346,1.61129262,3.743978,0.7024745,0.87363995,control_distribution_ok
WGV34A_PATH_0000351,strict_physical_path,13,20,20,4.2034505,84.61538462,80,2.00535135,1.04514948,3.463867,0.439128,0.59505312,control_distribution_ok
WGV34A_PATH_0000352,strict_physical_path,0,0,0,3.141439,,,,,,,,insufficient_length
WGV34A_PATH_0000353,strict_physical_path,14,20,20,3.076953,35.71428571,30,-0.59788761,-0.8235444,3.3131895,0.4938255,0.52675303,control_distribution_ok
WGV34A_PATH_0000354,strict_physical_path,20,20,20,3.298177,65,40,0.59553121,-0.22871339,3.351302,0.44458,1.37051887,control_distribution_ok
WGV34A_PATH_0000355,strict_physical_path,14,20,20,3.384766,42.85714286,55,-0.27593376,0.03734729,3.4785295,0.542725,0.91035054,control_distribution_ok
WGV34A_PATH_0000356,strict_physical_path,16,20,20,4.379557,81.25,95,1.63306992,1.97799368,3.3059575,0.385059,0.38041242,control_distribution_ok
WGV34A_PATH_0000357,strict_physical_path,0,0,0,3.676758,,,,,,,,insufficient_length
WGV34A_PATH_0000358,strict_physical_path,0,0,0,2.768555,,,,,,,,insufficient_length
WGV34A_PATH_0000359,strict_physical_path,0,0,0,3.1318355,,,,,,,,insufficient_length
WGV34A_PATH_0000360,strict_physical_path,0,0,0,2.966797,,,,,,,,insufficient_length
WGV34A_PATH_0000361,strict_physical_path,20,20,20,3.670898,75,70,1.12055341,0.81408819,3.235189,0.446322,0.60360902,control_distribution_ok
WGV34A_PATH_0000362,strict_physical_path,20,20,20,3.206055,30,30,-0.15484019,-0.42552849,3.453776,0.452409,0.94258039,control_distribution_ok
WGV34A_PATH_0000363,strict_physical_path,0,0,0,3.211426,,,,,,,,insufficient_length
WGV34A_PATH_0000364,strict_physical_path,20,20,20,3.284505,45,65,-0.02654084,0.09081766,3.256836,0.4457035,0.78172736,control_distribution_ok
WGV34A_PATH_0000365,strict_physical_path,20,20,20,4.3626305,90,100,1.86459323,2.32060363,3.3413085,0.450358,0.60921196,control_distribution_ok
WGV34A_PATH_0000366,strict_physical_path,11,20,20,3.2078125,18.18181818,55,-0.70662331,0.03567516,3.458984,0.458984,0.7085486,control_distribution_ok
WGV34A_PATH_0000367,strict_physical_path,0,0,0,2.8466795,,,,,,,,insufficient_length
WGV34A_PATH_0000368,strict_physical_path,20,20,20,3.370443,40,75,-0.25829303,0.71010595,3.285449,0.494466,0.71299446,control_distribution_ok
WGV34A_PATH_0000369,strict_physical_path,20,20,20,3.42749,35,70,-0.27602524,0.54832598,3.4229005,0.446338,1.75527821,control_distribution_ok
WGV34A_PATH_0000370,strict_physical_path,20,20,20,8.9921875,100,100,7.89643927,8.1869141,3.448535,0.467285,0.62832694,control_distribution_ok
WGV34A_PATH_0000371,strict_physical_path,0,0,0,3.008789,,,,,,,,insufficient_length
WGV34A_PATH_0000372,strict_physical_path,20,20,20,6.173779,100,95,4.3219898,1.18831658,3.7981445,0.788086,1.42727404,control_distribution_ok
WGV34A_PATH_0000373,strict_physical_path,20,20,20,3.7528075,40,75,-0.14578894,1.44634919,3.3875325,0.440267,1.69047828,control_distribution_ok
WGV34A_PATH_0000374,strict_physical_path,13,20,20,2.9587405,38.46153846,5,-0.3662556,-2.11484202,3.403166,0.438322,0.40757738,control_distribution_ok
WGV34A_PATH_0000375,strict_physical_path,20,20,20,3.124512,30,45,-0.50674383,-0.0333218,3.3774415,0.513021,0.78718366,control_distribution_ok
WGV34A_PATH_0000376,strict_physical_path,20,20,20,4.0771485,85,70,1.21419195,0.73207878,3.6064455,0.569271,1.65521656,control_distribution_ok
