scene,response_unit_id,source_response_box_id,source_r1_family_id,sar_frame,sar_gray_image_relpath,core_bbox,conservative_bbox,uncertain_envelope,response_state,calibration_status,max_range_m,radial_grid_spacing_m_per_px,sar_fan_center_x_px,sar_fan_center_y_px,geometry_origin_status,gt_file_opened,paired_annotations_opened,mask_audit_opened,generation_input_scope,response_center_x,response_center_y,absolute_range_px,absolute_range_m,azimuth_angle_deg,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,pixel_count,rect_pixel_count,raw_intensity_sum,background_estimate,background_sample_count,background_source,background_subtracted_energy,energy_valid,range_weighted_mean_px,azimuth_weighted_mean_px,range_p50_width_px,range_p80_width_px,range_p90_width_px,azimuth_p50_width_px,azimuth_p80_width_px,azimuth_p90_width_px,range_p50_width_m,range_p80_width_m,range_p90_width_m,azimuth_p50_width_m,azimuth_p80_width_m,azimuth_p90_width_m,range_to_azimuth_p80_ratio,principal_axis_major_std_px,principal_axis_minor_std_px,principal_axis_ratio,principal_axis_angle_image_deg,principal_axis_angle_to_range_deg,principal_axis_angle_to_azimuth_deg,yaw_proxy_major_axis_deg,yaw_proxy_shape_class,energy_centroid_x,energy_centroid_y,energy_centroid_range_m,energy_centroid_azimuth_px,energy_centroid_offset_px,distance_to_fan_boundary_px,distance_to_fan_boundary_m,touches_display_fan_boundary,near_fan_boundary_side,boundary_family_id,boundary_variant_count,multiple_boundary_variant_uncertainty,scale_yaw_feasible,best_yaw_deg,yaw_feasible_interval_deg,best_scale_length_m,best_scale_width_m,scale_yaw_residual_m,min_extra_blur_margin_m
GM_RM019,R21B00026,R21B00026,R21R1F00019,31,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000031.png,"1042,1225,1060,1243","1042,1225,1060,1243","1042,1135,1193,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1051,1234,141.211048,4.236331,-46.83651,-0.729405,-0.684082,0.684082,-0.729405,324,324,17430,41,492,local_ring_excluding_frozen_responses,4400,true,1.768912,0.062828,3.511056,7.706196,12.63074,5.835238,11.443864,14.864276,0.105332,0.231186,0.378922,0.175057,0.343316,0.445928,0.673391,4.631152,3.42164,1.353489,66.519479,23.355989,66.644011,23.355989,azimuth_dominant,1049.752686,1232.744141,4.289399,0.062764,1.770022,87.6,2.628,false,near_range_bottom_display,R21R11BF00020,1,false,false,90,,3,1.4,2.90243,0
GM_RM019,R21B00027,R21B00027,R21R1F00020,31,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000031.png,"1066,1219,1084,1237","1066,1219,1084,1237","1042,1135,1193,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1075,1228,129.490386,3.884712,-37.59557,-0.610084,-0.792337,0.792337,-0.610084,324,324,18077,41,1120,local_ring_fallback_without_occupancy_exclusion,4933,true,-0.51265,0.723446,5.855261,10.545957,12.804039,6.338695,12.867364,15.854459,0.175658,0.316379,0.384121,0.190161,0.386021,0.475634,0.81959,4.832976,4.153329,1.163639,48.68047,3.72396,86.27604,3.72396,near_isotropic,1075.885986,1227.964844,3.869392,0.723448,0.886684,93.6,2.808,false,near_range_bottom_display,R21R11BF00021,1,false,false,90,,3,1.4,2.829686,0
GM_RM019,R21B00028,R21B00028,R21R1F00018,31,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000031.png,"1042,1135,1193,1249","1042,1135,1193,1249","1042,1135,1193,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1117.5,1192,143.325539,4.299766,-14.753736,-0.254665,-0.967029,0.967029,-0.254665,17214,17214,883793,40,24264,local_ring_excluding_frozen_responses,213193,true,3.486093,5.533776,44.073792,84.296906,101.545059,49.163605,100.928978,120.070023,1.322214,2.528907,3.046352,1.474908,3.027869,3.602101,0.83521,36.828951,33.104587,1.112503,4.987093,70.25917,19.74083,70.25917,near_isotropic,1121.963501,1187.219482,4.40748,5.533767,6.540351,81.6,2.448,false,near_range_bottom_display,R21R11BF00018,1,false,true,89,0-6;35-145;174-179,3,2.5,0.027685,0
GM_RM019,R21B00029,R21B00029,R21R1F00018,31,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000031.png,"1042,1135,1193,1249","1042,1135,1193,1249","1042,1135,1193,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1117.5,1192,143.325539,4.299766,-14.753736,-0.254665,-0.967029,0.967029,-0.254665,17214,17214,883793,40,24264,local_ring_excluding_frozen_responses,213193,true,3.486093,5.533776,44.073792,84.296906,101.545059,49.163605,100.928978,120.070023,1.322214,2.528907,3.046352,1.474908,3.027869,3.602101,0.83521,36.828951,33.104587,1.112503,4.987093,70.25917,19.74083,70.25917,near_isotropic,1121.963501,1187.219482,4.40748,5.533767,6.540351,81.6,2.448,false,near_range_bottom_display,R21R11BF00018,1,false,true,89,0-6;35-145;174-179,3,2.5,0.027685,0
GM_RM019,R21B00030,R21B00030,R21R1F00018,31,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000031.png,"1042,1135,1193,1249","1042,1135,1193,1249","1042,1135,1193,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1117.5,1192,143.325539,4.299766,-14.753736,-0.254665,-0.967029,0.967029,-0.254665,17214,17214,883793,40,24264,local_ring_excluding_frozen_responses,213193,true,3.486093,5.533776,44.073792,84.296906,101.545059,49.163605,100.928978,120.070023,1.322214,2.528907,3.046352,1.474908,3.027869,3.602101,0.83521,36.828951,33.104587,1.112503,4.987093,70.25917,19.74083,70.25917,near_isotropic,1121.963501,1187.219482,4.40748,5.533767,6.540351,81.6,2.448,false,near_range_bottom_display,R21R11BF00018,1,false,true,89,0-6;35-145;174-179,3,2.5,0.027685,0
GM_RM019,R21B00031,R21B00031,R21R1F00018,31,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000031.png,"1042,1135,1114,1243","1042,1135,1114,1243","1042,1135,1193,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1078,1189,160.70644,4.821193,-28.223486,-0.472912,-0.88111,0.88111,-0.472912,7776,7776,380324,40,13608,local_ring_excluding_frozen_responses,77609,true,4.400503,5.972091,36.404263,71.539131,88.847717,33.41745,61.408867,77.378357,1.092128,2.146174,2.665432,1.002523,1.842266,2.321351,1.164964,30.882886,20.265707,1.523899,84.549976,22.773462,67.226538,22.773462,near_isotropic,1081.18103,1182.298462,4.956446,5.972074,7.418192,87.6,2.628,false,near_range_bottom_display,R21R11BF00019,2,true,false,0,,3,1.8,0.854872,0
GM_RM019,R21B00032,R21B00032,R21R1F00021,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1102,1135,1192,1249","1102,1135,1192,1249","1048,1135,1192,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1147,1192,138.776655,4.1633,-2.89127,-0.050441,-0.998727,0.998727,-0.050441,10260,10260,523582,40,16380,local_ring_excluding_frozen_responses,128654,true,-0.382286,-5.646576,53.366325,86.657227,96.967316,28.085415,56.685326,69.366135,1.60099,2.599717,2.909019,0.842562,1.70056,2.080984,1.528742,34.227335,20.187675,1.695457,80.623807,6.484923,83.515077,6.484923,range_dominant,1141.379883,1192.666626,4.155285,-5.646588,5.659515,81.6,2.448,false,near_range_bottom_display,R21R11BF00022,3,true,true,0,0-13;167-179,3,1.7,0.400283,0
GM_RM019,R21B00033,R21B00033,R21R1F00022,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1072,1159,1096,1189","1072,1159,1096,1189","1048,1135,1192,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1084,1174,171.532971,5.145989,-24.084582,-0.408085,-0.912944,0.912944,-0.408085,720,720,39153,44,440,local_ring_excluding_frozen_responses,8151,true,-2.05161,-0.418976,11.363413,21.039688,25.293097,8.721355,16.163656,19.987995,0.340902,0.631191,0.758793,0.261641,0.48491,0.59964,1.301666,8.313116,5.992346,1.387289,82.967394,17.051976,72.948024,17.051976,range_dominant,1084.454712,1176.043945,5.084458,-0.418977,2.093914,141.6,4.248,false,near_range_bottom_display,R21R11BF00023,1,false,false,0,,3,1.4,2.539419,0
GM_RM019,R21B00034,R21B00034,R21R1F00023,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1090,1135,1114,1147","1090,1135,1114,1147","1048,1135,1192,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1102,1141,196.601526,5.898046,-15.336911,-0.264494,-0.964387,0.964387,-0.264494,288,288,17011,51,440,local_ring_excluding_frozen_responses,2894,true,-0.6275,1.091276,4.821936,8.166773,9.908367,5.786324,12.178949,16.130089,0.144658,0.245003,0.297251,0.17359,0.365368,0.483903,0.670565,4.946895,2.986364,1.656494,1.906272,72.756817,17.243183,72.756817,azimuth_dominant,1103.218384,1141.316528,5.879312,1.091274,1.258829,183.6,5.508,false,near_range_bottom_display,R21R11BF00024,1,false,false,90,,3,1.4,2.876682,0
GM_RM019,R21B00035,R21B00035,R21R1F00024,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1048,1225,1060,1243","1048,1225,1060,1243","1048,1135,1192,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1054,1234,139.03798,4.171139,-45.990774,-0.719228,-0.694774,0.694774,-0.719228,216,216,11906,39,1000,local_ring_excluding_frozen_responses,3678,true,1.14999,0.758827,2.974726,7.118918,10.47052,4.46209,9.971376,12.750473,0.089242,0.213568,0.314116,0.133863,0.299141,0.382514,0.713935,4.190456,2.65681,1.577251,76.46026,32.451034,57.548966,32.451034,azimuth_dominant,1053.700073,1232.655273,4.205701,0.758784,1.377768,87.6,2.628,false,near_range_bottom_display,R21R11BF00025,1,false,false,90,,3,1.4,2.949959,0
GM_RM019,R21B00036,R21B00036,R21R1F00025,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1072,1219,1090,1237","1072,1219,1090,1237","1048,1135,1192,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1081,1228,125.919657,3.77759,-35.431888,-0.579735,-0.814805,0.814805,-0.579735,324,324,17127,38,380,local_ring_excluding_frozen_responses,4971,true,0.534912,-0.747817,5.71952,10.341515,12.45715,6.753512,12.676336,15.465418,0.171586,0.310245,0.373714,0.202605,0.38029,0.463963,0.815813,4.892552,4.029664,1.214134,46.142776,8.425336,81.574664,8.425336,near_isotropic,1080.080566,1227.997681,3.793704,-0.747815,0.919437,93.6,2.808,false,near_range_bottom_display,R21R11BF00026,1,false,false,90,,3,1.4,2.837331,0
GM_RM019,R21B00037,R21B00037,R21R1F00026,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1048,1165,1072,1177","1048,1165,1072,1177","1048,1135,1192,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1060,1171,185.22462,5.556739,-30.496912,-0.507492,-0.861657,0.861657,-0.507492,288,288,14991,41,800,local_ring_excluding_frozen_responses,3416,true,-0.923786,0.900494,4.969101,10.79986,13.088972,9.324894,15.509817,18.047276,0.149073,0.323996,0.392669,0.279747,0.465295,0.541418,0.696324,6.441008,3.045646,2.114825,3.477266,56.025822,33.974178,56.025822,azimuth_dominant,1061.244751,1171.338989,5.529091,0.900513,1.290085,153.6,4.608,false,near_range_bottom_display,R21R11BF00027,1,false,false,90,,3,1.4,2.753637,0
GM_RM019,R21B00038,R21B00038,R21R1F00021,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1072,1135,1192,1249","1072,1135,1192,1249","1048,1135,1192,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1132,1192,140.33517,4.210055,-9.019322,-0.156768,-0.987636,0.987636,-0.156768,13680,13680,681174,39,21528,local_ring_excluding_frozen_responses,165462,true,0.774252,-0.109301,50.949455,85.485336,98.59111,37.828011,80.797989,98.904648,1.528484,2.56456,2.957733,1.13484,2.42394,2.967139,1.058013,33.879079,28.488843,1.189205,82.124118,1.143441,88.856559,1.143441,near_isotropic,1131.77063,1191.252441,4.233285,-0.109341,0.781956,81.6,2.448,false,near_range_bottom_display,R21R11BF00022,3,true,true,0,0-24;86-94;156-179,3,2.4,0.436097,0
GM_RM019,R21B00039,R21B00039,R21R1F00021,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1090,1135,1192,1249","1090,1135,1192,1249","1048,1135,1192,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1141,1192,139.208333,4.17625,-5.358386,-0.093385,-0.99563,0.99563,-0.093385,11628,11628,584277,39,18360,local_ring_excluding_frozen_responses,146047,true,0.60252,-2.459927,52.397724,87.583832,98.348991,31.893206,64.283508,79.650406,1.571932,2.627515,2.95047,0.956796,1.928505,2.389512,1.362462,34.277936,23.021521,1.488952,83.574461,1.067153,88.932847,1.067153,range_dominant,1138.494629,1191.629883,4.194973,-2.459859,2.532562,81.6,2.448,false,near_range_bottom_display,R21R11BF00022,3,true,true,0,0-18;162-179,3,1.9,0.373574,0
GM_RM019,R21B00040,R21B00040,R21R1F00027,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1108,1135,1193,1267","1108,1135,1193,1267","1036,1135,1193,1267",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1150.5,1201,129.647252,3.889418,-1.546964,-0.026996,-0.999636,0.999636,-0.026996,11220,11220,514154,34,16056,local_ring_excluding_frozen_responses,141570,true,0.91134,-4.015429,57.43816,96.182526,113.714706,28.073097,57.19751,69.054298,1.723145,2.885476,3.411441,0.842193,1.715925,2.071629,1.681586,37.658136,20.617813,1.826485,87.34659,1.106447,88.893553,1.106447,range_dominant,1146.461426,1200.197388,3.91861,-4.015435,4.117556,63.6,1.908,false,near_range_bottom_display,R21R11BF00028,2,true,true,0,0-20;160-179,3,1.7,0.115626,0
GM_RM019,R21B00041,R21B00041,R21R1F00028,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1036,1219,1072,1243","1036,1219,1072,1243","952,1135,1193,1267",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1054,1231,141.138797,4.234164,-45.114821,-0.708522,-0.705688,0.705688,-0.708522,864,864,40109,38,650,local_ring_excluding_frozen_responses,8631,true,-0.441692,0.626263,8.496601,19.847128,24.067089,9.873968,18.364899,23.307552,0.254898,0.595414,0.722013,0.296219,0.550947,0.699227,1.08071,9.747539,4.849302,2.010091,8.137706,36.747473,53.252527,36.747473,near_isotropic,1054.755005,1230.868042,4.220951,0.626293,0.76645,87.6,2.628,false,near_range_bottom_display,R21R11BF00029,1,false,false,0,,3,1.4,2.550083,0
GM_RM019,R21B00042,R21B00042,R21R1F00029,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"952,1153,988,1171","952,1153,988,1171","952,1141,1072,1243",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,970,1162,249.563539,7.486906,-47.500836,-0.737287,-0.675579,0.675579,-0.737287,648,648,32123,33,2080,local_ring_excluding_frozen_responses,10961,true,1.263784,0.280168,10.260312,18.493887,22.242031,11.975307,20.822754,24.876228,0.307809,0.554817,0.667261,0.359259,0.624683,0.746287,0.888158,9.698456,4.05522,2.391598,6.527647,35.971518,54.028482,35.971518,near_isotropic,969.257568,1160.939697,7.524822,0.280176,1.29439,159.6,4.788,false,near_range_bottom_display,R21R11BF00030,1,false,false,90,,3,1.4,2.521204,0
GM_RM019,R21B00043,R21B00043,R21R1F00030,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1102,1135,1120,1147","1102,1135,1120,1147","1018,1135,1193,1267",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1111,1141,194.414917,5.832448,-12.778141,-0.221176,-0.975234,0.975234,-0.221176,216,216,12435,48,380,local_ring_excluding_frozen_responses,2519,true,-0.646366,-0.281126,3.639638,7.178462,9.088809,4.785641,8.686576,11.169925,0.109189,0.215354,0.272664,0.143569,0.260597,0.335098,0.826386,3.60508,2.69559,1.337399,10.032224,67.189636,22.810364,67.189636,near_isotropic,1110.868774,1141.692505,5.813064,-0.281141,0.704828,183.6,5.508,false,near_range_bottom_display,R21R11BF00031,1,false,false,90,,3,1.4,2.984579,0
GM_RM019,R21B00044,R21B00044,R21R1F00031,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1078,1219,1102,1237","1078,1219,1102,1237","1018,1135,1193,1267",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1090,1228,120.924605,3.627738,-31.955159,-0.529255,-0.848463,0.848463,-0.529255,432,432,21534,38,1240,local_ring_fallback_without_occupancy_exclusion,5366,true,-0.338598,-0.805784,6.048397,11.030013,14.516483,7.745322,14.213816,17.817715,0.181452,0.3309,0.435494,0.23236,0.426414,0.534531,0.776006,5.626144,4.351476,1.292928,13.850149,44.194692,45.805308,44.194692,azimuth_dominant,1089.495483,1228.713745,3.617662,-0.805817,0.874053,93.6,2.808,false,near_range_bottom_display,R21R11BF00032,1,false,false,90,,3,1.4,2.786811,0
GM_RM019,R21B00045,R21B00045,R21R1F00032,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1072,1165,1102,1189","1072,1165,1102,1189","1018,1135,1193,1267",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1087,1177,167.576729,5.027302,-23.566729,-0.399817,-0.916595,0.916595,-0.399817,720,720,34503,39,1672,local_ring_fallback_without_occupancy_exclusion,7091,true,-2.451482,0.950262,9.048988,18.478699,21.462406,10.667352,19.395294,24.212193,0.27147,0.554361,0.643872,0.320021,0.581859,0.726366,0.952741,7.48829,7.057522,1.061037,17.658806,48.774464,41.225536,48.774464,near_isotropic,1088.851196,1178.867065,4.953839,0.950313,2.629232,141.6,4.248,false,near_range_bottom_display,R21R11BF00033,1,false,false,90,,3,1.4,2.56174,0
GM_RM019,R21B00046,R21B00046,R21R1F00033,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1018,1141,1042,1159","1018,1141,1042,1159","952,1135,1120,1243",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1030,1150,219.071586,6.572148,-34.473501,-0.566025,-0.824388,0.824388,-0.566025,432,432,17976,33,804,local_ring_excluding_frozen_responses,4098,true,0.792234,-0.760242,2.275969,7.727155,13.22764,8.600842,16.327995,20.290173,0.068279,0.231815,0.396829,0.258025,0.48984,0.608705,0.473246,6.392408,3.597569,1.776869,29.352909,26.17359,63.82641,26.17359,azimuth_dominant,1028.924805,1149.777222,6.595954,-0.76028,1.098032,171.6,5.148,false,near_range_bottom_display,R21R11BF00034,1,false,false,90,,3,1.4,2.768675,0
GM_RM019,R21B00047,R21B00047,R21R1F00027,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1036,1135,1193,1267","1036,1135,1193,1267","952,1135,1193,1267",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1114.5,1201,135.48583,4.064575,-16.95038,-0.291543,-0.956558,0.956558,-0.291543,20724,20724,888090,32,25668,local_ring_excluding_frozen_responses,238027,true,-1.687474,8.996753,58.679932,94.964172,118.559998,51.690273,106.433258,132.25293,1.760398,2.848925,3.5568,1.550708,3.192998,3.967588,0.892242,39.401975,36.958536,1.066113,12.349731,60.699889,29.300111,60.699889,near_isotropic,1123.5979,1199.991211,4.023015,8.996772,9.153658,63.6,1.908,false,near_range_bottom_display,R21R11BF00028,2,true,true,85,0-179,3,2.6,0.022349,0
