relation_id,scene,source_auto_node_id,target_auto_node_id,source_tracklet_segment_id,target_tracklet_segment_id,time_gap_frames,center_distance_px,bottom_center_distance_px,motion_extrapolation_error_px,normalized_motion_error,bbox_area_ratio,bbox_aspect_ratio_delta,appearance_cosine,appearance_evidence_status,source_edge_contact_ratio,target_edge_contact_ratio,source_competitor_count,target_competitor_count,candidate_score_not_selector,pre_competition_status,relation_status,supporting_evidence,conflicting_evidence,uncertainty_sources,competitor_ids,decision_reason_code
REL_GM_RM011_00189,GM_RM011,AUTO_GM_RM011_0026,AUTO_GM_RM011_0033,GM_RM011__botsort__raw__bs_0052__seg_003,GM_RM011__botsort__raw__bs_0067__seg_001,37,365.778765,362.187419,365.778765,0.809577,7.294612,1.343137,0.701385,appearance_unreliable,0.000000,0.000000,0,0,0.739251,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent,long_forward_gap;bbox_size_jump,appearance_unreliable,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM011_00190,GM_RM011,AUTO_GM_RM011_0027,AUTO_GM_RM011_0031,GM_RM011__botsort__raw__bs_0052__seg_004,GM_RM011__botsort__raw__bs_0062__seg_003,4,491.220046,479.652365,611.019595,1.042552,18.601456,1.069996,0.778227,appearance_unreliable,0.000000,0.000000,0,0,0.719771,ambiguous_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent,bbox_size_jump,appearance_unreliable,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM011_00191,GM_RM011,AUTO_GM_RM011_0027,AUTO_GM_RM011_0032,GM_RM011__botsort__raw__bs_0052__seg_004,GM_RM011__botsort__raw__bs_0062__seg_004,10,325.949026,300.982120,622.273706,1.250385,21.046475,1.018957,0.879305,appearance_support,0.000000,0.000000,0,0,0.720371,ambiguous_continuity,ambiguous_continuity,short_forward_gap;appearance_cosine_support,bbox_size_jump,motion_extrapolation_weak,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM011_00192,GM_RM011,AUTO_GM_RM011_0027,AUTO_GM_RM011_0033,GM_RM011__botsort__raw__bs_0052__seg_004,GM_RM011__botsort__raw__bs_0067__seg_001,22,35.857032,30.517518,692.731258,1.968100,2.330189,0.222151,0.798323,appearance_unreliable,0.000000,0.000000,0,0,0.681302,weak_continuity,ambiguous_continuity,bbox_size_compatible,,medium_forward_gap;motion_extrapolation_weak;appearance_unreliable;one_source_multiple_successors,AUTO_GM_RM011_0032;AUTO_GM_RM011_0031;AUTO_GM_RM011_0033,candidate_competition_margin_too_small
REL_GM_RM011_00193,GM_RM011,AUTO_GM_RM011_0028,AUTO_GM_RM011_0029,GM_RM011__botsort__raw__bs_0057__seg_003,GM_RM011__botsort__raw__bs_0062__seg_001,2,374.727824,374.572652,374.727824,0.765897,5.722261,1.662193,0.693826,appearance_unreliable,0.000000,0.000000,0,0,0.746314,ambiguous_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent,bbox_size_jump,appearance_unreliable,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM011_00194,GM_RM011,AUTO_GM_RM011_0028,AUTO_GM_RM011_0030,GM_RM011__botsort__raw__bs_0057__seg_003,GM_RM011__botsort__raw__bs_0062__seg_002,7,259.202537,257.090936,259.202537,0.421628,1.450212,1.122468,0.800627,appearance_unreliable,0.000000,0.000000,0,0,0.866735,weak_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;bbox_size_compatible,,appearance_unreliable;one_source_multiple_successors,AUTO_GM_RM011_0032;AUTO_GM_RM011_0031;AUTO_GM_RM011_0030;AUTO_GM_RM011_0033;AUTO_GM_RM011_0029,candidate_competition_margin_too_small
REL_GM_RM011_00195,GM_RM011,AUTO_GM_RM011_0028,AUTO_GM_RM011_0031,GM_RM011__botsort__raw__bs_0057__seg_003,GM_RM011__botsort__raw__bs_0062__seg_003,14,153.727494,145.093788,153.727494,0.225600,1.208558,0.666679,0.715240,appearance_unreliable,0.000000,0.000000,0,0,0.905788,weak_continuity,ambiguous_continuity,motion_extrapolation_consistent;bbox_size_compatible,,medium_forward_gap;appearance_unreliable;one_source_multiple_successors,AUTO_GM_RM011_0032;AUTO_GM_RM011_0031;AUTO_GM_RM011_0030;AUTO_GM_RM011_0033;AUTO_GM_RM011_0029,candidate_competition_margin_too_small
REL_GM_RM011_00196,GM_RM011,AUTO_GM_RM011_0028,AUTO_GM_RM011_0032,GM_RM011__botsort__raw__bs_0057__seg_003,GM_RM011__botsort__raw__bs_0062__seg_004,20,77.809482,34.338474,77.809482,0.131665,1.367414,0.717719,0.809421,appearance_unreliable,0.000000,0.000000,0,0,0.925170,weak_continuity,ambiguous_continuity,motion_extrapolation_consistent;bbox_size_compatible,,medium_forward_gap;appearance_unreliable;one_source_multiple_successors,AUTO_GM_RM011_0032;AUTO_GM_RM011_0031;AUTO_GM_RM011_0030;AUTO_GM_RM011_0033;AUTO_GM_RM011_0029,candidate_competition_margin_too_small
REL_GM_RM011_00197,GM_RM011,AUTO_GM_RM011_0028,AUTO_GM_RM011_0033,GM_RM011__botsort__raw__bs_0057__seg_003,GM_RM011__botsort__raw__bs_0067__seg_001,32,306.240543,304.092958,306.240543,0.692741,6.605234,1.514524,0.696864,appearance_unreliable,0.000000,0.000000,0,0,0.760105,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent,long_forward_gap;bbox_size_jump,appearance_unreliable,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM011_00198,GM_RM011,AUTO_GM_RM011_0029,AUTO_GM_RM011_0030,GM_RM011__botsort__raw__bs_0062__seg_001,GM_RM011__botsort__raw__bs_0062__seg_002,2,52.461287,51.617952,15.684822,0.034680,1.463349,0.238781,0.854701,appearance_support,0.000000,0.000000,0,0,0.938395,strong_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,one_source_multiple_successors,AUTO_GM_RM011_0030;AUTO_GM_RM011_0031;AUTO_GM_RM011_0032,candidate_competition_margin_too_small
REL_GM_RM011_00199,GM_RM011,AUTO_GM_RM011_0029,AUTO_GM_RM011_0031,GM_RM011__botsort__raw__bs_0062__seg_001,GM_RM011__botsort__raw__bs_0062__seg_003,9,165.891573,163.656154,83.756018,0.163461,2.564762,0.694570,0.803019,appearance_unreliable,0.000000,0.000000,0,0,0.873713,weak_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;bbox_size_compatible,,appearance_unreliable;one_source_multiple_successors,AUTO_GM_RM011_0030;AUTO_GM_RM011_0031;AUTO_GM_RM011_0032,candidate_competition_margin_too_small
REL_GM_RM011_00200,GM_RM011,AUTO_GM_RM011_0029,AUTO_GM_RM011_0032,GM_RM011__botsort__raw__bs_0062__seg_001,GM_RM011__botsort__raw__bs_0062__seg_004,15,345.501198,342.405956,127.165974,0.295767,2.901881,0.643530,0.839473,appearance_support,0.000000,0.000000,0,0,0.826316,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent;appearance_cosine_support,bbox_size_jump,medium_forward_gap,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM011_00201,GM_RM011,AUTO_GM_RM011_0029,AUTO_GM_RM011_0033,GM_RM011__botsort__raw__bs_0062__seg_001,GM_RM011__botsort__raw__bs_0067__seg_001,27,615.707481,612.783718,371.805353,1.252508,3.112495,0.153275,0.829857,appearance_support,0.000000,0.000000,0,0,0.626458,blocked_continuity,blocked_continuity,appearance_cosine_support,bbox_size_jump;blocked_by_combined_evidence,medium_forward_gap;motion_extrapolation_weak,,motion_and_size_conflict
REL_GM_RM011_00202,GM_RM011,AUTO_GM_RM011_0030,AUTO_GM_RM011_0031,GM_RM011__botsort__raw__bs_0062__seg_002,GM_RM011__botsort__raw__bs_0062__seg_003,2,11.892534,11.694284,28.874773,0.045636,1.073268,0.020139,0.850041,appearance_support,0.000000,0.000000,0,0,0.967851,strong_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,one_source_multiple_successors,AUTO_GM_RM011_0031;AUTO_GM_RM011_0032;AUTO_GM_RM011_0033,candidate_competition_margin_too_small
REL_GM_RM011_00203,GM_RM011,AUTO_GM_RM011_0030,AUTO_GM_RM011_0032,GM_RM011__botsort__raw__bs_0062__seg_002,GM_RM011__botsort__raw__bs_0062__seg_004,8,191.507919,190.202739,29.344276,0.053771,1.214341,0.030901,0.888414,appearance_support,0.000000,0.000000,0,0,0.938733,strong_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,one_source_multiple_successors,AUTO_GM_RM011_0031;AUTO_GM_RM011_0032;AUTO_GM_RM011_0033,candidate_competition_margin_too_small
REL_GM_RM011_00204,GM_RM011,AUTO_GM_RM011_0030,AUTO_GM_RM011_0033,GM_RM011__botsort__raw__bs_0062__seg_002,GM_RM011__botsort__raw__bs_0067__seg_001,20,468.226244,460.636406,154.412982,0.383989,7.437854,0.827706,0.796071,appearance_unreliable,0.000000,0.000000,0,0,0.777086,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent,bbox_size_jump,medium_forward_gap;appearance_unreliable,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM011_00205,GM_RM011,AUTO_GM_RM011_0031,AUTO_GM_RM011_0032,GM_RM011__botsort__raw__bs_0062__seg_003,GM_RM011__botsort__raw__bs_0062__seg_004,2,162.434102,162.432945,154.450627,0.253524,1.005968,0.009947,0.906743,appearance_support,0.000000,0.000000,0,0,0.940397,strong_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,multiple_sources_one_successor,AUTO_GM_RM011_0031;AUTO_GM_RM011_0025;AUTO_GM_RM011_0030;AUTO_GM_RM011_0026;AUTO_GM_RM011_0028;AUTO_GM_RM011_0019;AUTO_GM_RM011_0024;AUTO_GM_RM011_0029;AUTO_GM_RM011_0023;AUTO_GM_RM011_0027;AUTO_GM_RM011_0021;AUTO_GM_RM011_0022,candidate_competition_margin_too_small
REL_GM_RM011_00206,GM_RM011,AUTO_GM_RM011_0031,AUTO_GM_RM011_0033,GM_RM011__botsort__raw__bs_0062__seg_003,GM_RM011__botsort__raw__bs_0067__seg_001,14,445.360262,432.861578,411.120419,0.887553,9.085992,0.806753,0.749948,appearance_unreliable,0.000000,0.000000,0,0,0.726098,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent,bbox_size_jump,medium_forward_gap;appearance_unreliable,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00207,GM_RM019,AUTO_GM_RM019_0038,AUTO_GM_RM019_0040,GM_RM019__botsort__raw__bs_0001__seg_001,GM_RM019__botsort__raw__bs_0003__seg_001,3,454.671115,459.272948,577.825239,1.034531,8.710882,1.850987,0.870847,appearance_support,0.000000,0.000000,0,0,0.733891,ambiguous_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support,bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00208,GM_RM019,AUTO_GM_RM019_0038,AUTO_GM_RM019_0041,GM_RM019__botsort__raw__bs_0001__seg_001,GM_RM019__botsort__raw__bs_0005__seg_001,23,49.446934,46.408389,992.188276,1.566267,1.187315,0.140462,0.861584,appearance_support,0.000000,0.000000,0,0,0.778987,weak_continuity,ambiguous_continuity,appearance_cosine_support;bbox_size_compatible,,medium_forward_gap;motion_extrapolation_weak;one_source_multiple_successors,AUTO_GM_RM019_0041;AUTO_GM_RM019_0042;AUTO_GM_RM019_0040;AUTO_GM_RM019_0043;AUTO_GM_RM019_0044,candidate_competition_margin_too_small
REL_GM_RM019_00209,GM_RM019,AUTO_GM_RM019_0038,AUTO_GM_RM019_0042,GM_RM019__botsort__raw__bs_0001__seg_001,GM_RM019__botsort__raw__bs_0005__seg_002,27,45.626994,28.482610,1084.262735,1.728894,1.225051,0.562105,0.859275,appearance_support,0.000000,0.000000,0,0,0.757484,weak_continuity,ambiguous_continuity,appearance_cosine_support;bbox_size_compatible,,medium_forward_gap;motion_extrapolation_weak;one_source_multiple_successors,AUTO_GM_RM019_0041;AUTO_GM_RM019_0042;AUTO_GM_RM019_0040;AUTO_GM_RM019_0043;AUTO_GM_RM019_0044,candidate_competition_margin_too_small
REL_GM_RM019_00210,GM_RM019,AUTO_GM_RM019_0038,AUTO_GM_RM019_0043,GM_RM019__botsort__raw__bs_0001__seg_001,GM_RM019__botsort__raw__bs_0003__seg_002,29,65.014384,57.918840,1136.213076,2.352207,1.094938,0.657643,0.842683,appearance_support,0.000000,0.000000,0,0,0.688268,weak_continuity,ambiguous_continuity,appearance_cosine_support;bbox_size_compatible,motion_extrapolation_conflict,medium_forward_gap;one_source_multiple_successors,AUTO_GM_RM019_0041;AUTO_GM_RM019_0042;AUTO_GM_RM019_0040;AUTO_GM_RM019_0043;AUTO_GM_RM019_0044,candidate_competition_margin_too_small
REL_GM_RM019_00211,GM_RM019,AUTO_GM_RM019_0038,AUTO_GM_RM019_0044,GM_RM019__botsort__raw__bs_0001__seg_001,GM_RM019__botsort__raw__bs_0014__seg_001,42,176.546876,273.321638,1838.724377,5.599163,355.380653,1.789030,0.462723,appearance_conflict,0.000000,0.000000,0,0,0.472000,ambiguous_continuity,ambiguous_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00212,GM_RM019,AUTO_GM_RM019_0038,AUTO_GM_RM019_0045,GM_RM019__botsort__raw__bs_0001__seg_001,GM_RM019__botsort__raw__bs_0031__seg_001,58,142.718684,249.531821,2419.244959,7.224388,181.591874,1.310649,0.594850,appearance_conflict,0.000000,0.000000,0,0,0.495944,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,insufficient_time_motion_appearance_support
REL_GM_RM019_00213,GM_RM019,AUTO_GM_RM019_0038,AUTO_GM_RM019_0046,GM_RM019__botsort__raw__bs_0001__seg_001,GM_RM019__botsort__raw__bs_0033__seg_001,62,254.256766,325.279284,2776.117921,8.290429,176.760171,0.739223,0.443324,appearance_conflict,0.000000,0.000000,0,0,0.454796,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,time_gap_outside_forward_window
REL_GM_RM019_00214,GM_RM019,AUTO_GM_RM019_0039,AUTO_GM_RM019_0041,GM_RM019__botsort__raw__bs_0002__seg_001,GM_RM019__botsort__raw__bs_0005__seg_001,11,314.110783,309.902231,508.387162,0.952481,15.113655,1.598832,0.862585,appearance_support,0.000000,0.000000,0,0,0.757467,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent;appearance_cosine_support,bbox_size_jump,medium_forward_gap,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00215,GM_RM019,AUTO_GM_RM019_0039,AUTO_GM_RM019_0042,GM_RM019__botsort__raw__bs_0002__seg_001,GM_RM019__botsort__raw__bs_0005__seg_002,15,245.674789,235.302624,509.704074,0.964440,15.593999,1.177188,0.853278,appearance_support,0.000000,0.000000,0,0,0.763151,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent;appearance_cosine_support,bbox_size_jump,medium_forward_gap,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00216,GM_RM019,AUTO_GM_RM019_0039,AUTO_GM_RM019_0043,GM_RM019__botsort__raw__bs_0002__seg_001,GM_RM019__botsort__raw__bs_0003__seg_002,17,215.573224,205.915581,514.740694,1.326469,13.937760,1.081651,0.900087,appearance_support,0.000000,0.000000,0,0,0.720721,ambiguous_continuity,ambiguous_continuity,appearance_cosine_support,bbox_size_jump,medium_forward_gap;motion_extrapolation_weak,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00217,GM_RM019,AUTO_GM_RM019_0039,AUTO_GM_RM019_0044,GM_RM019__botsort__raw__bs_0002__seg_001,GM_RM019__botsort__raw__bs_0014__seg_001,30,403.966223,431.115171,923.899872,4.018035,27.918385,0.049737,0.529047,appearance_conflict,0.000000,0.000000,0,0,0.399008,blocked_continuity,blocked_continuity,,motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,medium_forward_gap,,motion_and_size_conflict
REL_GM_RM019_00218,GM_RM019,AUTO_GM_RM019_0039,AUTO_GM_RM019_0045,GM_RM019__botsort__raw__bs_0002__seg_001,GM_RM019__botsort__raw__bs_0031__seg_001,46,335.385533,366.430193,1130.924562,4.791766,14.265694,0.428645,0.648364,appearance_conflict,0.000000,0.000000,0,0,0.436310,blocked_continuity,blocked_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,,,motion_and_size_conflict
REL_GM_RM019_00219,GM_RM019,AUTO_GM_RM019_0039,AUTO_GM_RM019_0046,GM_RM019__botsort__raw__bs_0002__seg_001,GM_RM019__botsort__raw__bs_0033__seg_001,50,509.103873,530.219114,1388.180209,5.890852,13.886120,1.000070,0.517221,appearance_conflict,0.000000,0.000000,0,0,0.370625,blocked_continuity,blocked_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;blocked_by_combined_evidence,,,motion_and_size_conflict
REL_GM_RM019_00220,GM_RM019,AUTO_GM_RM019_0039,AUTO_GM_RM019_0047,GM_RM019__botsort__raw__bs_0002__seg_001,GM_RM019__botsort__raw__bs_0050__seg_001,69,264.681772,303.030310,1451.257630,6.105926,12.064118,0.681911,0.673072,appearance_conflict,0.000000,0.000000,0,0,0.459894,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,time_gap_outside_forward_window
REL_GM_RM019_00221,GM_RM019,AUTO_GM_RM019_0039,AUTO_GM_RM019_0048,GM_RM019__botsort__raw__bs_0002__seg_001,GM_RM019__botsort__raw__bs_0054__seg_001,72,351.827364,389.206179,1603.733664,7.262831,160.267259,0.801810,0.381288,appearance_conflict,0.000000,0.000000,0,0,0.391440,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,time_gap_outside_forward_window
REL_GM_RM019_00222,GM_RM019,AUTO_GM_RM019_0040,AUTO_GM_RM019_0043,GM_RM019__botsort__raw__bs_0003__seg_001,GM_RM019__botsort__raw__bs_0003__seg_002,2,46.723690,46.616096,8.198659,0.019512,1.148003,0.154468,0.934270,appearance_support,0.000000,0.000000,0,0,0.969202,strong_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,multiple_sources_one_successor,AUTO_GM_RM019_0040;AUTO_GM_RM019_0042;AUTO_GM_RM019_0041;AUTO_GM_RM019_0039;AUTO_GM_RM019_0038,candidate_competition_margin_too_small
REL_GM_RM019_00223,GM_RM019,AUTO_GM_RM019_0040,AUTO_GM_RM019_0044,GM_RM019__botsort__raw__bs_0003__seg_001,GM_RM019__botsort__raw__bs_0014__seg_001,15,157.624137,276.890460,416.747610,1.592791,446.710669,1.285855,0.491050,appearance_conflict,0.000000,0.000000,0,0,0.635394,ambiguous_continuity,ambiguous_continuity,,appearance_cosine_conflict;bbox_size_jump,medium_forward_gap;motion_extrapolation_weak,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00224,GM_RM019,AUTO_GM_RM019_0040,AUTO_GM_RM019_0045,GM_RM019__botsort__raw__bs_0003__seg_001,GM_RM019__botsort__raw__bs_0031__seg_001,31,113.155002,250.096392,644.549851,2.408650,228.259550,0.807474,0.614173,appearance_conflict,0.000000,0.000000,0,0,0.567572,ambiguous_continuity,ambiguous_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00225,GM_RM019,AUTO_GM_RM019_0040,AUTO_GM_RM019_0046,GM_RM019__botsort__raw__bs_0003__seg_001,GM_RM019__botsort__raw__bs_0033__seg_001,35,249.203592,332.447399,912.664031,3.416476,222.186137,0.236049,0.468630,appearance_conflict,0.000000,0.000000,0,0,0.446387,ambiguous_continuity,ambiguous_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00226,GM_RM019,AUTO_GM_RM019_0040,AUTO_GM_RM019_0047,GM_RM019__botsort__raw__bs_0003__seg_001,GM_RM019__botsort__raw__bs_0050__seg_001,54,119.553069,252.482270,998.955527,3.710415,193.033018,0.554208,0.640063,appearance_conflict,0.000000,0.000000,0,0,0.500404,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,insufficient_time_motion_appearance_support
REL_GM_RM019_00227,GM_RM019,AUTO_GM_RM019_0040,AUTO_GM_RM019_0048,GM_RM019__botsort__raw__bs_0003__seg_001,GM_RM019__botsort__raw__bs_0054__seg_001,57,126.281962,271.149125,1157.493224,4.587461,2564.370947,0.434309,0.372126,appearance_conflict,0.000000,0.000000,0,0,0.463150,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,insufficient_time_motion_appearance_support
REL_GM_RM019_00228,GM_RM019,AUTO_GM_RM019_0040,AUTO_GM_RM019_0049,GM_RM019__botsort__raw__bs_0003__seg_001,GM_RM019__botsort__raw__bs_0065__seg_001,70,469.799312,477.252220,1821.044415,3.793423,10.822259,1.451810,0.900882,appearance_support,0.000000,0.000000,0,0,0.497368,not_candidate,not_candidate,appearance_cosine_support,long_forward_gap;motion_extrapolation_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,time_gap_outside_forward_window
REL_GM_RM019_00229,GM_RM019,AUTO_GM_RM019_0041,AUTO_GM_RM019_0042,GM_RM019__botsort__raw__bs_0005__seg_001,GM_RM019__botsort__raw__bs_0005__seg_002,2,10.221421,8.893884,57.865699,0.091441,1.034754,0.120509,0.950968,appearance_support,0.000000,0.000000,0,0,0.978767,strong_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,one_source_multiple_successors,AUTO_GM_RM019_0042;AUTO_GM_RM019_0043;AUTO_GM_RM019_0044;AUTO_GM_RM019_0045;AUTO_GM_RM019_0046,candidate_competition_margin_too_small
REL_GM_RM019_00230,GM_RM019,AUTO_GM_RM019_0041,AUTO_GM_RM019_0043,GM_RM019__botsort__raw__bs_0005__seg_001,GM_RM019__botsort__raw__bs_0003__seg_002,4,38.261615,38.455459,97.589893,0.199251,1.081253,0.216047,0.863122,appearance_support,0.000000,0.000000,0,0,0.946922,strong_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,one_source_multiple_successors,AUTO_GM_RM019_0042;AUTO_GM_RM019_0043;AUTO_GM_RM019_0044;AUTO_GM_RM019_0045;AUTO_GM_RM019_0046,candidate_competition_margin_too_small
REL_GM_RM019_00231,GM_RM019,AUTO_GM_RM019_0041,AUTO_GM_RM019_0044,GM_RM019__botsort__raw__bs_0005__seg_001,GM_RM019__botsort__raw__bs_0014__seg_001,17,165.168699,276.140824,677.054733,2.028112,420.736818,1.347435,0.430780,appearance_conflict,0.000000,0.000000,0,0,0.584250,ambiguous_continuity,ambiguous_continuity,,appearance_cosine_conflict;bbox_size_jump,medium_forward_gap;motion_extrapolation_weak,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00232,GM_RM019,AUTO_GM_RM019_0041,AUTO_GM_RM019_0045,GM_RM019__botsort__raw__bs_0005__seg_001,GM_RM019__botsort__raw__bs_0031__seg_001,33,118.128180,246.873973,1135.180113,3.336897,214.987470,0.869053,0.539884,appearance_conflict,0.000000,0.000000,0,0,0.494336,ambiguous_continuity,ambiguous_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00233,GM_RM019,AUTO_GM_RM019_0041,AUTO_GM_RM019_0046,GM_RM019__botsort__raw__bs_0005__seg_001,GM_RM019__botsort__raw__bs_0033__seg_001,37,257.842715,335.042756,1464.940908,4.307967,209.267194,0.297628,0.420209,appearance_conflict,0.000000,0.000000,0,0,0.451977,ambiguous_continuity,ambiguous_continuity,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump,,,partial_support_with_competition_or_state_uncertainty
REL_GM_RM019_00234,GM_RM019,AUTO_GM_RM019_0041,AUTO_GM_RM019_0047,GM_RM019__botsort__raw__bs_0005__seg_001,GM_RM019__botsort__raw__bs_0050__seg_001,56,118.258923,246.389306,1821.056094,5.325844,181.809174,0.615787,0.571125,appearance_conflict,0.000000,0.000000,0,0,0.498333,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,insufficient_time_motion_appearance_support
REL_GM_RM019_00235,GM_RM019,AUTO_GM_RM019_0041,AUTO_GM_RM019_0048,GM_RM019__botsort__raw__bs_0005__seg_001,GM_RM019__botsort__raw__bs_0054__seg_001,59,131.797456,268.283126,2019.822884,6.209957,2415.266402,0.495888,0.308522,appearance_conflict,0.000000,0.000000,0,0,0.461551,not_candidate,not_candidate,,long_forward_gap;motion_extrapolation_conflict;appearance_cosine_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,insufficient_time_motion_appearance_support
REL_GM_RM019_00236,GM_RM019,AUTO_GM_RM019_0041,AUTO_GM_RM019_0049,GM_RM019__botsort__raw__bs_0005__seg_001,GM_RM019__botsort__raw__bs_0065__seg_001,72,478.347300,484.593966,2884.428686,5.243990,10.193002,1.513389,0.867427,appearance_support,0.000000,0.000000,0,0,0.500452,not_candidate,not_candidate,appearance_cosine_support,long_forward_gap;motion_extrapolation_conflict;bbox_size_jump;not_candidate_under_fixed_policy,,,time_gap_outside_forward_window
REL_GM_RM019_00237,GM_RM019,AUTO_GM_RM019_0042,AUTO_GM_RM019_0043,GM_RM019__botsort__raw__bs_0005__seg_002,GM_RM019__botsort__raw__bs_0003__seg_002,2,30.243550,29.657232,30.243550,0.062257,1.118831,0.095538,0.875122,appearance_support,0.000000,0.000000,0,0,0.962355,strong_continuity,ambiguous_continuity,short_forward_gap;motion_extrapolation_consistent;appearance_cosine_support;bbox_size_compatible,,multiple_sources_one_successor,AUTO_GM_RM019_0040;AUTO_GM_RM019_0042;AUTO_GM_RM019_0041;AUTO_GM_RM019_0039;AUTO_GM_RM019_0038,candidate_competition_margin_too_small
REL_GM_RM019_00238,GM_RM019,AUTO_GM_RM019_0042,AUTO_GM_RM019_0044,GM_RM019__botsort__raw__bs_0005__seg_002,GM_RM019__botsort__raw__bs_0014__seg_001,15,167.674264,281.713800,167.674264,0.510352,435.359258,1.226925,0.444799,appearance_conflict,0.000000,0.000000,0,0,0.762035,ambiguous_continuity,ambiguous_continuity,motion_extrapolation_consistent,appearance_cosine_conflict;bbox_size_jump,medium_forward_gap,,partial_support_with_competition_or_state_uncertainty
