region_id,pair_id,sar_frame,family,variant,comparison_group,area_ratio_to_gt,offset_axis,offset_value,offset_unit,scale_ratio,rotation_relative_to_gt_deg,region_area_px,region_area_m2,region_area_p0_convention_m2,total_energy,mean_energy,median_energy,energy_std,peak_energy,energy_quantile_90,energy_quantile_95,energy_quantile_99,high_energy_threshold,high_energy_pixel_count,high_energy_pixel_fraction,response_occupancy_ratio,component_count,component_count_per_m2,component_count_per_p0_convention_m2,peak_count,peak_count_per_m2,peak_count_per_p0_convention_m2,energy_centroid_x,energy_centroid_y,energy_centroid_range_px,energy_centroid_azimuth_px,energy_centroid_range_m,energy_centroid_azimuth_m,energy_centroid_range_p0_convention_m,energy_centroid_azimuth_p0_convention_m,principal_axis_deg,principal_axis_minus_gt_storage_axis_deg,principal_axis_minus_local_range_axis_deg,range_support_width_px,azimuth_support_width_px,range_energy90_width_px,azimuth_energy90_width_px,range_second_moment_width_px,azimuth_second_moment_width_px,range_support_width_m,azimuth_support_width_m,range_energy90_width_m,azimuth_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,range_support_width_p0_convention_m,azimuth_support_width_p0_convention_m,range_energy90_width_p0_convention_m,azimuth_energy90_width_p0_convention_m,near_far_energy_ratio,front_rear_energy_ratio,inside_gt_pixel_fraction,inside_gt_energy_fraction,inside_ring_energy_ratio,boundary_contact_ratio,mask_contact_ratio,visible_fraction,metric_extent_reliable,observation_status,crop_bbox,mask_definition,gt_file_opened_for_region_generation,final_detection_label
E0_REG_000315_0042,WGV35A_PAIR_0003,315,INTERNAL_CROP,storage_rear_half,internal_response_distribution,0.5,,0,,0.5,0,5183,,4.6647,207852,40.102642,40,7.092147,78,48,52,62,51,336,0.064827,0.064827,60,,12.862564,5,,1.07188,754.204237,941.003464,24.639218,-27.163927,,,0.739177,-0.814918,173.799995,173.799995,-53.248919,95.474228,79.49926,63.093304,61.781119,71.098027,75.351942,,,,,,,2.864227,2.384978,1.892799,1.853434,0.155484,0,0.97241,0.974155,37.691735,0,0,1,false,fully_observed,"716,903,793,978",zero_value_proxy_only,true,
E0_REG_000315_0043,WGV35A_PAIR_0003,315,INTERNAL_CROP,center_core_0.50,internal_response_distribution,0.25,,0,,0.25,0,2701,,2.4309,105870,39.196594,39,6.105108,64,46,48,53,51,78,0.028878,0.028878,34,,13.986589,2,,0.822741,789.94992,940.137697,0.916734,-0.410476,,,0.027502,-0.012314,-164.801101,-164.801101,-31.850015,60.44244,67.966469,54.158391,56.534801,71.840854,56.636686,,,,,,,1.813273,2.038994,1.624752,1.696044,0.910494,0.970958,1,1,,0,0,1,false,fully_observed,"752,920,829,961",zero_value_proxy_only,true,
E0_REG_000315_0044,WGV35A_PAIR_0003,315,INTERNAL_CROP,boundary_band_inner_0.75,internal_response_distribution,1,,0,,1,0,4518,,4.0662,188949,41.821381,40,8.957932,112,52,58,72,51,563,0.124613,0.124613,72,,17.70695,14,,3.443018,791.39046,942.023498,-1.445097,-0.641029,,,-0.043353,-0.019231,176.060249,176.060249,-50.988665,145.895885,141.687299,85.80253,109.157114,127.776954,153.928659,,,,,,,4.376877,4.250619,2.574076,3.274713,1.060917,1.02785,0.952413,0.956877,22.189617,0,0,1,false,fully_observed,"716,903,865,978",zero_value_proxy_only,true,
E0_REG_000315_0045,WGV35A_PAIR_0003,315,TRANSLATION,image_x_-1.00_gt_extent,translation_response_surface,1,image_x,-1,gt_axis_extent,1,0,10295,,9.2655,405849,39.421951,39,6.46137,81,47,50,55,51,400,0.038854,0.038854,123,,13.275053,12,,1.295127,645.268105,939.817469,99.733511,-106.090061,,,2.992005,-3.182702,-158.678841,-158.678841,-25.727755,143.598955,137.37274,109.881776,79.427054,146.8023,98.457638,,,,,,,4.307969,4.121182,3.296453,2.382812,0,0,0,0,0,0,0,1,false,fully_observed,"572,903,721,978",zero_value_proxy_only,true,
E0_REG_000315_0046,WGV35A_PAIR_0003,315,TRANSLATION,image_x_-0.50_gt_extent,translation_response_surface,1,image_x,-0.5,gt_axis_extent,1,0,10295,,9.2655,406019,39.438465,39,6.472228,78,47,50,57,51,422,0.040991,0.040991,108,,11.656144,5,,0.539636,718.638049,940.540364,49.212044,-52.880544,,,1.476361,-1.586416,-168.417826,-168.417826,-35.46674,145.794762,130.255631,109.703597,93.105091,131.642992,104.995831,,,,,,,4.373843,3.907669,3.291108,2.793153,0.073982,0,0.489558,0.498696,0.994797,0,0,1,false,fully_observed,"644,903,793,978",zero_value_proxy_only,true,
E0_REG_000315_0047,WGV35A_PAIR_0003,315,TRANSLATION,image_x_-0.25_gt_extent,translation_response_surface,1,image_x,-0.25,gt_axis_extent,1,0,10295,,9.2655,410307,39.854977,40,6.835829,78,48,51,60,51,580,0.056338,0.056338,122,,13.167125,12,,1.295127,754.836488,940.760908,24.385954,-26.535888,,,0.731579,-0.796077,178.458247,178.458247,-48.590667,137.416029,139.44093,92.642761,85.405308,107.344095,116.474828,,,,,,,4.122481,4.183228,2.779283,2.562159,0.337821,0.339288,0.734337,0.743446,2.897811,0,0,1,false,fully_observed,"680,903,829,978",zero_value_proxy_only,true,
E0_REG_000315_0048,WGV35A_PAIR_0003,315,TRANSLATION,image_x_+0.25_gt_extent,translation_response_surface,1,image_x,0.25,gt_axis_extent,1,0,10295,,9.2655,416946,40.499855,40,7.536357,112,48,52,65,51,782,0.075959,0.075959,161,,17.376288,17,,1.834763,825.748387,940.930238,-24.055491,25.251683,,,-0.721665,0.75755,175.397998,175.397998,-51.650916,130.450606,142.166425,72.581975,101.531961,102.534474,119.922872,,,,,,,3.913518,4.264993,2.177459,3.045959,2.900957,2.919144,0.741136,0.750044,3.00071,0,0,1,false,fully_observed,"752,903,901,978",zero_value_proxy_only,true,
E0_REG_000315_0049,WGV35A_PAIR_0003,315,TRANSLATION,image_x_+0.50_gt_extent,translation_response_surface,1,image_x,0.5,gt_axis_extent,1,0,10295,,9.2655,412910,40.107819,40,7.298228,112,48,52,62,51,667,0.064789,0.064789,170,,18.347634,15,,1.618909,861.182614,940.687927,-48.022087,51.352361,,,-1.440663,1.540571,168.978494,168.978494,-58.07042,130.072603,147.643908,72.153411,101.582523,86.986116,115.457497,,,,,,,3.902178,4.429317,2.164602,3.047476,12.769174,135.906499,0.496357,0.510162,1.041491,0,0,1,false,fully_observed,"788,903,937,978",zero_value_proxy_only,true,
E0_REG_000315_0050,WGV35A_PAIR_0003,315,TRANSLATION,image_x_+1.00_gt_extent,translation_response_surface,1,image_x,1,gt_axis_extent,1,0,10295,,9.2655,401500,38.999516,39,6.003326,73,46,48,53,51,299,0.029043,0.029043,153,,16.51287,4,,0.431709,933.962224,939.982291,-97.095722,105.103156,,,-2.912872,3.153095,173.57862,173.57862,-53.470294,144.381452,144.665603,97.614625,112.537489,122.120555,151.352535,,,,,,,4.331444,4.339968,2.928439,3.376125,,,0.006799,0.006936,0.006985,0,0,1,false,fully_observed,"860,903,1009,978",zero_value_proxy_only,true,
E0_REG_000315_0051,WGV35A_PAIR_0003,315,TRANSLATION,image_y_-1.00_gt_extent,translation_response_surface,1,image_y,-1,gt_axis_extent,1,0,10295,,9.2655,404870,39.326859,39,6.042565,66,47,48,53,51,339,0.032929,0.032929,140,,15.109816,12,,1.295127,789.923696,869.60268,52.561697,47.631039,,,1.576851,1.428931,174.867643,174.867643,-52.181271,133.479472,149.43522,98.168381,120.942715,129.441206,156.567231,,,,,,,4.004384,4.483057,2.945051,3.628281,0.053296,0.978663,0,0,0,0,0,1,false,fully_observed,"716,833,865,908",zero_value_proxy_only,true,
E0_REG_000315_0052,WGV35A_PAIR_0003,315,TRANSLATION,image_y_-0.50_gt_extent,translation_response_surface,1,image_y,-0.5,gt_axis_extent,1,0,10295,,9.2655,399139,38.77018,39,5.837097,59,46,48,52,51,211,0.020495,0.020495,118,,12.735416,3,,0.323782,790.023435,905.061307,26.540303,23.543464,,,0.796209,0.706304,-177.173051,-177.173051,-44.221965,144.533138,141.586175,113.717209,110.267052,133.457797,130.96705,,,,,,,4.335994,4.247585,3.411516,3.308012,0.297397,0.992915,0.489558,0.490739,0.963629,0,0,1,false,fully_observed,"716,868,865,943",zero_value_proxy_only,true,
E0_REG_000315_0053,WGV35A_PAIR_0003,315,TRANSLATION,image_y_-0.25_gt_extent,translation_response_surface,1,image_y,-0.25,gt_axis_extent,1,0,10440,,9.396,407495,39.032089,39,6.102762,74,46,48,53,51,285,0.027299,0.027299,117,,12.452107,5,,0.532141,790.370355,922.734951,13.36795,11.75503,,,0.401039,0.352651,-166.45095,-166.45095,-33.499864,136.582969,126.292581,115.356835,97.169265,152.890324,113.476667,,,,,,,4.097489,3.788777,3.460705,2.915078,0.567602,1.001852,0.731034,0.733459,2.751772,0,0,1,false,fully_observed,"716,885,865,961",zero_value_proxy_only,true,
E0_REG_000315_0054,WGV35A_PAIR_0003,315,TRANSLATION,image_y_+0.25_gt_extent,translation_response_surface,1,image_y,0.25,gt_axis_extent,1,0,10440,,9.396,424801,40.689751,40,7.751814,112,50,53,66,51,893,0.085536,0.085536,152,,16.177097,22,,2.341422,790.820949,957.891813,-12.671633,-11.870127,,,-0.380149,-0.356104,176.093632,176.093632,-50.955282,132.518796,134.367942,81.51204,103.605,115.93404,138.517237,,,,,,,3.975564,4.031038,2.445361,3.10815,1.675288,1.011054,0.744828,0.754494,3.073228,0,0,1,false,fully_observed,"716,920,865,996",zero_value_proxy_only,true,
E0_REG_000315_0055,WGV35A_PAIR_0003,315,TRANSLATION,image_y_+0.50_gt_extent,translation_response_surface,1,image_y,0.5,gt_axis_extent,1,0,10295,,9.2655,418665,40.666828,40,7.74324,112,50,53,66,51,886,0.086061,0.086061,163,,17.592143,21,,2.266472,790.882816,974.555833,-24.910778,-23.17927,,,-0.747323,-0.695378,174.664874,174.664874,-52.38404,140.87346,151.631027,80.149292,103.580931,112.460085,140.523443,,,,,,,4.226204,4.548931,2.404479,3.107428,3.023961,1.015662,0.503545,0.525165,1.105993,0,0,1,false,fully_observed,"716,938,865,1013",zero_value_proxy_only,true,
E0_REG_000315_0056,WGV35A_PAIR_0003,315,TRANSLATION,image_y_+1.00_gt_extent,translation_response_surface,1,image_y,1,gt_axis_extent,1,0,10295,,9.2655,398042,38.663624,39,6.003853,71,46,48,52,51,260,0.025255,0.025255,131,,14.138471,10,,1.079273,790.115289,1009.779973,-50.16961,-47.741854,,,-1.505088,-1.432256,-179.982204,-179.982204,-47.031118,139.814084,140.122304,100.669984,110.368175,127.424066,132.328542,,,,,,,4.194423,4.203669,3.0201,3.311045,14.992688,0.989444,0.013987,0.014782,0.015004,0,0,1,false,fully_observed,"716,973,865,1048",zero_value_proxy_only,true,
E0_REG_000315_0057,WGV35A_PAIR_0003,315,TRANSLATION,local_range_-1.00_gt_extent,translation_response_surface,1,local_range,-1,gt_axis_extent,1,0,10440,,9.396,413572,39.614178,39,6.961855,89,47,51,61,51,543,0.052011,0.052011,151,,16.070668,11,,1.170711,892.997739,1049.005602,-148.981648,0.834166,,,-4.469449,0.025025,175.502391,175.502391,-51.546523,135.851034,142.797237,73.867667,92.678951,93.649698,108.588027,,,,,,,4.075531,4.283917,2.21603,2.780369,,,0,0,0,0,0,1,false,fully_observed,"818,1012,967,1088",zero_value_proxy_only,true,
E0_REG_000315_0058,WGV35A_PAIR_0003,315,TRANSLATION,local_range_-0.50_gt_extent,translation_response_surface,1,local_range,-0.5,gt_axis_extent,1,0,10295,,9.2655,411124,39.934338,39,7.306896,112,48,51,62,51,653,0.063429,0.063429,176,,18.995197,18,,1.942691,840.75433,994.265966,-73.318468,-0.106498,,,-2.199554,-0.003195,-162.030517,-162.030517,-29.079431,142.185645,143.781982,113.416262,73.012963,134.592804,98.566158,,,,,,,4.265569,4.313459,3.402488,2.190389,9560.023256,5.592963,0.14609,0.168696,0.202929,0,0,1,false,fully_observed,"767,958,916,1033",zero_value_proxy_only,true,
E0_REG_000315_0059,WGV35A_PAIR_0003,315,TRANSLATION,local_range_-0.25_gt_extent,translation_response_surface,1,local_range,-0.25,gt_axis_extent,1,0,10295,,9.2655,417702,40.573288,40,7.6281,112,50,53,65,51,838,0.081399,0.081399,160,,17.268361,20,,2.158545,816.123806,966.782582,-36.419806,0.592,,,-1.092594,0.01776,174.315801,174.315801,-52.733113,134.184915,134.495559,69.704794,97.422074,99.526536,124.371911,,,,,,,4.025547,4.034867,2.091144,2.922662,5.82007,2.105337,0.508596,0.527551,1.116629,0,0,1,false,fully_observed,"742,930,891,1005",zero_value_proxy_only,true,
E0_REG_000315_0060,WGV35A_PAIR_0003,315,TRANSLATION,local_range_+0.25_gt_extent,translation_response_surface,1,local_range,0.25,gt_axis_extent,1,0,10295,,9.2655,399001,38.756775,39,5.766384,58,46,48,52,51,193,0.018747,0.018747,108,,11.656144,1,,0.107927,765.025519,912.970148,37.784465,-0.142279,,,1.133534,-0.004268,-176.832435,-176.832435,-43.881349,131.030856,136.438557,112.002953,108.853742,132.080792,128.505763,,,,,,,3.930926,4.093157,3.360089,3.265612,0.156562,0.482691,0.497037,0.496949,0.987869,0,0,1,false,fully_observed,"691,876,840,951",zero_value_proxy_only,true,
E0_REG_000315_0061,WGV35A_PAIR_0003,315,TRANSLATION,local_range_+0.50_gt_extent,translation_response_surface,1,local_range,0.5,gt_axis_extent,1,0,10295,,9.2655,401723,39.021175,39,5.834661,59,46,48,52,51,258,0.025061,0.025061,136,,14.678107,4,,0.431709,739.022516,884.878332,76.063631,-0.033778,,,2.281909,-0.001013,-178.832826,-178.832826,-45.88174,141.403148,140.627923,105.463669,93.786465,125.546137,127.632047,,,,,,,4.242094,4.218838,3.16391,2.813594,0,0.169874,0.135503,0.135414,0.156623,0,0,1,false,fully_observed,"665,848,814,923",zero_value_proxy_only,true,
E0_REG_000315_0062,WGV35A_PAIR_0003,315,TRANSLATION,local_range_+1.00_gt_extent,translation_response_surface,1,local_range,1,gt_axis_extent,1,0,10295,,9.2655,415271,40.337154,40,6.311478,65,48,51,55,51,588,0.057115,0.057115,195,,21.045815,18,,1.942691,689.295096,830.666577,149.626105,0.507417,,,4.488783,0.015222,-179.897018,-179.897018,-46.945932,136.936903,145.346977,105.237353,110.820808,132.460209,138.544336,,,,,,,4.108107,4.360409,3.157121,3.324624,0,0,0,0,0,0,0,1,false,fully_observed,"615,794,764,869",zero_value_proxy_only,true,
E0_REG_000315_0063,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_-1.00_gt_extent,translation_response_surface,1,local_azimuth,-1,gt_axis_extent,1,0,10440,,9.396,264598,25.344637,34,18.907164,58,45,47,51,51,125,0.011973,0.011973,68,,7.237122,1,,0.106428,696.448594,1036.820033,-6.139167,-134.724236,,,-0.184175,-4.041727,-165.62385,-165.62385,-32.672765,130.424113,105.095364,107.409091,73.87494,138.934109,102.434169,,,,,,,3.912723,3.152861,3.222273,2.216248,1.466034,0,0,0,0,0,0.326245,0.673755,false,mask_censored,"604,1007,753,1083",zero_value_proxy_only,true,
E0_REG_000315_0064,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_-0.50_gt_extent,translation_response_surface,1,local_azimuth,-0.5,gt_axis_extent,1,0,10295,,9.2655,406959,39.52977,39,6.678801,78,47,50,58,51,506,0.04915,0.04915,129,,13.922616,11,,1.1872,734.419212,991.483685,1.171941,-76.04119,,,0.035158,-2.281236,174.102534,174.102534,-52.94638,145.012264,146.608601,82.044152,99.088193,96.90673,117.006976,,,,,,,4.350368,4.398258,2.461325,2.972646,0.94762,0.123861,0.162409,0.178883,0.217853,0,0,1,false,fully_observed,"660,955,809,1030",zero_value_proxy_only,true,
E0_REG_000315_0065,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_-0.25_gt_extent,translation_response_surface,1,local_azimuth,-0.25,gt_axis_extent,1,0,10295,,9.2655,411510,39.971832,40,6.961448,78,48,51,60,51,650,0.063137,0.063137,143,,15.433598,15,,1.618909,762.702814,965.979437,0.567706,-37.961487,,,0.017031,-1.138845,178.778207,178.778207,-48.270707,134.943343,144.513918,77.045795,84.119615,106.187416,116.923531,,,,,,,4.0483,4.335418,2.311374,2.523588,0.974777,0.4435,0.507042,0.522733,1.095265,0,0,1,false,fully_observed,"688,929,837,1004",zero_value_proxy_only,true,
E0_REG_000315_0066,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_+0.25_gt_extent,translation_response_surface,1,local_azimuth,0.25,gt_axis_extent,1,0,10295,,9.2655,399532,38.808353,39,5.911464,66,46,48,52,51,225,0.021855,0.021855,115,,12.411635,4,,0.431709,818.097429,914.132625,0.7718,37.910863,,,0.023154,1.137326,-176.983207,-176.983207,-44.032121,128.079044,140.526799,98.751056,103.857809,127.124618,123.787571,,,,,,,3.842371,4.215804,2.962532,3.115734,0.957924,2.238696,0.500049,0.501895,1.007608,0,0,1,false,fully_observed,"744,877,893,952",zero_value_proxy_only,true,
E0_REG_000315_0067,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_+0.50_gt_extent,translation_response_surface,1,local_azimuth,0.5,gt_axis_extent,1,0,10295,,9.2655,407294,39.562313,39,6.353209,78,47,50,55,51,478,0.04643,0.04643,150,,16.189089,19,,2.050618,847.070993,887.569564,0.472426,77.217021,,,0.014173,2.316511,163.286695,163.286695,-63.762219,134.110284,150.318841,76.366846,116.069551,88.129923,140.140497,,,,,,,4.023309,4.509565,2.291005,3.482087,0.99234,7.792669,0.15561,0.15326,0.181,0,0,1,false,fully_observed,"772,851,921,926",zero_value_proxy_only,true,
E0_REG_000315_0068,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_+1.00_gt_extent,translation_response_surface,1,local_azimuth,1,gt_axis_extent,1,0,10295,,9.2655,459049,44.589508,44,8.330119,108,54,58,69,51,2247,0.218261,0.218261,296,,31.946468,67,,7.231126,904.72933,836.013813,-1.078958,154.547949,,,-0.032369,4.636438,-177.990443,-177.990443,-45.039358,144.432014,141.005925,93.5553,90.280896,111.335539,111.246846,,,,,,,4.33296,4.230178,2.806659,2.708427,1.068785,,0,0,0,0,0,1,false,fully_observed,"829,799,978,874",zero_value_proxy_only,true,
E0_REG_000315_0069,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_-1.00_gt_extent,translation_response_surface,1,storage_long_axis,-1,gt_axis_extent,1,0,10295,,9.2655,405849,39.421951,39,6.46137,81,47,50,55,51,400,0.038854,0.038854,123,,13.275053,12,,1.295127,645.268105,939.817469,99.733511,-106.090061,,,2.992005,-3.182702,-158.678841,-158.678841,-25.727755,143.598955,137.37274,109.881776,79.427054,146.8023,98.457638,,,,,,,4.307969,4.121182,3.296453,2.382812,0,0,0,0,0,0,0,1,false,fully_observed,"572,903,721,978",zero_value_proxy_only,true,
E0_REG_000315_0070,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_-0.50_gt_extent,translation_response_surface,1,storage_long_axis,-0.5,gt_axis_extent,1,0,10295,,9.2655,406019,39.438465,39,6.472228,78,47,50,57,51,422,0.040991,0.040991,108,,11.656144,5,,0.539636,718.638049,940.540364,49.212044,-52.880544,,,1.476361,-1.586416,-168.417826,-168.417826,-35.46674,145.794762,130.255631,109.703597,93.105091,131.642992,104.995831,,,,,,,4.373843,3.907669,3.291108,2.793153,0.073982,0,0.489558,0.498696,0.994797,0,0,1,false,fully_observed,"644,903,793,978",zero_value_proxy_only,true,
E0_REG_000315_0071,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_-0.25_gt_extent,translation_response_surface,1,storage_long_axis,-0.25,gt_axis_extent,1,0,10295,,9.2655,410307,39.854977,40,6.835829,78,48,51,60,51,580,0.056338,0.056338,122,,13.167125,12,,1.295127,754.836488,940.760908,24.385954,-26.535888,,,0.731579,-0.796077,178.458247,178.458247,-48.590667,137.416029,139.44093,92.642761,85.405308,107.344095,116.474828,,,,,,,4.122481,4.183228,2.779283,2.562159,0.337821,0.339288,0.734337,0.743446,2.897811,0,0,1,false,fully_observed,"680,903,829,978",zero_value_proxy_only,true,
E0_REG_000315_0072,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_+0.25_gt_extent,translation_response_surface,1,storage_long_axis,0.25,gt_axis_extent,1,0,10295,,9.2655,416946,40.499855,40,7.536357,112,48,52,65,51,782,0.075959,0.075959,161,,17.376288,17,,1.834763,825.748387,940.930238,-24.055491,25.251683,,,-0.721665,0.75755,175.397998,175.397998,-51.650916,130.450606,142.166425,72.581975,101.531961,102.534474,119.922872,,,,,,,3.913518,4.264993,2.177459,3.045959,2.900957,2.919144,0.741136,0.750044,3.00071,0,0,1,false,fully_observed,"752,903,901,978",zero_value_proxy_only,true,
E0_REG_000315_0073,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_+0.50_gt_extent,translation_response_surface,1,storage_long_axis,0.5,gt_axis_extent,1,0,10295,,9.2655,412910,40.107819,40,7.298228,112,48,52,62,51,667,0.064789,0.064789,170,,18.347634,15,,1.618909,861.182614,940.687927,-48.022087,51.352361,,,-1.440663,1.540571,168.978494,168.978494,-58.07042,130.072603,147.643908,72.153411,101.582523,86.986116,115.457497,,,,,,,3.902178,4.429317,2.164602,3.047476,12.769174,135.906499,0.496357,0.510162,1.041491,0,0,1,false,fully_observed,"788,903,937,978",zero_value_proxy_only,true,
E0_REG_000315_0074,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_+1.00_gt_extent,translation_response_surface,1,storage_long_axis,1,gt_axis_extent,1,0,10295,,9.2655,401500,38.999516,39,6.003326,73,46,48,53,51,299,0.029043,0.029043,153,,16.51287,4,,0.431709,933.962224,939.982291,-97.095722,105.103156,,,-2.912872,3.153095,173.57862,173.57862,-53.470294,144.381452,144.665603,97.614625,112.537489,122.120555,151.352535,,,,,,,4.331444,4.339968,2.928439,3.376125,,,0.006799,0.006936,0.006985,0,0,1,false,fully_observed,"860,903,1009,978",zero_value_proxy_only,true,
E0_REG_000315_0075,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_-1.00_gt_extent,translation_response_surface,1,storage_short_axis,-1,gt_axis_extent,1,0,10295,,9.2655,404870,39.326859,39,6.042565,66,47,48,53,51,339,0.032929,0.032929,140,,15.109816,12,,1.295127,789.923696,869.60268,52.561697,47.631039,,,1.576851,1.428931,174.867643,174.867643,-52.181271,133.479472,149.43522,98.168381,120.942715,129.441206,156.567231,,,,,,,4.004384,4.483057,2.945051,3.628281,0.053296,0.978663,0,0,0,0,0,1,false,fully_observed,"716,833,865,908",zero_value_proxy_only,true,
E0_REG_000315_0076,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_-0.50_gt_extent,translation_response_surface,1,storage_short_axis,-0.5,gt_axis_extent,1,0,10295,,9.2655,399139,38.77018,39,5.837097,59,46,48,52,51,211,0.020495,0.020495,118,,12.735416,3,,0.323782,790.023435,905.061307,26.540303,23.543464,,,0.796209,0.706304,-177.173051,-177.173051,-44.221965,144.533138,141.586175,113.717209,110.267052,133.457797,130.96705,,,,,,,4.335994,4.247585,3.411516,3.308012,0.297397,0.992915,0.489558,0.490739,0.963629,0,0,1,false,fully_observed,"716,868,865,943",zero_value_proxy_only,true,
E0_REG_000315_0077,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_-0.25_gt_extent,translation_response_surface,1,storage_short_axis,-0.25,gt_axis_extent,1,0,10440,,9.396,407495,39.032089,39,6.102762,74,46,48,53,51,285,0.027299,0.027299,117,,12.452107,5,,0.532141,790.370355,922.734951,13.36795,11.75503,,,0.401039,0.352651,-166.45095,-166.45095,-33.499864,136.582969,126.292581,115.356835,97.169265,152.890324,113.476667,,,,,,,4.097489,3.788777,3.460705,2.915078,0.567602,1.001852,0.731034,0.733459,2.751772,0,0,1,false,fully_observed,"716,885,865,961",zero_value_proxy_only,true,
E0_REG_000315_0078,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_+0.25_gt_extent,translation_response_surface,1,storage_short_axis,0.25,gt_axis_extent,1,0,10440,,9.396,424801,40.689751,40,7.751814,112,50,53,66,51,893,0.085536,0.085536,152,,16.177097,22,,2.341422,790.820949,957.891813,-12.671633,-11.870127,,,-0.380149,-0.356104,176.093632,176.093632,-50.955282,132.518796,134.367942,81.51204,103.605,115.93404,138.517237,,,,,,,3.975564,4.031038,2.445361,3.10815,1.675288,1.011054,0.744828,0.754494,3.073228,0,0,1,false,fully_observed,"716,920,865,996",zero_value_proxy_only,true,
E0_REG_000315_0079,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_+0.50_gt_extent,translation_response_surface,1,storage_short_axis,0.5,gt_axis_extent,1,0,10295,,9.2655,418665,40.666828,40,7.74324,112,50,53,66,51,886,0.086061,0.086061,163,,17.592143,21,,2.266472,790.882816,974.555833,-24.910778,-23.17927,,,-0.747323,-0.695378,174.664874,174.664874,-52.38404,140.87346,151.631027,80.149292,103.580931,112.460085,140.523443,,,,,,,4.226204,4.548931,2.404479,3.107428,3.023961,1.015662,0.503545,0.525165,1.105993,0,0,1,false,fully_observed,"716,938,865,1013",zero_value_proxy_only,true,
