region_id,pair_id,sar_frame,family,variant,comparison_group,geometry_basis,center_x,center_y,width_px,height_px,angle_deg,area_ratio_to_gt,offset_axis,offset_value,offset_unit,offset_px_local_range,offset_px_local_azimuth,offset_p0_convention_m_local_range,offset_p0_convention_m_local_azimuth,scale_ratio,rotation_relative_to_gt_deg,source_role,interpretation_scope,gt_overlap_allowed,background_source,outer_polygon,inner_polygon,metric_mapping_status,pixel_to_meter_status
E0_REG_000315_0064,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,734.799149,992.731146,143.982,70.212,0,1,local_azimuth,-0.5,gt_axis_extent,0,-76.613087,0,-2.298393,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,662.808149:957.625146;806.790149:957.625146;806.790149:1027.837146;662.808149:1027.837146,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0065,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,762.837075,966.630073,143.982,70.212,0,1,local_azimuth,-0.25,gt_axis_extent,0,-38.306544,0,-1.149196,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,690.846075:931.524073;834.828075:931.524073;834.828075:1001.736073;690.846075:1001.736073,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0066,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,818.912925,914.427927,143.982,70.212,0,1,local_azimuth,0.25,gt_axis_extent,-0,38.306544,-0,1.149196,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,746.921925:879.321927;890.903925:879.321927;890.903925:949.533927;746.921925:949.533927,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0067,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,846.950851,888.326854,143.982,70.212,0,1,local_azimuth,0.5,gt_axis_extent,-0,76.613087,-0,2.298393,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,774.959851:853.220854;918.941851:853.220854;918.941851:923.432854;774.959851:923.432854,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0068,WGV35A_PAIR_0003,315,TRANSLATION,local_azimuth_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,903.026702,836.124708,143.982,70.212,0,1,local_azimuth,1,gt_axis_extent,0,153.226174,0,4.596785,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,831.035702:801.018708;975.017702:801.018708;975.017702:871.230708;831.035702:871.230708,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0069,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,646.893,940.529,143.982,70.212,0,1,storage_long_axis,-1,gt_axis_extent,98.105555,-105.385561,2.943167,-3.161567,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,574.902:905.423;718.884:905.423;718.884:975.635;574.902:975.635,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0070,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,718.884,940.529,143.982,70.212,0,1,storage_long_axis,-0.5,gt_axis_extent,49.052777,-52.69278,1.471583,-1.580783,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,646.893:905.423;790.875:905.423;790.875:975.635;646.893:975.635,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0071,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,754.8795,940.529,143.982,70.212,0,1,storage_long_axis,-0.25,gt_axis_extent,24.526389,-26.34639,0.735792,-0.790392,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,682.8885:905.423;826.8705:905.423;826.8705:975.635;682.8885:975.635,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0072,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,826.8705,940.529,143.982,70.212,0,1,storage_long_axis,0.25,gt_axis_extent,-24.526389,26.34639,-0.735792,0.790392,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,754.8795:905.423;898.8615:905.423;898.8615:975.635;754.8795:975.635,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0073,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,862.866,940.529,143.982,70.212,0,1,storage_long_axis,0.5,gt_axis_extent,-49.052777,52.69278,-1.471583,1.580783,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,790.875:905.423;934.857:905.423;934.857:975.635;790.875:975.635,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0074,WGV35A_PAIR_0003,315,TRANSLATION,storage_long_axis_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,934.857,940.529,143.982,70.212,0,1,storage_long_axis,1,gt_axis_extent,-98.105555,105.385561,-2.943167,3.161567,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,862.866:905.423;1006.848:905.423;1006.848:975.635;862.866:975.635,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0075,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_-1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,790.875,870.317,143.982,70.212,0,1,storage_short_axis,-1,gt_axis_extent,51.390667,47.840613,1.54172,1.435218,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,718.884:835.211;862.866:835.211;862.866:905.423;718.884:905.423,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0076,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_-0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,790.875,905.423,143.982,70.212,0,1,storage_short_axis,-0.5,gt_axis_extent,25.695333,23.920307,0.77086,0.717609,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,718.884:870.317;862.866:870.317;862.866:940.529;718.884:940.529,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0077,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_-0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,790.875,922.976,143.982,70.212,0,1,storage_short_axis,-0.25,gt_axis_extent,12.847667,11.960153,0.38543,0.358805,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,718.884:887.87;862.866:887.87;862.866:958.082;718.884:958.082,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0078,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_+0.25_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,790.875,958.082,143.982,70.212,0,1,storage_short_axis,0.25,gt_axis_extent,-12.847667,-11.960153,-0.38543,-0.358805,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,718.884:922.976;862.866:922.976;862.866:993.188;718.884:993.188,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0079,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_+0.50_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,790.875,975.635,143.982,70.212,0,1,storage_short_axis,0.5,gt_axis_extent,-25.695333,-23.920307,-0.77086,-0.717609,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,718.884:940.529;862.866:940.529;862.866:1010.741;718.884:1010.741,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0080,WGV35A_PAIR_0003,315,TRANSLATION,storage_short_axis_+1.00_gt_extent,translation_response_surface,same_area_axis_aligned_or_local_shift,790.875,1010.741,143.982,70.212,0,1,storage_short_axis,1,gt_axis_extent,-51.390667,-47.840613,-1.54172,-1.435218,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,718.884:975.635;862.866:975.635;862.866:1045.847;718.884:1045.847,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0081,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_-90,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,-90,1,,0,,-0,0,-0,0,1,-90,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,755.769:1012.52;755.769:868.538;825.981:868.538;825.981:1012.52,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0082,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_-60,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,-60,1,,0,,-0,0,-0,0,1,-60,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,724.476812:985.322035;796.467812:860.629965;857.273188:895.735965;785.282188:1020.428035,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0083,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_-45,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,-45,1,,0,,-0,0,-0,0,1,-45,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,715.145985:966.610634;816.956634:864.799985;866.604015:914.447366;764.793366:1016.258015,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0084,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_-30,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,-30,1,,0,,-0,0,-0,0,1,-30,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,710.975965:946.121812;835.668035:874.130812;870.774035:934.936188;746.081965:1006.927188,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0085,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_-15,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,-15,1,,0,,-0,0,-0,0,1,-15,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,712.250932:925.25185;851.326865:887.986566;869.499068:955.80615;730.423135:993.071434,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0086,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_+0,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,718.884:905.423;862.866:905.423;862.866:975.635;718.884:975.635,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0087,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_+15,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,15,1,,0,,-0,0,-0,0,1,15,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,730.423135:887.986566;869.499068:925.25185;851.326865:993.071434;712.250932:955.80615,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0088,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_+30,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,30,1,,0,,-0,0,-0,0,1,30,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,746.081965:874.130812;870.774035:946.121812;835.668035:1006.927188;710.975965:934.936188,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0089,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_+45,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,45,1,,0,,-0,0,-0,0,1,45,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,764.793366:864.799985;866.604015:966.610634;816.956634:1016.258015;715.145985:914.447366,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0090,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_+60,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,60,1,,0,,-0,0,-0,0,1,60,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,785.282188:860.629965;857.273188:985.322035;796.467812:1020.428035;724.476812:895.735965,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0091,WGV35A_PAIR_0003,315,ROTATION,image_axis_rotation_+90,rotation_response_curve,same_center_axis_rotation,790.875,940.529,143.982,70.212,90,1,,0,,-0,0,-0,0,1,90,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,825.981:868.538;825.981:1012.52;755.769:1012.52;755.769:868.538,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0092,WGV35A_PAIR_0003,315,RING,10pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,790.875,940.529,158.3802,77.2332,0,1.21,,0,,-0,0,-0,0,1.1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,711.6849:901.9124;870.0651:901.9124;870.0651:979.1456;711.6849:979.1456,718.884:905.423;862.866:905.423;862.866:975.635;718.884:975.635,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0093,WGV35A_PAIR_0003,315,RING,25pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,790.875,940.529,179.9775,87.765,0,1.5625,,0,,-0,0,-0,0,1.25,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,700.88625:896.6465;880.86375:896.6465;880.86375:984.4115;700.88625:984.4115,718.884:905.423;862.866:905.423;862.866:975.635;718.884:975.635,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0094,WGV35A_PAIR_0003,315,RING,50pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,790.875,940.529,215.973,105.318,0,2.25,,0,,-0,0,-0,0,1.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,682.8885:887.87;898.8615:887.87;898.8615:993.188;682.8885:993.188,718.884:905.423;862.866:905.423;862.866:975.635;718.884:975.635,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0095,WGV35A_PAIR_0003,315,RING,100pct_expansion_ring,ring_contrast,expanded_region_minus_original_gt,790.875,940.529,287.964,140.424,0,4,,0,,-0,0,-0,0,2,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,646.893:870.317;934.857:870.317;934.857:1010.741;646.893:1010.741,718.884:905.423;862.866:905.423;862.866:975.635;718.884:975.635,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0096,WGV35A_PAIR_0003,315,BACKGROUND_CONTROL,near_background_same_area,same_area_background_control,same_area_axis_aligned_background,974.228041,1137.48791,143.982,70.212,0,1,,0,,-269.093199,0,-8.072796,0,1,0,background_control,posthoc_physical_contrast,false,local_range_background,902.237041:1102.38191;1046.219041:1102.38191;1046.219041:1172.59391;902.237041:1172.59391,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0097,WGV35A_PAIR_0003,315,BACKGROUND_CONTROL,far_background_same_area,same_area_background_control,same_area_axis_aligned_background,607.521959,743.57009,143.982,70.212,0,1,,0,,269.093199,0,8.072796,0,1,0,background_control,posthoc_physical_contrast,false,local_range_background,535.530959:708.46409;679.512959:708.46409;679.512959:778.67609;535.530959:778.67609,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0098,WGV35A_PAIR_0003,315,BACKGROUND_CONTROL,strong_scatterer_background_same_area,same_area_background_control,same_area_axis_aligned_background,1224,965,143.982,70.212,0,1,,0,,-313.031201,300.345738,-9.390936,9.010372,1,0,background_control,posthoc_physical_contrast,false,frame_scan_q95=79,1152.009:929.894;1295.991:929.894;1295.991:1000.106;1152.009:1000.106,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0099,WGV35A_PAIR_0003,315,BACKGROUND_CONTROL,mask_edge_background_same_area,same_area_background_control,same_area_axis_aligned_background,72,790,143.982,70.212,0,1,,0,,600.000095,-423.603743,18.000003,-12.708112,1,0,background_control,posthoc_physical_contrast,false,zero_proxy_scan_zero_fraction=1,0.009:754.894;143.991:754.894;143.991:825.106;0.009:825.106,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0100,WGV35A_PAIR_0003,315,BACKGROUND_CONTROL,linear_structure_background_same_area,same_area_background_control,same_area_n005_coordinate_control,1461.700834,848.735721,143.982,70.212,0,1,,0,,-389.896337,553.546884,-11.69689,16.606407,1,0,background_control,posthoc_physical_contrast,false,N005_component:COMP_BG_000257_020,1389.709834:813.629721;1533.691834:813.629721;1533.691834:883.841721;1389.709834:883.841721,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000315_0101,WGV35A_PAIR_0003,315,BACKGROUND_CONTROL,known_non_vehicle_same_area,same_area_background_control,same_area_n005_coordinate_control,1196.566369,1166.397906,143.982,70.212,0,1,,0,,-441.748956,143.03884,-13.252469,4.291165,1,0,background_control,posthoc_physical_contrast,false,N005_component:COMP_BG_000261_001,1124.575369:1131.291906;1268.557369:1131.291906;1268.557369:1201.503906;1124.575369:1201.503906,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0001,WGV35A_PAIR_0006,317,GT_ORIGINAL,gt_original,vehicle_reference,axis_aligned_sar_gt_bbox,796.4825,941.214,163.847,68.644,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,714.559:906.892;878.406:906.892;878.406:975.536;714.559:975.536,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0002,WGV35A_PAIR_0006,317,SCALE,uniform_scale_0.50,scale_response,axis_aligned_sar_gt_bbox,796.4825,941.214,81.9235,34.322,0,0.25,,0,,-0,0,-0,0,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,755.52075:924.053;837.44425:924.053;837.44425:958.375;755.52075:958.375,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0003,WGV35A_PAIR_0006,317,SCALE,range_only_scale_0.50,scale_response,local_range_azimuth_axes,796.4825,941.214,80.688408,167.116233,-132.556815,1.198916,,0,,-0,0,-0,0,0.5,-132.556815,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,762.218633:1027.443931;707.647371:968.00828;830.746367:854.984069;885.317629:914.41972,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0004,WGV35A_PAIR_0006,317,SCALE,azimuth_only_scale_0.50,scale_response,local_range_azimuth_axes,796.4825,941.214,161.376815,83.558116,-132.556815,1.198916,,0,,-0,0,-0,0,0.5,-132.556815,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,820.279012:1028.905703;711.136489:910.034402;772.685988:853.522297;881.828511:972.393598,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0005,WGV35A_PAIR_0006,317,SCALE,storage_long_axis_only_scale_0.50,scale_response,axis_aligned_storage_long_short,796.4825,941.214,81.9235,68.644,0,0.5,,0,,-0,0,-0,0,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,755.52075:906.892;837.44425:906.892;837.44425:975.536;755.52075:975.536,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0006,WGV35A_PAIR_0006,317,SCALE,storage_short_axis_only_scale_0.50,scale_response,axis_aligned_storage_long_short,796.4825,941.214,163.847,34.322,0,0.5,,0,,-0,0,-0,0,0.5,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,714.559:924.053;878.406:924.053;878.406:958.375;714.559:958.375,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0007,WGV35A_PAIR_0006,317,SCALE,uniform_scale_0.75,scale_response,axis_aligned_sar_gt_bbox,796.4825,941.214,122.88525,51.483,0,0.5625,,0,,-0,0,-0,0,0.75,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,735.039875:915.4725;857.925125:915.4725;857.925125:966.9555;735.039875:966.9555,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0008,WGV35A_PAIR_0006,317,SCALE,range_only_scale_0.75,scale_response,local_range_azimuth_axes,796.4825,941.214,121.032612,167.116233,-132.556815,1.798374,,0,,-0,0,-0,0,0.75,-132.556815,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,775.861448:1042.302843;694.004556:953.149368;817.103552:840.125157;898.960444:929.278632,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0009,WGV35A_PAIR_0006,317,SCALE,azimuth_only_scale_0.75,scale_response,local_range_azimuth_axes,796.4825,941.214,161.376815,125.337174,-132.556815,1.798374,,0,,-0,0,-0,0,0.75,-132.556815,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,804.891638:1043.03373;695.749115:924.162429;788.073362:839.39427;897.215885:958.265571,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0010,WGV35A_PAIR_0006,317,SCALE,storage_long_axis_only_scale_0.75,scale_response,axis_aligned_storage_long_short,796.4825,941.214,122.88525,68.644,0,0.75,,0,,-0,0,-0,0,0.75,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,735.039875:906.892;857.925125:906.892;857.925125:975.536;735.039875:975.536,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0011,WGV35A_PAIR_0006,317,SCALE,storage_short_axis_only_scale_0.75,scale_response,axis_aligned_storage_long_short,796.4825,941.214,163.847,51.483,0,0.75,,0,,-0,0,-0,0,0.75,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,714.559:915.4725;878.406:915.4725;878.406:966.9555;714.559:966.9555,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0012,WGV35A_PAIR_0006,317,SCALE,uniform_scale_1.00,scale_response,axis_aligned_sar_gt_bbox,796.4825,941.214,163.847,68.644,0,1,,0,,-0,0,-0,0,1,0,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,714.559:906.892;878.406:906.892;878.406:975.536;714.559:975.536,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0013,WGV35A_PAIR_0006,317,SCALE,range_only_scale_1.00,scale_response,local_range_azimuth_axes,796.4825,941.214,161.376815,167.116233,-132.556815,2.397832,,0,,-0,0,-0,0,1,-132.556815,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,789.504263:1057.161756;680.36174:938.290455;803.460737:825.266244;912.60326:944.137545,,NOT_READY,P0_CONVENTION_ONLY
E0_REG_000317_0014,WGV35A_PAIR_0006,317,SCALE,azimuth_only_scale_1.00,scale_response,local_range_azimuth_axes,796.4825,941.214,161.376815,167.116233,-132.556815,2.397832,,0,,-0,0,-0,0,1,-132.556815,vehicle_reference_or_perturbation,posthoc_physical_contrast,true,,789.504263:1057.161756;680.36174:938.290455;803.460737:825.266244;912.60326:944.137545,,NOT_READY,P0_CONVENTION_ONLY
