template_id,independent_geometry_id,member_response_unit_ids,sar_frame,template_family,template_axis,template_operation,delta_m,delta_px,rotation_deg,template_scope
GM019IG0005_T29,GM019IG0005,R21B00108,213,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0005_T30,GM019IG0005,R21B00108,213,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0005_T31,GM019IG0005,R21B00108,213,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0005_T32,GM019IG0005,R21B00108,213,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0005_T33,GM019IG0005,R21B00108,213,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0005_T34,GM019IG0005,R21B00108,213,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0005_T35,GM019IG0005,R21B00108,213,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0005_T36,GM019IG0005,R21B00108,213,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0005_T37,GM019IG0005,R21B00108,213,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0005_T38,GM019IG0005,R21B00108,213,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0005_T39,GM019IG0005,R21B00108,213,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0005_T40,GM019IG0005,R21B00108,213,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0005_T41,GM019IG0005,R21B00108,213,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0005_T42,GM019IG0005,R21B00108,213,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0005_T43,GM019IG0005,R21B00108,213,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0005_T44,GM019IG0005,R21B00108,213,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0005_T45,GM019IG0005,R21B00108,213,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0006_T01,GM019IG0006,R21B00111,213,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0006_T02,GM019IG0006,R21B00111,213,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0006_T03,GM019IG0006,R21B00111,213,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0006_T04,GM019IG0006,R21B00111,213,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0006_T05,GM019IG0006,R21B00111,213,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0006_T06,GM019IG0006,R21B00111,213,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0006_T07,GM019IG0006,R21B00111,213,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0006_T08,GM019IG0006,R21B00111,213,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0006_T09,GM019IG0006,R21B00111,213,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0006_T10,GM019IG0006,R21B00111,213,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0006_T11,GM019IG0006,R21B00111,213,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0006_T12,GM019IG0006,R21B00111,213,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0006_T13,GM019IG0006,R21B00111,213,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0006_T14,GM019IG0006,R21B00111,213,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0006_T15,GM019IG0006,R21B00111,213,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0006_T16,GM019IG0006,R21B00111,213,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0006_T17,GM019IG0006,R21B00111,213,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0006_T18,GM019IG0006,R21B00111,213,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0006_T19,GM019IG0006,R21B00111,213,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0006_T20,GM019IG0006,R21B00111,213,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0006_T21,GM019IG0006,R21B00111,213,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0006_T22,GM019IG0006,R21B00111,213,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0006_T23,GM019IG0006,R21B00111,213,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0006_T24,GM019IG0006,R21B00111,213,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0006_T25,GM019IG0006,R21B00111,213,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0006_T26,GM019IG0006,R21B00111,213,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0006_T27,GM019IG0006,R21B00111,213,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0006_T28,GM019IG0006,R21B00111,213,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0006_T29,GM019IG0006,R21B00111,213,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0006_T30,GM019IG0006,R21B00111,213,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0006_T31,GM019IG0006,R21B00111,213,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0006_T32,GM019IG0006,R21B00111,213,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0006_T33,GM019IG0006,R21B00111,213,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0006_T34,GM019IG0006,R21B00111,213,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0006_T35,GM019IG0006,R21B00111,213,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0006_T36,GM019IG0006,R21B00111,213,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0006_T37,GM019IG0006,R21B00111,213,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0006_T38,GM019IG0006,R21B00111,213,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0006_T39,GM019IG0006,R21B00111,213,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0006_T40,GM019IG0006,R21B00111,213,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0006_T41,GM019IG0006,R21B00111,213,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0006_T42,GM019IG0006,R21B00111,213,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0006_T43,GM019IG0006,R21B00111,213,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0006_T44,GM019IG0006,R21B00111,213,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0006_T45,GM019IG0006,R21B00111,213,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0007_T01,GM019IG0007,R21B00049,39,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0007_T02,GM019IG0007,R21B00049,39,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0007_T03,GM019IG0007,R21B00049,39,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0007_T04,GM019IG0007,R21B00049,39,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0007_T05,GM019IG0007,R21B00049,39,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0007_T06,GM019IG0007,R21B00049,39,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0007_T07,GM019IG0007,R21B00049,39,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0007_T08,GM019IG0007,R21B00049,39,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0007_T09,GM019IG0007,R21B00049,39,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0007_T10,GM019IG0007,R21B00049,39,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0007_T11,GM019IG0007,R21B00049,39,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0007_T12,GM019IG0007,R21B00049,39,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0007_T13,GM019IG0007,R21B00049,39,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0007_T14,GM019IG0007,R21B00049,39,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0007_T15,GM019IG0007,R21B00049,39,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0007_T16,GM019IG0007,R21B00049,39,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0007_T17,GM019IG0007,R21B00049,39,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0007_T18,GM019IG0007,R21B00049,39,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0007_T19,GM019IG0007,R21B00049,39,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0007_T20,GM019IG0007,R21B00049,39,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0007_T21,GM019IG0007,R21B00049,39,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0007_T22,GM019IG0007,R21B00049,39,single_boundary_shift,range_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0007_T23,GM019IG0007,R21B00049,39,single_boundary_shift,range_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0007_T24,GM019IG0007,R21B00049,39,single_boundary_shift,range_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0007_T25,GM019IG0007,R21B00049,39,single_boundary_shift,azimuth_min,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0007_T26,GM019IG0007,R21B00049,39,single_boundary_shift,azimuth_min,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0007_T27,GM019IG0007,R21B00049,39,single_boundary_shift,azimuth_max,move,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0007_T28,GM019IG0007,R21B00049,39,single_boundary_shift,azimuth_max,move,0.3,10,0,GT-independent local frozen response geometry
GM019IG0007_T29,GM019IG0007,R21B00049,39,scale_resize,range,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0007_T30,GM019IG0007,R21B00049,39,scale_resize,range,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0007_T31,GM019IG0007,R21B00049,39,scale_resize,azimuth,resize,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0007_T32,GM019IG0007,R21B00049,39,scale_resize,azimuth,resize,0.15,5,0,GT-independent local frozen response geometry
GM019IG0007_T33,GM019IG0007,R21B00049,39,scale_resize,range,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0007_T34,GM019IG0007,R21B00049,39,scale_resize,range,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0007_T35,GM019IG0007,R21B00049,39,scale_resize,azimuth,resize,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0007_T36,GM019IG0007,R21B00049,39,scale_resize,azimuth,resize,0.3,10,0,GT-independent local frozen response geometry
GM019IG0007_T37,GM019IG0007,R21B00049,39,local_region_rotation,local_region,rotate,0,0,-30,GT-independent local frozen response geometry
GM019IG0007_T38,GM019IG0007,R21B00049,39,local_region_rotation,local_region,rotate,0,0,-15,GT-independent local frozen response geometry
GM019IG0007_T39,GM019IG0007,R21B00049,39,local_region_rotation,local_region,rotate,0,0,-10,GT-independent local frozen response geometry
GM019IG0007_T40,GM019IG0007,R21B00049,39,local_region_rotation,local_region,rotate,0,0,-5,GT-independent local frozen response geometry
GM019IG0007_T41,GM019IG0007,R21B00049,39,local_region_rotation,local_region,rotate,0,0,5,GT-independent local frozen response geometry
GM019IG0007_T42,GM019IG0007,R21B00049,39,local_region_rotation,local_region,rotate,0,0,10,GT-independent local frozen response geometry
GM019IG0007_T43,GM019IG0007,R21B00049,39,local_region_rotation,local_region,rotate,0,0,15,GT-independent local frozen response geometry
GM019IG0007_T44,GM019IG0007,R21B00049,39,local_region_rotation,local_region,rotate,0,0,30,GT-independent local frozen response geometry
GM019IG0007_T45,GM019IG0007,R21B00049,39,local_region_rotation,local_region,rotate,0,0,90,GT-independent local frozen response geometry
GM019IG0008_T01,GM019IG0008,R21B00116,220,center_shift,range,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0008_T02,GM019IG0008,R21B00116,220,center_shift,range,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0008_T03,GM019IG0008,R21B00116,220,center_shift,azimuth,shift,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0008_T04,GM019IG0008,R21B00116,220,center_shift,azimuth,shift,0.15,5,0,GT-independent local frozen response geometry
GM019IG0008_T05,GM019IG0008,R21B00116,220,center_shift,range,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0008_T06,GM019IG0008,R21B00116,220,center_shift,range,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0008_T07,GM019IG0008,R21B00116,220,center_shift,azimuth,shift,-0.3,-10,0,GT-independent local frozen response geometry
GM019IG0008_T08,GM019IG0008,R21B00116,220,center_shift,azimuth,shift,0.3,10,0,GT-independent local frozen response geometry
GM019IG0008_T09,GM019IG0008,R21B00116,220,center_shift,range,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0008_T10,GM019IG0008,R21B00116,220,center_shift,range,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0008_T11,GM019IG0008,R21B00116,220,center_shift,azimuth,shift,-0.45,-15,0,GT-independent local frozen response geometry
GM019IG0008_T12,GM019IG0008,R21B00116,220,center_shift,azimuth,shift,0.45,15,0,GT-independent local frozen response geometry
GM019IG0008_T13,GM019IG0008,R21B00116,220,single_boundary_shift,range_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0008_T14,GM019IG0008,R21B00116,220,single_boundary_shift,range_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0008_T15,GM019IG0008,R21B00116,220,single_boundary_shift,range_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0008_T16,GM019IG0008,R21B00116,220,single_boundary_shift,range_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0008_T17,GM019IG0008,R21B00116,220,single_boundary_shift,azimuth_min,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0008_T18,GM019IG0008,R21B00116,220,single_boundary_shift,azimuth_min,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0008_T19,GM019IG0008,R21B00116,220,single_boundary_shift,azimuth_max,move,-0.15,-5,0,GT-independent local frozen response geometry
GM019IG0008_T20,GM019IG0008,R21B00116,220,single_boundary_shift,azimuth_max,move,0.15,5,0,GT-independent local frozen response geometry
GM019IG0008_T21,GM019IG0008,R21B00116,220,single_boundary_shift,range_min,move,-0.3,-10,0,GT-independent local frozen response geometry
