subject_frame_id,subject_name,pair_id,sar_frame,split,source_region_id,posthoc_evaluation_label,subject_motion_model,persistent_subject_status,relative_aspect_angle_deg,aspect_angle_ci_width_deg,aspect_observability_status,absolute_range_m_grid,center_x,center_y,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio
fixed_known_non_vehicle_N005_sar000327,fixed_known_non_vehicle_N005,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,52.698001,1.936536,OBSERVABLE_HIGH,38.326185,1196.566369,1166.397906,548200,49.642307,0.977407,0.0326,0.0326,0,0.866268,3.225719,3.434322,4.23988,1.87349,0,0,5.293742,2.437709,-11.381792,3.989669,10.016655,6.717833,-177.40942,3.045916,78.057611,0.151711,2.174046,248,24.952962,0,548200,0
fixed_strong_scatterer_sar000327,fixed_strong_scatterer,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,52.698001,1.936536,OBSERVABLE_HIGH,38.326185,1132.158395,1164.457828,545883,49.589661,0.976371,0.03234,0.03234,0,0.865366,2.837244,3.869432,4.24131,1.823744,0,0,5.507938,2.295768,-10.174434,2.501526,8.101772,6.643646,176.320396,3.224268,86.190257,0.15603,2.406307,237,23.921996,0,545883,0
fixed_linear_structure_sar000327,fixed_linear_structure,WGV35A_PAIR_0016,327,calibration,E0_R1_REG_000327_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,52.698001,1.936536,OBSERVABLE_HIGH,38.326185,1461.700834,848.735721,566218,51.436954,1.012742,0.084575,0.084575,0,0.852873,2.666287,3.060529,3.719406,1.872775,0,0,4.39881,2.489007,-8.616596,16.11971,18.067442,-2.76737,173.301054,6.24361,50.740247,0.1482,1.803743,237,23.921996,0,566218,0
vehicle_body_axis_reference_sar000331,vehicle_body_axis_reference,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,55.073758,1.980368,OBSERVABLE_HIGH,38.860881,890.023,941.182,404122,36.572128,1.049163,0.14181,0.14181,99.477872,0.815728,2.245981,3.50588,3.798485,0.803852,0,0,4.851105,1.146464,-0.063637,0.009969,0.039995,0.050492,176.061803,3.289743,59.805806,0.337196,4.094225,200,20.110608,212131.022752,191990.977248,1.104901
matched_ordinary_background_sar000331,matched_ordinary_background,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,55.073758,1.980368,OBSERVABLE_HIGH,38.860881,1507,1020,372560,33.740265,0.967924,0.027078,0.027078,0,0.871246,2.782271,4.460012,4.366956,1.858037,0,0,5.847189,2.439938,-12.313004,13.972027,18.222435,3.84324,171.465373,7.886173,32.809491,0.134213,2.406709,164,16.502646,0,372560,0
matched_strong_scatterer_background_sar000331,matched_strong_scatterer_background,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,55.073758,1.980368,OBSERVABLE_HIGH,38.860881,1337,952,459842,41.64481,1.194685,0.33916,0.33916,0,0.803619,2.738101,3.180204,2.852425,1.680724,0,0,3.445052,2.192489,-7.747604,10.838908,13.24829,1.41071,-177.056395,3.592059,67.146352,0.230531,1.783327,284,28.577754,0,459842,0
matched_linear_structure_background_sar000331,matched_linear_structure_background,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,55.073758,1.980368,OBSERVABLE_HIGH,38.860881,1371,986,427885,38.750679,1.11166,0.226861,0.226861,0,0.811794,2.344124,3.626702,3.80961,0.937365,0,0,4.515168,1.161175,-9.109181,11.153065,14.191813,2.441415,177.099559,2.251987,54.900297,0.278746,3.874498,294,29.584013,0,427885,0
fixed_known_non_vehicle_N005_sar000331,fixed_known_non_vehicle_N005,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,55.073758,1.980368,OBSERVABLE_HIGH,38.860881,1196.566369,1166.397906,379278,34.283466,0.983507,0.033535,0.033535,0,0.873948,2.579789,3.716362,4.189634,1.857342,0,0,5.350721,2.398394,-10.727155,3.808667,8.594454,7.464124,172.377887,6.973659,67.844918,0.168629,2.234828,279,28.021332,0,379278,0
fixed_strong_scatterer_sar000331,fixed_strong_scatterer,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,55.073758,1.980368,OBSERVABLE_HIGH,38.860881,1132.158395,1164.457828,382018,34.443962,0.988111,0.045082,0.045082,0,0.862015,2.353793,3.644854,4.248391,1.740871,0,0,5.584471,2.134653,-9.60446,2.240748,6.677041,7.258355,172.050972,7.300574,89.540319,0.190322,2.597015,267,26.748415,0,382018,0
fixed_linear_structure_sar000331,fixed_linear_structure,WGV35A_PAIR_0021,331,calibration,E0_R1_REG_000331_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,55.073758,1.980368,OBSERVABLE_HIGH,38.860881,1461.700834,848.735721,391211,35.272835,1.011889,0.078983,0.078983,0,0.859807,2.24229,3.634701,4.072463,1.8942,0,0,4.81778,2.460918,-7.306612,15.78576,17.337692,-1.407553,162.001399,17.350147,39.440592,0.143971,2.118264,262,26.247508,0,391211,0
vehicle_body_axis_reference_sar000332,vehicle_body_axis_reference,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,52.667325,2.445902,OBSERVABLE_MEDIUM,39.113823,898.926,944.3575,378107,33.971878,1.005163,0.090117,0.090117,1.155782,0.827744,2.784445,1.736269,2.784445,1.736269,0,0,3.23279,2.15096,-0.023934,0.00672,-0.023934,0.00672,-140.665448,38.443333,17.224732,0.186719,1.718553,179,17.869622,195838.007571,182268.992429,1.074445
matched_ordinary_background_sar000332,matched_ordinary_background,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,52.667325,2.445902,OBSERVABLE_MEDIUM,39.113823,1201,884,375384,33.540386,0.992396,0.057362,0.057362,0,0.85565,4.47638,1.965394,4.495709,1.940831,0,0,6.155333,2.672851,-3.456323,8.557446,-3.456323,8.557446,56.525622,55.634403,39.482048,0.146675,2.323578,272,27.003415,0,375384,0
matched_strong_scatterer_background_sar000332,matched_strong_scatterer_background,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,52.667325,2.445902,OBSERVABLE_MEDIUM,39.113823,1337,952,433843,38.763672,1.146944,0.289761,0.289761,0,0.801895,3.671508,1.827017,3.385254,1.750447,0,0,4.09389,1.981141,-7.363932,10.802554,-7.363932,10.802554,47.881051,46.989832,67.916202,0.189395,2.122229,261,25.911365,0,433843,0
matched_linear_structure_background_sar000332,matched_linear_structure_background,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,52.667325,2.445902,OBSERVABLE_MEDIUM,39.113823,1371,986,406652,36.334167,1.075059,0.183792,0.183792,0,0.813183,2.823187,1.932773,2.621976,1.91818,0,0,3.169423,2.452715,-8.72012,11.108856,-8.72012,11.108856,-141.80645,37.302331,84.005712,0.20221,1.769881,270,26.804861,0,406652,0
fixed_known_non_vehicle_N005_sar000332,fixed_known_non_vehicle_N005,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,52.667325,2.445902,OBSERVABLE_MEDIUM,39.113823,1196.566369,1166.397906,363583,32.547043,0.963005,0.022916,0.022916,0,0.861985,4.32518,1.96916,4.26711,1.93089,0,0,5.475628,2.501626,-10.451807,3.772005,-10.451807,3.772005,57.474366,56.583147,47.058603,0.141347,2.190908,214,21.285272,0,363583,0
fixed_strong_scatterer_sar000332,fixed_strong_scatterer,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,52.667325,2.445902,OBSERVABLE_MEDIUM,39.113823,1132.158395,1164.457828,365353,32.988983,0.976081,0.040542,0.040542,0,0.856396,3.623295,1.860552,4.231692,1.879937,0,0,5.398594,2.389069,-9.379462,2.189437,-9.379462,2.189437,67.761945,66.870726,14.748708,0.186555,2.32257,269,26.98771,0,365353,0
fixed_linear_structure_sar000332,fixed_linear_structure,WGV35A_PAIR_0023,332,calibration,E0_R1_REG_000332_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,52.667325,2.445902,OBSERVABLE_MEDIUM,39.113823,1461.700834,848.735721,379706,34.054348,1.007604,0.073274,0.073274,0,0.854323,4.379983,1.89694,4.326122,1.921475,0,0,5.797108,2.631035,-6.892407,15.663972,-6.892407,15.663972,65.33551,64.444291,57.225297,0.130033,2.331035,241,24.015944,0,379706,0
vehicle_body_axis_reference_sar000333,vehicle_body_axis_reference,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,54.125807,2.459624,OBSERVABLE_MEDIUM,39.108956,903.311,939.939,397578,35.734135,1.017857,0.107136,0.107136,1.506513,0.831958,3.018339,1.757801,3.018339,1.757801,0,0,3.675784,2.156621,-0.033359,0.010636,-0.033359,0.010636,47.185925,46.563399,10.125595,0.2022,1.82886,213,21.271496,206341.043048,191236.956952,1.078981
matched_ordinary_background_sar000333,matched_ordinary_background,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,54.125807,2.459624,OBSERVABLE_MEDIUM,39.108956,1507,1020,384975,34.18961,0.973863,0.040853,0.040853,0,0.863846,4.11226,1.848265,4.319921,1.877441,0,0,5.662116,2.370213,-11.740579,13.941746,-11.740579,13.941746,58.247085,57.624559,80.408797,0.170892,2.382365,172,16.972568,0,384975,0
matched_strong_scatterer_background_sar000333,matched_strong_scatterer_background,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,54.125807,2.459624,OBSERVABLE_MEDIUM,39.108956,1371,952,429199,38.117142,1.085735,0.207993,0.207993,0,0.838852,3.620931,1.858534,3.518046,1.802103,0,0,4.436507,2.403063,-7.829306,11.593737,-7.829306,11.593737,47.340534,46.718008,72.479261,0.171912,2.007899,334,32.958358,0,429199,0
matched_linear_structure_background_sar000333,matched_linear_structure_background,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,54.125807,2.459624,OBSERVABLE_MEDIUM,39.108956,1371,986,431728,38.34174,1.092133,0.216963,0.216963,0,0.810002,2.944484,1.871101,2.691591,1.839772,0,0,3.223979,2.286,-8.60349,11.03262,-8.60349,11.03262,-140.039536,39.337938,82.238798,0.226821,1.870061,276,27.23505,0,431728,0
fixed_known_non_vehicle_N005_sar000333,fixed_known_non_vehicle_N005,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,54.125807,2.459624,OBSERVABLE_MEDIUM,39.108956,1196.566369,1166.397906,381916,34.283302,0.976532,0.034201,0.034201,0,0.87015,4.10525,1.873368,4.286033,1.883521,0,0,5.399602,2.47045,-10.430905,3.732626,-10.430905,3.732626,61.363946,60.74142,43.169023,0.176258,2.19413,275,27.428685,0,381916,0
fixed_strong_scatterer_sar000333,fixed_strong_scatterer,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,54.125807,2.459624,OBSERVABLE_MEDIUM,39.108956,1132.158395,1164.457828,387907,34.671703,0.987595,0.053003,0.053003,0,0.864946,4.015193,1.862054,4.308722,1.872699,0,0,5.441498,2.403837,-9.399222,2.136919,-9.399222,2.136919,66.262004,65.639478,16.248649,0.15292,2.31614,317,31.482144,0,387907,0
fixed_linear_structure_sar000333,fixed_linear_structure,WGV35A_PAIR_0025,333,calibration,E0_R1_REG_000333_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,54.125807,2.459624,OBSERVABLE_MEDIUM,39.108956,1461.700834,848.735721,395946,35.542728,1.012405,0.083303,0.083303,0,0.860404,4.426995,1.857458,4.428886,1.881776,0,0,6.092753,2.463447,-6.719654,15.565017,-6.719654,15.565017,60.393596,59.77107,62.167211,0.143626,2.496621,266,26.531019,0,395946,0
vehicle_body_axis_reference_sar000334,vehicle_body_axis_reference,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,56.512014,1.97731,OBSERVABLE_HIGH,39.260261,907.7895,942.629,427226,38.233936,0.990105,0.102202,0.102202,0.996141,0.827419,2.830609,1.816936,2.830609,1.816936,0,0,3.34576,2.25685,-0.034279,-0.002771,-0.034279,-0.002771,-142.174833,38.158715,19.775189,0.199843,1.775901,196,19.489688,222092.993361,205133.006639,1.082678
matched_ordinary_background_sar000334,matched_ordinary_background,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,56.512014,1.97731,OBSERVABLE_HIGH,39.260261,1133,884,436055,39.326748,1.018405,0.148719,0.148719,0,0.839464,4.309001,1.895362,4.29488,1.908512,0,0,5.061923,2.453023,-2.035187,6.64937,-2.035187,6.64937,58.383441,58.716989,28.924383,0.145373,2.090586,308,30.864198,407087.000951,28967.999049,14.05299
matched_strong_scatterer_background_sar000334,matched_strong_scatterer_background,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,56.512014,1.97731,OBSERVABLE_HIGH,39.260261,1371,952,460034,41.489357,1.074408,0.227543,0.227543,0,0.827611,3.664061,1.893903,3.537412,1.842748,0,0,4.415873,2.390703,-7.621881,11.560283,-7.621881,11.560283,45.839326,46.172874,73.980469,0.166233,2.131085,334,33.469617,0,460034,0
matched_linear_structure_background_sar000334,matched_linear_structure_background,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,56.512014,1.97731,OBSERVABLE_HIGH,39.260261,1371,986,459912,41.478355,1.074123,0.230069,0.230069,0,0.798137,2.866172,1.860295,2.52665,1.696624,0,0,3.016441,2.093735,-8.388603,11.006994,-8.388603,11.006994,-138.903204,41.430344,81.102466,0.234512,1.829444,242,24.250441,0,459912,0
fixed_known_non_vehicle_N005_sar000334,fixed_known_non_vehicle_N005,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,56.512014,1.97731,OBSERVABLE_HIGH,39.260261,1196.566369,1166.397906,417148,36.932095,0.956393,0.035414,0.035414,0,0.861736,4.116112,1.956248,4.285625,1.951858,0,0,5.380636,2.490947,-10.274163,3.713555,-10.274163,3.713555,66.251443,66.584991,38.281526,0.164401,2.197343,290,28.527864,0,417148,0
fixed_strong_scatterer_sar000334,fixed_strong_scatterer,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,56.512014,1.97731,OBSERVABLE_HIGH,39.260261,1132.158395,1164.457828,416691,37.334557,0.966815,0.056715,0.056715,0,0.853575,4.442959,1.87491,4.39181,1.90803,0,0,5.573173,2.437835,-9.239229,2.101474,-9.239229,2.101474,63.032103,63.365651,19.47855,0.139301,2.332061,311,30.960985,0,416691,0
fixed_linear_structure_sar000334,fixed_linear_structure,WGV35A_PAIR_0027,334,calibration,E0_R1_REG_000334_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,56.512014,1.97731,OBSERVABLE_HIGH,39.260261,1461.700834,848.735721,423554,37.905315,0.981595,0.079023,0.079023,0,0.852721,4.407885,1.855905,4.399118,1.863695,0,0,6.036459,2.441135,-6.50623,15.532916,-6.50623,15.532916,57.932744,58.266292,64.628063,0.133047,2.465408,257,25.555357,0,423554,0
vehicle_body_axis_reference_sar000335,vehicle_body_axis_reference,WGV35A_PAIR_0030,335,calibration,E0_R1_REG_000335_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,59.230715,1.0447,OBSERVABLE_HIGH,39.484789,922.34,938.917,459085,41.166157,1.02592,0.118544,0.118544,1.43407,0.829491,2.731393,1.822485,2.412088,1.813652,0,0,2.861659,2.268824,-0.037464,0.008591,-0.037464,0.008591,-142.226502,38.302538,21.624408,0.235765,1.680336,208,20.723737,239841.04624,219243.95376,1.093946
matched_ordinary_background_sar000335,matched_ordinary_background,WGV35A_PAIR_0030,335,calibration,E0_R1_REG_000335_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,59.230715,1.0447,OBSERVABLE_HIGH,39.484789,1507,1054,395221,35.395039,0.882095,0.027405,0.027405,0,0.743832,3.778922,1.987473,3.78254,1.963367,0,0,4.989324,2.603607,-11.648278,13.332995,-11.648278,13.332995,61.062438,61.591478,80.856399,0.055504,1.923264,160,15.921349,0,395221,0
matched_strong_scatterer_background_sar000335,matched_strong_scatterer_background,WGV35A_PAIR_0030,335,calibration,E0_R1_REG_000335_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,59.230715,1.0447,OBSERVABLE_HIGH,39.484789,1371,952,498330,44.62923,1.112225,0.245388,0.245388,0,0.827369,3.65705,1.963367,3.46354,1.964658,0,0,4.308965,2.47758,-7.128049,11.353186,-7.128049,11.353186,-135.006544,45.522496,74.826339,0.160698,2.030211,315,31.345155,0,498330,0
matched_linear_structure_background_sar000335,matched_linear_structure_background,WGV35A_PAIR_0030,335,calibration,E0_R1_REG_000335_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,59.230715,1.0447,OBSERVABLE_HIGH,39.484789,1303,986,477816,42.792046,1.066439,0.162995,0.162995,0,0.804581,2.674721,1.813652,2.042735,0.853832,0,0,2.467606,1.389157,-6.951595,9.150061,-6.951595,9.150061,59.115499,59.644539,54.267451,0.560903,1.789062,264,26.270225,0,477816,0
fixed_known_non_vehicle_N005_sar000335,fixed_known_non_vehicle_N005,WGV35A_PAIR_0030,335,calibration,E0_R1_REG_000335_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,59.230715,1.0447,OBSERVABLE_HIGH,39.484789,1196.566369,1166.397906,435990,39.310253,0.979668,0.035344,0.035344,0,0.880016,4.268124,1.868116,4.274563,1.890133,0,0,5.290316,2.409777,-10.036793,3.59816,-10.036793,3.59816,65.619261,66.148301,38.913708,0.140801,2.220303,256,25.64642,0,435990,0
fixed_strong_scatterer_sar000335,fixed_strong_scatterer,WGV35A_PAIR_0030,335,calibration,E0_R1_REG_000335_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,59.230715,1.0447,OBSERVABLE_HIGH,39.484789,1132.158395,1164.457828,449207,40.007748,0.997051,0.0684,0.0684,0,0.868312,4.301794,1.792553,4.285604,1.867623,0,0,5.445656,2.345788,-9.045977,1.952131,-9.045977,1.952131,63.481064,64.010104,19.029589,0.153038,2.339066,315,31.17207,0,449207,0
fixed_linear_structure_sar000335,fixed_linear_structure,WGV35A_PAIR_0030,335,calibration,E0_R1_REG_000335_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,59.230715,1.0447,OBSERVABLE_HIGH,39.484789,1461.700834,848.735721,448806,40.244442,1.002949,0.071288,0.071288,0,0.870736,4.322588,1.850329,4.289529,1.861983,0,0,5.920767,2.353419,-5.879804,15.306692,-5.879804,15.306692,57.813649,58.342689,64.747158,0.162601,2.510772,245,24.410171,0,448806,0
vehicle_body_axis_reference_sar000336,vehicle_body_axis_reference,WGV35A_PAIR_0033,336,calibration,E0_R1_REG_000336_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,59.440007,1.169179,OBSERVABLE_HIGH,39.508037,921.75,940.5815,428519,38.494339,0.974724,0.032609,0.032609,1.260765,0.864846,4.157395,1.948489,4.155899,1.927611,0,0,5.38001,2.50942,0.020291,-0.002462,0.020291,-0.002462,59.739168,38.3297,20.761409,0.130771,2.190526,153,15.27129,213175.027756,215343.972244,0.989928
matched_ordinary_background_sar000336,matched_ordinary_background,WGV35A_PAIR_0033,336,calibration,E0_R1_REG_000336_0040,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,59.440007,1.169179,OBSERVABLE_HIGH,39.508037,1235,884,435769,39.379089,0.997127,0.055485,0.055485,0,0.86186,4.143252,1.927087,4.164504,1.91661,0,0,5.274631,2.571665,-15.184768,17.523314,-15.184768,17.523314,57.288976,64.531356,35.612906,0.13576,2.080745,193,19.378677,0,435769,0
matched_strong_scatterer_background_sar000336,matched_strong_scatterer_background,WGV35A_PAIR_0033,336,calibration,E0_R1_REG_000336_0041,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,59.440007,1.169179,OBSERVABLE_HIGH,39.508037,1371,952,483405,43.683807,1.106127,0.179107,0.179107,0,0.746488,3.72419,1.946393,2.702651,1.98164,0,0,3.356593,2.860449,-4.501535,14.463053,-4.501535,14.463053,-148.980427,46.976357,72.707693,0.157291,4.823293,232,23.294576,0,483405,0
matched_linear_structure_background_sar000336,matched_linear_structure_background,WGV35A_PAIR_0033,336,calibration,E0_R1_REG_000336_0042,negative,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,FRAMEWISE_MATCHED_CONTROL_NO_TRACK,59.440007,1.169179,OBSERVABLE_HIGH,39.508037,1303,986,483405,43.683807,1.106127,0.179107,0.179107,0,0.746488,3.72419,1.946393,2.702651,1.98164,0,0,3.356593,2.860449,-4.501535,14.463053,-4.501535,14.463053,-148.980427,50.929751,62.317454,0.157291,4.823293,232,23.294576,0,483405,0
fixed_known_non_vehicle_N005_sar000336,fixed_known_non_vehicle_N005,WGV35A_PAIR_0033,336,calibration,E0_R1_REG_000336_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,59.440007,1.169179,OBSERVABLE_HIGH,39.508037,1196.566369,1166.397906,432787,38.590012,0.977146,0.036737,0.036737,0,0.860958,3.995682,1.953727,4.088774,1.948414,0,0,5.032225,2.512887,-15.0005,4.150445,-15.0005,4.150445,-136.468426,67.581349,36.815875,0.152059,2.024113,268,26.551741,0,432787,0
fixed_strong_scatterer_sar000336,fixed_strong_scatterer,WGV35A_PAIR_0033,336,calibration,E0_R1_REG_000336_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,59.440007,1.169179,OBSERVABLE_HIGH,39.508037,1132.158395,1164.457828,437966,39.342976,0.996212,0.063511,0.063511,0,0.849531,4.185607,1.830478,4.198179,1.869317,0,0,5.176857,2.468103,-13.744458,2.706828,-13.744458,2.706828,58.471259,65.074639,17.300269,0.150808,2.177936,307,30.642392,0,437966,0
fixed_linear_structure_sar000336,fixed_linear_structure,WGV35A_PAIR_0033,336,calibration,E0_R1_REG_000336_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,59.440007,1.169179,OBSERVABLE_HIGH,39.508037,1461.700834,848.735721,443161,39.515026,1.000569,0.060722,0.060722,0,0.860693,4.322999,1.747189,4.319482,1.844622,0,0,5.991191,2.222131,-12.864366,16.38638,-12.864366,16.38638,51.709876,56.367099,66.057963,0.149552,2.676076,251,24.867489,0,443161,0
vehicle_body_axis_reference_sar000337,vehicle_body_axis_reference,WGV35A_PAIR_0035,337,calibration,E0_R1_REG_000337_0002,vehicle,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,60.706442,1.021267,OBSERVABLE_HIGH,39.724662,931.1845,941.426,504299,45.613152,1.081235,0.179812,0.179812,621.591358,0.793314,2.187587,3.574534,3.680201,0.842858,0,0,4.684681,1.098403,-0.076767,0.025225,0.061635,0.052256,178.486139,1.268317,61.72124,0.331637,4.674833,192,19.295707,267779.977839,236519.022161,1.132171
