experiment_id,experiment_type,method,physical_vehicle_id,source_pair_id,sar_frame,component_ids,assembly_id,component_count,assembly_centroid,assembly_envelope,assembly_azimuth,assembly_radial,azimuth_span,radial_span,max_pair_distance_px,max_diameter_px,internal_max_gap_px,compact_pass,rejection_reason,search_window,budget_width,budget_height,source_anchor_area,prediction_area_ratio,persistent_hypothesis_id,association_event
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,30,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_04_30_c006,C1D_ADJ_0204_TO_0205_30_ADJ_0204_TO_0205_c1d_28_04_a003,1,"1045.362,1230.121","1041.000,1218.000,1057.000,1242.000",-47.251163,148.026978,0,0,0,28.84441,0,true,compact_pass,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,0.029219,ADJ_0204_TO_0205_c1d_28_04,singleton_after_split
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,30,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_04_30_c007,C1D_ADJ_0204_TO_0205_30_ADJ_0204_TO_0205_c1d_28_04_a004,1,"1071.933,1227.371","1065.000,1218.000,1081.000,1242.000",-38.48851,131.93605,0,0,0,28.84441,0,true,compact_pass,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,0.029219,ADJ_0204_TO_0205_c1d_28_04,transitive_merge_controlled
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_01_31_c004,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_01_a001,1,"1106.855,1129.933","1074.000,1087.000,1138.000,1151.000",-13.320034,206.555649,0,0,0,90.509668,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.311668,ADJ_0204_TO_0205_c1d_28_01,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_01_31_c005,,1,"1136.042,1154.657","1042.000,1079.000,1226.000,1212.000",-6.651947,180.848694,0,0,0,227.03524,0,false,envelope_height_exceeds_fixed_budget,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,1.862097,ADJ_0204_TO_0205_c1d_28_01,component_rejected
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_01_31_c009,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_01_a002,1,"1255.254,1143.542","1234.000,1135.000,1273.000,1151.000",28.399727,212.837769,0,0,0,42.154478,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.047481,ADJ_0204_TO_0205_c1d_28_01,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_01_31_c010,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_01_a003,1,"1229.534,1193.621","1218.000,1183.000,1242.000,1212.000",28.941486,156.53717,0,0,0,37.64306,0,true,compact_pass,"994.183,1063.304,1272.183,1211.034",278,147.73,13142.1717,0.052959,ADJ_0204_TO_0205_c1d_28_01,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_02_31_c003,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_02_a001,1,"955.105,1043.421","934.000,1010.000,990.000,1066.000",-34.70554,349.398682,0,0,0,79.195959,0,true,compact_pass,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,0.238621,ADJ_0204_TO_0205_c1d_28_02,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_02_31_c004,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_02_a002,1,"1037.394,1035.817","990.000,1010.000,1053.000,1082.000",-21.599976,317.178925,0,0,0,95.671312,0,true,compact_pass,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,0.345148,ADJ_0204_TO_0205_c1d_28_02,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_02_31_c021,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_02_a003,1,"1032.968,1130.993","998.000,1090.000,1053.000,1159.000",-31.270761,233.905518,0,0,0,88.238314,0,true,compact_pass,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,0.288765,ADJ_0204_TO_0205_c1d_28_02,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_02_31_c028,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_02_a004,1,"951.630,1155.370","918.000,1138.000,990.000,1159.000",-49.056759,267.829895,0,0,0,75,0,true,compact_pass,"774.811,1010.570,1052.811,1158.300",278,147.73,13142.1717,0.115049,ADJ_0204_TO_0205_c1d_28_02,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_03_31_c001,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_03_a001,1,"1258.947,1161.030","1188.000,1138.000,1380.000,1218.000",31.059484,202.062241,0,0,0,208,0,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,1.168757,ADJ_0204_TO_0205_c1d_28_03,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_03_31_c003,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_03_a002,1,"1400.750,1152.275","1388.000,1138.000,1420.000,1170.000",54.141235,304.534943,0,0,0,45.254834,0,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.077917,ADJ_0204_TO_0205_c1d_28_03,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_03_31_c009,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_03_a003,1,"1198.174,1249.419","1188.000,1218.000,1236.000,1266.000",28.617531,92.787392,0,0,0,67.882251,0,true,compact_pass,"1188.520,1138.040,1466.520,1285.770",278,147.73,13142.1717,0.175313,ADJ_0204_TO_0205_c1d_28_03,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_04_31_c002,,1,"1127.966,1219.614","1057.000,1186.000,1209.000,1298.000",-12.349745,116.150848,0,0,0,188.80678,0,false,envelope_height_exceeds_fixed_budget,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,1.295372,ADJ_0204_TO_0205_c1d_28_04,component_rejected
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_04_31_c003,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_04_a001,1,"1230.897,1197.548","1217.000,1186.000,1249.000,1218.000",30.093658,153.815552,0,0,0,45.254834,0,true,compact_pass,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,0.077917,ADJ_0204_TO_0205_c1d_28_04,compact_group
ADJ_0204_TO_0205,adjacent_hidden_anchor,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,31,C1D_ADJ_0204_TO_0205_ADJ_0204_TO_0205_c1d_28_04_31_c004,C1D_ADJ_0204_TO_0205_31_ADJ_0204_TO_0205_c1d_28_04_a002,1,"1054.829,1228.610","1001.000,1210.000,1089.000,1242.000",-43.679703,143.042221,0,0,0,93.637599,0,true,compact_pass,"1001.648,1186.412,1279.648,1334.000",278,147.73,13142.1717,0.214272,ADJ_0204_TO_0205_c1d_28_04,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,source,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,31,src31_c001;src31_c004;src31_c005,src_31_assembly,3,"1117.236,1205.426","1040.000,1159.000,1168.000,1247.000",-15.772015,133.804168,32.775274,14.698288,77.467664,155.331903,8,true,source_anchor_initialized,"976.094,1159.077,1168.017,1251.729",278,143.2476,11253.641796,1.00092,ADJ_0205_TO_0206_h001,source_anchor
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,32,C1C_ADJ_0205_TO_0206_32_c001,C1C_ADJ_0205_TO_0206_32_a001,1,"1103.274,1140.603","1082.000,1133.000,1122.000,1149.000",-14.947306,196.696365,0,0,0,43.081318,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.05687,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,32,C1C_ADJ_0205_TO_0206_32_c002,,1,"1128.148,1193.317","1034.000,1133.000,1202.000,1269.000",-11.045883,142.751129,0,0,0,216.148097,0,false,envelope_height_exceeds_fixed_budget,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,2.030276,ADJ_0205_TO_0206_C1C_h001,component_rejected
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,32,C1C_ADJ_0205_TO_0206_32_c003,C1C_ADJ_0205_TO_0206_32_a002,1,"1251.750,1141.312","1242.000,1133.000,1257.000,1149.000",27.31218,213.057724,0,0,0,21.931712,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.021326,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,32,C1C_ADJ_0205_TO_0206_32_c005,C1C_ADJ_0205_TO_0206_32_a003,1,"1231.439,1192.211","1226.000,1181.000,1242.000,1213.000",29.269951,158.645233,0,0,0,35.777088,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.045496,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,32,C1C_ADJ_0205_TO_0206_32_c007,C1C_ADJ_0205_TO_0206_32_a004,1,"1060.816,1229.878","1026.000,1221.000,1090.000,1245.000",-42.388103,137.84845,0,0,0,68.35203,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.136489,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,33,C1C_ADJ_0205_TO_0206_33_c002,,1,"1138.994,1195.401","1098.000,1133.000,1202.000,1277.000",-6.970286,137.088303,0,0,0,177.628826,0,false,envelope_height_exceeds_fixed_budget,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,1.330769,ADJ_0205_TO_0206_C1C_h001,component_rejected
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,33,C1C_ADJ_0205_TO_0206_33_c003,C1C_ADJ_0205_TO_0206_33_a001,1,"1253.588,1141.088","1242.000,1133.000,1257.000,1149.000",27.721687,214.09465,0,0,0,21.931712,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.021326,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,33,C1C_ADJ_0205_TO_0206_33_c007,C1C_ADJ_0205_TO_0206_33_a002,1,"1083.815,1177.537","1058.000,1157.000,1098.000,1189.000",-24.616247,168.590958,0,0,0,51.224994,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.113741,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,33,C1C_ADJ_0205_TO_0206_33_c009,C1C_ADJ_0205_TO_0206_33_a003,1,"1235.000,1193.833","1226.000,1181.000,1250.000,1213.000",30.7019,159.070114,0,0,0,40,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.068245,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,33,C1C_ADJ_0205_TO_0206_33_c011,C1C_ADJ_0205_TO_0206_33_a004,1,"1048.846,1231.141","1010.000,1221.000,1066.000,1245.000",-46.432022,144.911499,0,0,0,60.926185,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.119428,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,33,C1C_ADJ_0205_TO_0206_33_c012,C1C_ADJ_0205_TO_0206_33_a005,1,"1082.884,1228.000","1074.000,1221.000,1090.000,1237.000",-34.73489,124.888138,0,0,0,22.627417,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.022748,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,34,C1C_ADJ_0205_TO_0206_34_c001,C1C_ADJ_0205_TO_0206_34_a001,1,"1027.368,1150.447","1018.000,1141.000,1042.000,1157.000",-35.102787,220.251434,0,0,0,28.84441,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.034122,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,34,C1C_ADJ_0205_TO_0206_34_c002,,1,"1126.314,1199.164","1010.000,1133.000,1210.000,1269.000",-11.954129,138.796646,0,0,0,241.859463,0,false,envelope_height_exceeds_fixed_budget,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,2.416995,ADJ_0205_TO_0206_C1C_h001,component_rejected
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,34,C1C_ADJ_0205_TO_0206_34_c006,C1C_ADJ_0205_TO_0206_34_a002,1,"1084.537,1180.705","1042.000,1149.000,1106.000,1197.000",-24.818739,165.658005,0,0,0,80,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.272978,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,34,C1C_ADJ_0205_TO_0206_34_c007,C1C_ADJ_0205_TO_0206_34_a003,1,"1239.625,1191.667","1234.000,1173.000,1250.000,1213.000",31.716864,163.32785,0,0,0,43.081318,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.05687,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,35,C1C_ADJ_0205_TO_0206_35_c001,C1C_ADJ_0205_TO_0206_35_a001,1,"1032.981,1149.537","1018.000,1141.000,1050.000,1157.000",-33.757671,217.853409,0,0,0,35.777088,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.045496,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,35,C1C_ADJ_0205_TO_0206_35_c002,C1C_ADJ_0205_TO_0206_35_a002,1,"1115.702,1141.060","1090.000,1133.000,1138.000,1157.000",-11.428411,193.437332,0,0,0,53.665631,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.102367,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,35,C1C_ADJ_0205_TO_0206_35_c003,,1,"1131.110,1200.511","1050.000,1133.000,1218.000,1269.000",-10.303126,136.000183,0,0,0,216.148097,0,false,envelope_height_exceeds_fixed_budget,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,2.030276,ADJ_0205_TO_0206_C1C_h001,component_rejected
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,35,C1C_ADJ_0205_TO_0206_35_c005,C1C_ADJ_0205_TO_0206_35_a003,1,"983.154,1157.038","978.000,1149.000,1002.000,1165.000",-44.543709,243.562149,0,0,0,28.84441,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.034122,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,35,C1C_ADJ_0205_TO_0206_35_c007,C1C_ADJ_0205_TO_0206_35_a004,1,"1245.759,1191.675","1234.000,1173.000,1257.000,1213.000",33.524124,166.634491,0,0,0,46.141088,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.081751,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,35,C1C_ADJ_0205_TO_0206_35_c008,C1C_ADJ_0205_TO_0206_35_a005,1,"1057.265,1229.073","1026.000,1213.000,1074.000,1245.000",-43.400696,140.474487,0,0,0,57.68882,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.136489,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,36,C1C_ADJ_0205_TO_0206_36_c001,C1C_ADJ_0205_TO_0206_36_a001,1,"986.934,1155.033","978.000,1141.000,1010.000,1165.000",-43.566063,242.438354,0,0,0,40,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.068245,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,36,C1C_ADJ_0205_TO_0206_36_c002;C1C_ADJ_0205_TO_0206_36_c004,C1C_ADJ_0205_TO_0206_36_a002,2,"1053.150,1157.681","1026.000,1133.000,1082.000,1189.000",-30.226864,200.395471,0.343517,45.150787,44.975747,79.195959,8,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.278665,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,36,C1C_ADJ_0205_TO_0206_36_c003,,1,"1123.482,1200.108","1026.000,1133.000,1218.000,1269.000",-12.361057,139.485321,0,0,0,235.287059,0,false,envelope_height_exceeds_fixed_budget,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,2.320316,ADJ_0205_TO_0206_C1C_h001,component_rejected
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,36,C1C_ADJ_0205_TO_0206_36_c005,C1C_ADJ_0205_TO_0206_36_a003,1,"1251.733,1192.480","1242.000,1181.000,1257.000,1213.000",35.349251,169.321152,0,0,0,35.341194,0,true,compact_pass,"978.236,1133.802,1256.236,1277.049",278,143.2476,11253.641796,0.042653,ADJ_0205_TO_0206_C1C_h001,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,37,C1C_ADJ_0205_TO_0206_37_c002;C1C_ADJ_0205_TO_0206_37_c003,C1C_ADJ_0205_TO_0206_37_a001,2,"1093.484,1047.004","1050.000,1038.000,1129.000,1086.000",-11.995634,290.467892,3.744429,33.317383,37.613919,92.439169,8,true,compact_pass,"850.064,1038.313,1128.064,1181.561",278,143.2476,11253.641796,0.336958,ADJ_0205_TO_0206_c1c_36_01,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,37,C1C_ADJ_0205_TO_0206_37_c005,C1C_ADJ_0205_TO_0206_37_a002,1,"1051.578,1151.720","962.000,1110.000,1129.000,1182.000",-28.402351,210.825226,0,0,0,181.859836,0,true,compact_pass,"850.064,1038.313,1128.064,1181.561",278,143.2476,11253.641796,1.068454,ADJ_0205_TO_0206_c1c_36_01,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,38,C1C_ADJ_0205_TO_0206_38_c002,C1C_ADJ_0205_TO_0206_38_a001,1,"1104.718,1047.067","1066.000,1038.000,1129.000,1086.000",-9.795691,288.230194,0,0,0,79.202273,0,true,compact_pass,"850.064,1038.313,1128.064,1181.561",278,143.2476,11253.641796,0.268713,ADJ_0205_TO_0206_c1c_36_01,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,38,C1C_ADJ_0205_TO_0206_38_c004,C1C_ADJ_0205_TO_0206_38_a002,1,"1055.957,1149.618","970.000,1118.000,1129.000,1182.000",-27.303982,209.442886,0,0,0,171.3972,0,true,compact_pass,"850.064,1038.313,1128.064,1181.561",278,143.2476,11253.641796,0.904241,ADJ_0205_TO_0206_c1c_36_01,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,39,C1C_ADJ_0205_TO_0206_39_c001,C1C_ADJ_0205_TO_0206_39_a001,1,"1156.828,1089.724","1143.000,1077.000,1167.000,1093.000",0.673135,240.949158,0,0,0,28.84441,0,true,compact_pass,"919.763,1069.931,1197.763,1213.178",278,143.2476,11253.641796,0.034122,ADJ_0205_TO_0206_c1c_38_01,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,39,C1C_ADJ_0205_TO_0206_39_c003,,1,"1124.528,1157.970","983.000,1101.000,1198.000,1214.000",-8.312601,181.534302,0,0,0,242.886805,0,false,envelope_height_exceeds_fixed_budget,"919.763,1069.931,1197.763,1213.178",278,143.2476,11253.641796,2.158857,ADJ_0205_TO_0206_c1c_38_01,component_rejected
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,39,C1C_ADJ_0205_TO_0206_39_c006,C1C_ADJ_0205_TO_0206_39_a002,1,"1055.708,1211.125","1047.000,1205.000,1071.000,1214.000",-39.426853,154.745895,0,0,0,25.632011,0,true,compact_pass,"919.763,1069.931,1197.763,1213.178",278,143.2476,11253.641796,0.019194,ADJ_0205_TO_0206_c1c_38_01,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,40,C1C_ADJ_0205_TO_0206_40_c005,,1,"1151.545,1157.980","1087.000,1109.000,1198.000,1214.000",-0.722129,174.250778,0,0,0,152.793979,0,false,envelope_height_exceeds_fixed_budget,"919.763,1069.931,1197.763,1213.178",278,143.2476,11253.641796,1.035665,ADJ_0205_TO_0206_c1c_38_01,component_rejected
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,40,C1C_ADJ_0205_TO_0206_40_c007,C1C_ADJ_0205_TO_0206_40_a001,1,"1050.910,1141.077","975.000,1125.000,1119.000,1165.000",-28.184238,217.402069,0,0,0,149.452334,0,true,compact_pass,"919.763,1069.931,1197.763,1213.178",278,143.2476,11253.641796,0.511834,ADJ_0205_TO_0206_c1c_38_01,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,40,C1C_ADJ_0205_TO_0206_40_c008,C1C_ADJ_0205_TO_0206_40_a002,1,"1060.892,1211.486","1047.000,1205.000,1079.000,1214.000",-37.981361,151.238312,0,0,0,33.24154,0,true,compact_pass,"919.763,1069.931,1197.763,1213.178",278,143.2476,11253.641796,0.025592,ADJ_0205_TO_0206_c1c_38_01,compact_group
ADJ_0205_TO_0206,adjacent_hidden_anchor,C1C,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0205,41,C1C_ADJ_0205_TO_0206_41_c005,,1,"1153.737,1158.190","1087.000,1101.000,1198.000,1214.000",-0.040201,174.033676,0,0,0,158.398232,0,false,envelope_height_exceeds_fixed_budget,"919.763,1069.931,1197.763,1213.178",278,143.2476,11253.641796,1.114573,ADJ_0205_TO_0206_c1c_38_01,component_rejected
