region_id,sar_frame,family,variant,is_vehicle_reference,mean_energy_ratio_to_body_ref,occupancy_ratio_to_body_ref,G1_VALID_OBSERVATION,G2_METRIC_SIZE_COMPATIBLE,G3_NOT_POINTLIKE,G4_NOT_LONG_LINEAR,G5_COMPACT_EXTENDED_SUPPORT,G6_HIGH_ENERGY_OCCUPANCY_COMPATIBLE,G7_GT_NEAR_TRANSLATION_STRUCTURE,G8_BODY_OR_RANGE_AXIS_STRUCTURE_COMPATIBLE,G9_TEMPORAL_PATTERN_CONSISTENT,G10_STATIC_BACKGROUND_EXPLANATION_REJECTED,principal_gate_pass_count,physical_confusion_case,single_feature_energy_confusion_only
E0_R1_REG_000380_0045,380,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.992045,0.942935,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000381_0001,381,GT_ORIGINAL,axis_aligned_gt_original,true,1.115331,2.187319,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000381_0002,381,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000381_0040,381,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.946086,0.482159,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000381_0041,381,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.955918,0.530638,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000381_0042,381,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.952244,0.506061,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000381_0043,381,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.949149,0.449838,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000381_0044,381,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.94965,0.377843,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000381_0045,381,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,1.019794,1.068048,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000382_0001,382,GT_ORIGINAL,axis_aligned_gt_original,true,1.11114,2.273776,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000382_0002,382,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000382_0040,382,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.920546,0.131897,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000382_0041,382,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.966664,0.631101,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000382_0042,382,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.960345,0.550578,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000382_0043,382,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.95861,0.506711,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000382_0044,382,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.947922,0.301756,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000382_0045,382,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,1.033492,1.253169,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000383_0001,383,GT_ORIGINAL,axis_aligned_gt_original,true,1.078967,1.799402,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000383_0002,383,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000383_0040,383,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.917106,0.162739,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000383_0041,383,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.917106,0.162739,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000383_0042,383,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.916943,0.143262,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000383_0043,383,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.954827,0.500297,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000383_0044,383,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.942869,0.327143,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000383_0045,383,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,1.032481,1.215537,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000384_0001,384,GT_ORIGINAL,axis_aligned_gt_original,true,1.093738,1.982715,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000384_0002,384,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000384_0040,384,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.924013,0.239499,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000384_0041,384,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.924013,0.239499,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000384_0042,384,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.916165,0.171431,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000384_0043,384,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.954938,0.524321,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000384_0044,384,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.94872,0.375614,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000384_0045,384,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,1.032892,1.304699,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000385_0001,385,GT_ORIGINAL,axis_aligned_gt_original,true,0.991387,0.948882,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000385_0002,385,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000385_0040,385,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.841312,0.143997,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000385_0041,385,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.907841,0.505111,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000385_0042,385,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.907841,0.505111,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000385_0043,385,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.903002,0.38927,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000385_0044,385,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.871628,0.244278,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000385_0045,385,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.926307,0.527058,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000386_0001,386,GT_ORIGINAL,axis_aligned_gt_original,true,0.99077,0.955334,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000386_0002,386,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000386_0040,386,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.871379,0.291404,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000386_0041,386,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.907082,0.498431,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000386_0042,386,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.907082,0.498431,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000386_0043,386,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.910272,0.445848,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000386_0044,386,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.871303,0.255631,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000386_0045,386,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.922213,0.502955,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000387_0001,387,GT_ORIGINAL,axis_aligned_gt_original,true,0.987142,0.931232,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000387_0002,387,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000387_0040,387,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.839894,0.139569,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000387_0041,387,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.909266,0.541104,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000387_0042,387,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.873766,0.318168,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000387_0043,387,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.911299,0.468612,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000387_0044,387,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.873318,0.28506,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000387_0045,387,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.919376,0.511328,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000388_0001,388,GT_ORIGINAL,axis_aligned_gt_original,true,1.069525,1.76239,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000388_0002,388,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000388_0040,388,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.931373,0.31958,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000388_0041,388,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.936699,0.366226,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000388_0042,388,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.936699,0.366226,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000388_0043,388,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.961454,0.636879,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000388_0044,388,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.948252,0.364381,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000388_0045,388,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,1.027529,1.19635,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000389_0001,389,GT_ORIGINAL,axis_aligned_gt_original,true,1.077984,1.762836,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000389_0002,389,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000389_0040,389,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.938175,0.349573,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000389_0041,389,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.94381,0.394465,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000389_0042,389,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.938175,0.349573,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000389_0043,389,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.964364,0.648538,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000389_0044,389,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.950778,0.397728,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000389_0045,389,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,1.014312,1.030576,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000390_0001,390,GT_ORIGINAL,axis_aligned_gt_original,true,1.07978,1.843298,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000390_0002,390,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000390_0040,390,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.939113,0.314384,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000390_0041,390,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.945571,0.40046,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000390_0042,390,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.939113,0.314384,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000390_0043,390,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.985254,0.780446,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000390_0044,390,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.957273,0.419172,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000390_0045,390,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,1.009915,0.920431,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000391_0001,391,GT_ORIGINAL,axis_aligned_gt_original,true,1.080956,1.958354,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000391_0002,391,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000391_0040,391,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.943178,0.325001,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000391_0041,391,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.953879,0.477857,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000391_0042,391,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.956679,0.50786,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000391_0043,391,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,1.004173,0.923584,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000391_0044,391,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.970196,0.52496,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000391_0045,391,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,1.000238,0.869396,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000392_0001,392,GT_ORIGINAL,axis_aligned_gt_original,true,0.993901,0.964722,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000392_0002,392,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000392_0040,392,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.877607,0.22169,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000392_0041,392,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.907523,0.458434,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000392_0042,392,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.875293,0.213478,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000392_0043,392,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.925541,0.455369,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000392_0044,392,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.911475,0.401986,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000392_0045,392,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.931036,0.475251,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000393_0001,393,GT_ORIGINAL,axis_aligned_gt_original,true,1.077804,1.943105,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,8,false,false
E0_R1_REG_000393_0002,393,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000393_0040,393,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.929522,0.320476,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000393_0041,393,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.968368,0.655921,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000393_0042,393,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.925452,0.226877,PASS,PASS,PASS,PASS,PASS,FAIL,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000393_0043,393,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,1.035076,1.312656,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000393_0044,393,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.97502,0.677404,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000393_0045,393,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.972658,0.643709,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000394_0001,394,GT_ORIGINAL,axis_aligned_gt_original,true,0.991993,0.945275,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000394_0002,394,BODY_ALIGNED_REFERENCE,body_axis_reference,true,1,1,PASS,PASS,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,9,false,false
E0_R1_REG_000394_0040,394,MATCHED_BACKGROUND_CONTROL,matched_ordinary_background_same_area,false,0.883023,0.271743,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000394_0041,394,MATCHED_BACKGROUND_CONTROL,matched_strong_scatterer_background_same_area,false,0.90527,0.45278,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000394_0042,394,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,false,0.881381,0.29282,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000394_0043,394,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,false,0.944085,0.580752,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
E0_R1_REG_000394_0044,394,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,false,0.904625,0.378019,PASS,PASS,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,7,false,true
E0_R1_REG_000394_0045,394,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,false,0.93915,0.560184,PASS,FAIL,PASS,PASS,PASS,PASS,FAIL_NON_GT_REGION,FAIL,PASS,FAIL,6,false,true
