scene,sar_frame,azimuth_bin_start_deg,azimuth_bin_end_deg,fan_pixel_count,frame_nonzero_pixel_count,frame_nonzero_ratio,frame_mean_intensity,frame_effective_bin
GM_RM011,8,-15,-14,15492,15468,0.99845081,38.62361219,true
GM_RM011,8,-14,-13,15503,15487,0.99896794,38.47023157,true
GM_RM011,8,-13,-12,15503,15482,0.99864542,38.64387538,true
GM_RM011,8,-12,-11,15498,15473,0.99838689,38.71138211,true
GM_RM011,8,-11,-10,15501,15479,0.99858074,39.19669699,true
GM_RM011,8,-10,-9,15498,15475,0.99851594,38.89637373,true
GM_RM011,8,-9,-8,15500,15486,0.99909677,39.38135484,true
GM_RM011,8,-8,-7,15498,15473,0.99838689,39.57271906,true
GM_RM011,8,-7,-6,15501,15482,0.99877427,40.34204245,true
GM_RM011,8,-6,-5,15497,15475,0.99858037,39.97760857,true
GM_RM011,8,-5,-4,15503,15484,0.99877443,39.91272657,true
GM_RM011,8,-4,-3,15494,15466,0.99819285,40.51942687,true
GM_RM011,8,-3,-2,15493,15483,0.99935455,41.76679791,true
GM_RM011,8,-2,-1,15471,15464,0.99954754,40.14885916,true
GM_RM011,8,-1,0,14803,14803,1,40.41991488,true
GM_RM011,8,0,1,16134,16098,0.99776869,40.12848643,true
GM_RM011,8,1,2,15471,15464,0.99954754,40.32499515,true
GM_RM011,8,2,3,15493,15474,0.99877364,40.25598657,true
GM_RM011,8,3,4,15494,15475,0.99877372,40.23370337,true
GM_RM011,8,4,5,15503,15478,0.99838741,39.5911114,true
GM_RM011,8,5,6,15497,15478,0.99877396,39.87352391,true
GM_RM011,8,6,7,15501,15475,0.99832269,39.765499,true
GM_RM011,8,7,8,15498,15464,0.99780617,39.83623693,true
GM_RM011,8,8,9,15500,15484,0.99896774,40.03470968,true
GM_RM011,8,9,10,15498,15477,0.99864499,40.12885534,true
GM_RM011,8,10,11,15501,15472,0.99812915,40.09747758,true
GM_RM011,8,11,12,15498,15475,0.99851594,39.85314234,true
GM_RM011,8,12,13,15503,15475,0.9981939,40.03250984,true
GM_RM011,8,13,14,15503,15480,0.99851642,39.63168419,true
GM_RM011,8,14,15,15492,15470,0.99857991,39.70410534,true
GM_RM011,8,15,16,15501,15474,0.99825818,39.46364751,true
GM_RM011,8,16,17,15497,15477,0.99870943,39.52487578,true
GM_RM011,8,17,18,15500,15483,0.99890323,39.632,true
GM_RM011,8,18,19,15497,15474,0.99851584,39.24708008,true
GM_RM011,8,19,20,15500,15479,0.99864516,39.64987097,true
GM_RM011,8,20,21,15500,15477,0.99851613,39.28116129,true
GM_RM011,8,21,22,15499,15477,0.99858055,39.33834441,true
GM_RM011,8,22,23,15499,15484,0.9990322,39.48893477,true
GM_RM011,8,23,24,15499,15478,0.99864507,39.00283889,true
GM_RM011,8,24,25,15500,15479,0.99864516,38.8896129,true
GM_RM011,8,25,26,15500,15483,0.99890323,39.07458065,true
GM_RM011,8,26,27,15496,15482,0.99909654,38.71347445,true
GM_RM011,8,27,28,15499,15481,0.99883863,38.83495709,true
GM_RM011,8,28,29,15501,15488,0.99916134,38.73975873,true
GM_RM011,8,29,30,15499,15477,0.99858055,38.62023356,true
GM_RM011,8,30,31,15501,15487,0.99909683,39.10696084,true
GM_RM011,8,31,32,15487,15465,0.99857945,39.22031381,true
GM_RM011,8,32,33,15508,15485,0.99851689,38.85704153,true
GM_RM011,8,33,34,15501,15483,0.99883878,39.07070512,true
GM_RM011,8,34,35,15502,15483,0.99877435,38.85530899,true
GM_RM011,8,35,36,15496,15480,0.99896748,38.87842024,true
GM_RM011,8,36,37,15500,15481,0.99877419,38.6263871,true
GM_RM011,8,37,38,15502,15487,0.99903238,38.46123081,true
GM_RM011,8,38,39,15496,15475,0.99864481,38.62332215,true
GM_RM011,8,39,40,15500,15486,0.99909677,38.41851613,true
GM_RM011,8,40,41,15500,15486,0.99909677,38.62212903,true
GM_RM011,8,41,42,15500,15476,0.99845161,38.23896774,true
GM_RM011,8,42,43,15500,15482,0.99883871,38.44670968,true
GM_RM011,8,43,44,15498,15485,0.99916118,38.3161053,true
GM_RM011,8,44,45,15406,15393,0.99915617,37.91977152,true
GM_RM011,8,45,46,15597,15580,0.99891005,37.78072706,true
GM_RM011,8,46,47,15497,15483,0.9990966,37.82899916,true
GM_RM011,8,47,48,15500,15488,0.99922581,37.27812903,true
GM_RM011,8,48,49,15499,15483,0.99896768,37.38266985,true
GM_RM011,8,49,50,15501,15482,0.99877427,37.33546223,true
GM_RM011,8,50,51,15501,15490,0.99929037,37.3126895,true
GM_RM011,8,51,52,15501,15485,0.99896781,37.33236565,true
GM_RM011,8,52,53,15495,15481,0.99909648,37.2511778,true
GM_RM011,8,53,54,15499,15488,0.99929028,37.2203368,true
GM_RM011,8,54,55,15496,15483,0.99916107,37.05665978,true
GM_RM011,8,55,56,15504,15491,0.99916151,37.29489164,true
GM_RM011,8,56,57,15497,15486,0.99929019,37.52732787,true
GM_RM011,8,57,58,15491,15481,0.99935446,37.28661804,true
GM_RM011,8,58,59,15506,15493,0.99916161,37.32239133,true
GM_RM011,8,59,60,15500,15485,0.99903226,37.21793548,true
GM_RM011,8,60,61,15329,4913,0.32050362,4.60643225,true
GM_RM011,8,61,62,15034,694,0.04616203,0.09757882,true
GM_RM011,8,62,63,14758,157,0.0106383,0.01673669,true
GM_RM011,8,63,64,14500,62,0.00427586,0.00703448,true
GM_RM011,8,64,65,14254,48,0.00336748,0.00498106,true
GM_RM011,8,65,66,14024,23,0.00164005,0.00206788,true
GM_RM011,8,66,67,13807,18,0.00130369,0.00130369,true
GM_RM011,8,67,68,13602,3,0.00022056,0.00022056,true
GM_RM011,8,68,69,13416,0,0,0,false
GM_RM011,8,69,70,13235,1,0.00007556,0.00007556,true
GM_RM011,8,70,71,13067,0,0,0,false
GM_RM011,8,71,72,12912,0,0,0,false
GM_RM011,8,72,73,12767,0,0,0,false
GM_RM011,8,73,74,12630,0,0,0,false
GM_RM011,8,74,75,12503,0,0,0,false
GM_RM011,8,75,76,12390,0,0,0,false
GM_RM011,8,76,77,12278,0,0,0,false
GM_RM011,8,77,78,12184,0,0,0,false
GM_RM011,8,78,79,12093,0,0,0,false
GM_RM011,8,79,80,12009,0,0,0,false
GM_RM011,8,80,81,11939,0,0,0,false
GM_RM011,8,81,82,11867,0,0,0,false
GM_RM011,8,82,83,11818,0,0,0,false
GM_RM011,8,83,84,11759,0,0,0,false
GM_RM011,8,84,85,11721,0,0,0,false
GM_RM011,8,85,86,11685,0,0,0,false
GM_RM011,8,86,87,11654,0,0,0,false
GM_RM011,8,87,88,11632,0,0,0,false
GM_RM011,8,88,89,11620,0,0,0,false
GM_RM011,8,89,90,11498,0,0,0,false
GM_RM011,10,-90,-89,11518,0,0,0,false
GM_RM011,10,-89,-88,11638,0,0,0,false
GM_RM011,10,-88,-87,11654,0,0,0,false
GM_RM011,10,-87,-86,11675,0,0,0,false
GM_RM011,10,-86,-85,11705,0,0,0,false
GM_RM011,10,-85,-84,11741,0,0,0,false
GM_RM011,10,-84,-83,11780,0,0,0,false
GM_RM011,10,-83,-82,11838,0,0,0,false
GM_RM011,10,-82,-81,11888,0,0,0,false
GM_RM011,10,-81,-80,11959,0,0,0,false
GM_RM011,10,-80,-79,12030,0,0,0,false
GM_RM011,10,-79,-78,12114,0,0,0,false
GM_RM011,10,-78,-77,12204,0,0,0,false
GM_RM011,10,-77,-76,12301,0,0,0,false
GM_RM011,10,-76,-75,12411,0,0,0,false
GM_RM011,10,-75,-74,12525,0,0,0,false
GM_RM011,10,-74,-73,12652,0,0,0,false
GM_RM011,10,-73,-72,12789,0,0,0,false
GM_RM011,10,-72,-71,12934,0,0,0,false
GM_RM011,10,-71,-70,13090,0,0,0,false
GM_RM011,10,-70,-69,13258,0,0,0,false
GM_RM011,10,-69,-68,13439,0,0,0,false
GM_RM011,10,-68,-67,13626,0,0,0,false
GM_RM011,10,-67,-66,13831,4,0.00028921,0.00036151,true
GM_RM011,10,-66,-65,14048,9,0.00064066,0.0009254,true
GM_RM011,10,-65,-64,14279,13,0.00091043,0.00147069,true
GM_RM011,10,-64,-63,14525,17,0.0011704,0.00268503,true
GM_RM011,10,-63,-62,14783,69,0.00466752,0.01738483,true
GM_RM011,10,-62,-61,15061,257,0.01706394,0.11725649,true
GM_RM011,10,-61,-60,15355,4606,0.29996744,5.74776946,true
GM_RM011,10,-60,-59,15501,15487,0.99909683,34.48377524,true
GM_RM011,10,-59,-58,15506,15496,0.99935509,34.34128724,true
GM_RM011,10,-58,-57,15491,15482,0.99941902,34.32870699,true
GM_RM011,10,-57,-56,15497,15486,0.99929019,34.71091179,true
GM_RM011,10,-56,-55,15504,15492,0.99922601,34.60197368,true
GM_RM011,10,-55,-54,15496,15486,0.99935467,35.10731802,true
GM_RM011,10,-54,-53,15499,15490,0.99941932,34.95735209,true
GM_RM011,10,-53,-52,15495,15483,0.99922556,34.79690223,true
GM_RM011,10,-52,-51,15501,15489,0.99922586,35.10541255,true
GM_RM011,10,-51,-50,15501,15489,0.99922586,35.03780401,true
GM_RM011,10,-50,-49,15501,15489,0.99922586,34.64576479,true
GM_RM011,10,-49,-48,15499,15487,0.99922576,34.64900961,true
GM_RM011,10,-48,-47,15500,15489,0.99929032,35.03277419,true
GM_RM011,10,-47,-46,15497,15485,0.99922566,35.23333548,true
GM_RM011,10,-46,-45,15597,15584,0.99916651,35.27210361,true
GM_RM011,10,-45,-44,15406,15400,0.99961054,35.57127093,true
GM_RM011,10,-44,-43,15498,15490,0.9994838,36.03252033,true
GM_RM011,10,-43,-42,15500,15488,0.99922581,35.75735484,true
GM_RM011,10,-42,-41,15500,15489,0.99929032,36.12135484,true
GM_RM011,10,-41,-40,15500,15490,0.99935484,36.21922581,true
GM_RM011,10,-40,-39,15500,15491,0.99941935,36.05058065,true
GM_RM011,10,-39,-38,15496,15485,0.99929014,35.90132938,true
GM_RM011,10,-38,-37,15502,15492,0.99935492,36.20700555,true
GM_RM011,10,-37,-36,15500,15490,0.99935484,35.67658065,true
GM_RM011,10,-36,-35,15496,15486,0.99935467,35.64519876,true
GM_RM011,10,-35,-34,15502,15488,0.99909689,35.70900529,true
GM_RM011,10,-34,-33,15500,15490,0.99935484,35.65051613,true
GM_RM011,10,-33,-32,15509,15498,0.99929073,35.53517313,true
GM_RM011,10,-32,-31,15487,15478,0.99941887,35.24226771,true
GM_RM011,10,-31,-30,15501,15495,0.99961293,35.23540417,true
GM_RM011,10,-30,-29,15499,15489,0.9993548,35.13162139,true
GM_RM011,10,-29,-28,15501,15489,0.99922586,35.17618218,true
GM_RM011,10,-28,-27,15499,15487,0.99922576,35.14278341,true
GM_RM011,10,-27,-26,15496,15491,0.99967734,35.46005421,true
GM_RM011,10,-26,-25,15500,15484,0.99896774,35.59051613,true
GM_RM011,10,-25,-24,15500,15484,0.99896774,35.48335484,true
GM_RM011,10,-24,-23,15499,15484,0.9990322,35.21169108,true
GM_RM011,10,-23,-22,15499,15485,0.99909672,35.02219498,true
GM_RM011,10,-22,-21,15499,15484,0.9990322,35.15259049,true
GM_RM011,10,-21,-20,15500,15486,0.99909677,35.32987097,true
GM_RM011,10,-20,-19,15500,15480,0.99870968,35.60006452,true
GM_RM011,10,-19,-18,15497,15485,0.99922566,35.55036459,true
GM_RM011,10,-18,-17,15500,15481,0.99877419,35.49129032,true
GM_RM011,10,-17,-16,15497,15480,0.99890301,35.08491966,true
GM_RM011,10,-16,-15,15501,15479,0.99858074,35.28927166,true
GM_RM011,10,-15,-14,15492,15467,0.99838626,35.57210173,true
GM_RM011,10,-14,-13,15503,15488,0.99903245,35.6142037,true
GM_RM011,10,-13,-12,15503,15484,0.99877443,37.35780172,true
GM_RM011,10,-12,-11,15498,15478,0.99870951,37.4314105,true
GM_RM011,10,-11,-10,15501,15480,0.99864525,37.70685762,true
GM_RM011,10,-10,-9,15498,15474,0.99845141,37.11459543,true
GM_RM011,10,-9,-8,15500,15483,0.99890323,36.3536129,true
GM_RM011,10,-8,-7,15498,15476,0.99858046,37.1955091,true
GM_RM011,10,-7,-6,15501,15481,0.99870976,37.49745178,true
GM_RM011,10,-6,-5,15497,15472,0.99838678,36.52197199,true
GM_RM011,10,-5,-4,15503,15481,0.99858092,36.18912469,true
GM_RM011,10,-4,-3,15494,15472,0.9985801,36.04046728,true
GM_RM011,10,-3,-2,15493,15480,0.99916091,35.76931517,true
GM_RM011,10,-2,-1,15471,15465,0.99961218,35.88701441,true
GM_RM011,10,-1,0,14803,14803,1,36.87299872,true
GM_RM011,10,0,1,16134,16101,0.99795463,36.91341267,true
GM_RM011,10,1,2,15471,15465,0.99961218,36.10548769,true
GM_RM011,10,2,3,15493,15482,0.99929,36.15729684,true
GM_RM011,10,3,4,15494,15475,0.99877372,36.34774752,true
GM_RM011,10,4,5,15503,15471,0.99793588,36.21628072,true
GM_RM011,10,5,6,15497,15475,0.99858037,36.7062012,true
GM_RM011,10,6,7,15501,15466,0.99774208,36.73104961,true
GM_RM011,10,7,8,15498,15464,0.99780617,36.69557362,true
GM_RM011,10,8,9,15500,15478,0.99858065,36.36767742,true
GM_RM011,10,9,10,15498,15475,0.99851594,36.29926442,true
GM_RM011,10,10,11,15501,15469,0.99793562,36.21811496,true
GM_RM011,10,11,12,15498,15475,0.99851594,35.86114337,true
GM_RM011,10,12,13,15503,15476,0.9982584,36.0672773,true
GM_RM011,10,13,14,15503,15481,0.99858092,35.8460298,true
GM_RM011,10,14,15,15492,15467,0.99838626,35.42764007,true
GM_RM011,10,15,16,15501,15476,0.9983872,35.69505193,true
GM_RM011,10,16,17,15497,15479,0.99883848,35.84738982,true
GM_RM011,10,17,18,15500,15483,0.99890323,35.73754839,true
GM_RM011,10,18,19,15497,15468,0.99812867,35.74666064,true
GM_RM011,10,19,20,15500,15476,0.99845161,35.51664516,true
GM_RM011,10,20,21,15500,15477,0.99851613,35.61948387,true
GM_RM011,10,21,22,15499,15477,0.99858055,35.51674302,true
GM_RM011,10,22,23,15499,15482,0.99890316,35.30795535,true
GM_RM011,10,23,24,15499,15478,0.99864507,35.09019937,true
GM_RM011,10,24,25,15500,15479,0.99864516,35.38722581,true
GM_RM011,10,25,26,15500,15483,0.99890323,35.34083871,true
GM_RM011,10,26,27,15496,15482,0.99909654,35.50929272,true
GM_RM011,10,27,28,15499,15481,0.99883863,35.4060262,true
GM_RM011,10,28,29,15501,15488,0.99916134,35.40816722,true
GM_RM011,10,29,30,15499,15476,0.99851603,35.47686948,true
GM_RM011,10,30,31,15501,15487,0.99909683,35.5142894,true
GM_RM011,10,31,32,15487,15463,0.99845031,35.24026603,true
GM_RM011,10,32,33,15508,15485,0.99851689,35.72865618,true
GM_RM011,10,33,34,15501,15483,0.99883878,35.65266757,true
GM_RM011,10,34,35,15502,15483,0.99877435,35.51090182,true
GM_RM011,10,35,36,15496,15482,0.99909654,35.04794786,true
GM_RM011,10,36,37,15500,15479,0.99864516,34.92496774,true
GM_RM011,10,37,38,15502,15486,0.99896788,35.15488324,true
GM_RM011,10,38,39,15496,15476,0.99870934,34.68146618,true
GM_RM011,10,39,40,15500,15484,0.99896774,34.8656129,true
GM_RM011,10,40,41,15500,15486,0.99909677,34.95154839,true
GM_RM011,10,41,42,15500,15476,0.99845161,34.49496774,true
GM_RM011,10,42,43,15500,15481,0.99877419,34.2936129,true
GM_RM011,10,43,44,15498,15484,0.99909666,34.61304684,true
GM_RM011,10,44,45,15406,15394,0.99922108,34.17681423,true
GM_RM011,10,45,46,15597,15579,0.99884593,34.25883183,true
GM_RM011,10,46,47,15497,15483,0.9990966,34.42137188,true
GM_RM011,10,47,48,15500,15488,0.99922581,33.8543871,true
GM_RM011,10,48,49,15499,15480,0.99877411,34.1007807,true
GM_RM011,10,49,50,15501,15482,0.99877427,34.11425069,true
GM_RM011,10,50,51,15501,15488,0.99916134,33.88594284,true
GM_RM011,10,51,52,15501,15481,0.99870976,33.85026772,true
GM_RM011,10,52,53,15495,15480,0.99903195,33.96637625,true
GM_RM011,10,53,54,15499,15486,0.99916124,34.13878315,true
GM_RM011,10,54,55,15496,15480,0.99896748,33.97876871,true
GM_RM011,10,55,56,15504,15491,0.99916151,33.8621001,true
GM_RM011,10,56,57,15497,15486,0.99929019,33.80602697,true
GM_RM011,10,57,58,15491,15481,0.99935446,33.88083403,true
GM_RM011,10,58,59,15506,15492,0.99909712,34.35366955,true
GM_RM011,10,59,60,15500,15485,0.99903226,34.24754839,true
GM_RM011,10,60,61,15329,4816,0.31417575,4.345228,true
GM_RM011,10,61,62,15034,682,0.04536384,0.09086072,true
GM_RM011,10,62,63,14758,155,0.01050278,0.01626237,true
GM_RM011,10,63,64,14500,66,0.00455172,0.00710345,true
GM_RM011,10,64,65,14254,45,0.00315701,0.00441981,true
GM_RM011,10,65,66,14024,22,0.00156874,0.00199658,true
GM_RM011,10,66,67,13807,19,0.00137611,0.00137611,true
GM_RM011,10,67,68,13602,3,0.00022056,0.00022056,true
GM_RM011,10,68,69,13416,0,0,0,false
GM_RM011,10,69,70,13235,1,0.00007556,0.00007556,true
GM_RM011,10,70,71,13067,0,0,0,false
GM_RM011,10,71,72,12912,0,0,0,false
GM_RM011,10,72,73,12767,0,0,0,false
GM_RM011,10,73,74,12630,0,0,0,false
GM_RM011,10,74,75,12503,0,0,0,false
GM_RM011,10,75,76,12390,0,0,0,false
GM_RM011,10,76,77,12278,0,0,0,false
GM_RM011,10,77,78,12184,0,0,0,false
GM_RM011,10,78,79,12093,0,0,0,false
GM_RM011,10,79,80,12009,0,0,0,false
GM_RM011,10,80,81,11939,0,0,0,false
GM_RM011,10,81,82,11867,0,0,0,false
GM_RM011,10,82,83,11818,0,0,0,false
GM_RM011,10,83,84,11759,0,0,0,false
GM_RM011,10,84,85,11721,0,0,0,false
GM_RM011,10,85,86,11685,0,0,0,false
GM_RM011,10,86,87,11654,0,0,0,false
GM_RM011,10,87,88,11632,0,0,0,false
GM_RM011,10,88,89,11620,0,0,0,false
GM_RM011,10,89,90,11498,0,0,0,false
GM_RM011,15,-90,-89,11518,0,0,0,false
GM_RM011,15,-89,-88,11638,0,0,0,false
GM_RM011,15,-88,-87,11654,0,0,0,false
GM_RM011,15,-87,-86,11675,0,0,0,false
GM_RM011,15,-86,-85,11705,0,0,0,false
GM_RM011,15,-85,-84,11741,0,0,0,false
GM_RM011,15,-84,-83,11780,0,0,0,false
GM_RM011,15,-83,-82,11838,0,0,0,false
GM_RM011,15,-82,-81,11888,0,0,0,false
GM_RM011,15,-81,-80,11959,0,0,0,false
GM_RM011,15,-80,-79,12030,0,0,0,false
GM_RM011,15,-79,-78,12114,0,0,0,false
GM_RM011,15,-78,-77,12204,0,0,0,false
GM_RM011,15,-77,-76,12301,0,0,0,false
GM_RM011,15,-76,-75,12411,0,0,0,false
GM_RM011,15,-75,-74,12525,0,0,0,false
GM_RM011,15,-74,-73,12652,0,0,0,false
GM_RM011,15,-73,-72,12789,0,0,0,false
GM_RM011,15,-72,-71,12934,0,0,0,false
GM_RM011,15,-71,-70,13090,0,0,0,false
GM_RM011,15,-70,-69,13258,0,0,0,false
GM_RM011,15,-69,-68,13439,4,0.00029764,0.00037205,true
GM_RM011,15,-68,-67,13626,3,0.00022017,0.00022017,true
GM_RM011,15,-67,-66,13831,5,0.00036151,0.00050611,true
GM_RM011,15,-66,-65,14048,11,0.00078303,0.00121014,true
GM_RM011,15,-65,-64,14279,13,0.00091043,0.00140066,true
GM_RM011,15,-64,-63,14525,26,0.00179002,0.00447504,true
GM_RM011,15,-63,-62,14783,99,0.00669688,0.02658459,true
GM_RM011,15,-62,-61,15061,281,0.01865746,0.14056172,true
GM_RM011,15,-61,-60,15355,4705,0.30641485,6.76619993,true
GM_RM011,15,-60,-59,15501,15488,0.99916134,38.77762725,true
GM_RM011,15,-59,-58,15506,15497,0.99941958,38.44053915,true
GM_RM011,15,-58,-57,15491,15482,0.99941902,38.74837002,true
GM_RM011,15,-57,-56,15497,15486,0.99929019,38.72336581,true
GM_RM011,15,-56,-55,15504,15491,0.99916151,38.87325851,true
GM_RM011,15,-55,-54,15496,15486,0.99935467,38.64255292,true
GM_RM011,15,-54,-53,15499,15491,0.99948384,39.41267179,true
GM_RM011,15,-53,-52,15495,15483,0.99922556,39.09757986,true
GM_RM011,15,-52,-51,15501,15489,0.99922586,39.57925295,true
GM_RM011,15,-51,-50,15501,15490,0.99929037,39.62570157,true
GM_RM011,15,-50,-49,15501,15489,0.99922586,39.68298819,true
GM_RM011,15,-49,-48,15499,15487,0.99922576,39.60145816,true
GM_RM011,15,-48,-47,15500,15491,0.99941935,39.60864516,true
GM_RM011,15,-47,-46,15497,15485,0.99922566,39.71310576,true
GM_RM011,15,-46,-45,15597,15585,0.99923062,39.61781112,true
GM_RM011,15,-45,-44,15406,15400,0.99961054,39.71056731,true
GM_RM011,15,-44,-43,15498,15489,0.99941928,39.51129178,true
GM_RM011,15,-43,-42,15500,15489,0.99929032,39.58064516,true
GM_RM011,15,-42,-41,15500,15490,0.99935484,39.36619355,true
GM_RM011,15,-41,-40,15500,15488,0.99922581,39.18387097,true
GM_RM011,15,-40,-39,15500,15489,0.99929032,38.86180645,true
GM_RM011,15,-39,-38,15496,15486,0.99935467,39.03988126,true
GM_RM011,15,-38,-37,15502,15492,0.99935492,39.16584957,true
GM_RM011,15,-37,-36,15500,15488,0.99922581,39.01432258,true
GM_RM011,15,-36,-35,15496,15487,0.9994192,38.57143779,true
GM_RM011,15,-35,-34,15502,15495,0.99954845,38.81131467,true
GM_RM011,15,-34,-33,15500,15486,0.99909677,38.49922581,true
GM_RM011,15,-33,-32,15509,15497,0.99922626,38.5176994,true
GM_RM011,15,-32,-31,15487,15472,0.99903145,38.50719959,true
GM_RM011,15,-31,-30,15501,15495,0.99961293,38.81639894,true
GM_RM011,15,-30,-29,15499,15486,0.99916124,38.50125815,true
GM_RM011,15,-29,-28,15501,15489,0.99922586,38.33146249,true
GM_RM011,15,-28,-27,15499,15486,0.99916124,38.83889283,true
GM_RM011,15,-27,-26,15496,15485,0.99929014,38.8868095,true
GM_RM011,15,-26,-25,15500,15482,0.99883871,38.60374194,true
GM_RM011,15,-25,-24,15500,15483,0.99890323,38.64806452,true
GM_RM011,15,-24,-23,15499,15484,0.9990322,38.88850894,true
GM_RM011,15,-23,-22,15499,15483,0.99896768,38.77624363,true
GM_RM011,15,-22,-21,15499,15484,0.9990322,38.71559455,true
GM_RM011,15,-21,-20,15500,15487,0.99916129,38.88225806,true
GM_RM011,15,-20,-19,15500,15484,0.99896774,39.20270968,true
GM_RM011,15,-19,-18,15497,15477,0.99870943,39.02845712,true
GM_RM011,15,-18,-17,15500,15478,0.99858065,39.07154839,true
GM_RM011,15,-17,-16,15497,15474,0.99851584,38.90482029,true
GM_RM011,15,-16,-15,15501,15477,0.99845171,39.08367202,true
GM_RM011,15,-15,-14,15492,15469,0.99851536,38.95384715,true
GM_RM011,15,-14,-13,15503,15483,0.99870993,39.04670064,true
GM_RM011,15,-13,-12,15503,15476,0.9982584,38.74701671,true
GM_RM011,15,-12,-11,15498,15472,0.99832236,39.13375919,true
GM_RM011,15,-11,-10,15501,15472,0.99812915,39.3299142,true
GM_RM011,15,-10,-9,15498,15471,0.99825784,40.08033295,true
GM_RM011,15,-9,-8,15500,15480,0.99870968,39.83993548,true
GM_RM011,15,-8,-7,15498,15467,0.99799974,39.30023229,true
GM_RM011,15,-7,-6,15501,15470,0.99800013,39.6124121,true
GM_RM011,15,-6,-5,15497,15471,0.99832226,39.65986965,true
GM_RM011,15,-5,-4,15503,15479,0.99845191,39.62768496,true
GM_RM011,15,-4,-3,15494,15471,0.99851555,39.5777075,true
GM_RM011,15,-3,-2,15493,15468,0.99838637,39.98534822,true
GM_RM011,15,-2,-1,15471,15468,0.99980609,39.98804214,true
GM_RM011,15,-1,0,14803,14803,1,40.61440249,true
GM_RM011,15,0,1,16134,16101,0.99795463,40.49367795,true
GM_RM011,15,1,2,15471,15468,0.99980609,39.75030703,true
GM_RM011,15,2,3,15493,15471,0.99858,39.51410314,true
GM_RM011,15,3,4,15494,15466,0.99819285,39.89944495,true
GM_RM011,15,4,5,15503,15483,0.99870993,39.58420951,true
GM_RM011,15,5,6,15497,15464,0.99787056,39.44473124,true
GM_RM011,15,6,7,15501,15473,0.99819366,39.48416231,true
GM_RM011,15,7,8,15498,15472,0.99832236,39.3699187,true
GM_RM011,15,8,9,15500,15469,0.998,39.52922581,true
GM_RM011,15,9,10,15498,15474,0.99845141,39.21454381,true
GM_RM011,15,10,11,15501,15470,0.99800013,39.25488678,true
GM_RM011,15,11,12,15498,15474,0.99845141,39.04503807,true
GM_RM011,15,12,13,15503,15486,0.99890344,38.91982197,true
GM_RM011,15,13,14,15503,15481,0.99858092,39.01619041,true
GM_RM011,15,14,15,15492,15466,0.99832171,38.99173767,true
GM_RM011,15,15,16,15501,15477,0.99845171,38.89723244,true
GM_RM011,15,16,17,15497,15473,0.99845131,39.37955733,true
GM_RM011,15,17,18,15500,15475,0.9983871,39.21554839,true
GM_RM011,15,18,19,15497,15473,0.99845131,39.07762793,true
GM_RM011,15,19,20,15500,15477,0.99851613,39.15890323,true
GM_RM011,15,20,21,15500,15482,0.99883871,39.11619355,true
GM_RM011,15,21,22,15499,15475,0.99845151,38.68294729,true
GM_RM011,15,22,23,15499,15478,0.99864507,38.7926963,true
GM_RM011,15,23,24,15499,15476,0.99851603,38.80050326,true
GM_RM011,15,24,25,15500,15478,0.99858065,38.31167742,true
GM_RM011,15,25,26,15500,15480,0.99870968,38.57722581,true
GM_RM011,15,26,27,15496,15481,0.99903201,38.67649716,true
GM_RM011,15,27,28,15499,15475,0.99845151,38.58300536,true
GM_RM011,15,28,29,15501,15478,0.99851622,38.81123798,true
GM_RM011,15,29,30,15499,15483,0.99896768,38.850571,true
GM_RM011,15,30,31,15501,15481,0.99870976,39.04277143,true
GM_RM011,15,31,32,15487,15464,0.99851488,38.76328534,true
GM_RM011,15,32,33,15508,15489,0.99877483,38.68132577,true
GM_RM011,15,33,34,15501,15485,0.99896781,38.58318818,true
GM_RM011,15,34,35,15502,15484,0.99883886,38.66139853,true
GM_RM011,15,35,36,15496,15472,0.99845121,38.73702891,true
GM_RM011,15,36,37,15500,15479,0.99864516,38.38651613,true
GM_RM011,15,37,38,15502,15482,0.99870984,38.51638498,true
GM_RM011,15,38,39,15496,15480,0.99896748,38.39868353,true
GM_RM011,15,39,40,15500,15482,0.99883871,38.71154839,true
GM_RM011,15,40,41,15500,15476,0.99845161,38.15309677,true
GM_RM011,15,41,42,15500,15478,0.99858065,38.24677419,true
GM_RM011,15,42,43,15500,15483,0.99890323,38.1103871,true
GM_RM011,15,43,44,15498,15484,0.99909666,37.75300039,true
