competition_id,extraction_profile,from_component_id,from_sar_frame,candidate_successor_count,selected_successor_id,best_edge_score,second_edge_score,score_gap,candidate_successor_ids,competition_status
WGV34A_COMP_strict_physical_path_000135,strict_physical_path,WGV33D_MAIN_F0043_C001273,43,1,WGV33D_MAIN_F0044_C001305,0.78380869,,,WGV33D_MAIN_F0044_C001305,single_successor
WGV34A_COMP_strict_physical_path_000136,strict_physical_path,WGV33D_MAIN_F0043_C001277,43,1,WGV33D_MAIN_F0044_C001307,0.78961874,,,WGV33D_MAIN_F0044_C001307,single_successor
WGV34A_COMP_strict_physical_path_000137,strict_physical_path,WGV33D_MAIN_F0044_C001298,44,1,WGV33D_MAIN_F0045_C001323,0.72510726,,,WGV33D_MAIN_F0045_C001323,single_successor
WGV34A_COMP_strict_physical_path_000138,strict_physical_path,WGV33D_MAIN_F0044_C001301,44,1,WGV33D_MAIN_F0045_C001327,0.66601409,,,WGV33D_MAIN_F0045_C001327,single_successor
WGV34A_COMP_strict_physical_path_000139,strict_physical_path,WGV33D_MAIN_F0044_C001302,44,1,WGV33D_MAIN_F0045_C001326,0.65725912,,,WGV33D_MAIN_F0045_C001326,single_successor
WGV34A_COMP_strict_physical_path_000140,strict_physical_path,WGV33D_MAIN_F0044_C001305,44,1,WGV33D_MAIN_F0045_C001330,0.75253935,,,WGV33D_MAIN_F0045_C001330,single_successor
WGV34A_COMP_strict_physical_path_000141,strict_physical_path,WGV33D_MAIN_F0045_C001323,45,1,WGV33D_MAIN_F0046_C001356,0.76840351,,,WGV33D_MAIN_F0046_C001356,single_successor
WGV34A_COMP_strict_physical_path_000142,strict_physical_path,WGV33D_MAIN_F0045_C001326,45,1,WGV33D_MAIN_F0046_C001358,0.71499389,,,WGV33D_MAIN_F0046_C001358,single_successor
WGV34A_COMP_strict_physical_path_000143,strict_physical_path,WGV33D_MAIN_F0045_C001327,45,1,WGV33D_MAIN_F0046_C001359,0.68249933,,,WGV33D_MAIN_F0046_C001359,single_successor
WGV34A_COMP_strict_physical_path_000144,strict_physical_path,WGV33D_MAIN_F0046_C001356,46,1,WGV33D_MAIN_F0047_C001395,0.5686418,,,WGV33D_MAIN_F0047_C001395,single_successor
WGV34A_COMP_strict_physical_path_000145,strict_physical_path,WGV33D_MAIN_F0046_C001358,46,1,WGV33D_MAIN_F0047_C001398,0.70540957,,,WGV33D_MAIN_F0047_C001398,single_successor
WGV34A_COMP_strict_physical_path_000146,strict_physical_path,WGV33D_MAIN_F0046_C001359,46,1,WGV33D_MAIN_F0047_C001399,0.7614932,,,WGV33D_MAIN_F0047_C001399,single_successor
WGV34A_COMP_strict_physical_path_000147,strict_physical_path,WGV33D_MAIN_F0046_C001366,46,1,WGV33D_MAIN_F0047_C001404,0.78868804,,,WGV33D_MAIN_F0047_C001404,single_successor
WGV34A_COMP_strict_physical_path_000148,strict_physical_path,WGV33D_MAIN_F0046_C001379,46,1,WGV33D_MAIN_F0047_C001414,0.69057021,,,WGV33D_MAIN_F0047_C001414,single_successor
WGV34A_COMP_strict_physical_path_000149,strict_physical_path,WGV33D_MAIN_F0047_C001398,47,1,WGV33D_MAIN_F0048_C001436,0.60236748,,,WGV33D_MAIN_F0048_C001436,single_successor
WGV34A_COMP_strict_physical_path_000150,strict_physical_path,WGV33D_MAIN_F0047_C001404,47,1,WGV33D_MAIN_F0048_C001443,0.65296881,,,WGV33D_MAIN_F0048_C001443,single_successor
WGV34A_COMP_strict_physical_path_000151,strict_physical_path,WGV33D_MAIN_F0047_C001410,47,1,WGV33D_MAIN_F0048_C001448,0.76444241,,,WGV33D_MAIN_F0048_C001448,single_successor
WGV34A_COMP_strict_physical_path_000152,strict_physical_path,WGV33D_MAIN_F0047_C001411,47,1,WGV33D_MAIN_F0048_C001450,0.75449095,,,WGV33D_MAIN_F0048_C001450,single_successor
WGV34A_COMP_strict_physical_path_000153,strict_physical_path,WGV33D_MAIN_F0047_C001414,47,1,WGV33D_MAIN_F0048_C001451,0.63736183,,,WGV33D_MAIN_F0048_C001451,single_successor
WGV34A_COMP_strict_physical_path_000154,strict_physical_path,WGV33D_MAIN_F0048_C001434,48,1,WGV33D_MAIN_F0049_C001464,0.74062149,,,WGV33D_MAIN_F0049_C001464,single_successor
WGV34A_COMP_strict_physical_path_000155,strict_physical_path,WGV33D_MAIN_F0048_C001438,48,1,WGV33D_MAIN_F0049_C001471,0.71248662,,,WGV33D_MAIN_F0049_C001471,single_successor
WGV34A_COMP_strict_physical_path_000156,strict_physical_path,WGV33D_MAIN_F0048_C001448,48,1,WGV33D_MAIN_F0049_C001481,0.76883861,,,WGV33D_MAIN_F0049_C001481,single_successor
WGV34A_COMP_strict_physical_path_000157,strict_physical_path,WGV33D_MAIN_F0048_C001449,48,1,WGV33D_MAIN_F0049_C001480,0.80288466,,,WGV33D_MAIN_F0049_C001480,single_successor
WGV34A_COMP_strict_physical_path_000158,strict_physical_path,WGV33D_MAIN_F0048_C001451,48,1,WGV33D_MAIN_F0049_C001483,0.73525534,,,WGV33D_MAIN_F0049_C001483,single_successor
WGV34A_COMP_strict_physical_path_000159,strict_physical_path,WGV33D_MAIN_F0049_C001464,49,1,WGV33D_MAIN_F0050_C001496,0.72454638,,,WGV33D_MAIN_F0050_C001496,single_successor
WGV34A_COMP_strict_physical_path_000160,strict_physical_path,WGV33D_MAIN_F0049_C001465,49,1,WGV33D_MAIN_F0050_C001497,0.69843268,,,WGV33D_MAIN_F0050_C001497,single_successor
WGV34A_COMP_strict_physical_path_000161,strict_physical_path,WGV33D_MAIN_F0049_C001468,49,1,WGV33D_MAIN_F0050_C001502,0.7127697,,,WGV33D_MAIN_F0050_C001502,single_successor
WGV34A_COMP_strict_physical_path_000162,strict_physical_path,WGV33D_MAIN_F0049_C001469,49,1,WGV33D_MAIN_F0050_C001502,0.80318365,,,WGV33D_MAIN_F0050_C001502,single_successor
WGV34A_COMP_strict_physical_path_000163,strict_physical_path,WGV33D_MAIN_F0049_C001480,49,1,WGV33D_MAIN_F0050_C001511,0.68207719,,,WGV33D_MAIN_F0050_C001511,single_successor
WGV34A_COMP_strict_physical_path_000164,strict_physical_path,WGV33D_MAIN_F0049_C001481,49,1,WGV33D_MAIN_F0050_C001510,0.7582411,,,WGV33D_MAIN_F0050_C001510,single_successor
WGV34A_COMP_strict_physical_path_000165,strict_physical_path,WGV33D_MAIN_F0049_C001483,49,1,WGV33D_MAIN_F0050_C001513,0.73888775,,,WGV33D_MAIN_F0050_C001513,single_successor
WGV34A_COMP_strict_physical_path_000166,strict_physical_path,WGV33D_MAIN_F0050_C001496,50,1,WGV33D_MAIN_F0051_C001527,0.83959138,,,WGV33D_MAIN_F0051_C001527,single_successor
WGV34A_COMP_strict_physical_path_000167,strict_physical_path,WGV33D_MAIN_F0050_C001498,50,1,WGV33D_MAIN_F0051_C001528,0.81505387,,,WGV33D_MAIN_F0051_C001528,single_successor
WGV34A_COMP_strict_physical_path_000168,strict_physical_path,WGV33D_MAIN_F0050_C001502,50,1,WGV33D_MAIN_F0051_C001532,0.42064787,,,WGV33D_MAIN_F0051_C001532,single_successor
WGV34A_COMP_strict_physical_path_000169,strict_physical_path,WGV33D_MAIN_F0050_C001510,50,1,WGV33D_MAIN_F0051_C001545,0.50856006,,,WGV33D_MAIN_F0051_C001545,single_successor
WGV34A_COMP_strict_physical_path_000170,strict_physical_path,WGV33D_MAIN_F0050_C001513,50,1,WGV33D_MAIN_F0051_C001546,0.68695202,,,WGV33D_MAIN_F0051_C001546,single_successor
WGV34A_COMP_strict_physical_path_000171,strict_physical_path,WGV33D_MAIN_F0051_C001527,51,1,WGV33D_MAIN_F0052_C001557,0.74688839,,,WGV33D_MAIN_F0052_C001557,single_successor
WGV34A_COMP_strict_physical_path_000172,strict_physical_path,WGV33D_MAIN_F0051_C001532,51,1,WGV33D_MAIN_F0052_C001559,0.66110938,,,WGV33D_MAIN_F0052_C001559,single_successor
WGV34A_COMP_strict_physical_path_000173,strict_physical_path,WGV33D_MAIN_F0051_C001545,51,1,WGV33D_MAIN_F0052_C001568,0.69481403,,,WGV33D_MAIN_F0052_C001568,single_successor
WGV34A_COMP_strict_physical_path_000174,strict_physical_path,WGV33D_MAIN_F0052_C001557,52,1,WGV33D_MAIN_F0053_C001579,0.75473712,,,WGV33D_MAIN_F0053_C001579,single_successor
WGV34A_COMP_strict_physical_path_000175,strict_physical_path,WGV33D_MAIN_F0052_C001559,52,1,WGV33D_MAIN_F0053_C001584,0.47378195,,,WGV33D_MAIN_F0053_C001584,single_successor
WGV34A_COMP_strict_physical_path_000176,strict_physical_path,WGV33D_MAIN_F0052_C001567,52,1,WGV33D_MAIN_F0053_C001589,0.62548425,,,WGV33D_MAIN_F0053_C001589,single_successor
WGV34A_COMP_strict_physical_path_000177,strict_physical_path,WGV33D_MAIN_F0055_C001621,55,1,WGV33D_MAIN_F0056_C001641,0.68293283,,,WGV33D_MAIN_F0056_C001641,single_successor
WGV34A_COMP_strict_physical_path_000178,strict_physical_path,WGV33D_MAIN_F0055_C001622,55,1,WGV33D_MAIN_F0056_C001643,0.70769741,,,WGV33D_MAIN_F0056_C001643,single_successor
WGV34A_COMP_strict_physical_path_000179,strict_physical_path,WGV33D_MAIN_F0055_C001629,55,1,WGV33D_MAIN_F0056_C001653,0.69298842,,,WGV33D_MAIN_F0056_C001653,single_successor
WGV34A_COMP_strict_physical_path_000180,strict_physical_path,WGV33D_MAIN_F0056_C001641,56,1,WGV33D_MAIN_F0057_C001678,0.75577284,,,WGV33D_MAIN_F0057_C001678,single_successor
WGV34A_COMP_strict_physical_path_000181,strict_physical_path,WGV33D_MAIN_F0056_C001643,56,1,WGV33D_MAIN_F0057_C001680,0.73066434,,,WGV33D_MAIN_F0057_C001680,single_successor
WGV34A_COMP_strict_physical_path_000182,strict_physical_path,WGV33D_MAIN_F0056_C001644,56,1,WGV33D_MAIN_F0057_C001681,0.67365401,,,WGV33D_MAIN_F0057_C001681,single_successor
WGV34A_COMP_strict_physical_path_000183,strict_physical_path,WGV33D_MAIN_F0056_C001652,56,1,WGV33D_MAIN_F0057_C001689,0.74397555,,,WGV33D_MAIN_F0057_C001689,single_successor
WGV34A_COMP_strict_physical_path_000184,strict_physical_path,WGV33D_MAIN_F0056_C001659,56,1,WGV33D_MAIN_F0057_C001691,0.64712538,,,WGV33D_MAIN_F0057_C001691,single_successor
WGV34A_COMP_strict_physical_path_000185,strict_physical_path,WGV33D_MAIN_F0057_C001678,57,1,WGV33D_MAIN_F0058_C001707,0.76677484,,,WGV33D_MAIN_F0058_C001707,single_successor
WGV34A_COMP_strict_physical_path_000186,strict_physical_path,WGV33D_MAIN_F0057_C001679,57,1,WGV33D_MAIN_F0058_C001708,0.79478524,,,WGV33D_MAIN_F0058_C001708,single_successor
WGV34A_COMP_strict_physical_path_000187,strict_physical_path,WGV33D_MAIN_F0057_C001680,57,1,WGV33D_MAIN_F0058_C001710,0.68355252,,,WGV33D_MAIN_F0058_C001710,single_successor
WGV34A_COMP_strict_physical_path_000188,strict_physical_path,WGV33D_MAIN_F0057_C001681,57,1,WGV33D_MAIN_F0058_C001711,0.72516691,,,WGV33D_MAIN_F0058_C001711,single_successor
WGV34A_COMP_strict_physical_path_000189,strict_physical_path,WGV33D_MAIN_F0057_C001689,57,1,WGV33D_MAIN_F0058_C001717,0.88209605,,,WGV33D_MAIN_F0058_C001717,single_successor
WGV34A_COMP_strict_physical_path_000190,strict_physical_path,WGV33D_MAIN_F0057_C001691,57,1,WGV33D_MAIN_F0058_C001723,0.72353999,,,WGV33D_MAIN_F0058_C001723,single_successor
WGV34A_COMP_strict_physical_path_000191,strict_physical_path,WGV33D_MAIN_F0058_C001707,58,1,WGV33D_MAIN_F0059_C001740,0.72166819,,,WGV33D_MAIN_F0059_C001740,single_successor
WGV34A_COMP_strict_physical_path_000192,strict_physical_path,WGV33D_MAIN_F0058_C001710,58,1,WGV33D_MAIN_F0059_C001748,0.80165387,,,WGV33D_MAIN_F0059_C001748,single_successor
WGV34A_COMP_strict_physical_path_000193,strict_physical_path,WGV33D_MAIN_F0058_C001720,58,1,WGV33D_MAIN_F0059_C001757,0.63850423,,,WGV33D_MAIN_F0059_C001757,single_successor
WGV34A_COMP_strict_physical_path_000194,strict_physical_path,WGV33D_MAIN_F0058_C001724,58,1,WGV33D_MAIN_F0059_C001759,0.78045877,,,WGV33D_MAIN_F0059_C001759,single_successor
WGV34A_COMP_strict_physical_path_000195,strict_physical_path,WGV33D_MAIN_F0059_C001740,59,1,WGV33D_MAIN_F0060_C001775,0.69251819,,,WGV33D_MAIN_F0060_C001775,single_successor
WGV34A_COMP_strict_physical_path_000196,strict_physical_path,WGV33D_MAIN_F0059_C001742,59,1,WGV33D_MAIN_F0060_C001776,0.722682,,,WGV33D_MAIN_F0060_C001776,single_successor
WGV34A_COMP_strict_physical_path_000197,strict_physical_path,WGV33D_MAIN_F0059_C001748,59,1,WGV33D_MAIN_F0060_C001782,0.78180537,,,WGV33D_MAIN_F0060_C001782,single_successor
WGV34A_COMP_strict_physical_path_000198,strict_physical_path,WGV33D_MAIN_F0059_C001753,59,1,WGV33D_MAIN_F0060_C001785,0.80202581,,,WGV33D_MAIN_F0060_C001785,single_successor
WGV34A_COMP_strict_physical_path_000199,strict_physical_path,WGV33D_MAIN_F0060_C001775,60,1,WGV33D_MAIN_F0061_C001804,0.76360055,,,WGV33D_MAIN_F0061_C001804,single_successor
WGV34A_COMP_strict_physical_path_000200,strict_physical_path,WGV33D_MAIN_F0060_C001777,60,1,WGV33D_MAIN_F0061_C001806,0.59926202,,,WGV33D_MAIN_F0061_C001806,single_successor
WGV34A_COMP_strict_physical_path_000201,strict_physical_path,WGV33D_MAIN_F0060_C001781,60,1,WGV33D_MAIN_F0061_C001811,0.73571422,,,WGV33D_MAIN_F0061_C001811,single_successor
WGV34A_COMP_strict_physical_path_000202,strict_physical_path,WGV33D_MAIN_F0060_C001782,60,1,WGV33D_MAIN_F0061_C001812,0.79942256,,,WGV33D_MAIN_F0061_C001812,single_successor
WGV34A_COMP_strict_physical_path_000203,strict_physical_path,WGV33D_MAIN_F0060_C001785,60,1,WGV33D_MAIN_F0061_C001816,0.88087372,,,WGV33D_MAIN_F0061_C001816,single_successor
WGV34A_COMP_strict_physical_path_000204,strict_physical_path,WGV33D_MAIN_F0061_C001804,61,1,WGV33D_MAIN_F0062_C001840,0.8049163,,,WGV33D_MAIN_F0062_C001840,single_successor
WGV34A_COMP_strict_physical_path_000205,strict_physical_path,WGV33D_MAIN_F0061_C001806,61,1,WGV33D_MAIN_F0062_C001841,0.71818765,,,WGV33D_MAIN_F0062_C001841,single_successor
WGV34A_COMP_strict_physical_path_000206,strict_physical_path,WGV33D_MAIN_F0061_C001809,61,1,WGV33D_MAIN_F0062_C001844,0.8035173,,,WGV33D_MAIN_F0062_C001844,single_successor
WGV34A_COMP_strict_physical_path_000207,strict_physical_path,WGV33D_MAIN_F0061_C001811,61,1,WGV33D_MAIN_F0062_C001847,0.77969662,,,WGV33D_MAIN_F0062_C001847,single_successor
WGV34A_COMP_strict_physical_path_000208,strict_physical_path,WGV33D_MAIN_F0061_C001812,61,1,WGV33D_MAIN_F0062_C001848,0.83667491,,,WGV33D_MAIN_F0062_C001848,single_successor
WGV34A_COMP_strict_physical_path_000209,strict_physical_path,WGV33D_MAIN_F0061_C001815,61,1,WGV33D_MAIN_F0062_C001851,0.71279655,,,WGV33D_MAIN_F0062_C001851,single_successor
WGV34A_COMP_strict_physical_path_000210,strict_physical_path,WGV33D_MAIN_F0061_C001816,61,1,WGV33D_MAIN_F0062_C001853,0.79955836,,,WGV33D_MAIN_F0062_C001853,single_successor
WGV34A_COMP_strict_physical_path_000211,strict_physical_path,WGV33D_MAIN_F0061_C001823,61,1,WGV33D_MAIN_F0062_C001862,0.75383723,,,WGV33D_MAIN_F0062_C001862,single_successor
WGV34A_COMP_strict_physical_path_000212,strict_physical_path,WGV33D_MAIN_F0062_C001840,62,1,WGV33D_MAIN_F0063_C001879,0.66180059,,,WGV33D_MAIN_F0063_C001879,single_successor
WGV34A_COMP_strict_physical_path_000213,strict_physical_path,WGV33D_MAIN_F0062_C001841,62,1,WGV33D_MAIN_F0063_C001880,0.81313635,,,WGV33D_MAIN_F0063_C001880,single_successor
WGV34A_COMP_strict_physical_path_000214,strict_physical_path,WGV33D_MAIN_F0062_C001847,62,1,WGV33D_MAIN_F0063_C001882,0.72594738,,,WGV33D_MAIN_F0063_C001882,single_successor
WGV34A_COMP_strict_physical_path_000215,strict_physical_path,WGV33D_MAIN_F0062_C001848,62,1,WGV33D_MAIN_F0063_C001883,0.65917905,,,WGV33D_MAIN_F0063_C001883,single_successor
WGV34A_COMP_strict_physical_path_000216,strict_physical_path,WGV33D_MAIN_F0062_C001854,62,1,WGV33D_MAIN_F0063_C001888,0.82160825,,,WGV33D_MAIN_F0063_C001888,single_successor
WGV34A_COMP_strict_physical_path_000217,strict_physical_path,WGV33D_MAIN_F0063_C001879,63,1,WGV33D_MAIN_F0064_C001907,0.76032071,,,WGV33D_MAIN_F0064_C001907,single_successor
WGV34A_COMP_strict_physical_path_000218,strict_physical_path,WGV33D_MAIN_F0063_C001883,63,1,WGV33D_MAIN_F0064_C001912,0.75486959,,,WGV33D_MAIN_F0064_C001912,single_successor
WGV34A_COMP_strict_physical_path_000219,strict_physical_path,WGV33D_MAIN_F0063_C001888,63,1,WGV33D_MAIN_F0064_C001922,0.7673006,,,WGV33D_MAIN_F0064_C001922,single_successor
WGV34A_COMP_strict_physical_path_000220,strict_physical_path,WGV33D_MAIN_F0064_C001907,64,1,WGV33D_MAIN_F0065_C001945,0.65807529,,,WGV33D_MAIN_F0065_C001945,single_successor
WGV34A_COMP_strict_physical_path_000221,strict_physical_path,WGV33D_MAIN_F0064_C001908,64,1,WGV33D_MAIN_F0065_C001947,0.74467992,,,WGV33D_MAIN_F0065_C001947,single_successor
WGV34A_COMP_strict_physical_path_000222,strict_physical_path,WGV33D_MAIN_F0064_C001911,64,1,WGV33D_MAIN_F0065_C001950,0.64841004,,,WGV33D_MAIN_F0065_C001950,single_successor
WGV34A_COMP_strict_physical_path_000223,strict_physical_path,WGV33D_MAIN_F0064_C001912,64,1,WGV33D_MAIN_F0065_C001951,0.73266058,,,WGV33D_MAIN_F0065_C001951,single_successor
WGV34A_COMP_strict_physical_path_000224,strict_physical_path,WGV33D_MAIN_F0064_C001917,64,1,WGV33D_MAIN_F0065_C001957,0.77509582,,,WGV33D_MAIN_F0065_C001957,single_successor
WGV34A_COMP_strict_physical_path_000225,strict_physical_path,WGV33D_MAIN_F0064_C001920,64,1,WGV33D_MAIN_F0065_C001958,0.88260291,,,WGV33D_MAIN_F0065_C001958,single_successor
WGV34A_COMP_strict_physical_path_000226,strict_physical_path,WGV33D_MAIN_F0065_C001945,65,1,WGV33D_MAIN_F0066_C001983,0.7472194,,,WGV33D_MAIN_F0066_C001983,single_successor
WGV34A_COMP_strict_physical_path_000227,strict_physical_path,WGV33D_MAIN_F0065_C001946,65,1,WGV33D_MAIN_F0066_C001985,0.6555152,,,WGV33D_MAIN_F0066_C001985,single_successor
WGV34A_COMP_strict_physical_path_000228,strict_physical_path,WGV33D_MAIN_F0065_C001950,65,1,WGV33D_MAIN_F0066_C001990,0.75881177,,,WGV33D_MAIN_F0066_C001990,single_successor
WGV34A_COMP_strict_physical_path_000229,strict_physical_path,WGV33D_MAIN_F0065_C001951,65,1,WGV33D_MAIN_F0066_C001991,0.74779807,,,WGV33D_MAIN_F0066_C001991,single_successor
WGV34A_COMP_strict_physical_path_000230,strict_physical_path,WGV33D_MAIN_F0065_C001957,65,1,WGV33D_MAIN_F0066_C001996,0.74601008,,,WGV33D_MAIN_F0066_C001996,single_successor
WGV34A_COMP_strict_physical_path_000231,strict_physical_path,WGV33D_MAIN_F0065_C001958,65,1,WGV33D_MAIN_F0066_C001998,0.74751166,,,WGV33D_MAIN_F0066_C001998,single_successor
WGV34A_COMP_strict_physical_path_000232,strict_physical_path,WGV33D_MAIN_F0066_C001983,66,1,WGV33D_MAIN_F0067_C002026,0.73586054,,,WGV33D_MAIN_F0067_C002026,single_successor
WGV34A_COMP_strict_physical_path_000233,strict_physical_path,WGV33D_MAIN_F0066_C001984,66,1,WGV33D_MAIN_F0067_C002027,0.74956353,,,WGV33D_MAIN_F0067_C002027,single_successor
WGV34A_COMP_strict_physical_path_000234,strict_physical_path,WGV33D_MAIN_F0066_C001985,66,1,WGV33D_MAIN_F0067_C002032,0.61012552,,,WGV33D_MAIN_F0067_C002032,single_successor
WGV34A_COMP_strict_physical_path_000235,strict_physical_path,WGV33D_MAIN_F0066_C001986,66,1,WGV33D_MAIN_F0067_C002029,0.81609531,,,WGV33D_MAIN_F0067_C002029,single_successor
WGV34A_COMP_strict_physical_path_000236,strict_physical_path,WGV33D_MAIN_F0066_C001987,66,1,WGV33D_MAIN_F0067_C002031,0.80423062,,,WGV33D_MAIN_F0067_C002031,single_successor
WGV34A_COMP_strict_physical_path_000237,strict_physical_path,WGV33D_MAIN_F0066_C001990,66,1,WGV33D_MAIN_F0067_C002036,0.78068449,,,WGV33D_MAIN_F0067_C002036,single_successor
WGV34A_COMP_strict_physical_path_000238,strict_physical_path,WGV33D_MAIN_F0066_C001991,66,1,WGV33D_MAIN_F0067_C002037,0.75634601,,,WGV33D_MAIN_F0067_C002037,single_successor
WGV34A_COMP_strict_physical_path_000239,strict_physical_path,WGV33D_MAIN_F0066_C001996,66,1,WGV33D_MAIN_F0067_C002043,0.77885113,,,WGV33D_MAIN_F0067_C002043,single_successor
WGV34A_COMP_strict_physical_path_000240,strict_physical_path,WGV33D_MAIN_F0066_C001998,66,1,WGV33D_MAIN_F0067_C002044,0.74538016,,,WGV33D_MAIN_F0067_C002044,single_successor
WGV34A_COMP_strict_physical_path_000241,strict_physical_path,WGV33D_MAIN_F0067_C002026,67,1,WGV33D_MAIN_F0068_C002071,0.82845435,,,WGV33D_MAIN_F0068_C002071,single_successor
WGV34A_COMP_strict_physical_path_000242,strict_physical_path,WGV33D_MAIN_F0067_C002027,67,1,WGV33D_MAIN_F0068_C002072,0.78503486,,,WGV33D_MAIN_F0068_C002072,single_successor
WGV34A_COMP_strict_physical_path_000243,strict_physical_path,WGV33D_MAIN_F0067_C002028,67,1,WGV33D_MAIN_F0068_C002073,0.80222717,,,WGV33D_MAIN_F0068_C002073,single_successor
WGV34A_COMP_strict_physical_path_000244,strict_physical_path,WGV33D_MAIN_F0067_C002029,67,1,WGV33D_MAIN_F0068_C002075,0.43868039,,,WGV33D_MAIN_F0068_C002075,single_successor
WGV34A_COMP_strict_physical_path_000245,strict_physical_path,WGV33D_MAIN_F0067_C002033,67,1,WGV33D_MAIN_F0068_C002077,0.63476146,,,WGV33D_MAIN_F0068_C002077,single_successor
WGV34A_COMP_strict_physical_path_000246,strict_physical_path,WGV33D_MAIN_F0067_C002037,67,1,WGV33D_MAIN_F0068_C002083,0.79432793,,,WGV33D_MAIN_F0068_C002083,single_successor
WGV34A_COMP_strict_physical_path_000247,strict_physical_path,WGV33D_MAIN_F0067_C002043,67,1,WGV33D_MAIN_F0068_C002088,0.79773926,,,WGV33D_MAIN_F0068_C002088,single_successor
WGV34A_COMP_strict_physical_path_000248,strict_physical_path,WGV33D_MAIN_F0067_C002044,67,1,WGV33D_MAIN_F0068_C002090,0.74807866,,,WGV33D_MAIN_F0068_C002090,single_successor
WGV34A_COMP_strict_physical_path_000249,strict_physical_path,WGV33D_MAIN_F0067_C002046,67,1,WGV33D_MAIN_F0068_C002092,0.79240311,,,WGV33D_MAIN_F0068_C002092,single_successor
WGV34A_COMP_strict_physical_path_000250,strict_physical_path,WGV33D_MAIN_F0067_C002049,67,1,WGV33D_MAIN_F0068_C002094,0.63017588,,,WGV33D_MAIN_F0068_C002094,single_successor
WGV34A_COMP_strict_physical_path_000251,strict_physical_path,WGV33D_MAIN_F0068_C002071,68,1,WGV33D_MAIN_F0069_C002119,0.76168396,,,WGV33D_MAIN_F0069_C002119,single_successor
WGV34A_COMP_strict_physical_path_000252,strict_physical_path,WGV33D_MAIN_F0068_C002073,68,1,WGV33D_MAIN_F0069_C002120,0.49579518,,,WGV33D_MAIN_F0069_C002120,single_successor
WGV34A_COMP_strict_physical_path_000253,strict_physical_path,WGV33D_MAIN_F0068_C002074,68,1,WGV33D_MAIN_F0069_C002121,0.80020553,,,WGV33D_MAIN_F0069_C002121,single_successor
WGV34A_COMP_strict_physical_path_000254,strict_physical_path,WGV33D_MAIN_F0068_C002077,68,1,WGV33D_MAIN_F0069_C002122,0.78876621,,,WGV33D_MAIN_F0069_C002122,single_successor
WGV34A_COMP_strict_physical_path_000255,strict_physical_path,WGV33D_MAIN_F0068_C002082,68,1,WGV33D_MAIN_F0069_C002127,0.71145937,,,WGV33D_MAIN_F0069_C002127,single_successor
WGV34A_COMP_strict_physical_path_000256,strict_physical_path,WGV33D_MAIN_F0068_C002088,68,1,WGV33D_MAIN_F0069_C002134,0.79183369,,,WGV33D_MAIN_F0069_C002134,single_successor
WGV34A_COMP_strict_physical_path_000257,strict_physical_path,WGV33D_MAIN_F0068_C002091,68,1,WGV33D_MAIN_F0069_C002137,0.74671009,,,WGV33D_MAIN_F0069_C002137,single_successor
WGV34A_COMP_strict_physical_path_000258,strict_physical_path,WGV33D_MAIN_F0068_C002092,68,1,WGV33D_MAIN_F0069_C002138,0.88458891,,,WGV33D_MAIN_F0069_C002138,single_successor
