association_id,sar_frame,response_track_id,component_id,association_result,previous_response_x,previous_response_y,prior_track_relative_x,prior_track_relative_y,prior_predicted_response_x,prior_predicted_response_y,observed_response_x,observed_response_y,target_displacement_x,target_displacement_y,response_self_displacement_x,response_self_displacement_y,observed_relative_to_target_x,observed_relative_to_target_y,posterior_track_relative_x,posterior_track_relative_y,target_position_from_response_x,target_position_from_response_y,response_prediction_residual_px,motion_residual_px,relative_position_residual_px,shape_change_px,orientation_change_deg,energy_change,background_conflict,background_track_id,gate_response_prediction,gate_motion_consistency,gate_relative_structure,gate_background_conflict,gate_temporal_support,rejection_reason,support_observation_count,support_unique_frame_count,current_consecutive_support_frames,current_missing_frames,current_evidence_state,highest_evidence_state_reached,same_motion_supported
ASSOC_D1_R1_000060,361,RT_D1_R1_0004,D1R1OBS_000361_0038,rejected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1167.304214,857.213772,9.037,-1.9795,80.922246,-71.142044,76.707214,-82.633728,,,,,99.754429,99.754429,99.754429,4,228.019509,-480,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000061,361,RT_D1_R1_0004,D1R1OBS_000361_0043,rejected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1187.762485,868.544632,9.037,-1.9795,101.380517,-59.811184,97.165485,-71.302868,,,,,108.957922,108.957922,108.957922,19,4.757451,1090,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000062,361,RT_D1_R1_0004,D1R1OBS_000361_0054,rejected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1085.620399,924.209356,9.037,-1.9795,-0.761569,-4.14646,-4.976601,-15.638144,,,,,10.035321,10.035321,10.035321,1,344.557453,-149,false,,PASS,PASS,PASS,PASS,FAIL,,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000063,361,RT_D1_R1_0004,D1R1OBS_000361_0057,rejected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1094.077215,966.648064,9.037,-1.9795,7.695247,38.292248,3.480215,26.800564,,,,,40.294093,40.294093,40.294093,2212,348.945435,167893,false,,PASS,PASS,FAIL,PASS,FAIL,relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000064,361,RT_D1_R1_0004,D1R1OBS_000361_0059,rejected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1010.167963,960.18507,9.037,-1.9795,-76.214005,31.829254,-80.429037,20.33757,,,,,91.710227,91.710227,91.710227,10,253.548516,-810,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000065,361,RT_D1_R1_0004,D1R1OBS_000361_0060,rejected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1156.622771,968.772291,9.037,-1.9795,70.240803,40.416475,66.025771,28.924791,,,,,74.453503,74.453503,74.453503,8,226.135783,-724,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000066,361,RT_D1_R1_0004,D1R1OBS_000361_0061,rejected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1170.608163,970.132653,9.037,-1.9795,84.226195,41.776837,80.011163,30.285153,,,,,86.994437,86.994437,86.994437,4,340.10907,-473,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000067,361,RT_D1_R1_0004,D1R1OBS_000361_0065,rejected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1179.771255,995.445344,9.037,-1.9795,93.389287,67.089528,89.174255,55.597844,,,,,109.022195,109.022195,109.022195,4,318.633118,-465,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000068,361,RT_D1_R1_0004,D1R1OBS_000361_0067,rejected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1111.689415,1006.164345,9.037,-1.9795,25.307447,77.808529,21.092415,66.316845,,,,,81.430075,81.430075,81.430075,9,342.192695,-735,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000069,361,RT_D1_R1_0004,D1R1OBS_000361_0055,selected,1086.381968,928.355816,4.821968,-13.471184,1095.418968,926.376316,1096.313211,928.416131,9.037,-1.9795,9.931243,0.060315,5.716211,-11.431369,4.982932,-13.104017,1091.491243,941.887315,2.227221,2.227221,2.227221,10,5.602311,568,false,,PASS,PASS,PASS,PASS,FAIL,,2,2,2,0,same_motion_candidate,same_motion_candidate,false
ASSOC_D1_R1_000070,361,RT_D1_R1_0005,D1R1OBS_000361_0032,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1180.165,851.92375,9.037,-1.9795,20.566321,-109.246357,89.568,-87.92375,,,,,107.884678,107.884678,107.884678,10,233.406109,389,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000071,361,RT_D1_R1_0005,D1R1OBS_000361_0034,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1155.034803,853.62297,9.037,-1.9795,-4.563876,-107.547137,64.437803,-86.22453,,,,,106.44017,106.44017,106.44017,3,212.905878,-349,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000072,361,RT_D1_R1_0005,D1R1OBS_000361_0038,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1167.304214,857.213772,9.037,-1.9795,7.705535,-103.956335,76.707214,-82.633728,,,,,101.985527,101.985527,101.985527,1,18.698761,-238,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000073,361,RT_D1_R1_0005,D1R1OBS_000361_0041,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1206.854305,860.451656,9.037,-1.9795,47.255626,-100.718451,116.257305,-79.395844,,,,,105.877495,105.877495,105.877495,5,90.220704,-456,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000074,361,RT_D1_R1_0005,D1R1OBS_000361_0042,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1223.916525,863.388416,9.037,-1.9795,64.317846,-97.781691,133.319525,-76.459084,,,,,110.607557,110.607557,110.607557,7,73.851552,-624,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000075,361,RT_D1_R1_0005,D1R1OBS_000361_0043,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1187.762485,868.544632,9.037,-1.9795,28.163806,-92.625475,97.165485,-71.302868,,,,,92.641931,92.641931,92.641931,22,251.475721,1332,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000076,361,RT_D1_R1_0005,D1R1OBS_000361_0044,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1213.86674,880.690529,9.037,-1.9795,54.268061,-80.479578,123.26974,-59.156971,,,,,90.598627,90.598627,90.598627,2,43.779912,-303,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000077,361,RT_D1_R1_0005,D1R1OBS_000361_0046,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1213.330606,888.106383,9.037,-1.9795,53.731927,-73.063724,122.733606,-51.741117,,,,,83.967871,83.967871,83.967871,3,26.214693,11,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000078,361,RT_D1_R1_0005,D1R1OBS_000361_0047,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1207.603416,891.351992,9.037,-1.9795,48.004737,-69.818115,117.006416,-48.495508,,,,,78.234022,78.234022,78.234022,2,244.249802,-157,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000079,361,RT_D1_R1_0005,D1R1OBS_000361_0048,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1222.401566,890.9217,9.037,-1.9795,62.802887,-70.248407,131.804566,-48.9258,,,,,86.898874,86.898874,86.898874,4,236.038822,-317,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000080,361,RT_D1_R1_0005,D1R1OBS_000361_0050,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1236.908629,900.318105,9.037,-1.9795,77.30995,-60.852002,146.311629,-39.529395,,,,,90.150803,90.150803,90.150803,7,26.241329,-620,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000081,361,RT_D1_R1_0005,D1R1OBS_000361_0054,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1085.620399,924.209356,9.037,-1.9795,-73.97828,-36.960751,-4.976601,-15.638144,,,,,90.084542,90.084542,90.084542,4,97.839183,93,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000082,361,RT_D1_R1_0005,D1R1OBS_000361_0057,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1094.077215,966.648064,9.037,-1.9795,-65.521464,5.477957,3.480215,26.800564,,,,,74.93049,74.93049,74.93049,2215,102.227165,168135,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000083,361,RT_D1_R1_0005,D1R1OBS_000361_0060,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1156.622771,968.772291,9.037,-1.9795,-2.975908,7.602184,66.025771,28.924791,,,,,15.366152,15.366152,15.366152,5,20.582487,-482,false,,PASS,PASS,PASS,PASS,FAIL,,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000084,361,RT_D1_R1_0005,D1R1OBS_000361_0063,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1256.924104,984.279153,9.037,-1.9795,97.325425,23.109046,166.327104,44.431653,,,,,91.783883,91.783883,91.783883,30,250.113281,1859,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000085,361,RT_D1_R1_0005,D1R1OBS_000361_0064,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1228.874883,987.18218,9.037,-1.9795,69.276204,26.012073,138.277883,47.33468,,,,,66.425069,66.425069,66.425069,44,238.641579,3065,false,,FAIL,PASS,FAIL,PASS,FAIL,response_prediction;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000086,361,RT_D1_R1_0005,D1R1OBS_000361_0065,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1179.771255,995.445344,9.037,-1.9795,20.172576,34.275237,89.174255,55.597844,,,,,37.926337,37.926337,37.926337,1,71.914848,-223,false,,PASS,PASS,FAIL,PASS,FAIL,relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000087,361,RT_D1_R1_0005,D1R1OBS_000361_0066,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1177.686997,1009.888545,9.037,-1.9795,18.088318,48.718438,87.089997,70.041045,,,,,51.499585,51.499585,51.499585,31,15.387197,2019,false,,PASS,PASS,FAIL,PASS,FAIL,relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000088,361,RT_D1_R1_0005,D1R1OBS_000361_0067,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1111.689415,1006.164345,9.037,-1.9795,-47.909264,44.994238,21.092415,66.316845,,,,,73.820113,73.820113,73.820113,6,95.474425,-493,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000089,361,RT_D1_R1_0005,D1R1OBS_000361_0068,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1200.94086,1031.59038,9.037,-1.9795,41.342181,70.420273,110.34386,91.74288,,,,,79.280211,79.280211,79.280211,740,242.201193,55400,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000090,361,RT_D1_R1_0005,D1R1OBS_000361_0069,rejected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1253.648454,1034.454381,9.037,-1.9795,94.049775,73.284274,163.051454,94.606881,,,,,113.542096,113.542096,113.542096,94,105.15106,6549,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000091,361,RT_D1_R1_0005,D1R1OBS_000361_0061,selected,1159.598679,961.170107,78.038679,19.343107,1168.635679,959.190607,1170.608163,970.132653,9.037,-1.9795,11.009484,8.962546,80.011163,30.285153,78.393726,21.312675,1092.569484,950.789546,11.118411,11.118411,11.118411,1,93.3908,-231,false,,PASS,PASS,PASS,PASS,FAIL,,2,2,2,0,same_motion_candidate,same_motion_candidate,false
ASSOC_D1_R1_000092,361,RT_D1_R1_0006,D1R1OBS_000361_0031,rejected,1035.20218,958.231913,-46.35782,16.404913,1044.23918,956.252413,1041.005952,851.598214,9.037,-1.9795,5.803772,-106.633699,-49.591048,-88.249286,,,,,104.704131,104.704131,104.704131,2,82.242696,-1,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000093,361,RT_D1_R1_0006,D1R1OBS_000361_0037,rejected,1035.20218,958.231913,-46.35782,16.404913,1044.23918,956.252413,1021.947368,857.265757,9.037,-1.9795,-13.254812,-100.966156,-68.649632,-82.581743,,,,,101.465674,101.465674,101.465674,10,17.026974,530,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000094,361,RT_D1_R1_0006,D1R1OBS_000361_0045,rejected,1035.20218,958.231913,-46.35782,16.404913,1044.23918,956.252413,966.386824,886.113176,9.037,-1.9795,-68.815356,-72.118737,-124.210176,-53.734324,,,,,104.78789,104.78789,104.78789,5,63.070374,-417,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000095,361,RT_D1_R1_0006,D1R1OBS_000361_0049,rejected,1035.20218,958.231913,-46.35782,16.404913,1044.23918,956.252413,974.35844,905.263538,9.037,-1.9795,-60.84374,-52.968375,-116.23856,-34.583962,,,,,86.505394,86.505394,86.505394,258,323.927594,17273,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000096,361,RT_D1_R1_0006,D1R1OBS_000361_0054,rejected,1035.20218,958.231913,-46.35782,16.404913,1044.23918,956.252413,1085.620399,924.209356,9.037,-1.9795,50.418219,-34.022557,-4.976601,-15.638144,,,,,52.337012,52.337012,52.337012,6,23.084082,295,false,,PASS,PASS,FAIL,PASS,FAIL,relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000097,361,RT_D1_R1_0006,D1R1OBS_000361_0057,rejected,1035.20218,958.231913,-46.35782,16.404913,1044.23918,956.252413,1094.077215,966.648064,9.037,-1.9795,58.875035,8.416151,3.480215,26.800564,,,,,50.910699,50.910699,50.910699,2217,27.472064,168337,false,,PASS,PASS,FAIL,PASS,FAIL,relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000098,361,RT_D1_R1_0006,D1R1OBS_000361_0059,rejected,1035.20218,958.231913,-46.35782,16.404913,1044.23918,956.252413,1010.167963,960.18507,9.037,-1.9795,-25.034217,1.953157,-80.429037,20.33757,,,,,34.297429,34.297429,34.297429,5,67.924855,-366,false,,PASS,PASS,FAIL,PASS,FAIL,relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000099,361,RT_D1_R1_0006,D1R1OBS_000361_0060,rejected,1035.20218,958.231913,-46.35782,16.404913,1044.23918,956.252413,1156.622771,968.772291,9.037,-1.9795,121.420591,10.540378,66.025771,28.924791,,,,,113.078817,113.078817,113.078817,3,95.337588,-280,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000100,361,RT_D1_R1_0006,D1R1OBS_000361_0067,rejected,1035.20218,958.231913,-46.35782,16.404913,1044.23918,956.252413,1111.689415,1006.164345,9.037,-1.9795,76.487235,47.932432,21.092415,66.316845,,,,,83.909089,83.909089,83.909089,4,20.719324,-291,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000101,361,RT_D1_R1_0007,D1R1OBS_000361_0023,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1153.856153,837.437897,9.037,-1.9795,38.711107,-109.801122,63.259153,-102.409603,,,,,111.830473,111.830473,111.830473,13,81.041999,752,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000102,361,RT_D1_R1_0007,D1R1OBS_000361_0028,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1144.464332,840.856031,9.037,-1.9795,29.319286,-106.382988,53.867332,-98.991469,,,,,106.355345,106.355345,106.355345,2,9.612522,-208,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000103,361,RT_D1_R1_0007,D1R1OBS_000361_0030,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1160.121137,843.697157,9.037,-1.9795,44.976091,-103.541862,69.524137,-96.150343,,,,,107.733614,107.733614,107.733614,2,301.751204,-170,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000104,361,RT_D1_R1_0007,D1R1OBS_000361_0032,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1180.165,851.92375,9.037,-1.9795,65.019954,-95.315269,89.568,-87.92375,,,,,108.837755,108.837755,108.837755,12,304.627447,621,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000105,361,RT_D1_R1_0007,D1R1OBS_000361_0033,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1103.043919,850.809122,9.037,-1.9795,-12.101127,-96.429897,12.446919,-89.038378,,,,,96.786869,96.786869,96.786869,2,20.491507,205,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000106,361,RT_D1_R1_0007,D1R1OBS_000361_0034,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1155.034803,853.62297,9.037,-1.9795,39.889757,-93.616049,64.437803,-86.22453,,,,,96.691001,96.691001,96.691001,1,284.127216,-117,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000107,361,RT_D1_R1_0007,D1R1OBS_000361_0038,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1167.304214,857.213772,9.037,-1.9795,52.159168,-90.025247,76.707214,-82.633728,,,,,98.03864,98.03864,98.03864,1,89.920099,-6,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000108,361,RT_D1_R1_0007,D1R1OBS_000361_0043,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1187.762485,868.544632,9.037,-1.9795,72.617439,-78.694387,97.165485,-71.302868,,,,,99.637574,99.637574,99.637574,24,322.697059,1564,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000109,361,RT_D1_R1_0007,D1R1OBS_000361_0044,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1213.86674,880.690529,9.037,-1.9795,98.721694,-66.54849,123.26974,-59.156971,,,,,110.510175,110.510175,110.510175,0,27.441426,-71,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
ASSOC_D1_R1_000110,361,RT_D1_R1_0007,D1R1OBS_000361_0046,rejected,1115.145046,947.239019,33.585046,5.412019,1124.182046,945.259519,1213.330606,888.106383,9.037,-1.9795,98.18556,-59.132636,122.733606,-51.741117,,,,,105.895924,105.895924,105.895924,5,97.436031,243,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,1,0,motion_shell_candidate,motion_shell_candidate,false
