plan_region_id,gt_pair_id,gt_instance_id,physical_vehicle_id,evaluation_pool,sar_frame,region_role,template_family,template_axis,template_operation,delta_m,rotation_deg,center_shift_range_m,center_shift_azimuth_m,edge_name,scale_axis,matched_background_offset_order,geometry_source,region_center_x,region_center_y,region_polygon_xy,gt_width_axis_image_deg,gt_long_axis_image_deg,mask_class,mask_context,linked_independent_geometry_ids,plan_stage_intensity_read,plan_stage_s1_r1_measurement_outcomes_read,background_selection_rule
WGV35A_PAIR_0204_S2A_035,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,single_boundary_shift,azimuth_left,left_inward,0.3,0,0,0,azimuth_left,,,PLAN_STAGE_GEOMETRY_ONLY,1067.784,1200.889,"1042.038,1320.161;946.652,1186.194;1093.53,1081.617;1188.915,1215.584",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_036,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,single_boundary_shift,azimuth_right,right_inward,-0.3,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1059.637,1206.689,"1033.891,1325.961;938.506,1191.994;1085.383,1087.417;1180.769,1221.384",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_037,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,single_boundary_shift,azimuth_right,right_outward,0.3,0,0,0,azimuth_right,,,PLAN_STAGE_GEOMETRY_ONLY,1067.784,1200.889,"1033.891,1325.961;938.506,1191.994;1101.676,1075.817;1197.061,1209.784",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_038,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,scale_resize,range,resize,-0.15,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1063.711,1203.789,"1032.441,1323.925;939.956,1194.031;1094.98,1083.653;1187.465,1213.547",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_039,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,scale_resize,range,resize,0.15,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1063.711,1203.789,"1035.341,1327.998;937.056,1189.957;1092.08,1079.58;1190.365,1217.621",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_040,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,scale_resize,azimuth,resize,-0.15,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"1035.928,1324.511;940.543,1190.544;1091.493,1083.067;1186.878,1217.034",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_041,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,scale_resize,azimuth,resize,0.15,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"1031.855,1327.411;936.47,1193.444;1095.566,1080.167;1190.951,1214.134",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_042,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,scale_resize,range,resize,-0.3,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"1030.991,1321.888;941.406,1196.067;1096.43,1085.69;1186.015,1211.511",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_043,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,scale_resize,range,resize,0.3,0,0,0,,range,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"1036.792,1330.034;935.606,1187.921;1090.629,1077.544;1191.815,1219.657",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_044,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,scale_resize,azimuth,resize,-0.3,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"1037.965,1323.061;942.579,1189.094;1089.456,1084.517;1184.842,1218.484",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_045,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,scale_resize,azimuth,resize,0.3,0,0,0,,azimuth,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"1029.818,1328.861;934.433,1194.894;1097.603,1078.717;1192.988,1212.684",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_046,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,-30,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"966.757,1218.138;1124.614,1126.999;1160.664,1189.44;1002.807,1280.578",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_047,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,-15,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"966.347,1192.556;1142.413,1145.379;1161.074,1215.022;985.008,1262.199",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_048,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,-10,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"967.697,1184.113;1147.204,1152.461;1159.724,1223.465;980.217,1255.117",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_049,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,-5,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"969.777,1175.819;1151.36,1159.933;1157.644,1231.759;976.061,1247.645",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_050,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,0,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"972.572,1167.739;1154.849,1167.739;1154.849,1239.839;972.572,1239.839",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_051,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,5,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"976.061,1159.933;1157.644,1175.819;1151.36,1247.645;969.777,1231.759",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_052,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,10,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"980.217,1152.461;1159.724,1184.113;1147.204,1255.117;967.697,1223.465",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_053,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,15,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"985.008,1145.379;1161.074,1192.556;1142.413,1262.199;966.347,1215.022",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_054,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,30,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"1002.807,1127;1160.664,1218.138;1124.614,1280.579;966.757,1189.44",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_055,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,counterfactual,local_region_rotation,gt_region,rotate,0,90,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.71,1203.789,"1099.76,1112.651;1099.76,1294.928;1027.66,1294.928;1027.66,1112.651",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,
WGV35A_PAIR_0204_S2A_056,WGV35A_PAIR_0204,316,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,27,matched_background,matched_background,deterministic_offset,control,0,0,-1.8,-1.8,,,diag_range_minus_1.80_azimuth_minus_1.80,PLAN_STAGE_GEOMETRY_ONLY,1049.634,1287.466,"958.496,1251.416;1140.773,1251.416;1140.773,1323.516;958.496,1323.516",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;no_local_bbox_boundary_hot_band;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0027;GM019IG0028;GM019IG0029;GM019IG0085,false,false,not_intensity_selected_fixed_order_offsets
WGV35A_PAIR_0205_S2A_001,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,gt_original,gt_original,gt,original,0,0,0,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1072.055,1205.403,"990.094,1171.077;1154.017,1171.077;1154.017,1239.729;990.094,1239.729",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_002,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,range,shift,-0.15,0,-0.15,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1074.794,1209.587,"992.832,1175.261;1156.755,1175.261;1156.755,1243.913;992.832,1243.913",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_003,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,range,shift,0.15,0,0.15,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1069.317,1201.219,"987.356,1166.893;1151.279,1166.893;1151.279,1235.545;987.356,1235.545",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_004,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,azimuth,shift,-0.15,0,0,-0.15,,,,PLAN_STAGE_GEOMETRY_ONLY,1067.872,1208.141,"985.91,1173.815;1149.833,1173.815;1149.833,1242.467;985.91,1242.467",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_005,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,azimuth,shift,0.15,0,0,0.15,,,,PLAN_STAGE_GEOMETRY_ONLY,1076.239,1202.665,"994.278,1168.339;1158.201,1168.339;1158.201,1236.991;994.278,1236.991",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_006,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,range,shift,-0.3,0,-0.3,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1077.532,1213.77,"995.57,1179.444;1159.493,1179.444;1159.493,1248.096;995.57,1248.096",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_007,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,range,shift,0.3,0,0.3,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1066.579,1197.036,"984.618,1162.71;1148.541,1162.71;1148.541,1231.362;984.618,1231.362",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_008,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,azimuth,shift,-0.3,0,0,-0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.688,1210.879,"981.727,1176.553;1145.65,1176.553;1145.65,1245.205;981.727,1245.205",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_009,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,azimuth,shift,0.3,0,0,0.3,,,,PLAN_STAGE_GEOMETRY_ONLY,1080.423,1199.927,"998.461,1165.601;1162.384,1165.601;1162.384,1234.253;998.461,1234.253",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_010,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,range,shift,-0.45,0,-0.45,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1080.27,1217.954,"998.309,1183.628;1162.232,1183.628;1162.232,1252.28;998.309,1252.28",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_011,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,range,shift,0.45,0,0.45,0,,,,PLAN_STAGE_GEOMETRY_ONLY,1063.841,1192.852,"981.879,1158.526;1145.802,1158.526;1145.802,1227.178;981.879,1227.178",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_012,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,azimuth,shift,-0.45,0,0,-0.45,,,,PLAN_STAGE_GEOMETRY_ONLY,1059.505,1213.618,"977.543,1179.292;1141.466,1179.292;1141.466,1247.944;977.543,1247.944",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
WGV35A_PAIR_0205_S2A_013,WGV35A_PAIR_0205,317,PV_GM19_WHITE_SUV_NEAR_FIELD,PRIMARY_EXACT_LINK,31,counterfactual,center_shift,azimuth,shift,0.45,0,0,0.45,,,,PLAN_STAGE_GEOMETRY_ONLY,1084.606,1197.188,"1002.645,1162.862;1166.568,1162.862;1166.568,1231.514;1002.645,1231.514",0,0,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE,SAR_MASK_S1_PARTIALLY_CENSORED_CENTER_INSIDE;bottom_near_range_mask;center_semantics_mask_censored_or_unconfirmed;bbox_bottom_within_110px_of_near_range_mask;observed_box_may_be_masked_response_center_not_full_vehicle_center,GM019IG0040;GM019IG0041;GM019IG0043;GM019IG0056,false,false,
