hypothesis_id,source_auto_node_id,response_thread_id,intersection_component_count,thread_start,thread_end,thread_status,thread_duration_frames,thread_azimuth_min,thread_azimuth_max,thread_radial_min,thread_radial_max,matched_control_available_ratio,mean_spatial_control_ratio,mean_temporal_control_ratio
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000182,1,34,34,transient_unlinked,1,-39,-37,188,192,1,1.624995,1.710605
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000183,1,34,34,transient_unlinked,1,-37,-34,132,136,1,1.846913,2.800162
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000184,1,35,35,transient_unlinked,1,-36,-34,132,136,1,1.917528,2.599382
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000185,1,35,35,transient_unlinked,1,-17,-15,172,176,1,1.372087,1.232768
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000186,1,35,35,transient_unlinked,1,-10,-9,124,132,1,1.237132,2.398699
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000187,1,35,35,transient_unlinked,1,-5,-3,44,52,1,1.605157,1.926499
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000188,1,36,36,transient_unlinked,1,-43,-37,104,108,1,1.386169,2.845045
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000189,1,36,36,transient_unlinked,1,-16,-12,172,176,1,1.45985,1.314974
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000190,1,36,36,transient_unlinked,1,-9,-7,124,128,1,1.198552,2.569444
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000191,1,36,36,transient_unlinked,1,-2,-1,44,52,1,1.020995,2.097444
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000192,1,36,36,transient_unlinked,1,1,4,44,52,1,1.143308,1.950458
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000193,1,36,36,transient_unlinked,1,1,10,96,100,1,1.279691,2.384431
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000194,2,36,37,transient_unlinked,2,27,40,52,68,1,1.065127,1.168707
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000195,3,36,40,dynamic_local_response_mixed,5,32,44,56,72,1,1.187542,1.410477
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000196,1,37,37,transient_unlinked,1,-34,-20,76,84,1,1.899377,2.457271
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000197,4,37,69,dynamic_local_response_supported,33,-35,-24,80,104,1,1.326618,1.454118
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000198,1,37,37,transient_unlinked,1,-32,-30,140,144,1,1.156247,2.183746
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000199,1,37,37,transient_unlinked,1,-22,-20,132,136,1,1.36566,2.463671
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000200,1,37,37,transient_unlinked,1,-21,-17,156,160,1,1.359393,1.778496
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000201,1,37,37,transient_unlinked,1,0,6,44,52,1,1.448292,2.044549
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000202,3,37,39,dynamic_local_response_supported,3,7,17,44,52,1,1.202645,2.296339
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000203,1,37,37,transient_unlinked,1,12,16,96,100,1,1.025175,2.638589
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000204,7,38,54,dynamic_local_response_supported,17,-36,-18,80,104,1,1.405477,1.894846
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000205,1,38,38,transient_unlinked,1,-29,-14,76,84,1,1.686834,2.361047
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000206,5,38,42,dynamic_local_response_supported,5,-20,-10,148,164,1,1.460935,1.209593
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000207,4,38,51,dynamic_local_response_mixed,14,-7,1,136,144,1,1.25115,1.837037
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000208,1,38,38,transient_unlinked,1,-4,-2,172,176,1,1.427847,1.437387
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000209,1,38,38,transient_unlinked,1,14,18,96,100,1,1.078291,2.352903
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000210,5,38,42,dynamic_local_response_mixed,5,15,26,148,156,1,1.008807,1.995
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000211,1,38,38,transient_unlinked,1,18,21,196,200,1,1.207788,1.597896
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000212,6,39,179,dynamic_local_response_mixed,141,-59,-52,152,168,1,1.231898,1.835884
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000213,3,39,43,dynamic_local_response_supported,5,-28,-18,96,108,1,1.508043,2.352698
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000214,1,39,39,transient_unlinked,1,-23,-14,72,84,1,1.648172,1.953022
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000215,1,39,39,transient_unlinked,1,-18,-16,196,200,1,1.164,1.820343
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000216,2,39,41,transient_unlinked,3,-6,2,140,144,1,1.685631,1.401458
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000217,1,39,39,transient_unlinked,1,11,13,44,52,1,1.77958,2.842988
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000218,2,39,41,transient_unlinked,3,15,25,148,156,1,1.151877,2.272468
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000220,1,40,40,transient_unlinked,1,-42,-40,96,100,1,1.437486,1.78683
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000221,4,40,54,dynamic_local_response_supported,15,-19,-8,72,80,1,1.561486,1.768087
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000222,1,40,40,transient_unlinked,1,-18,-16,196,200,1,1.532283,1.240016
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000223,1,40,40,transient_unlinked,1,2,4,60,68,1,1.473581,1.262364
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000224,1,40,40,transient_unlinked,1,2,5,108,116,1,1.189209,1.625376
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000225,2,40,42,transient_unlinked,3,5,12,60,72,1,1.428599,1.597266
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000226,1,40,40,transient_unlinked,1,23,32,100,104,1,1.106475,1.438442
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000227,1,40,40,transient_unlinked,1,24,27,128,132,1,1.168445,1.774938
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000228,3,40,44,dynamic_local_response_supported,5,23,30,196,208,1,1.388496,1.530549
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000229,1,41,41,transient_unlinked,1,-26,-24,144,148,1,1.241634,1.768175
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000230,1,41,41,transient_unlinked,1,-20,-16,136,144,1,1.336238,1.543138
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000231,2,41,51,dynamic_local_response_supported,11,-18,-6,68,80,1,1.587713,1.809296
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000232,1,41,41,transient_unlinked,1,-12,-9,148,152,1,1.822348,1.22584
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000233,1,41,41,transient_unlinked,1,3,7,108,124,1,1.093832,1.487709
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000234,2,41,43,transient_unlinked,3,6,12,64,72,1,1.468071,1.782614
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000235,1,41,41,transient_unlinked,1,11,12,128,136,1,1.306238,2.123312
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000236,1,41,41,transient_unlinked,1,24,29,100,104,1,1.145211,1.629839
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000237,2,41,51,dynamic_local_response_supported,11,19,29,196,208,1,1.537463,1.196088
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000238,1,41,41,transient_unlinked,1,30,33,100,104,1,0.952503,1.307266
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000239,1,41,41,transient_unlinked,1,30,32,204,212,1,1.242851,1.439187
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000240,2,42,44,transient_unlinked,3,-46,-40,236,244,1,1.185868,1.722338
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000241,1,42,42,transient_unlinked,1,-13,-9,192,196,1,1.253615,1.394704
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000242,1,42,42,transient_unlinked,1,19,21,124,128,1,1.069881,2.231638
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000243,1,43,49,dynamic_local_response_supported,7,-53,-50,188,192,1,1.321103,1.714422
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000244,1,43,47,dynamic_local_response_supported,5,-47,-42,236,244,1,1.265867,1.282261
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000245,1,43,53,dynamic_local_response_supported,11,-30,-28,140,148,1,1.614275,1.820916
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000246,1,43,43,transient_unlinked,1,-15,-11,192,196,1,1.337991,1.552536
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000247,1,43,43,transient_unlinked,1,-11,-5,128,140,1,1.299212,2.022402
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000248,1,43,43,transient_unlinked,1,-10,-8,192,196,1,1.007748,1.547842
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000249,1,43,47,dynamic_local_response_supported,5,-1,3,192,196,1,1.412147,1.303675
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000250,1,43,45,transient_unlinked,3,8,10,184,188,1,1.321734,1.342444
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000251,1,44,50,dynamic_local_response_supported,7,-50,-47,236,240,1,1.521572,1.496171
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000252,1,44,46,dynamic_local_response_mixed,3,-34,-26,140,148,1,1.427932,2.042208
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000253,1,44,44,transient_unlinked,1,0,3,192,196,1,1.088812,1.6399
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000254,1,44,44,transient_unlinked,1,1,4,148,152,1,1.415615,2.081548
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000255,1,44,46,transient_unlinked,3,8,12,132,140,1,1.029354,2.057551
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000256,1,44,44,transient_unlinked,1,8,10,184,188,1,1.377569,1.49584
WGV33B_H001,AUTO_GM_RM011_0001,WGV33D_THREAD_000257,1,44,46,transient_unlinked,3,13,19,48,60,1,1.462297,2.276971
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000011,12,0,33,dynamic_local_response_mixed,34,-15,19,52,72,1,1.29919,1.13716
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000012,4,0,10,dynamic_local_response_mixed,11,3,15,104,116,1,1.140065,1.173774
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000013,33,0,20,dynamic_local_response_mixed,21,5,34,56,84,1,1.117296,1.300641
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000014,1,0,0,transient_unlinked,1,13,20,272,280,1,1.873383,2.314688
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000023,4,2,8,dynamic_local_response_supported,7,23,31,276,288,1,1.620383,2.304725
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000031,7,3,15,dynamic_local_response_supported,13,-5,15,104,116,1,1.256617,1.307181
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000032,1,3,3,transient_unlinked,1,8,17,56,72,1,0.865978,1.141862
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000033,3,3,7,dynamic_local_response_supported,5,26,32,276,288,1,1.543379,2.5
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000034,2,3,5,transient_unlinked,3,28,35,68,80,1,1.081573,1.106357
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000035,1,3,3,transient_unlinked,1,32,34,208,212,1,1.65634,1.110628
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000061,2,11,27,dynamic_local_response_mixed,17,-4,13,100,112,1,1.240617,1.108628
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000064,3,11,15,dynamic_local_response_mixed,5,4,13,68,80,1,1.182469,1.408249
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000076,2,14,16,transient_unlinked,3,6,16,108,120,1,1.502324,1.551566
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000082,4,15,23,dynamic_local_response_mixed,9,27,39,72,88,1,1.193975,1.419193
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000090,1,16,16,transient_unlinked,1,12,16,72,80,1,1.199373,1.461716
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000091,3,16,20,dynamic_local_response_mixed,5,26,39,68,80,1,1.138443,1.342948
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000096,2,17,19,transient_unlinked,3,12,22,108,116,1,1.309468,1.594324
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000103,1,18,28,dynamic_local_response_mixed,11,7,11,100,112,1,1.332682,1.138076
WGV33B_H002,AUTO_GM_RM011_0002,WGV33D_THREAD_000104,1,18,18,transient_unlinked,1,16,22,112,116,1,1.847095,1.790689
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000011,65,0,33,dynamic_local_response_mixed,34,-26,26,40,80,1,1.29919,1.13716
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000012,2,0,10,dynamic_local_response_mixed,11,5,14,108,116,1,1.140065,1.173774
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000013,19,0,20,dynamic_local_response_mixed,21,13,28,60,84,1,1.117296,1.300641
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000023,1,2,8,dynamic_local_response_supported,7,25,29,284,288,1,1.620383,2.304725
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000026,1,3,9,dynamic_local_response_mixed,7,-32,-23,60,68,1,1.455944,0.975409
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000030,9,3,17,dynamic_local_response_mixed,15,-21,-1,180,204,1,1.354328,1.780236
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000031,4,3,15,dynamic_local_response_supported,13,5,15,108,116,1,1.256617,1.307181
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000038,2,4,10,dynamic_local_response_mixed,7,-31,-23,56,68,1,1.422791,0.976967
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000046,16,6,18,dynamic_local_response_mixed,13,-23,-7,148,164,1,1.307699,2.551191
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000047,1,6,8,transient_unlinked,3,-11,-7,204,208,1,1.48479,2.327438
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000050,4,8,14,dynamic_local_response_mixed,7,-18,-11,196,204,1,1.246787,1.63014
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000051,5,9,15,dynamic_local_response_supported,7,-37,-30,160,176,1,1.622376,1.8343
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000052,1,9,9,transient_unlinked,1,-32,-30,148,152,1,1.793496,2.577103
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000053,2,9,11,transient_unlinked,3,-4,1,216,228,1,1.418192,2.251213
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000055,1,10,10,transient_unlinked,1,-33,-30,164,172,1,1.620108,1.401249
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000056,1,10,10,transient_unlinked,1,-24,-22,136,140,1,1.841126,2.12413
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000057,5,10,18,dynamic_local_response_mixed,9,-19,3,100,112,1,1.214108,1.164298
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000059,1,11,11,transient_unlinked,1,-33,-30,220,224,1,1.303079,1.526741
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000060,1,11,11,transient_unlinked,1,-24,-22,136,144,1,1.724261,2.472073
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000061,11,11,27,dynamic_local_response_mixed,17,-12,17,100,116,1,1.240617,1.108628
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000062,1,11,11,transient_unlinked,1,-10,-6,176,184,1,1.391259,2.292528
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000063,1,11,11,transient_unlinked,1,-6,-3,192,200,1,1.101522,2.271463
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000064,3,11,15,dynamic_local_response_mixed,5,4,13,68,80,1,1.182469,1.408249
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000065,1,12,12,transient_unlinked,1,-21,-19,180,184,1,1.50818,2.579235
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000066,1,12,12,transient_unlinked,1,-10,-7,224,228,1,1.52976,2.272979
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000067,1,13,13,transient_unlinked,1,-10,-7,224,228,1,1.645532,2.10192
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000068,10,14,29,dynamic_local_response_supported,16,-40,-27,192,220,1,1.426608,1.303889
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000069,1,14,14,transient_unlinked,1,-37,-33,140,144,1,1.706018,2.455047
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000070,5,14,20,dynamic_local_response_supported,7,-26,-12,48,64,1,1.47946,1.270769
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000071,3,14,18,dynamic_local_response_supported,5,-22,-14,192,200,1,1.472569,1.402974
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000072,4,14,20,dynamic_local_response_supported,7,-16,-3,168,176,1,1.325153,1.729158
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000073,30,14,34,dynamic_local_response_mixed,21,-12,10,216,240,1,1.542029,1.673175
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000074,3,14,18,dynamic_local_response_supported,5,-7,2,188,196,1,1.206249,1.763091
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000075,3,14,18,dynamic_local_response_supported,5,-3,5,216,224,1,1.289162,2.175242
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000076,2,14,16,transient_unlinked,3,6,16,108,120,1,1.502324,1.551566
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000078,1,15,15,transient_unlinked,1,-36,-34,72,76,1,1.092832,1.493976
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000079,2,15,17,transient_unlinked,3,-17,-11,100,108,1,1.378338,1.574711
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000080,2,15,17,transient_unlinked,3,-15,-9,168,172,1,1.421921,1.725979
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000081,2,15,17,transient_unlinked,3,-4,4,216,228,1,1.14844,1.840191
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000082,5,15,23,dynamic_local_response_mixed,9,27,41,72,88,1,1.193975,1.419193
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000088,2,16,18,transient_unlinked,3,-36,-31,164,172,1,1.661996,1.73345
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000089,2,16,18,transient_unlinked,3,-4,6,60,68,1,1.136454,1.343605
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000090,1,16,16,transient_unlinked,1,12,16,72,80,1,1.199373,1.461716
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000091,3,16,20,dynamic_local_response_mixed,5,26,39,68,80,1,1.138443,1.342948
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000092,1,17,17,transient_unlinked,1,-37,-35,144,148,1,1.321609,2.397837
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000093,1,17,17,transient_unlinked,1,-34,-31,136,140,1,1.729491,2.214019
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000094,1,17,17,transient_unlinked,1,-25,-22,136,140,1,1.222674,2.528583
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000095,2,17,19,transient_unlinked,3,-20,-15,176,180,1,1.541649,1.724231
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000096,2,17,19,transient_unlinked,3,12,22,108,116,1,1.309468,1.594324
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000097,4,18,36,dynamic_local_response_supported,19,-44,-27,76,96,1,1.666269,2.397823
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000099,2,18,20,transient_unlinked,3,-37,-31,204,216,1,1.545823,1.244027
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000100,1,18,18,transient_unlinked,1,-26,-24,188,192,1,1.485792,1.081782
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000101,3,18,22,dynamic_local_response_supported,5,-19,-12,172,184,1,1.540383,1.661893
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000102,1,18,18,transient_unlinked,1,-10,-7,208,212,1,1.588405,1.403436
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000103,8,18,28,dynamic_local_response_mixed,11,0,17,100,116,1,1.332682,1.138076
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000104,1,18,18,transient_unlinked,1,16,22,112,116,1,1.847095,1.790689
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000105,3,19,23,dynamic_local_response_supported,5,-25,-10,88,100,1,1.815097,2.05859
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000106,3,19,23,dynamic_local_response_supported,5,-25,-18,184,192,1,1.370486,1.418221
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000107,1,19,19,transient_unlinked,1,-15,-13,192,196,1,1.444274,1.300645
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000108,1,19,19,transient_unlinked,1,-7,-4,168,184,1,1.179542,1.455857
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000109,1,19,19,transient_unlinked,1,-4,3,188,196,1,1.177646,1.904695
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000110,2,19,21,transient_unlinked,3,6,9,192,200,1,1.152781,2.351151
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000112,2,20,22,transient_unlinked,3,-29,-23,64,72,1,1.575589,1.929616
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000113,3,20,24,dynamic_local_response_supported,5,-25,-14,88,96,1,2.105437,2.096664
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000114,1,20,20,transient_unlinked,1,-13,-11,88,96,1,1.265113,1.650356
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000115,1,20,20,transient_unlinked,1,-11,-7,144,160,1,1.064989,2.08516
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000116,16,20,35,dynamic_local_response_supported,16,-1,11,188,204,1,1.22343,1.579522
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000117,3,21,35,dynamic_local_response_supported,15,-43,-31,80,92,1,1.757909,2.477543
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000118,1,21,21,transient_unlinked,1,-30,-28,160,168,1,1.518,1.816242
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000119,1,21,21,transient_unlinked,1,-29,-26,64,68,1,1.792163,2.49505
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000120,1,21,21,transient_unlinked,1,-6,-4,208,212,1,1.548411,1.928128
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000121,4,21,25,dynamic_local_response_mixed,5,-5,-1,152,168,1,1.084628,1.714598
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000122,2,22,24,transient_unlinked,3,-30,-27,140,148,1,1.626637,3.025207
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000123,1,22,22,transient_unlinked,1,-23,-19,184,188,1,1.680233,1.589928
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000124,2,22,24,transient_unlinked,3,-6,-2,192,200,1,1.428163,1.745752
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000127,1,23,23,transient_unlinked,1,-29,-27,136,148,1,1.517038,2.747387
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000128,3,23,27,dynamic_local_response_supported,5,-20,-13,128,144,1,1.583859,2.940579
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000129,1,23,23,transient_unlinked,1,-19,-17,56,60,1,1.546311,1.633864
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000130,3,23,27,dynamic_local_response_supported,5,-15,-10,172,176,1,1.563152,1.400608
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000131,1,23,23,transient_unlinked,1,-5,-3,192,196,1,1.463433,1.953437
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000134,1,24,24,transient_unlinked,1,-40,-38,176,180,1,1.503815,1.84879
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000135,7,24,36,dynamic_local_response_supported,13,-35,-23,184,208,1,1.402204,1.324796
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000136,6,24,29,dynamic_local_response_supported,6,-29,-18,140,160,1,1.477218,1.798977
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000137,3,24,28,dynamic_local_response_supported,5,-18,-9,124,144,1,1.434498,3.090703
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000138,1,24,24,transient_unlinked,1,-6,-4,144,148,1,1.112623,2.286403
WGV33B_H003,AUTO_GM_RM011_0003,WGV33D_THREAD_000139,2,24,26,transient_unlinked,3,-5,-2,152,168,1,1.286255,1.870864
