plan_region_id,gt_pair_id,template_family,layout_strategy,selected_component_count,selected_energy_fraction,axis_image_deg,axis_to_range_signed_deg,axis_to_range_acute_deg,axis_ratio,axis_status,axis_to_gt_long_axis_error_deg
WGV35A_PAIR_0204_S2A_041,WGV35A_PAIR_0204,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.894361,49.435183,-5.113781,5.113781,1.490044,AXIS_RESOLVED,49.435183
WGV35A_PAIR_0204_S2A_042,WGV35A_PAIR_0204,scale_resize,DOMINANT_ONLY,1,0.893103,48.295873,-6.253091,6.253091,1.470723,AXIS_RESOLVED,48.295873
WGV35A_PAIR_0204_S2A_042,WGV35A_PAIR_0204,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.893103,48.295873,-6.253091,6.253091,1.470723,AXIS_RESOLVED,48.295873
WGV35A_PAIR_0204_S2A_042,WGV35A_PAIR_0204,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.893103,48.295873,-6.253091,6.253091,1.470723,AXIS_RESOLVED,48.295873
WGV35A_PAIR_0204_S2A_043,WGV35A_PAIR_0204,scale_resize,DOMINANT_ONLY,1,0.891819,47.176473,-7.372491,7.372491,1.645057,AXIS_RESOLVED,47.176473
WGV35A_PAIR_0204_S2A_043,WGV35A_PAIR_0204,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.891819,47.176473,-7.372491,7.372491,1.645057,AXIS_RESOLVED,47.176473
WGV35A_PAIR_0204_S2A_043,WGV35A_PAIR_0204,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.891819,47.176473,-7.372491,7.372491,1.645057,AXIS_RESOLVED,47.176473
WGV35A_PAIR_0204_S2A_044,WGV35A_PAIR_0204,scale_resize,DOMINANT_ONLY,1,0.88876,49.297639,-5.251324,5.251324,1.666457,AXIS_RESOLVED,49.297639
WGV35A_PAIR_0204_S2A_044,WGV35A_PAIR_0204,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.88876,49.297639,-5.251324,5.251324,1.666457,AXIS_RESOLVED,49.297639
WGV35A_PAIR_0204_S2A_044,WGV35A_PAIR_0204,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.88876,49.297639,-5.251324,5.251324,1.666457,AXIS_RESOLVED,49.297639
WGV35A_PAIR_0204_S2A_045,WGV35A_PAIR_0204,scale_resize,DOMINANT_ONLY,1,0.896271,49.673964,-4.875,4.875,1.434772,AXIS_RESOLVED,49.673964
WGV35A_PAIR_0204_S2A_045,WGV35A_PAIR_0204,scale_resize,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.896271,49.673964,-4.875,4.875,1.434772,AXIS_RESOLVED,49.673964
WGV35A_PAIR_0204_S2A_045,WGV35A_PAIR_0204,scale_resize,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.896271,49.673964,-4.875,4.875,1.434772,AXIS_RESOLVED,49.673964
WGV35A_PAIR_0204_S2A_046,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.820412,177.014792,-57.534172,57.534172,1.731732,AXIS_RESOLVED,2.985208
WGV35A_PAIR_0204_S2A_046,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.820412,177.014792,-57.534172,57.534172,1.731732,AXIS_RESOLVED,2.985208
WGV35A_PAIR_0204_S2A_046,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.882872,149.955734,-84.59323,84.59323,145770012.909354,AXIS_COMPONENT_LAYOUT_RESOLVED,30.044266
WGV35A_PAIR_0204_S2A_047,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.856624,2.126534,-52.422429,52.422429,1.22491,AXIS_RESOLVED,2.126534
WGV35A_PAIR_0204_S2A_047,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.856624,2.126534,-52.422429,52.422429,1.22491,AXIS_RESOLVED,2.126534
WGV35A_PAIR_0204_S2A_047,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.916241,156.464839,-78.084124,78.084124,138545676.142107,AXIS_COMPONENT_LAYOUT_RESOLVED,23.535161
WGV35A_PAIR_0204_S2A_048,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.858,14.690619,-39.858344,39.858344,1.283977,AXIS_RESOLVED,14.690619
WGV35A_PAIR_0204_S2A_048,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.858,14.690619,-39.858344,39.858344,1.283977,AXIS_RESOLVED,14.690619
WGV35A_PAIR_0204_S2A_048,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.91796,158.656184,-75.892779,75.892779,,AXIS_COMPONENT_LAYOUT_RESOLVED,21.343816
WGV35A_PAIR_0204_S2A_049,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.85103,20.898648,-33.650315,33.650315,1.49781,AXIS_RESOLVED,20.898648
WGV35A_PAIR_0204_S2A_049,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.85103,20.898648,-33.650315,33.650315,1.49781,AXIS_RESOLVED,20.898648
WGV35A_PAIR_0204_S2A_049,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.913365,159.916924,-74.63204,74.63204,193013125.851372,AXIS_COMPONENT_LAYOUT_RESOLVED,20.083076
WGV35A_PAIR_0204_S2A_050,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.846457,24.760224,-29.788739,29.788739,1.671882,AXIS_RESOLVED,24.760224
WGV35A_PAIR_0204_S2A_050,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.846457,24.760224,-29.788739,29.788739,1.671882,AXIS_RESOLVED,24.760224
WGV35A_PAIR_0204_S2A_050,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.90992,160.830473,-73.718491,73.718491,191213782.559007,AXIS_COMPONENT_LAYOUT_RESOLVED,19.169527
WGV35A_PAIR_0204_S2A_051,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.836949,28.379163,-26.169801,26.169801,1.877302,AXIS_RESOLVED,28.379163
WGV35A_PAIR_0204_S2A_051,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.836949,28.379163,-26.169801,26.169801,1.877302,AXIS_RESOLVED,28.379163
WGV35A_PAIR_0204_S2A_051,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.903118,161.781784,-72.76718,72.76718,,AXIS_COMPONENT_LAYOUT_RESOLVED,18.218216
WGV35A_PAIR_0204_S2A_052,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.821278,32.724934,-21.82403,21.82403,2.219015,AXIS_RESOLVED,32.724934
WGV35A_PAIR_0204_S2A_052,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.821278,32.724934,-21.82403,21.82403,2.219015,AXIS_RESOLVED,32.724934
WGV35A_PAIR_0204_S2A_052,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.891769,163.103413,-71.44555,71.44555,190507311.952552,AXIS_COMPONENT_LAYOUT_RESOLVED,16.896587
WGV35A_PAIR_0204_S2A_053,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.827242,36.563365,-17.985598,17.985598,2.429084,AXIS_RESOLVED,36.563365
WGV35A_PAIR_0204_S2A_053,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.827242,36.563365,-17.985598,17.985598,2.429084,AXIS_RESOLVED,36.563365
WGV35A_PAIR_0204_S2A_053,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.898143,164.472431,-70.076533,70.076533,365850815.358817,AXIS_COMPONENT_LAYOUT_RESOLVED,15.527569
WGV35A_PAIR_0204_S2A_054,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.809762,39.928037,-14.620926,14.620926,3.202702,AXIS_RESOLVED,39.928037
WGV35A_PAIR_0204_S2A_054,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.809762,39.928037,-14.620926,14.620926,3.202702,AXIS_RESOLVED,39.928037
WGV35A_PAIR_0204_S2A_054,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.809762,39.928037,-14.620926,14.620926,3.202702,AXIS_RESOLVED,39.928037
WGV35A_PAIR_0204_S2A_055,WGV35A_PAIR_0204,local_region_rotation,DOMINANT_ONLY,1,0.81281,52.917386,-1.631578,1.631578,1.083054,AXIS_NEAR_ISOTROPIC,52.917386
WGV35A_PAIR_0204_S2A_055,WGV35A_PAIR_0204,local_region_rotation,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.81281,52.917386,-1.631578,1.631578,1.083054,AXIS_NEAR_ISOTROPIC,52.917386
WGV35A_PAIR_0204_S2A_055,WGV35A_PAIR_0204,local_region_rotation,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.81281,52.917386,-1.631578,1.631578,1.083054,AXIS_NEAR_ISOTROPIC,52.917386
WGV35A_PAIR_0204_S2A_056,WGV35A_PAIR_0204,matched_background,DOMINANT_ONLY,1,0.671939,179.716384,-22.738705,22.738705,3.495595,AXIS_RESOLVED,0.283616
WGV35A_PAIR_0204_S2A_056,WGV35A_PAIR_0204,matched_background,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,5,0.751531,178.548482,-23.906607,23.906607,15.702012,AXIS_COMPONENT_LAYOUT_RESOLVED,1.451518
WGV35A_PAIR_0204_S2A_056,WGV35A_PAIR_0204,matched_background,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.727381,175.475149,-26.97994,26.97994,1124363928.269873,AXIS_COMPONENT_LAYOUT_RESOLVED,4.524851
WGV35A_PAIR_0205_S2A_001,WGV35A_PAIR_0205,gt_original,DOMINANT_ONLY,1,0.829332,34.573459,-22.220652,22.220652,1.705979,AXIS_RESOLVED,34.573459
WGV35A_PAIR_0205_S2A_001,WGV35A_PAIR_0205,gt_original,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.829332,34.573459,-22.220652,22.220652,1.705979,AXIS_RESOLVED,34.573459
WGV35A_PAIR_0205_S2A_001,WGV35A_PAIR_0205,gt_original,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.879917,149.717004,-87.077108,87.077108,197282958.50004,AXIS_COMPONENT_LAYOUT_RESOLVED,30.282996
WGV35A_PAIR_0205_S2A_002,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.812025,37.337974,-19.456287,19.456287,1.636456,AXIS_RESOLVED,37.337974
WGV35A_PAIR_0205_S2A_002,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.812025,37.337974,-19.456287,19.456287,1.636456,AXIS_RESOLVED,37.337974
WGV35A_PAIR_0205_S2A_002,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.86526,155.013161,-81.7811,81.7811,,AXIS_COMPONENT_LAYOUT_RESOLVED,24.986839
WGV35A_PAIR_0205_S2A_003,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.843543,33.474622,-23.319659,23.319659,1.798593,AXIS_RESOLVED,33.474622
WGV35A_PAIR_0205_S2A_003,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.843543,33.474622,-23.319659,23.319659,1.798593,AXIS_RESOLVED,33.474622
WGV35A_PAIR_0205_S2A_003,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.843543,33.474622,-23.319659,23.319659,1.798593,AXIS_RESOLVED,33.474622
WGV35A_PAIR_0205_S2A_004,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.812251,37.35122,-17.529251,17.529251,1.709922,AXIS_RESOLVED,37.35122
WGV35A_PAIR_0205_S2A_004,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.812251,37.35122,-17.529251,17.529251,1.709922,AXIS_RESOLVED,37.35122
WGV35A_PAIR_0205_S2A_004,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.866019,151.640919,-83.239551,83.239551,200708548.954033,AXIS_COMPONENT_LAYOUT_RESOLVED,28.359081
WGV35A_PAIR_0205_S2A_005,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.842016,32.658397,-26.04968,26.04968,1.710893,AXIS_RESOLVED,32.658397
WGV35A_PAIR_0205_S2A_005,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.842016,32.658397,-26.04968,26.04968,1.710893,AXIS_RESOLVED,32.658397
WGV35A_PAIR_0205_S2A_005,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.842016,32.658397,-26.04968,26.04968,1.710893,AXIS_RESOLVED,32.658397
WGV35A_PAIR_0205_S2A_006,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.782074,45.88399,-10.910314,10.910314,1.623267,AXIS_RESOLVED,45.88399
WGV35A_PAIR_0205_S2A_006,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.837687,160.677722,-76.116582,76.116582,,AXIS_COMPONENT_LAYOUT_RESOLVED,19.322278
WGV35A_PAIR_0205_S2A_006,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.837687,160.677722,-76.116582,76.116582,,AXIS_COMPONENT_LAYOUT_RESOLVED,19.322278
WGV35A_PAIR_0205_S2A_007,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.862366,32.912366,-23.881877,23.881877,1.868282,AXIS_RESOLVED,32.912366
WGV35A_PAIR_0205_S2A_007,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.862366,32.912366,-23.881877,23.881877,1.868282,AXIS_RESOLVED,32.912366
WGV35A_PAIR_0205_S2A_007,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.862366,32.912366,-23.881877,23.881877,1.868282,AXIS_RESOLVED,32.912366
WGV35A_PAIR_0205_S2A_008,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.773054,47.993333,-4.977449,4.977449,1.695308,AXIS_RESOLVED,47.993333
WGV35A_PAIR_0205_S2A_008,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.832229,155.156381,-77.814401,77.814401,,AXIS_COMPONENT_LAYOUT_RESOLVED,24.843619
WGV35A_PAIR_0205_S2A_008,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,3,0.884416,158.985881,-73.984901,73.984901,20.778739,AXIS_COMPONENT_LAYOUT_RESOLVED,21.014119
WGV35A_PAIR_0205_S2A_009,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.854609,30.418866,-30.198926,30.198926,1.689098,AXIS_RESOLVED,30.418866
WGV35A_PAIR_0205_S2A_009,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.854609,30.418866,-30.198926,30.198926,1.689098,AXIS_RESOLVED,30.418866
WGV35A_PAIR_0205_S2A_009,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.854609,30.418866,-30.198926,30.198926,1.689098,AXIS_RESOLVED,30.418866
WGV35A_PAIR_0205_S2A_010,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.759632,45.167524,-11.626592,11.626592,1.611172,AXIS_RESOLVED,45.167524
WGV35A_PAIR_0205_S2A_010,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.819391,165.954477,-70.839639,70.839639,,AXIS_COMPONENT_LAYOUT_RESOLVED,14.045523
WGV35A_PAIR_0205_S2A_010,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,3,0.872172,167.049744,-69.744372,69.744372,71.094456,AXIS_COMPONENT_LAYOUT_RESOLVED,12.950256
WGV35A_PAIR_0205_S2A_011,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.884277,29.535565,-27.258834,27.258834,1.869,AXIS_RESOLVED,29.535565
WGV35A_PAIR_0205_S2A_011,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.884277,29.535565,-27.258834,27.258834,1.869,AXIS_RESOLVED,29.535565
WGV35A_PAIR_0205_S2A_011,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.884277,29.535565,-27.258834,27.258834,1.869,AXIS_RESOLVED,29.535565
WGV35A_PAIR_0205_S2A_012,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.739,49.283781,-1.785848,1.785848,1.674351,AXIS_RESOLVED,49.283781
WGV35A_PAIR_0205_S2A_012,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.806242,155.89574,-75.173889,75.173889,,AXIS_COMPONENT_LAYOUT_RESOLVED,24.10426
WGV35A_PAIR_0205_S2A_012,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,4,0.919217,164.565305,-66.504324,66.504324,10.548296,AXIS_COMPONENT_LAYOUT_RESOLVED,15.434695
WGV35A_PAIR_0205_S2A_013,WGV35A_PAIR_0205,center_shift,DOMINANT_ONLY,1,0.874857,27.933802,-34.585087,34.585087,1.681885,AXIS_RESOLVED,27.933802
WGV35A_PAIR_0205_S2A_013,WGV35A_PAIR_0205,center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.874857,27.933802,-34.585087,34.585087,1.681885,AXIS_RESOLVED,27.933802
WGV35A_PAIR_0205_S2A_013,WGV35A_PAIR_0205,center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.874857,27.933802,-34.585087,34.585087,1.681885,AXIS_RESOLVED,27.933802
WGV35A_PAIR_0205_S2A_014,WGV35A_PAIR_0205,diagonal_center_shift,DOMINANT_ONLY,1,0.786045,46.660229,-8.153953,8.153953,1.612193,AXIS_RESOLVED,46.660229
WGV35A_PAIR_0205_S2A_014,WGV35A_PAIR_0205,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.841394,157.741072,-77.07311,77.07311,125125690.078507,AXIS_COMPONENT_LAYOUT_RESOLVED,22.258928
WGV35A_PAIR_0205_S2A_014,WGV35A_PAIR_0205,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.841394,157.741072,-77.07311,77.07311,125125690.078507,AXIS_COMPONENT_LAYOUT_RESOLVED,22.258928
WGV35A_PAIR_0205_S2A_015,WGV35A_PAIR_0205,diagonal_center_shift,DOMINANT_ONLY,1,0.827561,34.71316,-24.06106,24.06106,1.641985,AXIS_RESOLVED,34.71316
WGV35A_PAIR_0205_S2A_015,WGV35A_PAIR_0205,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.827561,34.71316,-24.06106,24.06106,1.641985,AXIS_RESOLVED,34.71316
WGV35A_PAIR_0205_S2A_015,WGV35A_PAIR_0205,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.827561,34.71316,-24.06106,24.06106,1.641985,AXIS_RESOLVED,34.71316
WGV35A_PAIR_0205_S2A_016,WGV35A_PAIR_0205,diagonal_center_shift,DOMINANT_ONLY,1,0.822837,35.951457,-18.990807,18.990807,1.827129,AXIS_RESOLVED,35.951457
WGV35A_PAIR_0205_S2A_016,WGV35A_PAIR_0205,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.822837,35.951457,-18.990807,18.990807,1.827129,AXIS_RESOLVED,35.951457
WGV35A_PAIR_0205_S2A_016,WGV35A_PAIR_0205,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.875795,146.418709,-88.523555,88.523555,193257483.844481,AXIS_COMPONENT_LAYOUT_RESOLVED,33.581291
WGV35A_PAIR_0205_S2A_017,WGV35A_PAIR_0205,diagonal_center_shift,DOMINANT_ONLY,1,0.861894,31.424101,-27.222298,27.222298,1.783895,AXIS_RESOLVED,31.424101
WGV35A_PAIR_0205_S2A_017,WGV35A_PAIR_0205,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.861894,31.424101,-27.222298,27.222298,1.783895,AXIS_RESOLVED,31.424101
WGV35A_PAIR_0205_S2A_017,WGV35A_PAIR_0205,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.861894,31.424101,-27.222298,27.222298,1.783895,AXIS_RESOLVED,31.424101
WGV35A_PAIR_0205_S2A_018,WGV35A_PAIR_0205,diagonal_center_shift,DOMINANT_ONLY,1,0.742502,47.381626,-5.316178,5.316178,1.569467,AXIS_RESOLVED,47.381626
WGV35A_PAIR_0205_S2A_018,WGV35A_PAIR_0205,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,2,0.806355,166.218257,-66.479546,66.479546,,AXIS_COMPONENT_LAYOUT_RESOLVED,13.781743
WGV35A_PAIR_0205_S2A_018,WGV35A_PAIR_0205,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,4,0.913635,170.517363,-62.180441,62.180441,16.639907,AXIS_COMPONENT_LAYOUT_RESOLVED,9.482637
WGV35A_PAIR_0205_S2A_019,WGV35A_PAIR_0205,diagonal_center_shift,DOMINANT_ONLY,1,0.825647,34.279519,-26.611056,26.611056,1.614497,AXIS_RESOLVED,34.279519
WGV35A_PAIR_0205_S2A_019,WGV35A_PAIR_0205,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.825647,34.279519,-26.611056,26.611056,1.614497,AXIS_RESOLVED,34.279519
WGV35A_PAIR_0205_S2A_019,WGV35A_PAIR_0205,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.825647,34.279519,-26.611056,26.611056,1.614497,AXIS_RESOLVED,34.279519
WGV35A_PAIR_0205_S2A_020,WGV35A_PAIR_0205,diagonal_center_shift,DOMINANT_ONLY,1,0.80652,36.079629,-17.130142,17.130142,1.888472,AXIS_RESOLVED,36.079629
WGV35A_PAIR_0205_S2A_020,WGV35A_PAIR_0205,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.80652,36.079629,-17.130142,17.130142,1.888472,AXIS_RESOLVED,36.079629
WGV35A_PAIR_0205_S2A_020,WGV35A_PAIR_0205,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,2,0.865302,140.761266,87.551494,87.551494,,AXIS_COMPONENT_LAYOUT_RESOLVED,39.238734
WGV35A_PAIR_0205_S2A_021,WGV35A_PAIR_0205,diagonal_center_shift,DOMINANT_ONLY,1,0.910882,22.864864,-37.514043,37.514043,1.775742,AXIS_RESOLVED,22.864864
WGV35A_PAIR_0205_S2A_021,WGV35A_PAIR_0205,diagonal_center_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.910882,22.864864,-37.514043,37.514043,1.775742,AXIS_RESOLVED,22.864864
WGV35A_PAIR_0205_S2A_021,WGV35A_PAIR_0205,diagonal_center_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.910882,22.864864,-37.514043,37.514043,1.775742,AXIS_RESOLVED,22.864864
WGV35A_PAIR_0205_S2A_022,WGV35A_PAIR_0205,single_boundary_shift,DOMINANT_ONLY,1,0.840138,53.576881,-3.217466,3.217466,1.786238,AXIS_RESOLVED,53.576881
WGV35A_PAIR_0205_S2A_022,WGV35A_PAIR_0205,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.840138,53.576881,-3.217466,3.217466,1.786238,AXIS_RESOLVED,53.576881
WGV35A_PAIR_0205_S2A_022,WGV35A_PAIR_0205,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.840138,53.576881,-3.217466,3.217466,1.786238,AXIS_RESOLVED,53.576881
WGV35A_PAIR_0205_S2A_023,WGV35A_PAIR_0205,single_boundary_shift,DOMINANT_ONLY,1,0.845088,52.934276,-3.859922,3.859922,1.715962,AXIS_RESOLVED,52.934276
WGV35A_PAIR_0205_S2A_023,WGV35A_PAIR_0205,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.845088,52.934276,-3.859922,3.859922,1.715962,AXIS_RESOLVED,52.934276
WGV35A_PAIR_0205_S2A_023,WGV35A_PAIR_0205,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.845088,52.934276,-3.859922,3.859922,1.715962,AXIS_RESOLVED,52.934276
WGV35A_PAIR_0205_S2A_024,WGV35A_PAIR_0205,single_boundary_shift,DOMINANT_ONLY,1,0.845468,53.433323,-3.361025,3.361025,1.741674,AXIS_RESOLVED,53.433323
WGV35A_PAIR_0205_S2A_024,WGV35A_PAIR_0205,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.845468,53.433323,-3.361025,3.361025,1.741674,AXIS_RESOLVED,53.433323
WGV35A_PAIR_0205_S2A_024,WGV35A_PAIR_0205,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.845468,53.433323,-3.361025,3.361025,1.741674,AXIS_RESOLVED,53.433323
WGV35A_PAIR_0205_S2A_025,WGV35A_PAIR_0205,single_boundary_shift,DOMINANT_ONLY,1,0.837338,52.363431,-4.430767,4.430767,1.767749,AXIS_RESOLVED,52.363431
WGV35A_PAIR_0205_S2A_025,WGV35A_PAIR_0205,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.837338,52.363431,-4.430767,4.430767,1.767749,AXIS_RESOLVED,52.363431
WGV35A_PAIR_0205_S2A_025,WGV35A_PAIR_0205,single_boundary_shift,COMPONENT_ENERGY_FRACTION_GE_5_PERCENT,1,0.837338,52.363431,-4.430767,4.430767,1.767749,AXIS_RESOLVED,52.363431
WGV35A_PAIR_0205_S2A_026,WGV35A_PAIR_0205,single_boundary_shift,DOMINANT_ONLY,1,0.841953,53.259989,-2.577194,2.577194,1.75716,AXIS_RESOLVED,53.259989
WGV35A_PAIR_0205_S2A_026,WGV35A_PAIR_0205,single_boundary_shift,TOP_COMPONENTS_TO_80_PERCENT_ENERGY,1,0.841953,53.259989,-2.577194,2.577194,1.75716,AXIS_RESOLVED,53.259989
