scene,independent_geometry_id,response_unit_id,member_response_unit_count,member_response_unit_ids,sar_frame,sar_gray_image_relpath,core_bbox,conservative_bbox,calibration_status,max_range_m,radial_grid_spacing_m_per_px,sar_fan_center_x_px,sar_fan_center_y_px,gt_file_opened,paired_annotations_opened,mask_audit_opened,generation_input_scope,response_center_x,response_center_y,absolute_range_m,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,background_mode,frozen_background_estimate,measured_background_subtracted_energy,measured_inner_energy_density,measured_outer_band_energy_density,measured_inner_outer_density_ratio,measured_component_count,measured_largest_component_pixels,measured_range_p50_width_m,measured_range_p80_width_m,measured_range_p90_width_m,measured_azimuth_p50_width_m,measured_azimuth_p80_width_m,measured_azimuth_p90_width_m,principal_axis_major_std_px,principal_axis_minor_std_px,principal_axis_ratio,response_axis_vector_x,response_axis_vector_y,response_axis_image_deg,response_axis_to_range_signed_deg,response_axis_to_range_acute_deg,response_axis_to_azimuth_acute_deg,range_azimuth_acute_complement_error_deg,axis_orientation_status,threshold_component_identity_status
GM_RM019,GM019IG0138,R21B00246,1,R21B00246,290,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000290.png,"1146,1246,1206,1282","1146,1246,1206,1282",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1176,1264,2.104187,0.31366,-0.949535,0.949535,0.31366,BASE_REGION_FROZEN_BACKGROUND,24,22206,6.151247,3.740826,1.644355,136,2293,0.514802,0.976653,1.213951,0.826866,1.433713,1.678881,18.785129,11.688713,1.607117,-0.998907,0.046744,177.320809,69.040853,69.040853,20.959147,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0139,R21B00081,2,R21B00081;R21B00089,78,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000078.png,"1146,1247,1164,1271","1146,1247,1164,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1155,1259,2.148209,0.013965,-0.999902,0.999902,0.013965,BASE_REGION_FROZEN_BACKGROUND,44,2832,6.555556,3.634615,1.803645,5,293,0.274582,0.486656,0.572039,0.217102,0.397503,0.454565,6.367361,4.953534,1.285418,-0.190884,0.981613,101.00436,10.204192,10.204192,79.795808,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_TOO_SMALL
GM_RM019,GM019IG0140,R21B00203,1,R21B00203,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1157,1194,1271,1242","1157,1194,1271,1242",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1214,1218,3.827647,0.470263,-0.882526,0.882526,0.470263,BASE_REGION_FROZEN_BACKGROUND,39,119187,10.081797,8.306452,1.213731,322,7154,0.946545,2.221662,2.504196,1.372885,2.281574,2.805682,30.439914,27.346619,1.113114,-0.975418,0.220363,167.269626,49.218272,49.218272,40.781728,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0141,R21B00197,1,R21B00197,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1157,1212,1211,1242","1157,1212,1211,1242",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1184,1227,3.235686,0.278148,-0.960538,0.960538,0.278148,BASE_REGION_FROZEN_BACKGROUND,46,18375,6.965504,2.575306,2.704728,126,1052,0.278259,0.627836,0.864484,0.602135,1.158765,1.31119,15.012137,8.925401,1.681957,0.969359,0.245647,14.220069,88.070359,88.070359,1.929641,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0142,R21B00068,1,R21B00068,60,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000060.png,"1162,1249,1192,1267","1162,1249,1192,1267",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1177,1258,2.284685,0.302011,-0.953304,0.953304,0.302011,BASE_REGION_FROZEN_BACKGROUND,38,4304,4.825112,3.186969,1.514013,24,499,0.300409,0.522427,0.605388,0.451914,0.786043,0.903276,9.825085,6.251231,1.571704,0.995572,0.094007,5.394156,77.815725,77.815725,12.184275,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_TOO_SMALL
GM_RM019,GM019IG0143,R21B00205,2,R21B00205;R21B00209,278,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000278.png,"1163,1212,1217,1266","1163,1212,1217,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1190,1239,2.95261,0.365778,-0.930702,0.930702,0.365778,BASE_REGION_FROZEN_BACKGROUND,40,64203,13.102653,7.386,1.773985,73,3840,0.782887,1.410075,1.737202,0.769841,1.405076,1.673313,18.751522,16.156213,1.160638,-0.91762,0.397458,156.580618,45.125141,45.125141,44.874859,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0144,R21B00214,1,R21B00214,280,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000280.png,"1163,1212,1223,1266","1163,1212,1223,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1193,1239,2.986705,0.391736,-0.920078,0.920078,0.391736,BASE_REGION_FROZEN_BACKGROUND,33,55933,10.002325,5.26537,1.899643,108,3982,0.742792,1.442975,1.804035,0.740622,1.448459,1.758112,19.280321,16.280926,1.184228,-0.937081,0.349112,159.567005,46.504437,46.504437,43.495563,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0145,R21B00223,1,R21B00223,281,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000281.png,"1169,1200,1283,1266","1169,1200,1283,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1226,1233,3.638514,0.593649,-0.804724,0.804724,0.593649,BASE_REGION_FROZEN_BACKGROUND,27,179758,11.367017,8.35916,1.359828,36,12522,1.32265,2.646487,3.060854,1.289406,2.310482,2.798066,36.613894,29.073253,1.259367,-0.848482,0.529225,148.04692,21.630541,21.630541,68.369459,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0146,R21B00218,1,R21B00218,281,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000281.png,"1169,1212,1223,1266","1169,1212,1223,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1196,1239,3.023095,0.416791,-0.909002,0.909002,0.416791,BASE_REGION_FROZEN_BACKGROUND,31,51875,10.123927,5.298303,1.910787,70,4012,0.735339,1.415781,1.745403,0.709022,1.377198,1.644302,18.426059,15.95221,1.155079,-0.891356,0.453304,153.044112,38.411933,38.411933,51.588067,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0147,R21B00083,1,R21B00083,78,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000078.png,"1170,1175,1260,1271","1170,1175,1260,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1215,1223,3.710645,0.493176,-0.86993,0.86993,0.493176,BASE_REGION_FROZEN_BACKGROUND,38,101492,6.316405,7.2978,0.865522,611,7338,1.747103,2.998541,3.353045,1.283308,2.305055,2.723397,37.559879,29.001051,1.295121,-0.559941,0.828532,124.051731,4.502201,4.502201,85.497799,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0148,R21B00077,1,R21B00077,78,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000078.png,"1170,1187,1248,1271","1170,1187,1248,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1209,1229,3.465949,0.47606,-0.879413,0.879413,0.47606,BASE_REGION_FROZEN_BACKGROUND,37,84642,7.021901,4.918848,1.42755,322,7053,1.293152,2.3982,2.824473,1.03447,2.074497,2.536084,32.171755,22.085245,1.456708,-0.868938,0.494921,150.335438,31.907045,31.907045,58.092955,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0149,R21B00091,1,R21B00091,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1170,1187,1254,1271","1170,1187,1254,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1212,1229,3.509687,0.495771,-0.868453,0.868453,0.495771,BASE_REGION_FROZEN_BACKGROUND,38,82005,6.242768,4.637858,1.346045,406,6995,1.292013,2.474682,2.913696,1.028297,2.125625,2.624029,33.603338,22.601978,1.486743,-0.877257,0.480021,151.313201,31.592619,31.592619,58.407381,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0150,R21B00234,1,R21B00234,288,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,"1170,1246,1206,1270","1170,1246,1206,1270",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1188,1258,2.405012,0.424114,-0.905609,0.905609,0.424114,BASE_REGION_FROZEN_BACKGROUND,32,10567,6.67952,2.756667,2.423042,35,1064,0.370701,0.686766,0.850449,0.513428,0.899621,1.051629,11.818954,7.577295,1.559785,0.999966,0.00819,0.469233,65.374622,65.374622,24.625378,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0151,R21B00087,1,R21B00087,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1170,1247,1206,1271","1170,1247,1206,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1188,1259,2.377878,0.428954,-0.903326,0.903326,0.428954,BASE_REGION_FROZEN_BACKGROUND,38,14809,9.313836,5.032294,1.850813,38,1217,0.387421,0.722157,0.864317,0.536546,0.92003,1.056892,11.984381,8.349362,1.435365,0.996775,0.080246,4.602693,69.201504,69.201504,20.798496,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0152,R21B00226,1,R21B00226,284,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000284.png,"1175,1206,1235,1266","1175,1206,1235,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1205,1236,3.22415,0.474544,-0.880232,0.880232,0.474544,BASE_REGION_FROZEN_BACKGROUND,30,50959,7.711713,4.472158,1.724383,134,4564,0.995648,1.719411,2.073477,0.808957,1.550865,1.899905,23.320526,17.027679,1.369566,-0.896446,0.443154,153.694735,35.365093,35.365093,54.634907,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0153,R21B00200,1,R21B00200,276,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000276.png,"1175,1254,1211,1266","1175,1254,1211,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1193,1260,2.419674,0.483536,-0.875324,0.875324,0.483536,BASE_REGION_FROZEN_BACKGROUND,40,9487,9.087165,5.677807,1.600471,23,705,0.315638,0.57273,0.672264,0.426404,0.764285,0.909345,10.235018,6.404479,1.598103,0.987021,0.160589,9.241093,70.324485,70.324485,19.675515,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0154,R21B00104,1,R21B00104,81,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000081.png,"1176,1181,1260,1271","1176,1181,1260,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1218,1226,3.678783,0.521912,-0.852999,0.852999,0.521912,BASE_REGION_FROZEN_BACKGROUND,40,90852,6.349734,5.359325,1.184801,555,5938,1.42296,2.699768,3.225366,1.044003,2.209008,2.652943,34.615788,25.893932,1.33683,-0.769857,0.638217,140.341018,18.880443,18.880443,71.119557,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0155,R21B00102,1,R21B00102,81,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000081.png,"1176,1241,1212,1271","1176,1241,1212,1271",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1194,1256,2.539418,0.472549,-0.881304,0.881304,0.472549,BASE_REGION_FROZEN_BACKGROUND,40,17357,8.704614,3.98491,2.184394,51,1364,0.441385,0.818833,1.01461,0.556356,0.947981,1.110443,12.692616,9.194312,1.380486,-0.998911,0.046656,177.325855,59.125956,59.125956,30.874044,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0156,R21B00139,1,R21B00139,243,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000243.png,"1177,1165,1195,1177","1177,1165,1195,1177",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1186,1171,4.883292,0.196589,-0.980486,0.980486,0.196589,BASE_REGION_FROZEN_BACKGROUND,47,5392,17.393548,8.577778,2.027745,5,255,0.141249,0.282498,0.370668,0.25301,0.435468,0.511843,5.514462,3.541664,1.557026,-0.999155,0.041091,177.644993,76.307449,76.307449,13.692551,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0157,R21B00064,1,R21B00064,52,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000052.png,"1180,1135,1193,1147","1180,1135,1193,1147",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1186.5,1141,5.770959,0.168949,-0.985625,0.985625,0.168949,BASE_REGION_FROZEN_BACKGROUND,43,2625,12.620192,4.428571,2.849721,9,130,0.098843,0.201913,0.252598,0.114049,0.212892,0.272029,3.150032,2.879697,1.093876,0.970594,0.240722,13.929129,-85.797611,85.797611,4.202389,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0158,R21B00141,1,R21B00141,250,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000250.png,"1183,1165,1201,1189","1183,1165,1201,1189",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1192,1177,4.746922,0.240156,-0.970734,0.970734,0.240156,BASE_REGION_FROZEN_BACKGROUND,54,5892,9.149068,4.418033,2.070847,21,400,0.306236,0.516992,0.603448,0.254894,0.466256,0.561433,6.784117,5.791607,1.171371,-0.593309,0.804975,126.392201,22.496474,22.496474,67.503526,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0159,R21B00145,1,R21B00145,259,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000259.png,"1189,1141,1218,1189","1189,1141,1218,1189",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1203.5,1165,5.185195,0.286392,-0.958112,0.958112,0.286392,BASE_REGION_FROZEN_BACKGROUND,40,10096,4.471213,5.231499,0.854672,66,1058,0.640634,1.218157,1.349689,0.476453,0.848086,0.990865,14.871429,10.46597,1.420932,-0.392585,0.919716,113.115456,6.473365,6.473365,83.526635,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0160,R21B00148,1,R21B00148,259,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000259.png,"1189,1141,1218,1237","1189,1141,1218,1237",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1203.5,1189,4.500081,0.329994,-0.943983,0.943983,0.329994,BASE_REGION_FROZEN_BACKGROUND,36,40799,6.896383,7.338253,0.939785,112,3704,1.479513,2.277499,2.664312,0.705707,1.187799,1.408355,29.507921,15.572255,1.894904,-0.368398,0.929668,111.616879,2.348464,2.348464,87.651536,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0161,R21B00144,1,R21B00144,259,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000259.png,"1189,1195,1218,1237","1189,1195,1218,1237",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1203.5,1216,3.745006,0.396528,-0.918023,0.918023,0.396528,BASE_REGION_FROZEN_BACKGROUND,33,16121,7.442752,7.631528,0.975264,76,1203,0.542667,0.90704,1.193045,0.415706,0.799328,0.980217,12.229699,10.32799,1.184132,-0.358875,0.933386,111.031127,-2.330184,2.330184,87.669816,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0162,R21B00090,1,R21B00090,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1194,1175,1260,1241","1194,1175,1260,1241",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1227,1208,4.280629,0.511607,-0.85922,0.85922,0.511607,BASE_REGION_FROZEN_BACKGROUND,41,45792,5.592574,7.02935,0.795603,421,2379,0.733939,1.897838,2.10876,0.991915,1.824629,2.156403,24.812647,20.584664,1.205395,0.080225,0.996777,85.398478,-35.372457,35.372457,54.627543,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0163,R21B00084,1,R21B00084,79,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000079.png,"1194,1187,1254,1241","1194,1187,1254,1241",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1224,1214,4.079951,0.514712,-0.857363,0.857363,0.514712,BASE_REGION_FROZEN_BACKGROUND,39,44089,7.201731,4.058999,1.774263,215,3157,0.591845,1.322398,1.770198,0.859466,1.620681,1.872905,19.585603,16.838136,1.163169,0.911786,0.410666,24.246654,83.268447,83.268447,6.731553,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0164,R21B00142,1,R21B00142,250,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000250.png,"1195,1135,1218,1153","1195,1135,1218,1153",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1206.5,1144,5.815344,0.270835,-0.962626,0.962626,0.270835,BASE_REGION_FROZEN_BACKGROUND,51,6213,9.738245,8.562914,1.137258,22,355,0.219284,0.453053,0.527061,0.268034,0.503568,0.625444,6.878982,5.265874,1.306332,0.726,0.687695,43.447933,-62.26604,62.26604,27.73396,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0165,R21B00152,1,R21B00152,260,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000260.png,"1195,1201,1218,1237","1195,1201,1218,1237",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1206.5,1219,3.699963,0.42568,-0.904874,0.904874,0.42568,BASE_REGION_FROZEN_BACKGROUND,36,13256,8.664052,4.650113,1.863192,52,968,0.431056,0.769727,0.949972,0.343268,0.662528,0.846349,10.022091,8.241921,1.21599,-0.143065,0.989713,98.225231,-16.968475,16.968475,73.031525,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0166,R21B00093,2,R21B00093;R21B00100,80,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000080.png,"1200,1181,1260,1241","1200,1181,1260,1241",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1230,1211,4.251134,0.536327,-0.84401,0.84401,0.536327,BASE_REGION_FROZEN_BACKGROUND,40,58986,8.603559,5.777778,1.489078,224,3827,0.697621,1.571976,1.975491,0.868004,1.640315,1.941787,19.972741,19.725216,1.012549,-0.956996,0.290102,163.135955,40.701976,40.701976,49.298024,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0167,R21B00232,1,R21B00232,288,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000288.png,"1200,1192,1224,1240","1200,1192,1224,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1212,1216,3.853238,0.451568,-0.892237,0.892237,0.451568,BASE_REGION_FROZEN_BACKGROUND,33,14978,6.500868,2.037594,3.190463,99,1173,0.381279,0.887238,1.103337,0.377355,0.796006,0.992999,12.752953,8.852773,1.44056,0.057425,0.99835,86.707955,-30.136391,30.136391,59.863609,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0168,R21B00237,1,R21B00237,289,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000289.png,"1200,1210,1224,1240","1200,1210,1224,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1212,1225,3.614391,0.481409,-0.876496,0.876496,0.481409,BASE_REGION_FROZEN_BACKGROUND,30,9789,7.283482,2.237981,3.254488,27,900,0.303686,0.604782,0.803289,0.30259,0.646615,0.800699,9.116829,6.993456,1.303623,0.235913,0.971774,76.354561,-42.422897,42.422897,47.577103,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0169,R21B00245,1,R21B00245,290,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000290.png,"1206,1192,1236,1240","1206,1192,1236,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1221,1216,3.982455,0.504714,-0.863287,0.863287,0.504714,BASE_REGION_FROZEN_BACKGROUND,27,12319,4.343794,1.749571,2.482776,157,1109,0.41718,0.898496,1.213664,0.431508,0.92001,1.145143,13.099224,10.538125,1.243032,0.015525,0.999879,89.110433,-31.201927,31.201927,58.798073,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0170,R21B00071,1,R21B00071,77,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000077.png,"1224,1169,1254,1187","1224,1169,1254,1187",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1239,1178,5.240285,0.486615,-0.873617,0.873617,0.486615,BASE_REGION_FROZEN_BACKGROUND,39,5811,5.471751,6.850667,0.798718,53,439,0.22461,0.525544,0.69073,0.393471,0.649579,0.816826,8.918691,6.258342,1.425088,0.998977,0.045215,2.591514,63.473191,63.473191,26.526809,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0171,R21B00078,1,R21B00078,78,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000078.png,"1224,1175,1260,1187","1224,1175,1260,1187",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1242,1181,5.206894,0.50702,-0.861934,0.861934,0.50702,BASE_REGION_FROZEN_BACKGROUND,41,5380,5.075472,5.009186,1.013233,75,350,0.212948,0.465444,0.655577,0.392434,0.70273,0.873089,9.20059,5.839716,1.57552,0.971085,0.238733,13.811769,73.346224,73.346224,16.653776,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0172,R21B00188,1,R21B00188,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1227,1144,1251,1156","1227,1144,1251,1156",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1239,1150,5.98809,0.425845,-0.904796,0.904796,0.425845,BASE_REGION_FROZEN_BACKGROUND,37,3526,6.251773,6.22165,1.004842,12,362,0.215558,0.445484,0.542878,0.245888,0.54925,0.648267,6.987388,5.127858,1.362633,0.998998,0.044748,2.56474,67.360561,67.360561,22.639439,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
