case_id,sar_frame,state_strength,coordinate_family,channel,skeleton_sample_count,skeleton_median,skeleton_p90_coverage,skeleton_p95_coverage,skeleton_to_ridge_distance_px,frame_level_skeleton_hit,seed_hit,definite_median,background_median,unresolved_median,skeleton_minus_background_median,target_skeleton_vs_background_auc,background_activation,score_interpretation
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_gradient_persistence,1159,0.438473,0.398619,0.307161,0.955000,True,True,0.373832,0.285047,0.308411,0.153427,0.643052,0.374289,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_component_continuity,1159,1.000000,0.880069,0.808456,0.000000,True,True,1.000000,0.571429,0.714286,0.428571,0.825541,0.588792,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,display_raw_8bit,1159,0.740741,0.114754,0.056083,1.369300,False,False,0.759259,0.759259,0.759259,-0.018519,0.471789,0.758926,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,display_local_contrast,1159,0.529306,0.119068,0.057808,1.369300,False,False,0.536910,0.542641,0.535572,-0.013335,0.490029,0.541520,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,display_local_z,1159,0.526695,0.167386,0.079379,0.955000,False,False,0.535940,0.542871,0.534323,-0.016175,0.489495,0.542562,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,display_multiscale_highpass,1159,0.531048,0.123382,0.060397,1.369300,False,False,0.535895,0.544221,0.536484,-0.013173,0.488732,0.542895,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,gradient_magnitude_sobel,1159,0.361746,0.089733,0.027610,1.910000,False,False,0.356581,0.350860,0.354684,0.010886,0.506870,0.378740,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,sobel_x_abs_gradient_component,1159,0.285714,0.127696,0.058671,1.369300,False,False,0.285714,0.285714,0.285714,0.000000,0.488455,0.342739,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,sobel_y_abs_gradient_component,1159,0.242424,0.088870,0.031924,1.910000,False,False,0.227273,0.227273,0.227273,0.015152,0.519129,0.270223,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,multiscale_hessian_bright_ridge,1159,0.027833,0.067299,0.018119,2.738600,False,False,0.032118,0.037830,0.035444,-0.009997,0.480199,0.136255,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,structure_tensor_orientation_coherence,1159,0.192780,0.000000,0.000000,78.668190,False,False,0.190187,0.177888,0.173228,0.014892,0.504676,0.191896,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,radial_directional_gradient_response,1159,0.233906,0.060397,0.021570,2.324300,False,False,0.219534,0.218003,0.221349,0.015902,0.522113,0.255931,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,tangential_directional_gradient_response,1159,0.340321,0.200173,0.094047,0.955000,False,False,0.338405,0.334040,0.334120,0.006281,0.499226,0.384882,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_median_sar_display,1159,0.803922,0.116480,0.023296,1.369300,False,False,0.803922,0.803922,0.803922,0.000000,0.466182,0.819907,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_max_sar_display,1159,0.786885,0.071613,0.020708,1.910000,False,False,0.786885,0.786885,0.786885,0.000000,0.452854,0.798057,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_min_sar_display,1159,0.772727,0.145815,0.042278,0.955000,False,False,0.772727,0.772727,0.772727,0.000000,0.453057,0.774376,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_mad_sar_display,1159,0.375000,0.163934,0.084556,0.955000,False,False,0.375000,0.375000,0.375000,0.000000,0.507354,0.423373,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_positive_change_tminus1_to_t,1159,0.000000,0.206212,0.097498,0.955000,False,False,0.000000,0.000000,0.000000,0.000000,0.503169,0.175144,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_negative_change_tminus1_to_t,1159,0.050000,0.146678,0.067299,0.955000,False,False,0.050000,0.050000,0.050000,0.000000,0.500400,0.203807,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_response_frequency,1159,0.000000,0.001726,0.001726,26.199299,False,False,0.000000,0.000000,0.000000,0.000000,0.499109,0.053087,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_gradient_persistence,1159,0.222222,0.162209,0.065574,0.955000,False,False,0.222222,0.224044,0.218579,-0.001821,0.493723,0.321877,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_component_continuity,1159,0.250000,0.161346,0.025884,0.955000,False,False,0.250000,0.500000,0.250000,-0.250000,0.462604,0.391785,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_median_sar_display,1159,0.820000,0.074202,0.024159,1.910000,False,False,0.860000,0.860000,0.820000,-0.040000,0.463868,0.841605,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_max_sar_display,1159,0.772727,0.057808,0.008628,1.910000,False,False,0.772727,0.772727,0.772727,0.000000,0.464507,0.772756,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_min_sar_display,1159,0.800000,0.133736,0.039689,0.955000,False,False,0.800000,0.800000,0.800000,0.000000,0.459948,0.797838,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_mad_sar_display,1159,0.500000,0.169111,0.081967,0.955000,False,False,0.500000,0.500000,0.500000,0.000000,0.527631,0.474117,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_response_frequency,1159,0.000000,0.000000,0.000000,201.827499,False,False,0.000000,0.000000,0.000000,0.000000,0.499630,0.048643,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_gradient_persistence,1159,0.221184,0.144090,0.071613,0.955000,False,False,0.248832,0.214953,0.221963,0.006231,0.494083,0.312821,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_component_continuity,1159,0.428571,0.094047,0.022433,1.369300,False,False,0.428571,0.428571,0.428571,0.000000,0.467590,0.390103,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,display_raw_8bit,1159,1.000000,0.792062,0.742019,0.000000,True,True,1.000000,0.826923,0.846154,0.173077,0.802405,0.836892,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,display_local_contrast,1159,0.926256,0.598792,0.538395,0.000000,True,True,0.508921,0.446068,0.457623,0.480188,0.779689,0.453096,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,display_local_z,1159,0.699724,0.389991,0.246764,0.955000,True,True,0.507147,0.453294,0.467455,0.246430,0.751522,0.468910,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,display_multiscale_highpass,1159,0.867939,0.567731,0.499569,0.000000,True,True,0.499644,0.444983,0.460475,0.422955,0.768430,0.451568,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,gradient_magnitude_sobel,1159,0.714384,0.522865,0.438309,0.000000,True,True,0.600619,0.392232,0.415227,0.322152,0.722734,0.432518,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,sobel_x_abs_gradient_component,1159,0.400000,0.351165,0.275237,0.955000,True,True,0.377778,0.288889,0.311111,0.111111,0.607323,0.353810,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,sobel_y_abs_gradient_component,1159,0.603774,0.503020,0.402934,0.000000,True,True,0.471698,0.264151,0.283019,0.339623,0.697371,0.334877,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,multiscale_hessian_bright_ridge,1159,0.374120,0.452977,0.383952,0.955000,True,True,0.085163,0.023256,0.040782,0.350864,0.747572,0.158108,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,structure_tensor_orientation_coherence,1159,0.506087,0.237274,0.069025,3.279300,False,False,0.430051,0.222815,0.230658,0.283272,0.714013,0.252548,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,radial_directional_gradient_response,1159,0.561121,0.459879,0.367558,0.955000,True,True,0.450501,0.261433,0.278932,0.299688,0.689816,0.324597,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,364,weak,SAR_DISPLAY_WORLD_STABILIZED,tangential_directional_gradient_response,1159,0.473016,0.401208,0.310613,0.955000,True,True,0.436654,0.333807,0.354107,0.139209,0.610254,0.389497,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,display_raw_8bit,1459,0.806452,0.268677,0.168609,0.955000,True,False,0.806452,0.806452,0.806452,0.000000,0.478235,0.798258,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,display_local_contrast,1459,0.522876,0.165867,0.102125,1.369300,False,False,0.515643,0.491186,0.514835,0.031690,0.526898,0.489490,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,display_local_z,1459,0.535090,0.159013,0.084990,1.369300,False,False,0.528226,0.507125,0.528454,0.027965,0.517415,0.513173,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,display_multiscale_highpass,1459,0.522689,0.163811,0.096642,1.369300,False,False,0.513593,0.493047,0.518902,0.029642,0.523643,0.491968,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,gradient_magnitude_sobel,1459,0.415705,0.203564,0.108293,0.955000,False,False,0.409367,0.412231,0.426875,0.003473,0.497152,0.455916,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,sobel_x_abs_gradient_component,1459,0.328125,0.219328,0.122687,0.955000,False,False,0.328125,0.312500,0.328125,0.015625,0.505472,0.373965,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,sobel_y_abs_gradient_component,1459,0.266667,0.180946,0.100754,1.369300,False,False,0.280000,0.293333,0.293333,-0.026667,0.480630,0.356009,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,multiscale_hessian_bright_ridge,1459,0.059865,0.117204,0.052090,2.324300,False,False,0.046190,0.026631,0.041449,0.033234,0.537769,0.151133,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,structure_tensor_orientation_coherence,1459,0.184683,0.025360,0.000000,63.261703,False,False,0.189632,0.219344,0.196601,-0.034661,0.422787,0.255243,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,radial_directional_gradient_response,1459,0.261738,0.148047,0.079507,1.369300,False,False,0.263931,0.275341,0.271290,-0.013603,0.482170,0.337529,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,tangential_directional_gradient_response,1459,0.377964,0.282385,0.163125,0.955000,True,False,0.360458,0.363300,0.382351,0.014664,0.505214,0.421572,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_median_sar_display,1459,0.867925,0.335161,0.202193,0.955000,True,False,0.849057,0.849057,0.867925,0.018868,0.500355,0.861705,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_max_sar_display,1459,0.830769,0.358465,0.226182,0.955000,True,False,0.830769,0.830769,0.830769,0.000000,0.522847,0.838258,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_min_sar_display,1459,0.822222,0.249486,0.184373,0.955000,False,False,0.822222,0.822222,0.844444,0.000000,0.492898,0.815038,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_mad_sar_display,1459,0.444444,0.305003,0.127485,0.955000,True,False,0.444444,0.444444,0.444444,0.000000,0.508928,0.465496,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_positive_change_tminus1_to_t,1459,0.142857,0.191912,0.084304,0.955000,False,False,0.142857,0.142857,0.142857,0.000000,0.469101,0.282829,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_negative_change_tminus1_to_t,1459,0.000000,0.202879,0.106237,0.955000,False,False,0.000000,0.000000,0.000000,0.000000,0.531140,0.162390,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_response_frequency,1459,0.000000,0.000000,0.000000,22.793600,False,False,0.000000,0.000000,0.000000,0.000000,0.493649,0.044917,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_gradient_persistence,1459,0.250000,0.221385,0.129541,0.955000,False,False,0.244828,0.250000,0.257759,0.000000,0.490975,0.367673,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_component_continuity,1459,0.500000,0.372858,0.372858,0.955000,True,False,0.500000,0.500000,0.500000,0.000000,0.503054,0.505031,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_median_sar_display,1459,0.880000,0.340644,0.252228,0.955000,True,False,0.880000,0.880000,0.900000,0.000000,0.492167,0.884305,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_max_sar_display,1459,0.820895,0.376285,0.289239,0.955000,True,False,0.820895,0.820895,0.850746,0.000000,0.536253,0.834360,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_min_sar_display,1459,0.825000,0.235778,0.166552,0.955000,False,False,0.825000,0.825000,0.825000,0.000000,0.480495,0.819947,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_mad_sar_display,1459,0.555556,0.374229,0.242632,0.955000,True,False,0.555556,0.555556,0.555556,0.000000,0.517307,0.532369,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_response_frequency,1459,0.000000,0.000000,0.000000,256.058533,False,False,0.000000,0.000000,0.000000,0.000000,0.485847,0.039415,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_gradient_persistence,1459,0.271815,0.211789,0.106923,0.955000,False,False,0.270270,0.307336,0.298842,-0.035521,0.481567,0.379164,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_component_continuity,1459,0.571429,0.332419,0.180946,0.955000,True,False,0.571429,0.571429,0.571429,0.000000,0.500854,0.530700,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,display_raw_8bit,1459,0.758065,0.131597,0.058944,1.369300,False,False,0.758065,0.758065,0.758065,0.000000,0.491804,0.757700,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,display_local_contrast,1459,0.533876,0.128855,0.076080,1.369300,False,False,0.534498,0.528931,0.529116,0.004945,0.505487,0.526588,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,display_local_z,1459,0.547525,0.171350,0.100069,0.955000,False,False,0.548053,0.541638,0.542054,0.005886,0.505901,0.538423,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,display_multiscale_highpass,1459,0.532525,0.130912,0.076765,1.369300,False,False,0.536190,0.530607,0.530345,0.001918,0.503559,0.528068,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,gradient_magnitude_sobel,1459,0.356086,0.097327,0.037012,1.910000,False,False,0.357186,0.368711,0.369065,-0.012625,0.486394,0.393295,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,sobel_x_abs_gradient_component,1459,0.265625,0.163125,0.080192,0.955000,False,False,0.281250,0.296875,0.281250,-0.031250,0.487141,0.342524,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,sobel_y_abs_gradient_component,1459,0.226667,0.086361,0.036326,1.910000,False,False,0.226667,0.240000,0.240000,-0.013333,0.488537,0.288938,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,multiscale_hessian_bright_ridge,1459,0.035844,0.067169,0.015764,2.738600,False,False,0.036742,0.033335,0.032971,0.002509,0.497293,0.141363,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,structure_tensor_orientation_coherence,1459,0.204169,0.000000,0.000000,110.084755,False,False,0.187182,0.165216,0.178602,0.038954,0.574281,0.182966,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,radial_directional_gradient_response,1459,0.220883,0.058259,0.022618,2.324300,False,False,0.218550,0.234723,0.230951,-0.013839,0.486642,0.275181,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,tangential_directional_gradient_response,1459,0.306326,0.233036,0.119260,0.955000,False,False,0.328146,0.336491,0.333138,-0.030165,0.492150,0.385464,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_median_sar_display,1459,0.830189,0.125428,0.037697,1.369300,False,False,0.830189,0.830189,0.830189,0.000000,0.476626,0.825705,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_max_sar_display,1459,0.800000,0.110350,0.030158,1.369300,False,False,0.792308,0.800000,0.784615,0.000000,0.488747,0.795381,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_min_sar_display,1459,0.800000,0.124058,0.073338,1.369300,False,False,0.800000,0.800000,0.800000,0.000000,0.481773,0.784576,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_mad_sar_display,1459,0.444444,0.230295,0.076080,0.955000,False,False,0.333333,0.444444,0.333333,0.000000,0.500561,0.426232,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_positive_change_tminus1_to_t,1459,0.142857,0.168609,0.073338,0.955000,False,False,0.142857,0.142857,0.142857,0.000000,0.495681,0.245847,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_negative_change_tminus1_to_t,1459,0.000000,0.180260,0.098698,0.955000,False,False,0.000000,0.000000,0.000000,0.000000,0.507605,0.159818,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_response_frequency,1459,0.000000,0.000000,0.000000,18.847200,False,False,0.000000,0.000000,0.000000,0.000000,0.503893,0.045746,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_gradient_persistence,1459,0.227586,0.160384,0.067169,0.955000,False,False,0.220690,0.227586,0.222414,0.000000,0.502067,0.322862,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_component_continuity,1459,0.250000,0.159698,0.159698,0.955000,False,False,0.250000,0.250000,0.250000,0.000000,0.490728,0.369998,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_median_sar_display,1459,0.860000,0.105552,0.042495,1.369300,False,False,0.860000,0.860000,0.820000,0.000000,0.464943,0.846358,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_max_sar_display,1459,0.776119,0.082248,0.030843,1.910000,False,False,0.776119,0.776119,0.776119,0.000000,0.477635,0.784971,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_min_sar_display,1459,0.800000,0.147361,0.083619,0.955000,False,False,0.800000,0.800000,0.800000,0.000000,0.484168,0.789707,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_mad_sar_display,1459,0.444444,0.233722,0.115147,0.955000,False,False,0.444444,0.444444,0.444444,0.000000,0.481051,0.477579,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_response_frequency,1459,0.000000,0.000000,0.000000,171.127243,False,False,0.000000,0.000000,0.000000,0.000000,0.505363,0.041789,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_gradient_persistence,1459,0.234749,0.154215,0.076080,0.955000,False,False,0.257529,0.251737,0.254826,-0.016988,0.487377,0.333254,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_component_continuity,1459,0.428571,0.093900,0.021247,1.369300,False,False,0.285714,0.428571,0.285714,0.000000,0.477226,0.379897,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,display_raw_8bit,1459,0.803279,0.239205,0.154215,0.955000,False,False,0.803279,0.803279,0.819672,0.000000,0.474554,0.812497,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,display_local_contrast,1459,0.501447,0.147361,0.082248,1.369300,False,False,0.497310,0.472729,0.493136,0.028718,0.525807,0.474073,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,display_local_z,1459,0.503301,0.150788,0.073338,1.369300,False,False,0.500871,0.477594,0.498122,0.025707,0.515053,0.490046,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,display_multiscale_highpass,1459,0.497706,0.143249,0.080192,1.369300,False,False,0.492931,0.474469,0.493045,0.023237,0.523232,0.475159,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,gradient_magnitude_sobel,1459,0.394189,0.173406,0.103496,1.369300,False,False,0.387497,0.395747,0.400576,-0.001558,0.486872,0.440303,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,sobel_x_abs_gradient_component,1459,0.314815,0.174777,0.093900,0.955000,False,False,0.296296,0.296296,0.314815,0.018519,0.497033,0.361410,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,sobel_y_abs_gradient_component,1459,0.277778,0.174777,0.103496,1.369300,False,False,0.277778,0.291667,0.291667,-0.013889,0.480053,0.354240,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,multiscale_hessian_bright_ridge,1459,0.062694,0.108979,0.052090,2.324300,False,False,0.047192,0.026621,0.039812,0.036073,0.537587,0.151797,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,structure_tensor_orientation_coherence,1459,0.232340,0.042495,0.027416,48.648834,False,False,0.240791,0.304333,0.261160,-0.071993,0.415758,0.328161,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,radial_directional_gradient_response,1459,0.268010,0.154215,0.082248,1.369300,False,False,0.264066,0.279599,0.275098,-0.011589,0.480500,0.342942,skeleton_primary_channel_diagnostic_not_weighted_winner
PV003_360_384,372,strong,SAR_DISPLAY_WORLD_STABILIZED,tangential_directional_gradient_response,1459,0.343082,0.235093,0.139136,0.955000,False,False,0.329131,0.338095,0.352053,0.004987,0.497593,0.400173,skeleton_primary_channel_diagnostic_not_weighted_winner
