scene,edge_id,source_atomic_tracklet_id,target_atomic_tracklet_id,frame_gap,motion_extrapolation_residual,color_distance,appearance_cosine_distance,shape_scale_inconsistency,gap_penalty_component,boundary_support,competition_observation_count,detector_source_change,shared_tracker_support,missing_feature_count,total_integer_cost,selected_by_solver,decision_reason,hard_feasibility
GM_RM011,GM_RM011:E000113,GM_RM011:AT0033,GM_RM011:AT0036,17,1.299392,0.133648,0.209363,1.521916,0.404762,1.0,37,false,"[""YOLO11l:botsort:bs_0015"",""YOLO11l:bytetrack:bt_0015"",""YOLO26l:botsort:bs_0001""]",0,66,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000114,GM_RM011:AT0033,GM_RM011:AT0041,17,1.873802,0.067575,0.111201,0.659507,0.404762,1.0,4,false,[],0,148,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000115,GM_RM011:AT0033,GM_RM011:AT0008,17,1.861466,0.076584,0.102042,0.637695,0.404762,1.0,4,true,[],0,155,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000116,GM_RM011:AT0033,GM_RM011:AT0082,23,3.835066,0.275461,,3.0,0.547619,1.0,29,true,[],1,300,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000117,GM_RM011:AT0033,GM_RM011:AT0083,24,3.684523,0.228079,0.35611,3.0,0.571429,1.0,31,true,[],0,305,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000118,GM_RM011:AT0033,GM_RM011:AT0084,24,3.706902,0.228079,0.35611,3.0,0.571429,1.0,31,false,[],0,297,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000119,GM_RM011:AT0033,GM_RM011:AT0085,25,3.598712,0.172544,0.297174,2.965379,0.595238,1.0,31,false,[],0,291,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000120,GM_RM011:AT0033,GM_RM011:AT0009,25,3.594217,0.050336,0.2045,2.953256,0.595238,1.0,31,true,[],0,285,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000121,GM_RM011:AT0033,GM_RM011:AT0044,26,3.518738,0.104505,0.329544,2.658089,0.619048,1.0,32,false,[],0,283,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000122,GM_RM011:AT0033,GM_RM011:AT0086,37,3.382465,0.103006,,0.545999,0.880952,1.0,30,true,[],1,254,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000123,GM_RM011:AT0033,GM_RM011:AT0087,37,2.744449,0.1177,0.148439,0.455131,0.880952,1.0,58,false,[],0,223,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000124,GM_RM011:AT0033,GM_RM011:AT0088,38,3.062561,0.067507,0.178044,0.152316,0.904762,1.0,39,false,[],0,231,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000125,GM_RM011:AT0033,GM_RM011:AT0045,39,3.085935,0.097951,0.195952,0.119071,0.928571,1.0,41,false,[],0,235,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000126,GM_RM011:AT0033,GM_RM011:AT0089,40,3.183398,0.087471,0.226802,0.161908,0.952381,1.0,44,false,[],0,239,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000127,GM_RM011:AT0033,GM_RM011:AT0090,40,2.833639,0.099262,0.146582,0.057221,0.952381,1.0,56,false,[],0,223,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000128,GM_RM011:AT0033,GM_RM011:AT0042,41,3.127709,0.139592,0.16106,0.768014,0.97619,1.0,64,false,[],0,253,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000129,GM_RM011:AT0063,GM_RM011:AT0065,0,0.048469,0.029299,0.07016,0.009974,0.0,1.0,4,false,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000130,GM_RM011:AT0063,GM_RM011:AT0066,1,0.133277,0.108926,,0.414825,0.02381,1.0,8,false,[],1,39,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000131,GM_RM011:AT0063,GM_RM011:AT0067,1,0.165396,0.067667,,0.206166,0.02381,1.0,7,false,[],1,34,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000132,GM_RM011:AT0063,GM_RM011:AT0068,1,0.187285,0.077325,0.13384,0.848104,0.02381,1.0,8,false,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000133,GM_RM011:AT0063,GM_RM011:AT0069,2,0.140409,0.140383,,0.425939,0.047619,1.0,12,false,[],1,43,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000134,GM_RM011:AT0063,GM_RM011:AT0070,2,0.194229,0.097325,,0.132335,0.047619,1.0,10,false,[],1,37,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000135,GM_RM011:AT0063,GM_RM011:AT0003,2,0.188189,0.121158,0.120116,1.028027,0.047619,1.0,12,false,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000136,GM_RM011:AT0063,GM_RM011:AT0071,3,0.197084,0.100353,0.111917,0.380331,0.071429,1.0,12,false,[],0,34,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000137,GM_RM011:AT0063,GM_RM011:AT0072,3,0.33155,0.100353,0.111917,1.902236,0.071429,1.0,16,true,[],0,83,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000138,GM_RM011:AT0063,GM_RM011:AT0073,4,0.387623,0.071714,0.117055,2.040857,0.095238,1.0,19,false,[],0,81,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000139,GM_RM011:AT0063,GM_RM011:AT0074,4,0.166796,0.18992,,0.781772,0.095238,1.0,16,false,[],1,57,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000140,GM_RM011:AT0063,GM_RM011:AT0075,4,0.233978,0.154771,,0.372296,0.095238,1.0,13,false,[],1,50,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000141,GM_RM011:AT0063,GM_RM011:AT0038,4,0.335967,0.099317,0.106434,2.025786,0.095238,1.0,21,true,[],0,87,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000142,GM_RM011:AT0063,GM_RM011:AT0076,5,0.216788,0.129536,0.112882,0.606242,0.119048,1.0,14,false,[],0,44,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000143,GM_RM011:AT0063,GM_RM011:AT0077,6,0.355233,0.084821,0.135673,2.276547,0.142857,1.0,21,false,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]",0,9,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000144,GM_RM011:AT0063,GM_RM011:AT0078,7,0.222777,0.113126,0.165193,2.158566,0.166667,1.0,22,true,[],0,92,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000145,GM_RM011:AT0063,GM_RM011:AT0004,7,0.379501,0.107451,0.1421,2.209082,0.166667,1.0,24,false,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]",0,12,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000146,GM_RM011:AT0063,GM_RM011:AT0039,8,0.341835,0.109999,0.153558,2.136469,0.190476,1.0,29,true,"[""YOLO26l:bytetrack:bt_0001""]",0,19,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000147,GM_RM011:AT0063,GM_RM011:AT0034,11,0.349813,0.104176,0.218826,1.967267,0.261905,1.0,36,true,"[""YOLO26l:botsort:bs_0001""]",0,23,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000148,GM_RM011:AT0063,GM_RM011:AT0079,12,0.391651,0.077256,0.252474,1.969623,0.285714,1.0,36,true,"[""YOLO26l:bytetrack:bt_0001""]",0,28,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000149,GM_RM011:AT0063,GM_RM011:AT0005,12,0.407298,0.064812,0.176352,1.953956,0.285714,1.0,34,false,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]",0,14,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000150,GM_RM011:AT0063,GM_RM011:AT0080,13,0.693633,0.343046,0.265668,3.0,0.309524,1.0,7,false,[],0,157,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000151,GM_RM011:AT0063,GM_RM011:AT0081,13,0.694095,0.343046,0.265668,3.0,0.309524,1.0,9,true,[],0,165,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000152,GM_RM011:AT0063,GM_RM011:AT0035,13,0.381439,0.064659,0.178696,2.063451,0.309524,1.0,38,true,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]",0,25,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000153,GM_RM011:AT0063,GM_RM011:AT0007,14,0.639961,0.202813,0.219681,3.0,0.333333,1.0,8,false,[],0,144,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000154,GM_RM011:AT0063,GM_RM011:AT0040,14,0.639369,0.199897,0.217285,3.0,0.333333,1.0,9,true,[],0,152,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000155,GM_RM011:AT0063,GM_RM011:AT0043,23,0.375697,0.239657,0.278494,2.596613,0.547619,1.0,20,true,[],0,146,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000156,GM_RM011:AT0063,GM_RM011:AT0006,25,0.936036,0.15318,0.249375,2.376742,0.595238,1.0,37,false,"[""YOLO26l:botsort:bs_0001""]",0,79,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000157,GM_RM011:AT0063,GM_RM011:AT0036,25,0.937423,0.15318,0.249375,2.387296,0.595238,1.0,37,true,"[""YOLO26l:botsort:bs_0001""]",0,88,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000158,GM_RM011:AT0063,GM_RM011:AT0041,25,0.343673,0.086103,0.150056,2.385933,0.595238,1.0,26,true,[],0,124,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000159,GM_RM011:AT0063,GM_RM011:AT0008,25,0.336356,0.096028,0.140221,2.382263,0.595238,1.0,26,false,[],0,116,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000160,GM_RM011:AT0063,GM_RM011:AT0082,31,0.886055,0.290851,,3.0,0.738095,1.0,37,false,[],1,186,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000161,GM_RM011:AT0063,GM_RM011:AT0083,32,0.790972,0.242772,0.356868,3.0,0.761905,1.0,36,false,[],0,187,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000162,GM_RM011:AT0063,GM_RM011:AT0084,32,0.794363,0.242772,0.356868,3.0,0.761905,1.0,36,true,[],0,195,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000163,GM_RM011:AT0063,GM_RM011:AT0085,33,0.722193,0.187976,0.304917,3.0,0.785714,1.0,37,true,[],0,186,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000164,GM_RM011:AT0063,GM_RM011:AT0009,33,0.721183,0.051821,0.227558,3.0,0.785714,1.0,37,false,[],0,165,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000165,GM_RM011:AT0063,GM_RM011:AT0044,34,0.674634,0.11999,0.349098,3.0,0.809524,1.0,41,true,[],0,184,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000166,GM_RM011:AT0064,GM_RM011:AT0071,3,0.871119,0.047251,0.399889,3.0,0.071429,1.0,0,true,[],0,155,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000167,GM_RM011:AT0064,GM_RM011:AT0072,3,0.840606,0.047251,0.399889,3.0,0.071429,1.0,0,false,[],0,145,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000168,GM_RM011:AT0064,GM_RM011:AT0073,4,0.744118,0.06514,0.444018,3.0,0.095238,1.0,2,true,[],0,153,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000169,GM_RM011:AT0064,GM_RM011:AT0074,4,0.932668,0.110063,,3.0,0.095238,1.0,3,true,[],1,153,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000170,GM_RM011:AT0064,GM_RM011:AT0075,4,0.807618,0.080371,,3.0,0.095238,1.0,1,true,[],1,144,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000171,GM_RM011:AT0064,GM_RM011:AT0038,4,0.791007,0.055923,0.445615,3.0,0.095238,1.0,1,false,[],0,147,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000172,GM_RM011:AT0064,GM_RM011:AT0076,5,0.81367,0.064856,0.4578,3.0,0.119048,1.0,0,true,[],0,159,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000173,GM_RM011:AT0064,GM_RM011:AT0077,6,0.696645,0.073423,0.431495,3.0,0.142857,1.0,3,true,[],0,153,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000174,GM_RM011:AT0064,GM_RM011:AT0078,7,1.167881,0.098559,0.401196,3.0,0.166667,1.0,14,false,[],0,171,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000175,GM_RM011:AT0064,GM_RM011:AT0004,7,0.704092,0.092064,0.38329,3.0,0.166667,1.0,4,true,[],0,152,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000176,GM_RM011:AT0064,GM_RM011:AT0039,8,0.743379,0.095741,0.378262,3.0,0.190476,1.0,7,false,[],0,147,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000177,GM_RM011:AT0064,GM_RM011:AT0034,11,0.805756,0.109428,0.386024,3.0,0.261905,1.0,10,false,[],0,156,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000178,GM_RM011:AT0064,GM_RM011:AT0079,12,0.768889,0.109444,0.422261,3.0,0.285714,1.0,13,false,[],0,158,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000179,GM_RM011:AT0064,GM_RM011:AT0005,12,0.756188,0.127128,0.316391,3.0,0.285714,1.0,12,true,[],0,158,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000180,GM_RM011:AT0064,GM_RM011:AT0080,13,3.776613,0.257912,0.338371,1.2911,0.309524,1.0,41,true,[],0,253,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000181,GM_RM011:AT0064,GM_RM011:AT0081,13,3.792461,0.257912,0.338371,1.27705,0.309524,1.0,41,false,[],0,245,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000182,GM_RM011:AT0064,GM_RM011:AT0035,13,0.746924,0.128987,0.314451,3.0,0.309524,1.0,15,false,[],0,151,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000183,GM_RM011:AT0064,GM_RM011:AT0007,14,3.373612,0.137289,0.404888,1.40382,0.333333,1.0,43,true,[],0,255,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000184,GM_RM011:AT0064,GM_RM011:AT0040,14,3.346307,0.132674,0.40079,1.413418,0.333333,1.0,43,false,[],0,247,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000185,GM_RM011:AT0064,GM_RM011:AT0043,23,2.094873,0.18939,0.471269,2.505866,0.547619,1.0,39,false,[],0,241,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000186,GM_RM011:AT0064,GM_RM011:AT0006,25,0.925649,0.112952,0.272443,1.972804,0.595238,1.0,15,true,[],0,157,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000187,GM_RM011:AT0064,GM_RM011:AT0036,25,0.925366,0.112952,0.272443,1.96225,0.595238,1.0,15,false,[],0,149,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000188,GM_RM011:AT0064,GM_RM011:AT0041,25,1.905443,0.082209,0.37952,2.824659,0.595238,1.0,37,false,[],0,228,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000189,GM_RM011:AT0064,GM_RM011:AT0008,25,1.879439,0.075192,0.37385,2.846471,0.595238,1.0,37,true,[],0,234,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000190,GM_RM011:AT0064,GM_RM011:AT0082,31,4.0,0.203204,,1.0199,0.738095,1.0,51,true,[],1,261,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000191,GM_RM011:AT0064,GM_RM011:AT0083,32,4.0,0.155555,0.345867,1.018096,0.761905,1.0,52,true,[],0,266,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000192,GM_RM011:AT0064,GM_RM011:AT0084,32,4.0,0.155555,0.345867,0.98032,0.761905,1.0,52,false,[],0,257,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000193,GM_RM011:AT0064,GM_RM011:AT0085,33,4.0,0.101429,0.375388,1.064028,0.785714,1.0,53,false,[],0,260,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000194,GM_RM011:AT0064,GM_RM011:AT0009,33,4.0,0.05649,0.391701,1.065021,0.785714,1.0,53,true,[],0,267,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000195,GM_RM011:AT0064,GM_RM011:AT0044,34,3.873605,0.036822,0.465742,1.16333,0.809524,1.0,57,false,[],0,266,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000196,GM_RM011:AT0065,GM_RM011:AT0066,0,0.084746,0.081335,,0.424799,0.0,1.0,6,false,[],1,34,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000197,GM_RM011:AT0065,GM_RM011:AT0067,0,0.132949,0.040379,,0.21614,0.0,1.0,6,false,[],1,29,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000198,GM_RM011:AT0065,GM_RM011:AT0068,0,0.142513,0.049945,0.063164,0.858078,0.0,1.0,6,false,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000199,GM_RM011:AT0065,GM_RM011:AT0069,1,0.093824,0.112665,,0.435913,0.02381,1.0,10,false,[],1,37,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000200,GM_RM011:AT0065,GM_RM011:AT0070,1,0.16704,0.069297,,0.142309,0.02381,1.0,9,false,[],1,32,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000201,GM_RM011:AT0065,GM_RM011:AT0003,1,0.140111,0.092538,0.059849,1.038001,0.02381,1.0,10,false,"[""YOLO26l:botsort:bs_0001"",""YOLO26l:bytetrack:bt_0001""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000202,GM_RM011:AT0065,GM_RM011:AT0071,2,0.16831,0.07155,0.071747,0.390305,0.047619,1.0,13,false,[],0,27,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000203,GM_RM011:AT0065,GM_RM011:AT0072,2,0.29295,0.07155,0.071747,1.91221,0.047619,1.0,14,true,[],0,76,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000204,GM_RM011:AT0065,GM_RM011:AT0073,3,0.354677,0.043713,0.076336,2.050831,0.071429,1.0,19,false,[],0,74,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000205,GM_RM011:AT0065,GM_RM011:AT0074,3,0.133332,0.161985,,0.791746,0.071429,1.0,17,false,[],1,53,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000206,GM_RM011:AT0065,GM_RM011:AT0075,3,0.216229,0.126445,,0.38227,0.071429,1.0,16,false,[],1,46,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000207,GM_RM011:AT0065,GM_RM011:AT0038,3,0.300364,0.070214,0.068634,2.03576,0.071429,1.0,20,true,[],0,80,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM011,GM_RM011:E000208,GM_RM011:AT0065,GM_RM011:AT0076,4,0.209968,0.100718,0.078721,0.616217,0.095238,1.0,14,false,[],0,39,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
