scene,frame_index,runtime_local_subject_id,selected_observation_id,selection_status,selection_evidence,alternative_observation_ids,detector_source,bbox,subject_quality_state,runtime_confidence,review_flags,usable_for_motion,usable_for_color,usable_for_identity_appearance,usable_for_shape,diagnostic_only,baseline_b_included,baseline_c_included,baseline_d_included,notes
GM_RM011,30,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000030_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.988422,""next_temporal_support"":0.985436,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000030_002;GM_RM011:YOLO26l:GM_RM011_000030_003,YOLO11l,"[1.547,220.529,359.211,594.078]",partial_subject_candidate,0.891525,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00049;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,31,GM_RM011:RS0001,GM_RM011:YOLO26l:GM_RM011_000031_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.887006,""previous_temporal_support"":0.974083,""next_temporal_support"":0.968963,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000031_002,YOLO26l,"[621.672,410.19,799.324,594.803]",partial_subject_candidate,0.937939,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00052;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,31,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000031_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.985436,""next_temporal_support"":0.986983,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000031_001,YOLO26l,"[1.183,250.032,390.245,595.594]",partial_subject_candidate,0.952474,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00051;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,32,GM_RM011:RS0001,GM_RM011:YOLO26l:GM_RM011_000032_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.887006,""previous_temporal_support"":0.968963,""next_temporal_support"":0.965949,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000032_002,YOLO26l,"[660.59,436.006,799.333,595.379]",partial_subject_candidate,0.919795,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00054;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,32,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000032_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.986983,""next_temporal_support"":0.989294,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000032_001,YOLO26l,"[1.404,269.806,424.963,596.184]",partial_subject_candidate,0.947005,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00053;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,33,GM_RM011:RS0001,GM_RM011:YOLO26l:GM_RM011_000033_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.887006,""previous_temporal_support"":0.965949,""next_temporal_support"":0.966953,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000033_002,YOLO26l,"[698.888,442.098,799.475,595.692]",partial_subject_candidate,0.939159,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00056;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,33,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000033_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.989294,""next_temporal_support"":0.992738,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000033_001,YOLO26l,"[1.05,276.612,449.849,596.286]",partial_subject_candidate,0.934637,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00055;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,34,GM_RM011:RS0001,GM_RM011:YOLO26l:GM_RM011_000034_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.887006,""previous_temporal_support"":0.966953,""next_temporal_support"":0.95673,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000034_002,YOLO26l,"[730.202,443.685,799.698,597.063]",partial_subject_candidate,0.920564,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00058;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,34,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000034_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.992738,""next_temporal_support"":0.991526,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000034_001,YOLO26l,"[0.83,282.141,458.53,596.965]",partial_subject_candidate,0.920475,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00057;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,35,GM_RM011:RS0001,GM_RM011:YOLO26l:GM_RM011_000035_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.887006,""previous_temporal_support"":0.95673,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000035_002,YOLO26l,"[765.718,445.615,799.825,595.423]",partial_subject_candidate,0.832541,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00060;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,35,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000035_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.991526,""next_temporal_support"":0.979027,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000035_001,YOLO26l,"[4.153,280.124,463.804,597.008]",partial_subject_candidate,0.903751,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00059;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,36,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000036_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.979027,""next_temporal_support"":0.981488,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000036_001,YOLO11l,"[34.862,273.68,579.876,593.445]",complete_subject_candidate,0.881458,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00061;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,37,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000037_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.981488,""next_temporal_support"":0.982841,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000037_001,YOLO11l,"[71.427,245.547,617.446,593.795]",complete_subject_candidate,0.868472,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00062;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,37,GM_RM011:RS0007,GM_RM011:YOLO11l:GM_RM011_000037_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.564286,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[0.073,363.961,22.379,506.206]",partial_subject_candidate,0.573126,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00063;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,38,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000038_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.982841,""next_temporal_support"":0.988357,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000038_001,YOLO11l,"[107.545,228.7,656.013,594.104]",complete_subject_candidate,0.862716,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00064;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,38,GM_RM011:RS0008,GM_RM011:YOLO11l:GM_RM011_000038_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.55911,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000038_002,YOLO11l,"[0.116,324.846,47.845,517.365]",partial_subject_candidate,0.575738,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00065;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,39,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000039_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.988357,""next_temporal_support"":0.975514,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000039_001,YOLO11l,"[117.795,224.454,679.414,594.89]",complete_subject_candidate,0.861352,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00066;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,39,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000039_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.0,""next_temporal_support"":0.978979,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000039_002,YOLO11l,"[0.169,298.207,73.726,527.649]",partial_subject_candidate,0.809379,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00067;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,40,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000040_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.975514,""next_temporal_support"":0.986128,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000040_002,YOLO26l,"[146.62,234.758,629.833,596.188]",complete_subject_candidate,0.854906,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00069;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,40,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000040_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.978979,""next_temporal_support"":0.975874,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000040_002,YOLO11l,"[0.243,284.774,95.091,563.183]",partial_subject_candidate,0.840066,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00068;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,41,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000041_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.986128,""next_temporal_support"":0.990513,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000041_002,YOLO26l,"[172.494,245.056,685.095,595.641]",complete_subject_candidate,0.887985,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00071;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,41,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000041_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.975874,""next_temporal_support"":0.98216,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000041_002,YOLO11l,"[0.202,279.735,124.428,590.014]",partial_subject_candidate,0.861691,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00070;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,42,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000042_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.990513,""next_temporal_support"":0.983444,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000042_002,YOLO26l,"[192.316,246.243,709.618,595.48]",complete_subject_candidate,0.877230,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00073;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,42,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000042_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.98216,""next_temporal_support"":0.983402,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000042_002,YOLO11l,"[0.584,274.393,153.58,593.586]",partial_subject_candidate,0.864096,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00072;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,43,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000043_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.983444,""next_temporal_support"":0.994571,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000043_001,YOLO11l,"[231.707,247.215,797.446,594.075]",partial_subject_candidate,0.804908,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00075;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,43,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000043_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.983402,""next_temporal_support"":0.986988,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000043_002,YOLO11l,"[0.655,269.439,183.033,593.841]",partial_subject_candidate,0.878332,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00074;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,44,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000044_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.994571,""next_temporal_support"":0.995606,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000044_002,YOLO26l,"[226.48,252.32,760.147,596.141]",complete_subject_candidate,0.870148,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00077;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,44,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000044_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.986988,""next_temporal_support"":0.989041,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000044_002,YOLO11l,"[0.662,272.422,208.096,594.026]",partial_subject_candidate,0.882098,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00076;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,45,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000045_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.995606,""next_temporal_support"":0.991719,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000045_001,YOLO26l,"[242.654,253.911,759.526,595.374]",complete_subject_candidate,0.874724,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00078;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,45,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000045_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.989041,""next_temporal_support"":0.937371,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000045_002,YOLO11l,"[0.832,272.847,230.812,594.089]",partial_subject_candidate,0.858483,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00079;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,46,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000046_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.991719,""next_temporal_support"":0.994027,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000046_001,YOLO26l,"[257.084,246.889,776.85,595.645]",complete_subject_candidate,0.873517,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00080;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,46,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000046_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.937371,""next_temporal_support"":0.938242,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[1.2,262.761,259.349,593.976]",partial_subject_candidate,0.811096,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00081;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,47,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000047_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.994027,""next_temporal_support"":0.994161,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO26l:GM_RM011_000047_001,YOLO11l,"[277.497,248.655,798.948,593.542]",partial_subject_candidate,0.875544,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00082;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,47,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000047_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.938242,""next_temporal_support"":0.93876,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000047_003,YOLO11l,"[0.771,262.23,287.102,593.886]",partial_subject_candidate,0.696533,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00083;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,48,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000048_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.994161,""next_temporal_support"":0.992469,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000048_001,YOLO26l,"[277.683,247.881,795.064,596.528]",complete_subject_candidate,0.878685,,true,true,true,true,false,true,true,true,cluster=GM_RM011:RC00084;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,48,GM_RM011:RS0009,GM_RM011:YOLO11l:GM_RM011_000048_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.79187,""previous_temporal_support"":0.93876,""next_temporal_support"":0.938278,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000048_003,YOLO11l,"[0.849,258.778,317.371,593.599]",partial_subject_candidate,0.684010,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00085;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM011,49,GM_RM011:RS0006,GM_RM011:YOLO26l:GM_RM011_000049_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.903148,""previous_temporal_support"":0.992469,""next_temporal_support"":0.995681,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM011:YOLO11l:GM_RM011_000049_001,YOLO26l,"[307.242,252.908,795.574,597.531]",partial_subject_candidate,0.835339,,true,true,false,false,false,true,true,true,cluster=GM_RM011:RC00086;runtime_local_subject_only=true;no_benchmark_input=true
