temporal_event_id,scene,canonical_vehicle_id,benchmark_role,input_tier,segment_id,sar_frame_from,sar_frame_to,frame_gap,event_type,source_observation_ids,target_observation_ids,global_displacement_px,raw_local_displacement_px,smoothed_local_displacement_px,relative_intensity_change,shape_change,correspondence_cost,threshold_support_count,global_coordinate_supported,raw_gt_local_supported,smoothed_gt_local_supported,crop_or_gt_jitter_artifact,threshold_artifact,background_like,major_event,notes
S1L-EVT-0000103,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,23,24,1,dominant_component_switch,S1L-OBS-0000264,S1L-OBS-0000289,92.466269,93.299019,91.868820,-0.007019,1.823653,2.427429,3,true,true,true,false,false,false,true,
S1L-EVT-0000104,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,24,25,1,stable_persistence,S1L-OBS-0000284,S1L-OBS-0000303,2.522948,1.874982,2.628372,-0.040407,0.454130,0.319621,2,true,true,true,false,false,false,true,
S1L-EVT-0000105,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,24,25,1,stable_persistence,S1L-OBS-0000286,S1L-OBS-0000306,10.260891,11.341827,10.543226,0.013999,1.127883,0.795634,2,true,true,true,false,false,false,true,
S1L-EVT-0000106,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,24,25,1,stable_persistence,S1L-OBS-0000287,S1L-OBS-0000305,1.951151,1.940399,2.034584,-0.003594,0.226773,0.120730,2,true,true,true,false,false,false,true,
S1L-EVT-0000107,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,24,25,1,stable_persistence,S1L-OBS-0000289,S1L-OBS-0000309,2.226415,2.607203,2.453924,0.029876,0.875469,0.398044,3,true,true,true,false,false,false,true,
S1L-EVT-0000108,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,24,25,1,stable_persistence,S1L-OBS-0000290,S1L-OBS-0000313,3.223837,3.056988,3.354476,-0.001510,0.400622,0.218874,3,true,true,true,false,false,false,true,
S1L-EVT-0000109,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,24,25,1,stable_persistence,S1L-OBS-0000291,S1L-OBS-0000311,1.656218,1.832566,2.033391,0.000437,0.640037,0.484987,2,true,true,true,false,false,false,true,
S1L-EVT-0000110,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,24,25,1,unresolved_correspondence,S1L-OBS-0000293,S1L-OBS-0000304,70.747591,71.074285,70.519673,0.030815,0.438913,1.596852,2,true,true,true,false,false,false,true,
S1L-EVT-0000111,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,24,25,1,unresolved_correspondence,S1L-OBS-0000295,S1L-OBS-0000307,68.422091,68.818425,68.365258,0.040584,1.037525,1.681254,2,true,true,true,false,false,false,true,
S1L-EVT-0000112,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,25,26,1,stable_persistence,S1L-OBS-0000303,S1L-OBS-0000325,2.818846,4.267020,2.044533,0.035292,0.224717,0.259023,2,true,true,true,false,false,false,true,
S1L-EVT-0000113,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,25,26,1,stable_persistence,S1L-OBS-0000304,S1L-OBS-0000327,1.897860,0.856045,2.621066,-0.019757,0.808660,0.442018,2,true,true,true,false,false,false,true,
S1L-EVT-0000114,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,25,26,1,unresolved_correspondence,S1L-OBS-0000305,S1L-OBS-0000331,8.782450,7.029711,9.779967,-0.011613,1.526056,0.834565,2,true,true,true,false,false,false,true,
S1L-EVT-0000115,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,25,26,1,stable_persistence,S1L-OBS-0000306,S1L-OBS-0000329,0.498191,1.866010,0.387393,0.013888,0.520678,0.226660,2,true,true,true,false,false,false,true,
S1L-EVT-0000116,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,25,26,1,stable_persistence,S1L-OBS-0000309,S1L-OBS-0000333,1.602844,2.127314,1.911664,0.000139,0.624154,0.256540,3,true,true,true,false,false,false,true,
S1L-EVT-0000117,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,25,26,1,stable_persistence,S1L-OBS-0000311,S1L-OBS-0000335,7.259745,8.145227,6.770998,-0.006591,0.848529,0.601928,2,true,true,true,false,false,false,true,
S1L-EVT-0000118,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,25,26,1,stable_persistence,S1L-OBS-0000313,S1L-OBS-0000338,5.009549,4.562686,5.269230,-0.035306,0.694957,0.487065,3,true,true,true,false,false,false,true,
S1L-EVT-0000119,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,25,26,1,death,S1L-OBS-0000307,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000120,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,26,27,1,stable_persistence,S1L-OBS-0000325,S1L-OBS-0000348,2.051085,0.733582,2.073940,-0.011977,0.209092,0.121688,3,true,true,true,false,false,false,true,
S1L-EVT-0000121,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,26,27,1,stable_persistence,S1L-OBS-0000327,S1L-OBS-0000350,6.565311,5.399194,6.605889,0.028263,0.495788,0.410639,2,true,true,true,false,false,false,true,
S1L-EVT-0000122,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,26,27,1,stable_persistence,S1L-OBS-0000329,S1L-OBS-0000355,2.369911,4.005138,2.691374,-0.015942,0.283768,0.173616,2,true,true,true,false,false,false,true,
S1L-EVT-0000123,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,26,27,1,stable_persistence,S1L-OBS-0000331,S1L-OBS-0000356,2.832114,4.357147,3.224059,-0.002078,0.073804,0.209236,2,true,true,true,false,false,false,true,
S1L-EVT-0000124,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,26,27,1,stable_persistence,S1L-OBS-0000333,S1L-OBS-0000360,1.514135,2.753728,1.896710,0.010865,0.101783,0.083937,3,true,true,true,false,false,false,true,
S1L-EVT-0000125,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,26,27,1,stable_persistence,S1L-OBS-0000335,S1L-OBS-0000359,1.260744,2.307587,1.737496,0.000724,0.371010,0.298505,2,true,true,true,false,false,false,true,
S1L-EVT-0000126,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,26,27,1,stable_persistence,S1L-OBS-0000338,S1L-OBS-0000361,1.171292,1.202585,1.362962,-0.014723,0.071191,0.068721,3,true,true,true,false,false,false,true,
S1L-EVT-0000127,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,27,28,1,stable_persistence,S1L-OBS-0000348,S1L-OBS-0000370,1.453456,2.485576,0.192589,-0.009377,0.045462,0.045955,3,true,true,true,false,false,false,true,
S1L-EVT-0000128,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,27,28,1,local_relative_shift,S1L-OBS-0000350,S1L-OBS-0000383,45.203417,48.458639,46.358811,-0.059225,0.000000,0.824605,2,true,true,true,false,false,false,true,
S1L-EVT-0000129,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,27,28,1,unresolved_correspondence,S1L-OBS-0000355,S1L-OBS-0000373,8.194070,4.734417,6.943284,-0.002893,1.181056,0.592536,2,true,true,true,false,false,false,true,
S1L-EVT-0000130,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,27,28,1,stable_persistence,S1L-OBS-0000356,S1L-OBS-0000378,2.551379,6.864843,3.949266,0.019257,0.551682,0.374020,2,true,true,true,false,false,false,true,
S1L-EVT-0000131,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,27,28,1,stable_persistence,S1L-OBS-0000359,S1L-OBS-0000379,2.814253,1.547203,2.072778,0.024802,0.508684,0.348398,2,true,true,true,false,false,false,true,
S1L-EVT-0000132,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,27,28,1,stable_persistence,S1L-OBS-0000360,S1L-OBS-0000380,1.488791,4.183551,2.051235,0.007942,0.303682,0.179320,3,true,true,true,false,false,false,true,
S1L-EVT-0000133,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,27,28,1,stable_persistence,S1L-OBS-0000361,S1L-OBS-0000381,1.917536,1.224644,1.197383,0.013502,0.415127,0.202442,3,true,true,true,false,false,false,true,
S1L-EVT-0000134,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,28,29,1,stable_persistence,S1L-OBS-0000370,S1L-OBS-0000391,3.786978,4.123312,3.012454,-0.024987,0.362583,0.483322,2,true,true,true,false,false,false,true,
S1L-EVT-0000135,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,28,29,1,stable_persistence,S1L-OBS-0000373,S1L-OBS-0000394,7.948901,7.972650,10.327884,0.002130,0.731953,0.525324,2,true,true,true,false,false,false,true,
S1L-EVT-0000136,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,28,29,1,stable_persistence,S1L-OBS-0000379,S1L-OBS-0000396,2.088884,1.939929,1.581594,-0.010961,0.261622,0.144351,3,true,true,true,false,false,false,true,
S1L-EVT-0000137,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,28,29,1,stable_persistence,S1L-OBS-0000381,S1L-OBS-0000397,1.652590,1.601243,0.176487,0.015697,0.148641,0.143635,3,true,true,true,false,false,false,true,
S1L-EVT-0000138,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,28,29,1,stable_persistence,S1L-OBS-0000383,S1L-OBS-0000399,2.458464,2.605776,2.588480,-0.010071,0.513806,0.215210,2,true,true,true,false,false,false,true,
S1L-EVT-0000139,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,28,29,1,death,S1L-OBS-0000378,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000140,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,28,29,1,death,S1L-OBS-0000380,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000141,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,28,29,1,dominant_component_switch,S1L-OBS-0000380,S1L-OBS-0000397,62.435021,62.537508,61.150792,-0.084318,2.377118,2.036970,3,true,true,true,false,false,false,true,
S1L-EVT-0000142,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,29,30,1,stable_persistence,S1L-OBS-0000391,S1L-OBS-0000405,3.885591,3.187519,3.932569,-0.020600,0.703510,0.450633,2,true,true,true,false,false,false,true,
S1L-EVT-0000143,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,29,30,1,unresolved_correspondence,S1L-OBS-0000394,S1L-OBS-0000412,30.748412,28.800513,30.876930,0.065182,1.314001,1.113342,3,true,true,true,false,false,false,true,
S1L-EVT-0000144,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,29,30,1,unresolved_correspondence,S1L-OBS-0000396,S1L-OBS-0000407,51.523379,49.586058,51.614853,0.016523,0.103378,0.943668,3,true,true,true,false,false,false,true,
S1L-EVT-0000145,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,29,30,1,stable_persistence,S1L-OBS-0000397,S1L-OBS-0000414,11.731565,12.958387,11.648612,-0.022428,0.478257,0.392784,3,true,true,true,false,false,false,true,
S1L-EVT-0000146,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,29,30,1,stable_persistence,S1L-OBS-0000399,S1L-OBS-0000416,2.041703,3.459322,1.976905,0.006163,0.117783,0.103775,2,true,true,true,false,false,false,true,
S1L-EVT-0000147,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,29,30,1,split,S1L-OBS-0000396,S1L-OBS-0000407;S1L-OBS-0000414,51.523379,49.586058,51.614853,0.016523,0.103378,0.869868,3,true,true,true,false,false,false,true,
S1L-EVT-0000148,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,29,30,1,birth,,S1L-OBS-0000401,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000149,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,29,30,1,birth,,S1L-OBS-0000411,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000150,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,29,30,1,dominant_component_switch,S1L-OBS-0000397,S1L-OBS-0000412,59.231061,57.837607,59.304969,0.004420,1.356896,1.645580,3,true,true,true,false,false,false,true,
S1L-EVT-0000151,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,stable_persistence,S1L-OBS-0000401,S1L-OBS-0000419,1.615135,2.568596,1.999215,-0.015387,0.336472,0.254024,2,true,true,true,false,false,false,true,
S1L-EVT-0000152,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,stable_persistence,S1L-OBS-0000405,S1L-OBS-0000421,0.563971,2.613466,1.210094,-0.020708,0.127000,0.185747,2,true,true,true,false,false,false,true,
S1L-EVT-0000153,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,stable_persistence,S1L-OBS-0000407,S1L-OBS-0000423,1.347986,1.572102,1.537142,0.006488,0.427541,0.186035,3,true,true,true,false,false,false,true,
S1L-EVT-0000154,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,stable_persistence,S1L-OBS-0000411,S1L-OBS-0000427,1.174716,4.175577,1.631263,0.020890,0.247990,0.139393,3,true,true,true,false,false,false,true,
S1L-EVT-0000155,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,stable_persistence,S1L-OBS-0000412,S1L-OBS-0000430,1.797871,3.266732,2.192942,0.011381,0.338922,0.186815,3,true,true,true,false,false,false,true,
S1L-EVT-0000156,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,stable_persistence,S1L-OBS-0000414,S1L-OBS-0000431,0.884318,2.617328,0.837293,0.041227,0.093440,0.059144,3,true,true,true,false,false,false,true,
S1L-EVT-0000157,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,stable_persistence,S1L-OBS-0000416,S1L-OBS-0000433,4.601944,4.947768,5.059657,0.009725,0.780489,0.505676,2,true,true,true,false,false,false,true,
S1L-EVT-0000158,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,birth,,S1L-OBS-0000420,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000159,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,birth,,S1L-OBS-0000426,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000160,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,30,31,1,dominant_component_switch,S1L-OBS-0000412,S1L-OBS-0000431,68.916729,67.110403,68.963956,0.014379,1.928594,2.000384,3,true,true,true,false,false,false,true,
S1L-EVT-0000161,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,stable_persistence,S1L-OBS-0000420,S1L-OBS-0000439,1.976761,2.979358,2.157529,0.019905,0.021277,0.089068,2,true,true,true,false,false,false,true,
S1L-EVT-0000162,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,stable_persistence,S1L-OBS-0000423,S1L-OBS-0000441,4.738837,5.807137,4.344100,0.019176,0.987157,0.454003,3,true,true,true,false,false,false,true,
S1L-EVT-0000163,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,unresolved_correspondence,S1L-OBS-0000426,S1L-OBS-0000445,52.670216,52.120466,53.064086,0.057132,0.693147,1.321505,2,true,true,true,false,false,false,true,
S1L-EVT-0000164,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,stable_persistence,S1L-OBS-0000427,S1L-OBS-0000443,2.265400,1.819720,2.513210,-0.026780,0.232389,0.125281,3,true,true,true,false,false,false,true,
S1L-EVT-0000165,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,stable_persistence,S1L-OBS-0000430,S1L-OBS-0000447,4.092812,2.983521,4.438577,0.045895,0.466950,0.314557,3,true,true,true,false,false,false,true,
S1L-EVT-0000166,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,stable_persistence,S1L-OBS-0000431,S1L-OBS-0000446,1.189719,0.460999,1.443323,-0.031657,0.318298,0.145854,3,true,true,true,false,false,false,true,
S1L-EVT-0000167,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,stable_persistence,S1L-OBS-0000433,S1L-OBS-0000448,2.370720,2.664879,2.186114,0.002119,0.592891,0.273917,2,true,true,true,false,false,false,true,
S1L-EVT-0000168,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,death,S1L-OBS-0000419,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000169,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,death,S1L-OBS-0000421,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000170,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,31,32,1,dominant_component_switch,S1L-OBS-0000431,S1L-OBS-0000447,66.951407,66.661795,67.236902,0.042897,2.056622,1.977867,3,true,true,true,false,false,false,true,
S1L-EVT-0000171,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,32,33,1,global_motion_consistent,S1L-OBS-0000439,S1L-OBS-0000458,1.090104,3.349760,3.485455,-0.014169,0.725937,0.318319,2,true,true,true,false,false,false,true,
S1L-EVT-0000172,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,32,33,1,unresolved_correspondence,S1L-OBS-0000441,S1L-OBS-0000454,92.106804,89.896703,91.767299,-0.038678,1.241112,2.286244,2,true,true,true,false,false,false,true,
S1L-EVT-0000173,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,32,33,1,global_motion_consistent,S1L-OBS-0000443,S1L-OBS-0000466,4.452886,6.611955,4.982077,-0.057385,0.686974,0.399844,2,true,true,true,false,false,false,true,
S1L-EVT-0000174,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,32,33,1,stable_persistence,S1L-OBS-0000445,S1L-OBS-0000464,19.875685,15.620131,17.409881,0.000437,0.018349,0.452714,2,true,true,true,false,false,false,true,
S1L-EVT-0000175,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,32,33,1,global_motion_consistent,S1L-OBS-0000446,S1L-OBS-0000468,7.673603,10.988012,9.560846,-0.022764,0.848728,0.515454,3,true,true,true,false,false,false,true,
S1L-EVT-0000176,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,32,33,1,global_motion_consistent,S1L-OBS-0000447,S1L-OBS-0000469,1.735485,5.628231,3.697144,0.069127,1.074515,0.454055,3,true,true,true,false,false,false,true,
S1L-EVT-0000177,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,32,33,1,death,S1L-OBS-0000448,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000178,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,33,34,1,global_motion_consistent,S1L-OBS-0000458,S1L-OBS-0000479,2.947992,0.118978,1.071208,-0.001802,0.352221,0.168577,2,true,true,true,false,false,false,true,
S1L-EVT-0000179,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,33,34,1,global_motion_consistent,S1L-OBS-0000464,S1L-OBS-0000480,1.779563,0.901723,0.645879,0.012779,0.070204,0.147224,2,true,true,true,false,false,false,true,
S1L-EVT-0000180,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,33,34,1,global_motion_consistent,S1L-OBS-0000466,S1L-OBS-0000481,1.610460,1.942230,1.339224,0.023769,0.229890,0.221219,2,true,true,true,false,false,false,true,
S1L-EVT-0000181,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,33,34,1,global_motion_consistent,S1L-OBS-0000468,S1L-OBS-0000482,2.205005,0.739435,1.127328,0.002989,0.109959,0.097016,3,true,true,true,false,false,false,true,
S1L-EVT-0000182,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,33,34,1,global_motion_consistent,S1L-OBS-0000469,S1L-OBS-0000484,2.775961,1.939124,1.473021,0.016214,0.262364,0.174721,3,true,true,true,false,false,false,true,
S1L-EVT-0000183,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,33,34,1,death,S1L-OBS-0000454,,,,,,,,2,false,true,true,false,false,false,true,
S1L-EVT-0000184,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,34,35,1,global_motion_consistent,S1L-OBS-0000479,S1L-OBS-0000492,5.954359,5.578602,1.178712,-0.014405,0.620240,0.289383,2,true,true,true,false,false,false,true,
S1L-EVT-0000185,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,34,35,1,global_motion_consistent,S1L-OBS-0000480,S1L-OBS-0000494,9.514786,1.434211,5.917854,0.007272,1.325140,0.595405,3,true,true,true,false,false,false,true,
S1L-EVT-0000186,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,34,35,1,global_motion_consistent,S1L-OBS-0000481,S1L-OBS-0000496,4.540796,4.942133,1.760618,0.064053,0.603688,0.270402,3,true,true,true,false,false,false,true,
S1L-EVT-0000187,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,34,35,1,global_motion_consistent,S1L-OBS-0000482,S1L-OBS-0000500,1.269526,4.577809,2.089803,0.049798,0.604012,0.324342,3,true,true,true,false,false,false,true,
S1L-EVT-0000188,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,34,35,1,global_motion_consistent,S1L-OBS-0000484,S1L-OBS-0000501,5.316594,3.139675,2.924973,-0.001494,0.767255,0.320685,3,true,true,true,false,false,false,true,
S1L-EVT-0000189,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,35,36,1,stable_persistence,S1L-OBS-0000492,S1L-OBS-0000507,10.862546,4.641328,5.302097,0.000901,0.582169,0.500335,2,true,true,true,false,false,false,true,
S1L-EVT-0000190,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,35,36,1,global_motion_consistent,S1L-OBS-0000500,S1L-OBS-0000509,9.587117,8.743787,8.028373,0.015563,0.894264,0.537302,3,true,true,true,false,false,false,true,
S1L-EVT-0000191,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,35,36,1,global_motion_consistent,S1L-OBS-0000501,S1L-OBS-0000514,6.287116,2.960595,3.133875,-0.007577,0.579818,0.295318,3,true,true,true,false,false,false,true,
S1L-EVT-0000192,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,35,36,1,split,S1L-OBS-0000494,S1L-OBS-0000507;S1L-OBS-0000514,63.681136,59.564918,59.606289,-0.085755,0.041385,1.184619,3,true,true,true,false,false,false,true,
S1L-EVT-0000193,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,35,36,1,death,S1L-OBS-0000494,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000194,GM_RM011,GM_RM011:PV001,development,A,S0MV-GM_RM011-PV001-SEG01,35,36,1,death,S1L-OBS-0000496,,,,,,,,3,false,true,true,false,false,false,true,
S1L-EVT-0000195,GM_RM011,GM_RM011:PV002,development,A,S0MV-GM_RM011-PV002-SEG01,0,2,2,stable_persistence,S1L-OBS-0000517,S1L-OBS-0000541,34.146927,19.202820,30.491883,-0.060810,0.207639,0.409623,2,true,true,true,false,false,false,true,
S1L-EVT-0000196,GM_RM011,GM_RM011:PV002,development,A,S0MV-GM_RM011-PV002-SEG01,0,2,2,stable_persistence,S1L-OBS-0000518,S1L-OBS-0000544,37.752032,23.342795,34.506795,-0.104484,0.128146,0.447099,3,true,true,true,false,false,false,true,
S1L-EVT-0000197,GM_RM011,GM_RM011:PV002,development,A,S0MV-GM_RM011-PV002-SEG01,0,2,2,stable_persistence,S1L-OBS-0000524,S1L-OBS-0000550,28.979337,16.921470,26.176213,-0.054118,0.054067,0.316586,3,true,true,true,false,false,false,true,
S1L-EVT-0000198,GM_RM011,GM_RM011:PV002,development,A,S0MV-GM_RM011-PV002-SEG01,0,2,2,stable_persistence,S1L-OBS-0000528,S1L-OBS-0000553,30.434073,23.114820,28.518532,0.004020,0.052395,0.314074,3,true,true,true,false,false,false,true,
