case_id,scene,canonical_vehicle_id,benchmark_role,optical_frame,sar_frame,pairing_basis,pairing_assumption_status,alpha_deg,beta_deg,radius_px,theta_deg,u_axis_deg,rho_axis_deg,tau_axis_deg,gt_quality_status,identity_link_confidence,optical_pose_review,optical_pose_source,optical_visibility_state,optical_truncation,optical_occlusion,sar_gt_valid_fraction,local_patch_valid_fraction,near_origin_state,fan_or_invalid_boundary_state,background_competition,continuous_window_id,grammar_eligibility,lineage_eligibility,identifiability_status,ineligibility_reason,sar_gray_path,optical_path,evidence_role,gt_usage_boundary
ELIG_GM_RM011_PV001_S0028,GM_RM011,GM_RM011:PV001,development,13,28,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,64.161407,25.838593,83.895393,12.838593,-13.000000,-77.161407,12.838593,usable,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.848634,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000028.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000013.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV001_S0029,GM_RM011,GM_RM011:PV001,development,14,29,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,63.728038,26.271962,84.622145,13.271962,-13.000000,-76.728038,13.271962,usable,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.850868,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000029.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000014.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV001_S0030,GM_RM011,GM_RM011:PV001,development,14,30,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,65.635251,24.364749,84.453922,11.364749,-13.000000,-78.635251,11.364749,usable,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.852650,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000030.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000014.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV001_S0031,GM_RM011,GM_RM011:PV001,development,15,31,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,55.348512,34.651488,86.320618,13.651488,-21.000000,-76.348512,13.651488,usable,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.851192,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000031.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000015.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV001_S0032,GM_RM011,GM_RM011:PV001,development,15,32,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,62.161407,27.838593,83.895393,12.838593,-15.000000,-77.161407,12.838593,usable,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.848877,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000032.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000015.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV001_S0033,GM_RM011,GM_RM011:PV001,development,16,33,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,57.518995,32.481005,86.547565,14.481005,-18.000000,-75.518995,14.481005,usable,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.854190,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000033.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000016.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV001_S0034,GM_RM011,GM_RM011:PV001,development,16,34,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,55.244604,34.755396,87.069219,15.755396,-19.000000,-74.244604,15.755396,usable,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.853206,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000034.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000016.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV001_S0035,GM_RM011,GM_RM011:PV001,development,17,35,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,49.602256,40.397744,86.418831,20.397744,-20.000000,-69.602256,20.397744,usable,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.842836,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000035.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000017.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV001_S0036,GM_RM011,GM_RM011:PV001,development,17,36,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,43.533315,46.466685,86.993040,23.466685,-23.000000,-66.533315,23.466685,usable,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.835556,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000036.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000017.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV001_S0058,GM_RM011,GM_RM011:PV001,development,28,58,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,39.244040,50.755960,121.356888,44.755960,-6.000000,-45.244040,44.755960,diagnostic_only,high,SIDE_DOMINANT_BUT_TRUNCATED,direct continuous optical review,partial_visible,true,none,1.000000000,0.860625,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_PV001_NEAR_ORIGIN,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_ORIGIN_BOUNDARY,near-origin fan/invalid-boundary structures dominate,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000058.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000028.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0244,GM_RM011,GM_RM011:PV006,development,117,244,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,16.511624,73.488376,131.392345,-16.511624,-90.000000,73.488376,-16.511624,usable,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.850000,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000244.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000117.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0250,GM_RM011,GM_RM011:PV006,development,120,250,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,1.889987,88.110013,150.606085,-5.889987,86.000000,84.110013,-5.889987,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.916863,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000250.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000120.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0251,GM_RM011,GM_RM011:PV006,development,120,251,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,0.783475,89.216525,148.266419,-4.783475,86.000000,85.216525,-4.783475,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.911134,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000251.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000120.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0252,GM_RM011,GM_RM011:PV006,development,121,252,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,1.876744,88.123256,150.154583,-3.876744,88.000000,86.123256,-3.876744,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.916146,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000252.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000121.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0253,GM_RM011,GM_RM011:PV006,development,121,253,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,1.915789,88.084211,141.661716,-2.084211,86.000000,87.915789,-2.084211,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,partial_visible,true,none,1.000000000,0.893935,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000253.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000121.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0254,GM_RM011,GM_RM011:PV006,development,122,254,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,0.000000,90.000000,139.507000,0.000000,-90.000000,-90.000000,0.000000,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,full_visible,true,none,1.000000000,0.886111,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000254.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000122.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0255,GM_RM011,GM_RM011:PV006,development,122,255,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,0.928689,89.071311,127.159703,0.928689,-90.000000,-89.071311,0.928689,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,full_visible,true,none,1.000000000,0.852778,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000255.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000122.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0256,GM_RM011,GM_RM011:PV006,development,123,256,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,1.355676,88.644324,126.456437,0.355676,89.000000,-89.644324,0.355676,usable,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,full_visible,true,none,1.000000000,0.850984,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000256.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000123.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0257,GM_RM011,GM_RM011:PV006,development,123,257,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,4.195998,85.804002,134.453743,2.195998,88.000000,-87.804002,2.195998,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,full_visible,true,none,1.000000000,0.873125,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000257.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000123.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0258,GM_RM011,GM_RM011:PV006,development,124,258,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,6.419310,83.580690,133.722579,4.419310,88.000000,-85.580690,4.419310,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,full_visible,true,none,1.000000000,0.870255,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000258.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000124.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0259,GM_RM011,GM_RM011:PV006,development,124,259,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,6.472811,83.527189,127.958677,6.472811,-90.000000,-83.527189,6.472811,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,full_visible,true,none,1.000000000,0.852778,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000259.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000124.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0260,GM_RM011,GM_RM011:PV006,development,125,260,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,8.213626,81.786374,130.178767,6.213626,88.000000,-83.786374,6.213626,usable,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,full_visible,true,none,1.000000000,0.859398,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000260.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000125.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
ELIG_GM_RM011_PV006_S0261,GM_RM011,GM_RM011:PV006,development,125,261,24/50fps_common_frame0_operational_mapping,UNFROZEN_COMMON_START_ASSUMPTION,10.003139,79.996861,136.428960,10.003139,-90.000000,-79.996861,10.003139,diagnostic_only,high,NEAR_END_TO_OBLIQUE_FRONT,direct G1-R1 optical review,full_visible,true,none,1.000000000,0.872222,NEAR_ORIGIN,LOCAL_PATCH_BOUNDARY_AFFECTED,"near-origin fan arcs, radial strong lines and invalid-boundary competition",GM11_NEAR_END_PRESSURE,IDENTIFIABILITY_PRESSURE_ONLY,LINEAGE_NOT_ESTABLISHED,NOT_IDENTIFIABLE_NEAR_END_BACKGROUND_COMPETITION,near-end candidate is dominated by radial/fan background; GT is diagnostic-only,D:\profile\research\data\GM_RM011\GM_RM011_SARframes_gray\000261.png,D:\profile\research\data\GM_RM011\GM_RM011_frames\000125.png,research-period aspect and identifiability audit,research geometry only; not response mask and not runtime input
