scene,canonical_vehicle_id,benchmark_role,sar_frame_index,sar_gt_id,bbox,bbox_width_px,bbox_height_px,bbox_width_meter,bbox_height_meter,center_x_px,center_y_px,center_x_meter,center_y_meter,center_radius_px,center_theta_deg,valid_mask_fraction,validity_basis,fan_geometry_fraction,touches_invalid_region,touches_fan_geometry_outside,touches_image_boundary,neighbor_vehicle_overlap_risk,neighbor_rotated_overlap_ratio,center_jump_from_previous,center_jump_per_sar_frame,size_jump_from_previous,aspect_jump_from_previous,gt_quality_status,quality_evidence,identity_link_status,identity_link_confidence,optical_frame_index,optical_visibility_state,optical_full_vehicle_visible,multi_vehicle_competition,notes,gt_valid_mask_fraction,gt_inside_valid_mask,gt_touches_valid_mask_boundary,gt_clipped_by_valid_mask,optical_vehicle_full_visibility,optical_vehicle_boundary_truncation,optical_pose_group,sar_response_completeness,mapping_anchor_eligibility,mapping_exclusion_reason
GM_RM011,GM_RM011:PV001,development,17,GM_RM011|000017|GM_RM011|000017.png|000008.png|1|O1:car:0.36,"[1156.642,1249.802,127.942,63.440,-10.000]",127.942,63.440,,,1156.642,1249.802,,,80.841,1.872838,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.991160,1.769,1.769,0.078097,0.034225,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,8,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,17,GM_RM011|000017|GM_RM011|000017.png|000008.png|2|O2:car:0.72,"[1156.377,1248.565,135.333,64.847,-10.000]",135.333,64.847,,,1156.377,1248.565,,,82.069,1.659706,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.991160,1.265,1.265,0.078097,0.034225,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,8,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,18,GM_RM011|000018|GM_RM011|000018.png|000009.png|1|O1:car:0.66,"[1163.642,1248.802,129.942,65.440,-6.000]",129.942,65.440,,,1163.642,1248.802,,,82.364,6.722760,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.984991,10.529,10.529,0.030104,0.026751,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,9,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,18,GM_RM011|000018|GM_RM011|000018.png|000009.png|2|O2:car:0.51,"[1166.377,1248.565,135.333,64.847,-7.000]",135.333,64.847,,,1166.377,1248.565,,,82.963,8.579769,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.984991,2.745,2.745,0.031547,0.049753,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,9,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,19,GM_RM011|000019|gm_rm011_00014,"[1161.080,1251.033,132.080,66.600,170.000]",132.080,66.600,,,1161.080,1251.033,,,79.881,5.084879,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.933789,5.497,5.497,0.002343,0.051005,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,9,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,19,GM_RM011|000019|GM_RM011|000019.png|000009.png|1|O1:car:0.66,"[1166.642,1249.802,129.942,65.440,-5.000]",129.942,65.440,,,1166.642,1249.802,,,81.781,8.892643,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.977937,1.265,1.265,0.031547,0.049753,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,9,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,19,GM_RM011|000019|GM_RM011|000019.png|000009.png|2|O2:car:0.51,"[1166.377,1249.565,135.333,64.847,-7.000]",135.333,64.847,,,1166.377,1249.565,,,81.975,8.684042,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.977937,0.356,0.356,0.031547,0.049753,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,9,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,20,GM_RM011|000020|GM_RM011|000020.png|000010.png|1|O1:car:0.65,"[1167.642,1249.802,129.942,65.440,-5.000]",129.942,65.440,,,1167.642,1249.802,,,81.942,9.583482,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.977667,6.676,6.676,0.033890,0.001251,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,10,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,20,GM_RM011|000020|GM_RM011|000020.png|000010.png|2|O2:car:0.45,"[1166.377,1249.565,135.333,64.847,-7.000]",135.333,64.847,,,1166.377,1249.565,,,81.975,8.684042,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.977667,1.287,1.287,0.031547,0.049753,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,10,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,21,GM_RM011|000021|gm_rm011_00015,"[1172.653,1248.180,131.080,70.520,173.000]",131.080,70.520,,,1172.653,1248.180,,,84.504,12.752155,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.978628,5.455,5.455,0.051935,0.115796,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,10,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,21,GM_RM011|000021|GM_RM011|000021.png|000010.png|1|O1:car:0.65,"[1169.642,1249.802,129.942,65.440,-5.000]",129.942,65.440,,,1169.642,1249.802,,,82.298,10.956576,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.978628,3.274,3.274,0.031547,0.049753,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,10,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,21,GM_RM011|000021|GM_RM011|000021.png|000010.png|2|O2:car:0.45,"[1167.377,1249.565,135.333,64.847,-7.000]",135.333,64.847,,,1167.377,1249.565,,,82.132,9.373670,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.976636,2.277,2.277,0.031547,0.049753,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,10,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,22,GM_RM011|000022|GM_RM011|000022.png|000011.png|1|O1:car:0.47,"[1170.642,1249.802,129.942,65.440,-5.000]",129.942,65.440,,,1170.642,1249.802,,,82.494,11.638476,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.976454,2.584,2.584,0.083482,0.066043,usable,identity=linked_detection_overlap_moderate:moderate;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_moderate,moderate,11,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,22,GM_RM011|000022|GM_RM011|000022.png|000011.png|2|O2:car:0.65,"[1168.377,1250.565,135.333,64.847,-7.000]",135.333,64.847,,,1168.377,1250.565,,,81.316,10.183655,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.976454,2.390,2.390,0.031547,0.049753,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,11,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,23,GM_RM011|000023|gm_rm011_00016,"[1166.638,1250.461,128.305,64.429,173.000]",128.305,64.429,,,1166.638,1250.461,,,81.129,8.961796,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.998354,1.742,1.742,0.059795,0.046861,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,11,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,23,GM_RM011|000023|GM_RM011|000023.png|000011.png|1|O1:car:0.47,"[1168.642,1248.802,129.942,65.440,-5.000]",129.942,65.440,,,1168.642,1248.802,,,83.098,10.148574,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.972309,1.783,1.783,0.031547,0.049753,usable,identity=linked_detection_overlap_moderate:moderate;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_moderate,moderate,11,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,23,GM_RM011|000023|GM_RM011|000023.png|000011.png|2|O2:car:0.65,"[1168.377,1250.565,135.333,64.847,-7.000]",135.333,64.847,,,1168.377,1250.565,,,81.316,10.183655,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.998354,1.783,1.783,0.031547,0.049753,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,11,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,24,GM_RM011|000024|GM_RM011|000024.png|000012.png|1|O1:car:0.63,"[1169.642,1249.802,129.942,65.440,-5.000]",129.942,65.440,,,1169.642,1249.802,,,82.298,10.956576,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.976951,3.075,3.075,0.028248,0.002892,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,12,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,24,GM_RM011|000024|GM_RM011|000024.png|000012.png|2|O2:car:0.39,"[1168.377,1250.565,135.333,64.847,-7.000]",135.333,64.847,,,1168.377,1250.565,,,81.316,10.183655,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.976951,1.477,1.477,0.031547,0.049753,usable,identity=linked_detection_overlap_moderate:moderate;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_moderate,moderate,12,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,25,GM_RM011|000025|gm_rm011_00017,"[1171.453,1248.933,128.187,67.600,173.000]",128.187,67.600,,,1171.453,1248.933,,,83.511,12.063179,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.972990,3.140,3.140,0.012671,0.095826,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,12,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,25,GM_RM011|000025|GM_RM011|000025.png|000012.png|1|O1:car:0.63,"[1169.642,1249.802,129.942,65.440,-5.000]",129.942,65.440,,,1169.642,1249.802,,,82.298,10.956576,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.977667,1.477,1.477,0.031547,0.049753,usable,identity=linked_detection_overlap_high:high;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_high,high,12,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM011,GM_RM011:PV001,development,25,GM_RM011|000025|GM_RM011|000025.png|000012.png|2|O2:car:0.39,"[1168.377,1249.565,135.333,64.847,-7.000]",135.333,64.847,,,1168.377,1249.565,,,82.300,10.060568,1.000000000,deterministic_shared_imaging_valid_mask,1.000000000,false,false,false,true,0.977667,1.287,1.287,0.031547,0.049753,usable,identity=linked_detection_overlap_moderate:moderate;optical_visibility=partial_visible;fan_fraction=1.000000;neighbor_risk=true;jump_outlier=false;visual_review=direct_contact_sheet_and_case_atlas,linked_detection_overlap_moderate,moderate,12,partial_visible,false,true,meter fields remain blank; imaging_valid_mask is fixed geometry; GT is not a vehicle-response mask,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
