phase_row_id,scene,canonical_vehicle_id,split_role,optical_frame,lifecycle_state,visibility_state,center_u_px,center_v_px,bbox_width_px,bbox_height_px,bbox_area_px2,effective_scale_px,aspect_ratio,touch_left,touch_right,touch_top,touch_bottom,boundary_margin_px,delta_u_from_previous,delta_scale_from_previous,thread_direction,relative_phase_q,optical_observation_phase,limiting_state,optical_posture_description,phase_source,target_sar_gt_used_for_phase
G1P00246,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,173,active_visible,full_visible,157.554500,349.539000,170.063000,65.866000,11201.369558,105.836523,2.581954,false,false,false,false,72.523000,16.606500,1.208832,INCREASING_U,0.144023,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00247,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,174,active_visible,full_visible,176.282500,349.318000,173.175000,66.504000,11516.830200,107.316495,2.603979,false,false,false,false,89.695000,18.728000,1.479973,INCREASING_U,0.170424,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00248,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,175,active_visible,full_visible,193.180000,351.223500,175.948000,67.333000,11847.106684,108.844415,2.613102,false,false,false,false,105.206000,16.897500,1.527920,INCREASING_U,0.194244,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00249,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,176,active_visible,full_visible,208.430000,347.448500,178.802000,67.485000,12066.452970,109.847408,2.649507,false,false,false,false,119.029000,15.250000,1.002993,INCREASING_U,0.215742,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00250,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,177,active_visible,full_visible,222.964500,343.762500,181.423000,67.819000,12303.926437,110.923065,2.675106,false,false,false,false,132.253000,14.534500,1.075658,INCREASING_U,0.236232,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00251,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,178,active_visible,full_visible,240.312000,342.675500,184.738000,68.393000,12634.786034,112.404564,2.701124,false,false,false,false,147.943000,17.347500,1.481499,INCREASING_U,0.260687,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00252,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,179,active_visible,full_visible,257.425000,344.155000,187.980000,68.750000,12923.625000,113.682123,2.734255,false,false,false,false,163.435000,17.113000,1.277558,INCREASING_U,0.284811,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00253,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,180,active_visible,full_visible,274.199000,345.224000,188.878000,69.890000,13200.683420,114.894227,2.702504,false,false,false,false,179.760000,16.774000,1.212104,INCREASING_U,0.308458,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00254,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,181,active_visible,full_visible,291.628500,346.071500,190.907000,69.707000,13307.554249,115.358373,2.738706,false,false,false,false,196.175000,17.429500,0.464146,INCREASING_U,0.333028,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00255,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,182,active_visible,full_visible,308.470500,348.233500,192.491000,69.723000,13421.049993,115.849255,2.760796,false,false,false,false,212.225000,16.842000,0.490882,INCREASING_U,0.356770,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00256,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,183,active_visible,full_visible,326.298500,347.509000,195.023000,69.812000,13614.945676,116.683099,2.793546,false,false,false,false,217.585000,17.828000,0.833844,INCREASING_U,0.381903,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00257,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,184,active_visible,full_visible,343.447000,347.707500,197.522000,70.477000,13920.757994,117.986262,2.802645,false,false,false,false,217.054000,17.148500,1.303163,INCREASING_U,0.406077,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00258,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,185,active_visible,full_visible,362.823500,344.924500,198.453000,71.081000,14106.237693,118.769683,2.791928,false,false,false,false,219.535000,19.376500,0.783422,INCREASING_U,0.433392,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00259,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,186,active_visible,full_visible,379.584000,346.950000,204.472000,70.922000,14501.563184,120.422436,2.883055,false,false,false,false,217.589000,16.760500,1.652753,INCREASING_U,0.457020,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00260,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,187,active_visible,full_visible,399.221000,347.437500,208.110000,72.011000,14986.209210,122.418174,2.889975,false,false,false,false,216.557000,19.637000,1.995737,INCREASING_U,0.484702,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00261,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,188,active_visible,full_visible,417.207000,347.586000,210.162000,71.912000,15113.169744,122.935633,2.922489,false,false,false,false,216.458000,17.986000,0.517459,INCREASING_U,0.510057,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00262,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,189,active_visible,full_visible,435.179000,345.093500,213.450000,73.025000,15587.186250,124.848653,2.922972,false,false,false,false,218.394000,17.972000,1.913021,INCREASING_U,0.535393,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00263,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,190,active_visible,full_visible,452.277500,344.516000,215.669000,71.812000,15487.622228,124.449276,3.003245,false,false,false,false,219.578000,17.098500,-0.399378,INCREASING_U,0.559497,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00264,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,191,active_visible,full_visible,459.292500,343.413000,197.031000,72.088000,14203.570728,119.178734,2.733201,false,false,false,false,220.543000,7.015000,-5.270541,INCREASING_U,0.569386,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00265,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,192,active_visible,full_visible,487.847500,341.930000,218.609000,71.816000,15699.623944,125.298140,3.044015,false,false,false,false,202.848000,28.555000,6.119406,INCREASING_U,0.609640,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00266,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,193,active_visible,full_visible,506.600000,340.377000,221.154000,72.170000,15960.684180,126.335601,3.064348,false,false,false,false,182.823000,18.752500,1.037461,INCREASING_U,0.636075,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00267,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,194,active_visible,full_visible,524.744500,340.576000,224.215000,71.626000,16059.623590,126.726570,3.130358,false,false,false,false,163.148000,18.144500,0.390969,INCREASING_U,0.661654,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00268,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,195,active_visible,full_visible,542.996500,339.138000,225.973000,71.816000,16228.476968,127.391040,3.146555,false,false,false,false,144.017000,18.252000,0.664469,INCREASING_U,0.687384,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00269,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,196,active_visible,full_visible,560.763000,336.671500,229.088000,71.907000,16473.030816,128.347305,3.185893,false,false,false,false,124.693000,17.766500,0.956266,INCREASING_U,0.712430,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00270,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,197,active_visible,full_visible,579.962000,335.079500,230.554000,71.959000,16590.435286,128.803864,3.203963,false,false,false,false,104.761000,19.199000,0.456558,INCREASING_U,0.739495,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00271,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,198,active_visible,full_visible,599.927000,334.374500,233.866000,73.189000,17116.418674,130.829732,3.195371,false,false,false,false,83.140000,19.965000,2.025868,INCREASING_U,0.767639,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00272,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,199,active_visible,full_visible,620.463500,336.400500,237.243000,73.435000,17421.939705,131.992196,3.230653,false,false,false,false,60.915000,20.536500,1.162464,INCREASING_U,0.796590,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00273,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,200,active_visible,full_visible,641.104000,336.275500,240.688000,73.023000,17575.759824,132.573602,3.296057,false,false,false,false,38.552000,20.640500,0.581406,INCREASING_U,0.825687,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00274,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,201,active_visible,full_visible,662.002500,334.778500,245.525000,73.961000,18159.274525,134.756352,3.319655,false,false,false,false,15.235000,20.898500,2.182751,INCREASING_U,0.855148,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00275,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,202,active_visible,partial_visible,679.365000,333.593000,240.598000,74.188000,17849.484424,133.601963,3.243085,false,true,false,false,0.336000,17.362500,-1.154390,INCREASING_U,0.879624,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00276,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,203,active_visible,partial_visible,688.384000,331.920500,222.258000,75.539000,16789.147062,129.572941,2.942295,false,true,false,false,0.487000,9.019000,-4.029022,INCREASING_U,0.892338,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00277,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,204,active_visible,partial_visible,697.537000,331.165000,204.324000,75.132000,15351.270768,123.900245,2.719534,false,true,false,false,0.301000,9.153000,-5.672696,INCREASING_U,0.905241,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00278,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,205,active_visible,partial_visible,705.724000,328.846000,187.590000,75.926000,14242.958340,119.343866,2.470695,false,true,false,false,0.481000,8.187000,-4.556379,INCREASING_U,0.916782,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00279,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,206,active_visible,partial_visible,714.561500,326.525000,169.659000,75.350000,12783.805650,113.065493,2.251612,false,true,false,false,0.609000,8.837500,-6.278373,INCREASING_U,0.929241,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00280,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,207,active_visible,partial_visible,723.949500,325.606000,151.071000,76.314000,11528.832294,107.372400,1.979597,false,true,false,false,0.515000,9.388000,-5.693093,INCREASING_U,0.942475,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00281,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,208,active_visible,partial_visible,733.108000,326.621500,133.132000,75.603000,10065.178596,100.325364,1.760935,false,true,false,false,0.326000,9.158500,-7.047036,INCREASING_U,0.955386,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00282,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,209,active_visible,partial_visible,742.057000,327.832500,114.816000,73.925000,8487.772800,92.129109,1.553142,false,true,false,false,0.535000,8.949000,-8.196254,INCREASING_U,0.968001,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00283,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,210,active_visible,partial_visible,751.427500,327.111500,96.533000,70.987000,6852.588071,82.780360,1.359869,false,true,false,false,0.306000,9.370500,-9.348749,INCREASING_U,0.981211,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00284,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,211,active_visible,partial_visible,760.865500,332.588500,77.585000,60.329000,4680.625465,68.415097,1.286032,false,true,false,false,0.342000,9.438000,-14.365264,INCREASING_U,0.994516,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00285,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,212,active_visible,partial_visible,770.591000,332.683000,58.366000,48.110000,2807.988260,52.990454,1.213178,false,true,false,false,0.226000,9.725500,-15.424642,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00286,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,213,active_visible,partial_visible,780.786000,338.479500,37.978000,39.107000,1485.205646,38.538366,0.971130,false,true,false,false,0.225000,10.195000,-14.452089,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00287,GM_RM017,GM_RM017:PV004,DEVELOPMENT_CORE,214,exiting,partial_visible,790.794500,335.562000,17.991000,31.258000,562.362678,23.714187,0.575565,false,true,false,false,0.210000,10.008500,-14.824179,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00288,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,0,entering,partial_visible,414.344000,470.459000,582.242000,255.686000,148871.128012,385.838215,2.277176,false,false,false,true,1.698000,0.000000,0.000000,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00289,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,1,active_visible,full_visible,533.249500,471.535000,522.939000,248.408000,129902.231112,360.419521,2.105162,false,true,false,true,4.261000,118.905500,-25.418694,INCREASING_U,0.167663,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00290,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,2,active_visible,partial_visible,533.409000,478.666500,521.444000,238.899000,124572.450156,352.948226,2.182696,false,true,false,true,1.884000,0.159500,-7.471295,INCREASING_U,0.168299,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00291,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,3,active_visible,partial_visible,524.097000,482.277500,536.150000,231.583000,124163.225450,352.368026,2.315153,false,true,false,true,1.931000,-9.312000,-0.580200,INCREASING_U,0.131195,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00292,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,4,active_visible,partial_visible,551.086500,486.303500,490.669000,222.455000,109151.772395,330.381253,2.205700,false,true,false,true,2.469000,26.989500,-21.986772,INCREASING_U,0.238736,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00293,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,5,active_visible,partial_visible,566.603000,491.703000,460.148000,209.820000,96548.253360,310.722148,2.193061,false,true,false,true,3.323000,15.516500,-19.659105,INCREASING_U,0.300562,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00294,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,6,active_visible,partial_visible,588.607000,490.141500,418.790000,212.859000,89143.220610,298.568620,1.967453,false,true,false,true,1.998000,22.004000,-12.153529,INCREASING_U,0.388238,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00295,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,7,active_visible,partial_visible,606.392500,486.368000,384.651000,220.738000,84907.092438,291.388216,1.742568,false,true,false,true,1.282000,17.785500,-7.180404,INCREASING_U,0.459105,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00296,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,8,active_visible,partial_visible,625.606000,479.751000,346.072000,234.664000,81210.639808,284.974806,1.474755,false,true,false,true,1.358000,19.213500,-6.413410,INCREASING_U,0.535662,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00297,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,9,active_visible,partial_visible,643.134000,460.387500,311.898000,252.137000,78641.026026,280.430073,1.237018,false,true,false,false,0.917000,17.528000,-4.544732,INCREASING_U,0.605503,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00298,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,10,active_visible,partial_visible,658.775500,446.328000,280.873000,269.916000,75812.116668,275.340002,1.040594,false,true,false,false,0.788000,15.641500,-5.090071,INCREASING_U,0.667827,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00299,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,11,active_visible,partial_visible,680.007000,466.141500,238.702000,260.161000,62100.951022,249.200624,0.917516,false,true,false,true,0.642000,21.231500,-26.139378,INCREASING_U,0.752425,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00300,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,12,active_visible,partial_visible,706.964000,510.215500,185.014000,168.445000,31164.683230,176.535218,1.098364,false,true,false,true,0.529000,26.957000,-72.665406,INCREASING_U,0.859836,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00301,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,13,active_visible,partial_visible,734.399500,513.413500,130.223000,150.125000,19549.727875,139.820341,0.867430,false,true,false,false,0.489000,27.435500,-36.714877,INCREASING_U,0.969154,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00302,GM_RM019,GM_RM019:PV001,HELDOUT_CROSS_SCENE,14,exiting,partial_visible,760.204000,514.846500,78.702000,126.749000,9975.399798,99.876923,0.620928,false,true,false,false,0.445000,25.804500,-39.943418,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00303,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,5,entering,partial_visible,47.968500,428.052500,94.977000,184.409000,17514.613593,132.342788,0.515035,true,false,false,false,0.480000,0.000000,0.000000,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00304,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,6,active_visible,partial_visible,64.479000,430.912500,127.980000,197.763000,25309.708740,159.090253,0.647138,true,false,false,false,0.489000,16.510500,26.747465,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00305,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,7,active_visible,partial_visible,77.633500,430.100000,154.149000,211.040000,32531.604960,180.365199,0.730426,true,false,false,false,0.559000,13.154500,21.274945,INCREASING_U,0.001944,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00306,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,8,active_visible,partial_visible,91.608000,425.661000,181.498000,223.282000,40525.236436,201.308809,0.812864,true,false,false,false,0.859000,13.974500,20.943610,INCREASING_U,0.022598,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00307,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,9,active_visible,partial_visible,104.829000,420.518000,208.058000,258.588000,53801.302104,231.951077,0.804593,true,false,false,false,0.800000,13.221000,30.642268,INCREASING_U,0.042139,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00308,GM_RM019,GM_RM019:PV002,HELDOUT_CROSS_SCENE,10,active_visible,partial_visible,115.805000,416.697500,229.770000,282.113000,64821.104010,254.599890,0.814461,true,false,false,false,0.920000,10.976000,22.648813,INCREASING_U,0.058362,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
