object_id,case_id,scene,sar_frame,object_type,source_operator,endpoint_1_xy,endpoint_2_xy,centroid_xy,length_px,width_px,axis_deg,axis_error_to_allowed_prior_deg,mean_response,peak_response,persistence_group,primary_object,parent_band_id,allowed_near_side_relation_fraction,support_fragment_count,attached_hotspot_count,background_crossing_flag,uncertainty_state,posthoc_gt_overlap_fraction,posthoc_nsb_overlap_fraction,runtime_gt_access,posthoc_audit_status,forbidden_conclusion,notes
G1F0002_S0339_H055,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1119.879,984.000]","[1124.121,984.000]","[1122.000,984.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H056,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1176.879,997.000]","[1181.121,997.000]","[1179.000,997.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H057,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1228.879,1006.000]","[1233.121,1006.000]","[1231.000,1006.000]",4.243,4.243,-3.000,0.000,0.932295,0.932295,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H058,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1238.879,1023.000]","[1243.121,1023.000]","[1241.000,1023.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H059,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1233.879,1037.000]","[1238.121,1037.000]","[1236.000,1037.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,true,G1F0002_S0339_B005,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H060,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1202.323,1059.000]","[1209.677,1059.000]","[1206.000,1059.000]",7.354,7.354,-3.000,0.000,0.915762,0.915762,,true,G1F0002_S0339_B005,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,0.000000,1.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H061,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1231.879,1047.000]","[1236.121,1047.000]","[1234.000,1047.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,true,G1F0002_S0339_B005,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H062,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1091.879,1033.000]","[1096.121,1033.000]","[1094.000,1033.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H063,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1038.879,1028.000]","[1043.121,1028.000]","[1041.000,1028.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H064,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1008.879,941.000]","[1013.121,941.000]","[1011.000,941.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H065,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1177.879,1024.000]","[1182.121,1024.000]","[1180.000,1024.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H066,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1088.879,1034.000]","[1093.121,1034.000]","[1091.000,1034.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H067,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1281.879,1043.000]","[1286.121,1043.000]","[1284.000,1043.000]",4.243,4.243,-3.000,0.000,0.920422,0.920422,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H068,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1080.879,1035.000]","[1085.121,1035.000]","[1083.000,1035.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H069,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1274.879,1031.000]","[1279.121,1031.000]","[1277.000,1031.000]",4.243,4.243,-3.000,0.000,0.990744,0.990744,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H070,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1279.879,1014.000]","[1284.121,1014.000]","[1282.000,1014.000]",4.243,4.243,-3.000,0.000,0.849480,0.849480,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H071,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1061.879,894.000]","[1066.121,894.000]","[1064.000,894.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H072,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1258.323,1030.000]","[1265.677,1030.000]","[1262.000,1030.000]",7.354,7.354,-3.000,0.000,0.896651,0.896651,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H073,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1049.879,1027.000]","[1054.121,1027.000]","[1052.000,1027.000]",4.243,4.243,-3.000,0.000,0.984655,0.984655,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H074,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1104.879,876.000]","[1109.121,876.000]","[1107.000,876.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H075,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1117.879,1001.000]","[1122.121,1001.000]","[1120.000,1001.000]",4.243,4.243,-3.000,0.000,0.795274,0.795274,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H076,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[985.879,966.000]","[990.121,966.000]","[988.000,966.000]",4.243,4.243,-3.000,0.000,0.989572,0.989572,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H077,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1274.879,999.000]","[1279.121,999.000]","[1277.000,999.000]",4.243,4.243,-3.000,0.000,0.766935,0.766935,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H078,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1061.323,1036.000]","[1068.677,1036.000]","[1065.000,1036.000]",7.354,7.354,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H079,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1227.879,1042.000]","[1232.121,1042.000]","[1230.000,1042.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,true,G1F0002_S0339_B005,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H080,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1078.879,987.000]","[1083.121,987.000]","[1081.000,987.000]",4.243,4.243,-3.000,0.000,0.948985,0.948985,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H081,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1094.879,900.000]","[1099.121,900.000]","[1097.000,900.000]",4.243,4.243,-3.000,0.000,0.896882,0.896882,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H082,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1248.879,1024.000]","[1253.121,1024.000]","[1251.000,1024.000]",4.243,4.243,-3.000,0.000,0.970794,0.970794,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H083,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1123.879,1033.000]","[1128.121,1033.000]","[1126.000,1033.000]",4.243,4.243,-3.000,0.000,0.904461,0.904461,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H084,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1246.323,995.000]","[1253.677,995.000]","[1250.000,995.000]",7.354,7.354,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H085,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1215.879,1059.000]","[1220.121,1059.000]","[1218.000,1059.000]",4.243,4.243,-3.000,0.000,0.810929,0.810929,,true,G1F0002_S0339_B005,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,0.000000,1.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H086,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1256.879,949.000]","[1261.121,949.000]","[1259.000,949.000]",4.243,4.243,-3.000,0.000,0.897321,0.897321,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H087,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[997.879,961.000]","[1002.121,961.000]","[1000.000,961.000]",4.243,4.243,-3.000,0.000,0.793147,0.793147,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H088,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1249.879,967.000]","[1254.121,967.000]","[1252.000,967.000]",4.243,4.243,-3.000,0.000,0.917466,0.917466,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H089,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1255.879,969.000]","[1260.121,969.000]","[1258.000,969.000]",4.243,4.243,-3.000,0.000,0.955314,0.955314,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H090,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1238.879,1014.000]","[1243.121,1014.000]","[1241.000,1014.000]",4.243,4.243,-3.000,0.000,0.924078,0.924078,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H091,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1115.879,1029.000]","[1120.121,1029.000]","[1118.000,1029.000]",4.243,4.243,-3.000,0.000,0.878079,0.878079,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H092,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1266.879,1006.000]","[1271.121,1006.000]","[1269.000,1006.000]",4.243,4.243,-3.000,0.000,0.939695,0.939695,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H093,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1247.879,1028.000]","[1252.121,1028.000]","[1250.000,1028.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H094,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1232.879,1022.000]","[1237.121,1022.000]","[1235.000,1022.000]",4.243,4.243,-3.000,0.000,1.000000,1.000000,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H095,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1128.879,1037.000]","[1133.121,1037.000]","[1131.000,1037.000]",4.243,4.243,-3.000,0.000,0.875919,0.875919,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,1.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H096,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[997.879,968.000]","[1002.121,968.000]","[1000.000,968.000]",4.243,4.243,-3.000,0.000,0.958834,0.958834,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H097,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1262.879,1065.000]","[1267.121,1065.000]","[1265.000,1065.000]",4.243,4.243,-3.000,0.000,0.848981,0.848981,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H098,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1247.879,986.000]","[1252.121,986.000]","[1250.000,986.000]",4.243,4.243,-3.000,0.000,0.917557,0.917557,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H099,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1005.879,970.000]","[1010.121,970.000]","[1008.000,970.000]",4.243,4.243,-3.000,0.000,0.924591,0.924591,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H100,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[1222.879,1060.000]","[1227.121,1060.000]","[1225.000,1060.000]",4.243,4.243,-3.000,0.000,0.865849,0.865849,,true,G1F0002_S0339_B005,0.000000,0,0,false,BAND_ATTACHED_HOTSPOT,0.000000,1.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_H101,G1F0002,GM_RM017,339,HOTSPOT_CLUSTER,MULTISCALE_LOG_ON_COMBINED_RESPONSE,"[976.879,924.000]","[981.121,924.000]","[979.000,924.000]",4.243,4.243,-3.000,0.000,0.873451,0.873451,,false,,0.000000,0,0,false,UNATTACHED_HOTSPOT_SUPPRESSED,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
G1F0002_S0339_B001,G1F0002,GM_RM017,339,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[999.896,889.640]","[1240.003,877.057]","[1119.949,883.348]",240.437,37.065,-3.000,0.000,0.111323,0.939815,,false,,0.000000,10,0,true,BACKGROUND_CROSSING_CANDIDATE,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=10 fragments; near_side_relation=0.000; attached_hotspots=0; hotspot_density=0.0000
G1F0002_S0339_B002,G1F0002,GM_RM017,339,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[963.951,962.108]","[1213.898,949.009]","[1088.924,955.559]",250.290,84.106,-3.000,0.000,0.140450,0.788641,,false,,0.000000,16,0,true,BACKGROUND_CROSSING_CANDIDATE,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=16 fragments; near_side_relation=0.000; attached_hotspots=0; hotspot_density=0.0000
G1F0002_S0339_B003,G1F0002,GM_RM017,339,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[1192.328,936.542]","[1234.751,934.319]","[1213.540,935.430]",42.482,31.015,-3.000,0.000,0.175715,1.000000,,false,,0.000000,3,0,true,BACKGROUND_CROSSING_CANDIDATE,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=3 fragments; near_side_relation=0.000; attached_hotspots=0; hotspot_density=0.0000
G1F0002_S0339_B005,G1F0002,GM_RM017,339,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[1139.141,1059.032]","[1238.634,1053.818]","[1188.887,1056.425]",99.629,15.530,-3.000,0.000,0.283840,0.959095,G001,true,,1.000000,2,7,false,TEMPORALLY_SUPPORTED_BAND,0.000000,1.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=2 fragments; near_side_relation=1.000; attached_hotspots=7; hotspot_density=0.0703
G1F0002_S0339_B006,G1F0002,GM_RM017,339,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[984.719,1060.654]","[1059.223,1056.749]","[1021.971,1058.701]",74.606,25.254,-3.000,0.000,0.143773,0.506865,,false,,1.000000,4,0,false,TEMPORAL_SUPPORT_INSUFFICIENT,0.000000,1.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=4 fragments; near_side_relation=1.000; attached_hotspots=0; hotspot_density=0.0000
G1F0002_S0339_B007,G1F0002,GM_RM017,339,BAND_CENTERLINE,COLLINEAR_FRAGMENT_GRAPH,"[1129.828,1085.260]","[1211.338,1080.988]","[1170.583,1083.124]",81.622,31.335,-3.000,0.000,0.097546,0.486352,G001,true,,1.000000,4,0,false,TEMPORALLY_SUPPORTED_BAND,0.000000,0.000000,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",assembled_from=4 fragments; near_side_relation=1.000; attached_hotspots=0; hotspot_density=0.0000
G1F0002_S0341_R001,G1F0002,GM_RM017,341,OPEN_RIDGE_SEGMENT,MULTISCALE_DOG_FRANGI_SKELETON,"[1258.955,854.839]","[1232.008,855.397]","[1245.482,855.118]",27.953,5.148,-1.185,1.815,0.097498,0.440879,,false,,0.000000,0,0,true,BACKGROUND_CROSSING_CANDIDATE,,,TARGET_SAR_GT_NOT_ACCESSED_AT_RUNTIME,NOT_AUDITED,"not a response mask, target centre, winner, final box, or training annotation",
