failure_id,baseline,benchmark_role,scene,canonical_vehicle_id,runtime_local_subject_id,frame_start,frame_end,failure_type,evidence,identity_consequence,review_priority,notes
P1F_EVAL_F00108,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,123,123,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00109,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,124,124,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00110,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,125,125,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00111,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,126,126,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00112,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,127,127,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00113,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,128,128,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00114,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0008,129,129,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00115,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0010,130,130,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00116,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0009,130,130,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00117,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0011,142,142,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00118,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0012,143,143,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00119,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0013,144,144,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00120,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0017,152,152,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00121,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0021,165,165,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00122,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0022,166,166,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00123,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0023,170,170,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00124,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0024,356,356,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00125,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM017,,GM_RM017:RS0025,367,367,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00126,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0002,3,3,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00127,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0003,4,4,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00128,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0005,4,4,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00129,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0004,4,4,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00130,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0009,34,34,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00131,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0010,37,37,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00132,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0011,38,38,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00133,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0012,39,39,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00134,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0013,40,40,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00135,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0014,41,41,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00136,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0015,41,41,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00137,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0016,42,42,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00138,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0017,43,43,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00139,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0019,44,44,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00140,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0018,44,44,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00141,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0019,45,45,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00142,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0020,45,45,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00143,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0019,46,46,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00144,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0021,46,46,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00145,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0019,47,47,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00146,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0022,47,47,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00147,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0019,48,48,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00148,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0023,48,48,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00149,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0019,49,49,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00150,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0024,49,49,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00151,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0025,49,49,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00152,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0027,50,50,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00153,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0019,50,50,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00154,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0026,50,50,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00155,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0026,51,51,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00156,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0028,51,51,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00157,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0026,52,52,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00158,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0019,52,52,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
P1F_EVAL_F00159,B_MULTI_SOURCE_SELECTION,unassigned_runtime,GM_RM019,,GM_RM019:RS0030,52,52,non_vehicle_selected,Independent benchmark evaluation rejects the selected runtime observation.,The observation cannot enter a trusted multi-frame identity prototype.,high,evaluation_only
