scene,canonical_vehicle_id,frame_index,lifecycle_state,visibility_state,is_vehicle_in_scene,is_vehicle_visible,is_full_vehicle_visible,is_partially_visible,is_fully_occluded,is_visible_but_unboxed,occlusion_source,entry_or_exit_state,reference_bbox_available,reference_bbox_x1,reference_bbox_y1,reference_bbox_x2,reference_bbox_y2,reference_bbox_origin,reference_subject_description,benchmark_evidence,notes
GM_RM011,GM_RM011:PV001,111,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,112,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,113,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,114,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,115,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,116,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,117,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,118,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,119,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,120,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,121,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,122,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,123,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,124,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,125,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,126,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,127,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,128,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,129,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,130,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,131,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,132,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,133,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,134,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,135,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,136,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,137,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,138,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,139,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,140,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,141,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,142,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,143,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,144,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,145,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,146,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,147,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,148,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,149,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,150,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,151,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,152,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,153,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,154,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,155,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,156,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,157,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,158,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,159,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,160,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,161,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,162,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,163,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,164,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,165,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,166,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,167,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,168,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,169,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,170,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,171,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,172,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,173,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV001,174,outside_after_exit,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
