scene,frame_index,detector_source,source_detection_id,bbox,confidence,assigned_canonical_vehicle_id,assignment_status,observation_role,vehicle_completeness,subject_purity,overlapping_vehicle_ids,p1c_observation_id,source_tracker_ids,benchmark_evidence,notes
GM_RM011,15,YOLO26l,GM_RM011_000015_001,"[234.055,276.684,796.445,596.129]",0.817912,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,GM_RM011:YOLO26l:GM_RM011_000015_001,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0004;YOLO26l:bytetrack:bt_0001,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_duplicate_like_context;suppression_reason=;benchmark_only=true
GM_RM011,15,YOLO26l,GM_RM011_000015_002,"[111.082,277.226,730.133,597.142]",0.731164,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;benchmark_only=true
GM_RM011,15,YOLO26l,GM_RM011_000015_003,"[194.421,280.511,787.198,596.941]",0.626495,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;benchmark_only=true
GM_RM011,16,YOLO11l,GM_RM011_000016_001,"[270.669,283.125,798.675,591.577]",0.282290,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0004;YOLO26l:bytetrack:bt_0001,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,16,YOLO26l,GM_RM011_000016_001,"[242.751,288.467,795.159,596.521]",0.849294,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,GM_RM011:YOLO26l:GM_RM011_000016_001,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0004;YOLO26l:bytetrack:bt_0001,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,17,YOLO26l,GM_RM011_000017_001,"[201.261,298.04,783.438,597.029]",0.742104,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_duplicate_like_context;suppression_reason=;benchmark_only=true
GM_RM011,17,YOLO26l,GM_RM011_000017_002,"[266.686,302.174,795.759,596.474]",0.461750,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;benchmark_only=true
GM_RM011,17,YOLO26l,GM_RM011_000017_003,"[249.317,300.973,794.554,596.547]",0.352862,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;benchmark_only=true
GM_RM011,18,YOLO11l,GM_RM011_000018_001,"[264.229,304.981,798.825,593.025]",0.332733,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:bytetrack:bt_0001,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,18,YOLO26l,GM_RM011_000018_001,"[246.353,303.279,795.362,596.939]",0.903605,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,GM_RM011:YOLO26l:GM_RM011_000018_001,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:bytetrack:bt_0001,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,19,YOLO11l,GM_RM011_000019_001,"[0.166,298.249,87.01,580.195]",0.637005,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,19,YOLO11l,GM_RM011_000019_002,"[250.627,287.832,797.227,593.273]",0.572130,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,19,YOLO26l,GM_RM011_000019_001,"[248.712,284.47,796.694,596.891]",0.811309,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,GM_RM011:YOLO26l:GM_RM011_000019_001,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,19,YOLO26l,GM_RM011_000019_002,"[0.41,299.277,87.721,579.095]",0.605769,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,20,YOLO11l,GM_RM011_000020_001,"[239.538,229.86,793.535,593.071]",0.690939,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,20,YOLO11l,GM_RM011_000020_002,"[0.34,266.43,102.396,587.182]",0.580051,GM_RM011:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,GM_RM011:YOLO11l:GM_RM011_000020_002,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,20,YOLO26l,GM_RM011_000020_001,"[251.774,233.568,796.216,598.16]",0.862631,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,GM_RM011:YOLO26l:GM_RM011_000020_001,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,20,YOLO26l,GM_RM011_000020_002,"[0.416,267.582,103.535,591.511]",0.524020,GM_RM011:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_duplicate_like_context;suppression_reason=;benchmark_only=true
GM_RM011,20,YOLO26l,GM_RM011_000020_003,"[0.416,267.582,103.535,591.511]",0.292388,GM_RM011:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;benchmark_only=true
GM_RM011,21,YOLO11l,GM_RM011_000021_001,"[273.358,158.112,799.268,594.043]",0.871974,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,21,YOLO11l,GM_RM011_000021_002,"[0.267,216.139,115.732,577.968]",0.813214,GM_RM011:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,GM_RM011:YOLO11l:GM_RM011_000021_002,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,21,YOLO26l,GM_RM011_000021_001,"[287.488,162.34,797.633,593.908]",0.809557,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,GM_RM011:YOLO26l:GM_RM011_000021_001,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,21,YOLO26l,GM_RM011_000021_002,"[0.419,216.263,116.103,561.424]",0.704542,GM_RM011:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,22,YOLO11l,GM_RM011_000022_001,"[319.363,158.099,798.966,593.502]",0.899834,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,22,YOLO11l,GM_RM011_000022_002,"[0.405,207.272,141.117,593.689]",0.874013,GM_RM011:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,GM_RM011:YOLO11l:GM_RM011_000022_002,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,22,YOLO26l,GM_RM011_000022_001,"[323.488,167.704,798.236,593.804]",0.780176,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,GM_RM011:YOLO26l:GM_RM011_000022_001,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,22,YOLO26l,GM_RM011_000022_002,"[0.547,207.852,140.552,595.626]",0.742932,GM_RM011:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,23,YOLO11l,GM_RM011_000023_001,"[364.744,258.751,799.059,592.745]",0.917228,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,23,YOLO11l,GM_RM011_000023_002,"[0.741,248.628,177.26,593.772]",0.902826,GM_RM011:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,GM_RM011:YOLO11l:GM_RM011_000023_002,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,23,YOLO26l,GM_RM011_000023_001,"[372.806,257.189,798.463,597.132]",0.811390,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,GM_RM011:YOLO26l:GM_RM011_000023_001,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,23,YOLO26l,GM_RM011_000023_002,"[0.659,249.056,176.673,594.927]",0.595660,GM_RM011:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_duplicate_like_context;suppression_reason=;benchmark_only=true
GM_RM011,23,YOLO26l,GM_RM011_000023_003,"[0.659,249.056,176.673,594.927]",0.357048,GM_RM011:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,,,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=suppress_duplicate_like_for_tracking;suppression_reason=high_overlap_near_center_duplicate_like;benchmark_only=true
GM_RM011,24,YOLO11l,GM_RM011_000024_001,"[0.917,290.496,208.949,594.064]",0.908029,GM_RM011:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,GM_RM011:YOLO11l:GM_RM011_000024_001,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,24,YOLO11l,GM_RM011_000024_002,"[408.958,368.738,798.612,593.702]",0.884320,GM_RM011:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM011,24,YOLO26l,GM_RM011_000024_001,"[1.178,290.733,208.875,596.031]",0.602354,GM_RM011:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV003,,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_duplicate_like_context;suppression_reason=;benchmark_only=true
GM_RM011,24,YOLO26l,GM_RM011_000024_002,"[410.574,367.859,798.564,595.974]",0.602284,GM_RM011:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM011:PV001,GM_RM011:YOLO26l:GM_RM011_000024_002,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
