scene,frame_index,runtime_observation_cluster_id,runtime_local_subject_id,observation_ids,detector_sources,source_tracker_ids,cluster_bbox,consensus_bbox,source_support_count,mutual_iou_min,union_expansion_ratio,color_distance_max,temporal_support_previous,temporal_support_next,multiple_motion_subject_risk,partial_subject_risk,possible_non_vehicle_risk,baseline_b_selected_observation_id,final_selected_observation_id,cluster_quality_evidence,notes
GM_RM011,22,GM_RM011:RC00034,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000022_002;GM_RM011:YOLO26l:GM_RM011_000022_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,"[0.405,207.272,141.117,595.626]","[0.477,207.566,140.831,594.67]",2,0.988548,1.005012,0.001545,0.983559,0.973597,false,true,false,GM_RM011:YOLO26l:GM_RM011_000022_002,GM_RM011:YOLO26l:GM_RM011_000022_002,"{""vehicle_likeness"":0.809601,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,23,GM_RM011:RC00035,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000023_001;GM_RM011:YOLO26l:GM_RM011_000023_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[364.744,257.189,799.059,597.132]","[368.849,257.956,798.756,594.979]",2,0.963251,1.017808,0.004241,0.971680,0.965323,false,true,false,GM_RM011:YOLO26l:GM_RM011_000023_001,GM_RM011:YOLO26l:GM_RM011_000023_001,"{""vehicle_likeness"":0.885716,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,23,GM_RM011:RC00036,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000023_002;GM_RM011:YOLO26l:GM_RM011_000023_002;GM_RM011:YOLO26l:GM_RM011_000023_003,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,"[0.659,248.628,177.26,594.927]","[0.691,248.891,176.9,594.481]",2,0.991672,1.003809,0.000144,0.973597,0.975793,false,true,false,GM_RM011:YOLO11l:GM_RM011_000023_002,GM_RM011:YOLO11l:GM_RM011_000023_002,"{""vehicle_likeness"":0.820148,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,24,GM_RM011:RC00037,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000024_001;GM_RM011:YOLO26l:GM_RM011_000024_001;GM_RM011:YOLO26l:GM_RM011_000024_003,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0009,"[0.917,290.496,208.949,596.031]","[1.079,290.643,208.903,595.285]",2,0.991204,1.002386,0.001586,0.975793,0.990054,false,true,false,GM_RM011:YOLO11l:GM_RM011_000024_001,GM_RM011:YOLO11l:GM_RM011_000024_001,"{""vehicle_likeness"":0.941507,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,24,GM_RM011:RC00038,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000024_002;GM_RM011:YOLO26l:GM_RM011_000024_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[408.958,367.859,798.612,595.974]","[409.746,368.309,798.588,594.81]",2,0.982035,1.004288,0.001561,0.965323,0.980120,false,true,false,GM_RM011:YOLO11l:GM_RM011_000024_002,GM_RM011:YOLO11l:GM_RM011_000024_002,"{""vehicle_likeness"":0.87778,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,25,GM_RM011:RC00039,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000025_001;GM_RM011:YOLO26l:GM_RM011_000025_002;GM_RM011:YOLO26l:GM_RM011_000025_003,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0011,"[0.919,289.381,228.118,595.33]","[1.205,289.866,228.046,594.853]",2,0.990490,1.004595,0.001134,0.990054,0.992815,false,true,false,GM_RM011:YOLO11l:GM_RM011_000025_001,GM_RM011:YOLO11l:GM_RM011_000025_001,"{""vehicle_likeness"":0.946526,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,25,GM_RM011:RC00040,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000025_002;GM_RM011:YOLO26l:GM_RM011_000025_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[442.495,399.534,798.966,595.818]","[442.684,400.394,798.671,595.117]",2,0.981441,1.001657,0.002637,0.980120,0.986536,false,true,false,GM_RM011:YOLO26l:GM_RM011_000025_001,GM_RM011:YOLO26l:GM_RM011_000025_001,"{""vehicle_likeness"":0.887006,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,26,GM_RM011:RC00041,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000026_001;GM_RM011:YOLO26l:GM_RM011_000026_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[470.967,396.329,798.814,595.476]","[472.166,396.644,798.751,595.08]",2,0.986184,1.000409,0.004570,0.986536,0.986983,false,true,false,GM_RM011:YOLO11l:GM_RM011_000026_001,GM_RM011:YOLO11l:GM_RM011_000026_001,"{""vehicle_likeness"":0.899114,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,26,GM_RM011:RC00042,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000026_002;GM_RM011:YOLO26l:GM_RM011_000026_001;GM_RM011:YOLO26l:GM_RM011_000026_003,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0011,"[1.085,288.19,244.123,595.449]","[1.261,288.589,244.087,594.911]",2,0.991901,1.003502,0.001216,0.992815,0.989568,false,true,false,GM_RM011:YOLO11l:GM_RM011_000026_002,GM_RM011:YOLO11l:GM_RM011_000026_002,"{""vehicle_likeness"":0.950255,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,27,GM_RM011:RC00043,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000027_001;GM_RM011:YOLO26l:GM_RM011_000027_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[492.253,378.242,799.226,595.302]","[492.945,378.543,798.979,595.184]",2,0.989981,1.003750,0.000893,0.986983,0.982381,false,true,false,GM_RM011:YOLO11l:GM_RM011_000027_001,GM_RM011:YOLO11l:GM_RM011_000027_001,"{""vehicle_likeness"":0.901784,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,27,GM_RM011:RC00044,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000027_002;GM_RM011:YOLO26l:GM_RM011_000027_001;GM_RM011:YOLO26l:GM_RM011_000027_003,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0011,"[1.472,277.776,265.202,595.741]","[1.624,278.103,265.109,595.16]",2,0.992065,1.003165,0.001450,0.989568,0.984439,false,true,false,GM_RM011:YOLO26l:GM_RM011_000027_001,GM_RM011:YOLO26l:GM_RM011_000027_001,"{""vehicle_likeness"":0.951051,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,28,GM_RM011:RC00045,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000028_001;GM_RM011:YOLO26l:GM_RM011_000028_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[519.19,353.742,799.399,595.992]","[519.836,354.867,799.234,595.417]",2,0.980299,1.005805,0.002258,0.982381,0.984978,false,true,false,GM_RM011:YOLO26l:GM_RM011_000028_001,GM_RM011:YOLO26l:GM_RM011_000028_001,"{""vehicle_likeness"":0.906274,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,28,GM_RM011:RC00046,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000028_002;GM_RM011:YOLO26l:GM_RM011_000028_002;GM_RM011:YOLO26l:GM_RM011_000028_003,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0011,"[1.4,252.468,296.628,595.463]","[1.576,252.98,295.988,594.909]",2,0.988931,1.004243,0.002033,0.984439,0.985594,false,true,false,GM_RM011:YOLO11l:GM_RM011_000028_002,GM_RM011:YOLO11l:GM_RM011_000028_002,"{""vehicle_likeness"":0.964626,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,29,GM_RM011:RC00047,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000029_001;GM_RM011:YOLO26l:GM_RM011_000029_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[547.487,349.253,799.441,595.054]","[548.161,349.926,799.22,594.826]",2,0.985652,1.007041,0.000936,0.984978,0.979729,false,true,false,GM_RM011:YOLO26l:GM_RM011_000029_001,GM_RM011:YOLO26l:GM_RM011_000029_001,"{""vehicle_likeness"":0.933321,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,29,GM_RM011:RC00048,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000029_002;GM_RM011:YOLO26l:GM_RM011_000029_002;GM_RM011:YOLO26l:GM_RM011_000029_003,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0013,"[1.717,218.764,325.8,594.828]","[1.755,220.222,325.099,594.338]",2,0.986685,1.003440,0.002954,0.985594,0.988422,false,true,false,GM_RM011:YOLO11l:GM_RM011_000029_002,GM_RM011:YOLO11l:GM_RM011_000029_002,"{""vehicle_likeness"":0.970651,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,30,GM_RM011:RC00049,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000030_001;GM_RM011:YOLO26l:GM_RM011_000030_002;GM_RM011:YOLO26l:GM_RM011_000030_003,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0013,"[1.547,220.529,359.211,595.312]","[1.675,223.246,358.594,594.838]",2,0.981608,1.003303,0.004585,0.988422,0.985436,false,true,false,GM_RM011:YOLO11l:GM_RM011_000030_001,GM_RM011:YOLO11l:GM_RM011_000030_001,"{""vehicle_likeness"":0.951221,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,30,GM_RM011:RC00050,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000030_002;GM_RM011:YOLO26l:GM_RM011_000030_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[583.678,376.16,799.585,595.218]","[584.165,376.24,799.371,595.133]",2,0.991889,1.000000,0.001529,0.979729,0.974083,false,true,false,GM_RM011:YOLO11l:GM_RM011_000030_002,GM_RM011:YOLO11l:GM_RM011_000030_002,"{""vehicle_likeness"":0.931327,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,31,GM_RM011:RC00051,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000031_001;GM_RM011:YOLO26l:GM_RM011_000031_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009,"[1.137,247.545,396.253,595.594]","[1.16,248.829,393.153,594.843]",2,0.973315,1.004480,0.008616,0.985436,0.986983,false,true,false,GM_RM011:YOLO26l:GM_RM011_000031_001,GM_RM011:YOLO26l:GM_RM011_000031_001,"{""vehicle_likeness"":0.943965,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,31,GM_RM011:RC00052,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000031_002;GM_RM011:YOLO26l:GM_RM011_000031_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[620.588,410.19,799.485,595.055]","[621.145,410.327,799.402,594.925]",2,0.990184,1.001532,0.002618,0.974083,0.968963,false,true,false,GM_RM011:YOLO26l:GM_RM011_000031_002,GM_RM011:YOLO26l:GM_RM011_000031_002,"{""vehicle_likeness"":0.93788,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,32,GM_RM011:RC00053,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000032_001;GM_RM011:YOLO26l:GM_RM011_000032_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0013,"[0.969,266.973,432.644,596.184]","[1.193,268.431,428.69,595.332]",2,0.967617,1.005363,0.011800,0.986983,0.989294,false,true,false,GM_RM011:YOLO26l:GM_RM011_000032_001,GM_RM011:YOLO26l:GM_RM011_000032_001,"{""vehicle_likeness"":0.945858,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,32,GM_RM011:RC00054,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000032_002;GM_RM011:YOLO26l:GM_RM011_000032_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[659.562,435.467,799.534,595.379]","[660.114,435.756,799.426,595.281]",2,0.986576,1.001321,0.004189,0.968963,0.965949,false,true,false,GM_RM011:YOLO26l:GM_RM011_000032_002,GM_RM011:YOLO26l:GM_RM011_000032_002,"{""vehicle_likeness"":0.919143,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,33,GM_RM011:RC00055,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000033_001;GM_RM011:YOLO26l:GM_RM011_000033_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0013,"[0.549,275.844,472.011,596.286]","[0.806,276.238,460.654,595.363]",2,0.944291,1.005943,0.021134,0.989294,0.992738,false,true,false,GM_RM011:YOLO26l:GM_RM011_000033_001,GM_RM011:YOLO26l:GM_RM011_000033_001,"{""vehicle_likeness"":0.93646,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,33,GM_RM011:RC00056,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000033_002;GM_RM011:YOLO26l:GM_RM011_000033_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[697.68,441.421,799.475,595.692]","[698.314,441.776,799.459,595.655]",2,0.982983,1.000832,0.005937,0.965949,0.966953,false,true,false,GM_RM011:YOLO26l:GM_RM011_000033_002,GM_RM011:YOLO26l:GM_RM011_000033_002,"{""vehicle_likeness"":0.952589,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,34,GM_RM011:RC00057,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000034_001;GM_RM011:YOLO26l:GM_RM011_000034_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0013,"[0.83,281.963,507.968,596.965]","[0.931,282.053,482.904,595.661]",2,0.894759,1.008876,0.036632,0.992738,0.991526,false,true,false,GM_RM011:YOLO26l:GM_RM011_000034_001,GM_RM011:YOLO26l:GM_RM011_000034_001,"{""vehicle_likeness"":0.944992,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,34,GM_RM011:RC00058,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000034_002;GM_RM011:YOLO26l:GM_RM011_000034_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO11l:bytetrack:bt_0015;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0004,"[728.971,443.261,799.698,597.063]","[729.609,443.481,799.693,596.514]",2,0.972575,1.007627,0.007241,0.966953,0.956730,false,true,false,GM_RM011:YOLO26l:GM_RM011_000034_002,GM_RM011:YOLO26l:GM_RM011_000034_002,"{""vehicle_likeness"":0.859758,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,35,GM_RM011:RC00059,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000035_001;GM_RM011:YOLO26l:GM_RM011_000035_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0013,"[4.153,278.998,544.787,597.008]","[6.494,279.565,504.007,595.7]",2,0.832589,1.017231,0.049693,0.991526,0.979027,false,true,false,GM_RM011:YOLO26l:GM_RM011_000035_001,GM_RM011:YOLO26l:GM_RM011_000035_001,"{""vehicle_likeness"":0.936396,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,35,GM_RM011:RC00060,GM_RM011:RS0001,GM_RM011:YOLO11l:GM_RM011_000035_002;GM_RM011:YOLO26l:GM_RM011_000035_002,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0015;YOLO26l:botsort:bs_0001,"[765.226,443.476,799.825,595.423]","[765.483,444.593,799.818,595.082]",2,0.966920,1.005141,0.010036,0.956730,0.000000,false,true,false,GM_RM011:YOLO26l:GM_RM011_000035_002,GM_RM011:YOLO26l:GM_RM011_000035_002,"{""vehicle_likeness"":0.786997,""track_median_vehicle_likeness"":0.887006,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,36,GM_RM011:RC00061,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000036_001;GM_RM011:YOLO26l:GM_RM011_000036_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0013,"[30.406,273.68,579.876,596.711]","[32.755,273.687,537.501,594.99]",2,0.821738,1.018474,0.045141,0.979027,0.981488,false,false,false,GM_RM011:YOLO11l:GM_RM011_000036_001,GM_RM011:YOLO11l:GM_RM011_000036_001,"{""vehicle_likeness"":0.93401,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,37,GM_RM011:RC00062,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000037_001;GM_RM011:YOLO26l:GM_RM011_000037_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0013,"[57.566,245.547,617.446,596.163]","[64.72,245.823,568.933,594.941]",2,0.790478,1.032356,0.039102,0.981488,0.982841,false,false,false,GM_RM011:YOLO11l:GM_RM011_000037_001,GM_RM011:YOLO11l:GM_RM011_000037_001,"{""vehicle_likeness"":0.932409,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,37,GM_RM011:RC00063,GM_RM011:RS0007,GM_RM011:YOLO11l:GM_RM011_000037_002,YOLO11l,,"[0.073,363.961,22.379,506.206]","[0.073,363.961,22.379,506.206]",1,1.000000,1.000000,0.000000,0.000000,0.000000,false,true,false,GM_RM011:YOLO11l:GM_RM011_000037_002,GM_RM011:YOLO11l:GM_RM011_000037_002,"{""vehicle_likeness"":0.564286,""track_median_vehicle_likeness"":0.564286,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,38,GM_RM011:RC00064,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000038_001;GM_RM011:YOLO26l:GM_RM011_000038_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0013,"[84.481,228.7,656.013,596.502]","[96.515,229.031,602.759,595.251]",2,0.759396,1.048892,0.031953,0.982841,0.988357,false,false,false,GM_RM011:YOLO11l:GM_RM011_000038_001,GM_RM011:YOLO11l:GM_RM011_000038_001,"{""vehicle_likeness"":0.929214,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,38,GM_RM011:RC00065,GM_RM011:RS0008,GM_RM011:YOLO11l:GM_RM011_000038_002;GM_RM011:YOLO26l:GM_RM011_000038_002,YOLO11l;YOLO26l,,"[0.116,324.846,47.845,517.365]","[0.142,325.333,47.687,515.229]",2,0.965002,1.000000,0.005326,0.000000,0.000000,false,true,false,GM_RM011:YOLO11l:GM_RM011_000038_002,GM_RM011:YOLO11l:GM_RM011_000038_002,"{""vehicle_likeness"":0.55911,""track_median_vehicle_likeness"":0.55911,""mixed_risk"":false,""partial_risk"":true,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
GM_RM011,39,GM_RM011:RC00066,GM_RM011:RS0006,GM_RM011:YOLO11l:GM_RM011_000039_001;GM_RM011:YOLO26l:GM_RM011_000039_001,YOLO11l;YOLO26l,YOLO11l:botsort:bs_0016;YOLO11l:bytetrack:bt_0016;YOLO26l:botsort:bs_0009;YOLO26l:bytetrack:bt_0013,"[114.647,224.454,679.414,596.405]","[116.246,225.013,628.891,595.635]",2,0.807427,1.009720,0.039612,0.988357,0.975514,false,false,false,GM_RM011:YOLO11l:GM_RM011_000039_001,GM_RM011:YOLO11l:GM_RM011_000039_001,"{""vehicle_likeness"":0.920593,""track_median_vehicle_likeness"":0.903148,""mixed_risk"":false,""partial_risk"":false,""possible_non_vehicle_risk"":false}",same_frame_alternatives_preserved;runtime_local_subject_not_physical_identity=true
